w	up_1	up_2	up_3	cumul_up_1	cumul_up_2	cumul_up_3	
-25	0.000163359	0.000158098	0.000158098	0	0	0
-24.965	0.00016492	0.000158959	0.000158958	5.77796e-06	5.56914e-06	5.56911e-06
-24.9299	0.00016654	0.000159829	0.000159828	1.16127e-05	1.11687e-05	1.11687e-05
-24.8949	0.000168223	0.000160708	0.000160708	1.75064e-05	1.67992e-05	1.67991e-05
-24.8599	0.000169975	0.000161597	0.000161597	2.34615e-05	2.24607e-05	2.24607e-05
-24.8248	0.000171799	0.000162496	0.000162496	2.94804e-05	2.81538e-05	2.81537e-05
-24.7898	0.000173703	0.000163405	0.000163405	3.55661e-05	3.38787e-05	3.38786e-05
-24.7548	0.000175694	0.000164326	0.000164325	4.17216e-05	3.96359e-05	3.96358e-05
-24.7197	0.000177781	0.000165257	0.000165257	4.79501e-05	4.54256e-05	4.54256e-05
-24.6847	0.000179974	0.000166201	0.000166201	5.42555e-05	5.12485e-05	5.12484e-05
-24.6496	0.000182287	0.000167157	0.000167157	6.06419e-05	5.71048e-05	5.71047e-05
-24.6146	0.000184734	0.000168126	0.000168126	6.71141e-05	6.29951e-05	6.2995e-05
-24.5796	0.000187333	0.00016911	0.00016911	7.36773e-05	6.89199e-05	6.89198e-05
-24.5445	0.000190107	0.000170109	0.000170109	8.03377e-05	7.48797e-05	7.48796e-05
-24.5095	0.000193082	0.000171125	0.000171125	8.71024e-05	8.0875e-05	8.08749e-05
-24.4745	0.000196291	0.000172159	0.000172159	9.39794e-05	8.69066e-05	8.69065e-05
-24.4394	0.000199775	0.000173214	0.000173214	0.000100979	9.29752e-05	9.29751e-05
-24.4044	0.000203585	0.000174291	0.000174292	0.000108111	9.90815e-05	9.90814e-05
-24.3694	0.000207786	0.000175395	0.000175395	0.000115391	0.000105226	0.000105226
-24.3343	0.000212462	0.000176529	0.00017653	0.000122835	0.000111411	0.000111411
-24.2993	0.000217724	0.000177698	0.000177699	0.000130463	0.000117637	0.000117637
-24.2643	0.000223716	0.000178911	0.000178911	0.0001383	0.000123905	0.000123905
-24.2292	0.000230636	0.000180175	0.000180176	0.000146381	0.000130217	0.000130217
-24.1942	0.000238755	0.000181505	0.000181506	0.000154746	0.000136576	0.000136577
-24.1592	0.000248457	0.000182919	0.00018292	0.00016345	0.000142985	0.000142985
-24.1241	0.000260296	0.000184444	0.000184445	0.00017257	0.000149447	0.000149447
-24.0891	0.000275095	0.00018612	0.000186122	0.000182208	0.000155968	0.000155968
-24.0541	0.000294114	0.00018801	0.000188013	0.000192512	0.000162555	0.000162555
-24.019	0.000319331	0.000190211	0.000190214	0.0002037	0.000169219	0.000169219
-23.984	0.000353921	0.00019288	0.000192884	0.000216099	0.000175976	0.000175977
-23.9489	0.000402971	0.000196269	0.000196273	0.000230217	0.000182853	0.000182853
-23.9139	0.000474063	0.000200754	0.000200758	0.000246826	0.000189886	0.000189887
-23.8789	0.000575134	0.000206724	0.000206729	0.000266976	0.000197129	0.00019713
-23.8438	0.000700397	0.000213878	0.000213884	0.000291515	0.000204622	0.000204623
-23.8088	0.000800143	0.000219695	0.00021971	0.000319548	0.000212319	0.000212321
-23.7738	0.000809461	0.000220883	0.000220922	0.000347907	0.000220057	0.000220061
-23.7387	0.000759704	0.000218973	0.000219054	0.000374523	0.000227729	0.000227735
-23.7037	0.000731776	0.000217954	0.000218098	0.000400161	0.000235365	0.000235376
-23.6687	0.000765252	0.000219699	0.000219931	0.000426972	0.000243062	0.000243081
-23.6336	0.000870188	0.000224596	0.000224926	0.000457459	0.000250931	0.000250962
-23.5986	0.00102934	0.000231872	0.000232199	0.000493522	0.000259055	0.000259097
-23.5636	0.00115582	0.00023785	0.000237878	0.000534016	0.000267388	0.000267431
-23.5285	0.00113779	0.000237627	0.000237244	0.000573879	0.000275713	0.000275743
-23.4935	0.00101261	0.000232583	0.000232097	0.000609355	0.000283862	0.000283874
-23.4585	0.000879184	0.000227298	0.000226924	0.000640157	0.000291825	0.000291825
-23.4234	0.000751657	0.000223067	0.000222819	0.000666492	0.00029964	0.000299631
-23.3884	0.000629795	0.000219818	0.000219655	0.000688557	0.000307341	0.000307327
-23.3534	0.000532099	0.0002177	0.00021759	0.000707199	0.000314969	0.00031495
-23.3183	0.000463207	0.000216613	0.000216536	0.000723427	0.000322558	0.000322536
-23.2833	0.000416546	0.000216277	0.000216221	0.000738021	0.000330135	0.000330112
-23.2482	0.000384898	0.000216449	0.000216408	0.000751506	0.000337718	0.000337694
-23.2132	0.00036317	0.000216966	0.000216935	0.00076423	0.00034532	0.000345294
-23.1782	0.000348113	0.000217723	0.000217699	0.000776426	0.000352948	0.000352921
-23.1431	0.000337674	0.000218652	0.000218634	0.000788256	0.000360608	0.000360581
-23.1081	0.000330541	0.000219712	0.000219698	0.000799837	0.000368306	0.000368278
-23.0731	0.00032585	0.000220874	0.000220862	0.000811253	0.000376044	0.000376016
-23.038	0.000323022	0.000222118	0.000222109	0.00082257	0.000383826	0.000383797
-23.003	0.00032166	0.000223431	0.000223424	0.000833839	0.000391654	0.000391625
-22.968	0.000321487	0.000224804	0.000224798	0.000845103	0.00039953	0.000399501
-22.9329	0.000322312	0.00022623	0.000226227	0.000856395	0.000407456	0.000407427
-22.8979	0.000323999	0.000227707	0.000227704	0.000867746	0.000415434	0.000415404
-22.8629	0.000326456	0.000229231	0.000229229	0.000879184	0.000423465	0.000423435
-22.8278	0.000329626	0.0002308	0.000230799	0.000890732	0.000431551	0.000431521
-22.7928	0.000333475	0.000232415	0.000232415	0.000902415	0.000439693	0.000439664
-22.7578	0.000337995	0.000234076	0.000234077	0.000914257	0.000447894	0.000447865
-22.7227	0.000343195	0.000235785	0.000235787	0.000926281	0.000456155	0.000456126
-22.6877	0.000349106	0.000237544	0.000237547	0.000938512	0.000464477	0.000464448
-22.6527	0.000355782	0.000239357	0.000239361	0.000950977	0.000472863	0.000472834
-22.6176	0.000363297	0.000241229	0.000241234	0.000963705	0.000481315	0.000481286
-22.5826	0.000371758	0.000243166	0.000243172	0.000976729	0.000489834	0.000489806
-22.5475	0.000381303	0.000245176	0.000245183	0.000990088	0.000498424	0.000498396
-22.5125	0.000392119	0.00024727	0.000247279	0.00100383	0.000507087	0.000507059
-22.4775	0.000404451	0.000249462	0.000249472	0.001018	0.000515827	0.000515799
-22.4424	0.000418627	0.000251771	0.000251783	0.00103266	0.000524648	0.00052462
-22.4074	0.000435088	0.000254222	0.000254236	0.00104791	0.000533554	0.000533528
-22.3724	0.000454438	0.000256849	0.000256865	0.00106383	0.000542553	0.000542527
-22.3373	0.000477519	0.0002597	0.00025972	0.00108056	0.000551652	0.000551626
-22.3023	0.000505533	0.000262845	0.000262868	0.00109827	0.00056086	0.000560836
-22.2673	0.000540231	0.000266384	0.000266411	0.0011172	0.000570193	0.00057017
-22.2322	0.000584242	0.000270471	0.000270502	0.00113766	0.000579669	0.000579647
-22.1972	0.000641623	0.000275342	0.000275378	0.00116014	0.000589316	0.000589294
-22.1622	0.000718776	0.000281374	0.000281417	0.00118533	0.000599174	0.000599154
-22.1271	0.0008259	0.000289172	0.000289222	0.00121426	0.000609305	0.000609287
-22.0921	0.00097856	0.000299656	0.000299713	0.00124855	0.000619803	0.000619787
-22.0571	0.00119586	0.00031393	0.000313996	0.00129044	0.000630802	0.000630788
-22.022	0.00148071	0.000331994	0.00033208	0.00134232	0.000642433	0.000642423
-21.987	0.00176615	0.000349272	0.000349425	0.0014042	0.00065467	0.000654665
-21.952	0.0019345	0.000357789	0.000358115	0.00147197	0.000667205	0.000667211
-21.9169	0.00202638	0.000359531	0.000360172	0.00154297	0.000679801	0.00067983
-21.8819	0.0022044	0.000364622	0.000365725	0.0016202	0.000692576	0.000692643
-21.8468	0.00250494	0.000377224	0.000378921	0.00170796	0.000705792	0.000705919
-21.8118	0.00280939	0.000394362	0.000396524	0.00180638	0.000719608	0.000719811
-21.7768	0.00299001	0.000409811	0.000411445	0.00191114	0.000733966	0.000734226
