w	up_1	up_2	up_3	cumul_up_1	cumul_up_2	cumul_up_3	
-25	0.000150657	0.000146688	0.000146688	0	0	0
-24.965	0.000152121	0.000147456	0.000147456	5.32956e-06	5.16612e-06	5.16611e-06
-24.9299	0.00015364	0.000148232	0.000148231	1.07123e-05	1.03594e-05	1.03594e-05
-24.8949	0.000155219	0.000149015	0.000149015	1.61505e-05	1.55802e-05	1.55802e-05
-24.8599	0.000156865	0.000149808	0.000149808	2.16462e-05	2.08287e-05	2.08287e-05
-24.8248	0.000158582	0.000150609	0.000150609	2.72022e-05	2.61053e-05	2.61053e-05
-24.7898	0.000160381	0.00015142	0.000151419	3.28211e-05	3.14103e-05	3.14102e-05
-24.7548	0.000162269	0.00015224	0.000152239	3.85062e-05	3.6744e-05	3.67439e-05
-24.7197	0.000164258	0.00015307	0.00015307	4.4261e-05	4.21068e-05	4.21068e-05
-24.6847	0.000166361	0.000153912	0.000153911	5.00895e-05	4.74991e-05	4.7499e-05
-24.6496	0.000168594	0.000154765	0.000154764	5.59962e-05	5.29213e-05	5.29212e-05
-24.6146	0.000170975	0.00015563	0.000155629	6.19863e-05	5.83738e-05	5.83737e-05
-24.5796	0.000173527	0.000156509	0.000156508	6.80658e-05	6.38571e-05	6.3857e-05
-24.5445	0.000176279	0.000157403	0.000157402	7.42418e-05	6.93718e-05	6.93716e-05
-24.5095	0.000179266	0.000158314	0.000158313	8.05224e-05	7.49183e-05	7.4918e-05
-24.4745	0.000182531	0.000159243	0.000159242	8.69173e-05	8.04974e-05	8.04971e-05
-24.4394	0.00018613	0.000160193	0.000160192	9.34384e-05	8.61097e-05	8.61094e-05
-24.4044	0.000190134	0.000161168	0.000161166	0.0001001	9.17563e-05	9.17559e-05
-24.3694	0.000194637	0.000162171	0.000162169	0.000106919	9.74379e-05	9.74375e-05
-24.3343	0.000199762	0.000163208	0.000163206	0.000113918	0.000103156	0.000103155
-24.2993	0.000205676	0.000164287	0.000164285	0.000121123	0.000108912	0.000108911
-24.2643	0.000212606	0.000165418	0.000165415	0.000128572	0.000114707	0.000114706
-24.2292	0.000220873	0.000166616	0.000166612	0.00013631	0.000120545	0.000120544
-24.1942	0.000230941	0.000167901	0.000167897	0.000144401	0.000126427	0.000126426
-24.1592	0.000243491	0.000169305	0.000169301	0.000152932	0.000132359	0.000132357
-24.1241	0.000259562	0.000170876	0.00017087	0.000162026	0.000138345	0.000138344
-24.0891	0.000280775	0.000172688	0.000172681	0.000171863	0.000144395	0.000144394
-24.0541	0.000309726	0.00017486	0.000174851	0.000182714	0.000150522	0.00015052
-24.019	0.000350585	0.000177585	0.000177574	0.000194997	0.000156743	0.000156741
-23.984	0.000409718	0.000181158	0.000181144	0.000209351	0.00016309	0.000163087
-23.9489	0.000494652	0.000185923	0.000185905	0.000226682	0.000169604	0.000169601
-23.9139	0.000604564	0.000191834	0.000191809	0.000247863	0.000176325	0.000176321
-23.8789	0.000704465	0.000197233	0.000197197	0.000272543	0.000183235	0.000183229
-23.8438	0.000732531	0.000199198	0.000199142	0.000298208	0.000190214	0.000190206
-23.8088	0.000698737	0.00019816	0.000198069	0.000322688	0.000197156	0.000197146
-23.7738	0.000676821	0.000197511	0.000197368	0.0003464	0.000204076	0.000204061
-23.7387	0.0007101	0.000199193	0.000198978	0.000371279	0.000211055	0.000211032
-23.7037	0.00080492	0.000203433	0.000203153	0.000399479	0.000218182	0.000218149
