model	E_kin	D	U	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	sb1_1	sb2_1	sb3_1	sb4_1	sb5_1	sb6_1	sb7_1	sb8_1	t	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	tp	ave_D	ave_mu	ave_t	ave_tp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_sb1_1	ave_sb2_1	ave_sb3_1	ave_sb4_1	ave_sb5_1	ave_sb6_1	ave_sb7_1	ave_sb8_1	ave_t_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	ave_tp_1	E0_1	sector_1	n_1	githash	version	GS_consistency	method	iterations	dist_function	convergence	script	time	
2x2_2C_8b_C2v_L	-0.7925399	0	10	1.0382869	-0.3086052	1.2894059	0.3433829	1.2897561	0.3436606	0.7759807	0.80005549	2.9152119	-0.55528574	0.11896885	-0.40425262	0.1555837	-0.40422507	0.15569095	-0.17767268	-0.055562463	1	-0.00032379153	0.00094924678	-0.026722914	-0.10428721	0.026767011	0.10430977	-0.039006295	0.12676578	0.39591635	0.044783019	0.97866449	-0.74174007	-0.1283095	0.030208615	0.013406503	1.9778596	0.031041356	0.10415773	0.031021141	0.10414892	0.012033635	0.0035172816	0.97958138	0.26273142	-0.56398504	0.54899608	-0.50203524	0.54888413	-0.502135	0.39861556	0.12365695	-0.5109947	0.0010505485	-0.00060492804	-0.13689148	0.80659244	0.13671796	-0.80653623	0.035216349	-0.1134677	-0.016174448	-13.784173	R0:S0:1	0.97958138	b8cfe21	v2.4.3	Y	Broyden	19	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-15@10:45
2x2_2C_8b_C2v_L	-0.79218553	0	10.001	1.0385785	-0.30893064	1.2896261	0.34364956	1.2895051	0.34362958	0.77921595	0.78040822	2.9152119	-0.55531594	0.1187844	-0.40423761	0.15559728	-0.4042334	0.15557528	-0.13422127	-0.12890167	1	8.7077841e-06	-2.7527467e-05	-0.02670952	-0.10412998	0.026692828	0.1041242	-0.091019549	0.094862074	0.39591635	0.044751565	0.97877652	-0.74144498	-0.12815978	0.03020286	0.013387672	1.9779519	0.030939208	0.10374241	0.030944443	0.10373013	0.0079488738	0.0075278008	0.97968655	0.26262437	-0.56293899	0.54821901	-0.50064769	0.54824694	-0.50060741	0.30044534	0.28842413	-0.51092511	-2.580215e-05	1.6705717e-05	-0.13650138	0.80523545	0.13656235	-0.80519257	0.082053367	-0.085483621	-0.016098561	-13.784114	R0:S0:1	0.97968655	b8cfe21	v2.4.3	Y	Broyden	18	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-15@11:42
2x2_2C_8b_C2v_L	-0.79078893	0	10	1.0392484	-0.31048992	1.2895992	0.3440529	1.2896187	0.34404843	0.77852411	0.81962183	2.9162119	-0.55522692	0.11797281	-0.40407394	0.15546557	-0.40407196	0.15546226	0.18573175	0.012503734	1	-9.8771054e-05	0.00028959829	-0.026578484	-0.10335031	0.026575375	0.10334499	0.0086970373	-0.13278482	0.39591635	0.044580464	0.97927038	-0.7402976	-0.12753031	0.030204524	0.013249654	1.9783439	0.03052749	0.10198348	0.030527073	0.10197513	0.012676236	0.0026366965	0.98017729	0.26213813	-0.5582584	0.5451095	-0.49460474	0.54511247	-0.49459307	-0.41392576	-0.027493141	-0.51065391	0.00032144296	-0.00018411004	-0.134974	0.79913766	0.13498314	-0.79909474	-0.0078517519	0.11815578	-0.015769139	-13.789273	R0:S0:1	0.98017729	b8cfe21	v2.4.3	Y	Broyden	50	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-15@14:11
2x2_2C_8b_C2v_L	-0.79547937	0	10	1.0373132	-0.30568914	1.2895945	0.34236364	1.2896225	0.34241024	0.77632185	0.79273117	2.9152119	-0.55571926	0.12053991	-0.40472553	0.15583135	-0.4047207	0.15584216	-0.18346486	-0.031798954	1	-3.9087262e-05	0.0001096349	-0.026895818	-0.10569592	0.026901273	0.10570226	-0.022521745	0.13137152	0.39691635	0.045054089	0.97770852	-0.74390967	-0.12992587	0.030222161	0.013648008	1.97711	0.031884115	0.10759408	0.031881245	0.10759045	0.012967531	0.0029696251	0.97865796	0.26381816	-0.5726307	0.55539087	-0.51393986	0.55537468	-0.5139399	0.41550291	0.071618695	-0.51148817	0.0001289686	-7.4434384e-05	-0.14013634	0.81793545	0.14011727	-0.81793009	0.02030705	-0.11778268	-0.016823948	-13.782829	R0:S0:1	0.97865796	b8cfe21	v2.4.3	Y	Broyden	18	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-15@15:08
2x2_2C_8b_C2v_L	-0.79547964	0	10	1.0373241	-0.30567979	1.2896203	0.34235221	1.2896409	0.3424192	0.77621907	0.79277364	2.9152119	-0.55572342	0.1205446	-0.40473058	0.15582791	-0.40472298	0.15583922	-0.18346829	-0.031803463	1	-4.1684817e-05	0.00012562272	-0.026894078	-0.10569593	0.026893656	0.10569529	-0.022525944	0.13136232	0.39691635	0.04505511	0.9777087	-0.74391	-0.12992571	0.030222269	0.013648511	1.9771074	0.031883391	0.10759711	0.031882331	0.10757824	0.012969563	0.0029692192	0.97865836	0.2638212	-0.57265966	0.55538428	-0.51393456	0.55538423	-0.51392372	0.41552473	0.0716263	-0.51148772	0.00013267876	-8.6274417e-05	-0.14014412	0.81796018	0.14014317	-0.817876	0.020313631	-0.11777278	-0.016823416	-13.782812	R0:S0:1	0.97865836	b8cfe21	v2.4.3	Y	Broyden	0	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-16@00:26
2x2_2C_8b_C2v_L	-0.79403503	0	10	1.0377507	-0.3069621	1.2895322	0.34284651	1.28951	0.3428795	0.77643133	0.79824697	2.9152119	-0.55549541	0.11976644	-0.40447597	0.15571663	-0.40448835	0.15570834	-0.18284435	-0.035172937	1	-9.6511228e-05	0.00026180248	-0.026812138	-0.1050067	0.026809272	0.10500767	-0.024797115	0.13076959	0.39641635	0.044923712	0.97817622	-0.74284644	-0.12912836	0.030215286	0.013529762	1.9774733	0.031467197	0.10591772	0.03147049	0.10589768	0.012743686	0.0030095527	0.97911037	0.2632868	-0.56843583	0.55222302	-0.5081249	0.55225919	-0.50808839	0.41215935	0.078707221	-0.51124295	0.00031855325	-0.00017084493	-0.13853255	0.81242153	0.13855493	-0.81234062	0.022370219	-0.11707654	-0.016505726	-13.78317	R0:S0:1	0.97911037	b8cfe21	v2.4.3	Y	Broyden	27	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-16@01:43
2x2_2C_8b_C2v_L	-0.7938501	0	10.0005	1.0379295	-0.30728333	1.2899118	0.34295738	1.2896516	0.3429716	0.77566649	0.78969605	2.9152119	-0.55551772	0.11966475	-0.4044988	0.15574101	-0.40447937	0.15571687	-0.16885265	-0.078354171	1	-0.00014166954	0.0004013811	-0.026815791	-0.10491284	0.026789621	0.10490594	-0.055317512	0.12032376	0.39641635	0.044912973	0.97823664	-0.74269325	-0.12904829	0.030212624	0.013517047	1.9775306	0.031409744	0.10571462	0.031417581	0.10568352	0.011247921	0.0044624528	0.97916653	0.2632193	-0.56780727	0.55180906	-0.50745959	0.55185151	-0.50738752	0.38047996	0.1757255	-0.51120922	0.00046253249	-0.00026171935	-0.13830538	0.81173926	0.13840435	-0.81162227	0.049913579	-0.1080356	-0.016466422	-13.783435	R0:S0:1	0.97916653	b8cfe21	v2.4.3	Y	Broyden	14	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-16@02:25
2x2_2C_8b_C2v_L	-0.79597261	0	10.000333	1.0368469	-0.30510576	1.2892194	0.34209822	1.2893683	0.34210404	0.77565433	0.79044617	2.9147119	-0.55566562	0.12081869	-0.40471644	0.15584302	-0.40472999	0.15585454	-0.1848542	0.022605282	1	7.4731671e-05	-0.00021343762	-0.026924009	-0.1059671	0.026933935	0.10596904	0.016040229	0.13245439	0.39674968	0.045109578	0.97751674	-0.7443523	-0.130108	0.030220127	0.013692879	1.9769584	0.032045519	0.10826519	0.03204233	0.1082731	0.013193435	0.0028315651	0.97847057	0.26396878	-0.57435259	0.55656109	-0.51620918	0.55655011	-0.51623625	0.41945255	-0.051035291	-0.51157817	-0.00024221063	0.00013854945	-0.14075194	0.82012605	0.14071204	-0.82014827	-0.014466908	-0.11883281	-0.016950975	-13.780393	R0:S0:1	0.97847057	b8cfe21	v2.4.3	Y	Broyden	29	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-16@07:49
2x2_2C_8b_C2v_L	-0.79746553	0	10.0005	1.0360452	-0.30349492	1.2888499	0.3413844	1.2888749	0.34142111	0.78360604	0.77486358	2.9142119	-0.55574909	0.1216247	-0.40490854	0.15587812	-0.40490248	0.15589468	-0.0075916332	0.18612207	1	4.1010579e-05	-0.00011458985	-0.027007117	-0.10672592	0.027010221	0.10671611	0.13352782	0.0054160358	0.39691635	0.045237036	0.97700397	-0.74553353	-0.13083865	0.030223746	0.013823571	1.9765472	0.032501631	0.11010936	0.032501367	0.11009293	0.0027204864	0.013519552	0.97797118	0.26449501	-0.57900322	0.5599612	-0.52241465	0.5599685	-0.52242701	0.017263965	-0.42451649	-0.51184364	-0.00013363115	7.1470028e-05	-0.14241759	0.82616705	0.14240397	-0.82606186	-0.12002163	-0.0048824208	-0.017295925	-13.777457	R0:S0:1	0.97797119	b8cfe21	v2.4.3	Y	Broyden	35	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-16@09:09
2x2_2C_8b_C2v_L	-0.79719899	0	9.9998333	1.0364797	-0.30398143	1.2889573	0.34149479	1.2895071	0.341785	0.77585803	0.77660822	2.9145452	-0.55583724	0.12148755	-0.4049369	0.15583602	-0.40491986	0.15597099	-0.1394781	0.12338939	1	-2.8676036e-05	8.1655618e-05	-0.026954052	-0.10654024	0.02702744	0.10656523	0.088135124	0.099678435	0.39708302	0.045207453	0.97712766	-0.74528087	-0.13074878	0.030228139	0.013801437	1.9766388	0.032412754	0.10966492	0.032385226	0.10967718	0.0087448609	0.0074255348	0.97808977	0.26442757	-0.5780255	0.55932193	-0.52093991	0.55917172	-0.52111282	0.31770769	-0.2809887	-0.51181187	9.265661e-05	-5.099033e-05	-0.14218824	0.82474504	0.14190906	-0.82474829	-0.079427219	-0.089807725	-0.01721329	-13.779357	R0:S0:1	0.97808977	b8cfe21	v2.4.3	Y	Broyden	18	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-16@09:55
