model	E_kin	D	U	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	sb1_1	sb2_1	sb3_1	sb4_1	sb5_1	sb6_1	sb7_1	sb8_1	t	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	tp	ave_D	ave_mu	ave_t	ave_tp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_sb1_1	ave_sb2_1	ave_sb3_1	ave_sb4_1	ave_sb5_1	ave_sb6_1	ave_sb7_1	ave_sb8_1	ave_t_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	ave_tp_1	E0_1	sector_1	n_1	githash	version	GS_consistency	method	iterations	dist_function	convergence	script	time	
2x2_2C_8b_C2v_L	-0.57180304	0	12.707713	1.5570294	-0.33603603	1.3180713	0.26985886	1.3178635	0.26974437	1.2725006	0.62108024	2.9152119	-0.47808661	-8.117259e-06	-0.36232386	0.13874443	-0.36233337	0.13869758	-0.00015245305	0.21007889	1	5.9597276e-06	0.1928117	-1.3162794e-05	-2.5844e-05	8.6654893e-06	2.5620439e-05	0.088541856	4.185546e-05	0.2	8.9786498e-06	1.0043445	-0.56372602	-0.040385105	0.019397889	0.0034089197	1.9992812	0.0044242756	0.0008006694	0.0044246689	0.00080014587	0.00087647402	0.0025176784	1.0040547	0.17554224	4.0818897e-05	0.26302108	-0.11160565	0.26303245	-0.11156903	0.00016263546	-0.23847179	-0.41582007	-1.5666742e-05	-0.078748057	7.7103519e-06	0.00018761931	3.8836542e-06	-0.00018506605	-0.081357298	-4.5370342e-05	0.0010701013	-13.414263	R0:S0:1	1.0040547	b8cfe21	v2.4.3	Y	Broyden	36	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-15@11:35
2x2_2C_8b_C2v_L	-0.57180234	0	12.707713	1.5579341	-0.33705613	1.3182126	0.27061782	1.3175068	0.27017928	1.276495	0.62259929	2.9162119	-0.47806254	8.425554e-06	-0.3623118	0.13863478	-0.36235159	0.13846417	-0.00019458414	0.21014933	1	-4.4040834e-06	0.19283492	-1.410649e-05	-5.5539026e-05	1.1722861e-05	4.7950912e-05	0.088751062	5.8916775e-05	0.2	2.2195425e-05	1.0043434	-0.56372514	-0.040385984	0.0193977	0.0034086505	1.9992811	0.0044247249	0.0007994639	0.0044262512	0.00079756102	0.00087785654	0.0025191115	1.0040542	0.17553721	-4.5218162e-05	0.2630346	-0.1115208	0.26307896	-0.11138784	0.0002069802	-0.23853892	-0.41581835	1.1174238e-05	-0.078757875	-3.2843248e-05	0.0004111964	4.0465239e-05	-0.00036841158	-0.081450634	-6.6332076e-05	0.0010697199	-13.420303	R0:S0:1	1.0040542	b8cfe21	v2.4.3	Y	Broyden	23	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-15@17:29
2x2_2C_8b_C2v_L	-0.57186696	0	12.707713	1.5576609	-0.33599593	1.318922	0.26983433	1.3188997	0.26978363	1.2705188	0.62135858	2.9152119	-0.47853683	4.6721125e-07	-0.36260775	0.13874735	-0.36261266	0.13872652	-6.7316048e-05	0.20987088	1	-4.3630827e-06	0.1929127	-3.7825061e-06	4.184086e-06	-4.9340121e-06	-1.4780239e-05	0.088329344	1.7418888e-05	0.201	-4.9949583e-06	1.0043446	-0.56370718	-0.040595927	0.019400088	0.0034151205	1.9992804	0.0044295744	0.00080051652	0.0044297054	0.00080028455	0.00087369177	0.0025129996	1.0040585	0.17571107	-1.1130722e-06	0.26317847	-0.1115952	0.26318222	-0.11157888	7.1965877e-05	-0.23824923	-0.41580604	1.4457298e-05	-0.078794794	2.750225e-05	-4.5432189e-05	-2.5072348e-06	0.00010488042	-0.081208938	-1.8609494e-05	0.001071337	-13.414341	R0:S0:1	1.0040585	b8cfe21	v2.4.3	Y	Broyden	50	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-15@18:19
2x2_2C_8b_C2v_L	-0.5718823	0	12.706713	1.5574906	-0.3366152	1.31905	0.27051678	1.3183628	0.27010884	1.2744933	0.62237881	2.9158786	-0.47836147	-7.6196475e-06	-0.36249041	0.1387333	-0.36252809	0.13857549	2.3639454e-05	0.20999367	1	9.5555398e-06	0.1928134	-3.9674025e-06	-2.754086e-05	1.5208169e-05	3.4328938e-05	0.088602721	-5.0366006e-06	0.20066667	1.243819e-05	1.0043441	-0.56374964	-0.040528202	0.019401935	0.003413556	1.9992811	0.0044283158	0.00080058608	0.0044297812	0.00079883184	0.00087637656	0.0025161486	1.0040574	0.1756628	3.6974776e-05	0.26314097	-0.11159992	0.26318363	-0.11147703	-2.5372802e-05	-0.23840031	-0.4158358	-2.9013728e-05	-0.078757094	-2.8890413e-05	0.00021051914	-1.6697208e-06	-0.00024966769	-0.081361523	5.2183238e-06	0.0010711539	-13.418273	R0:S0:1	1.0040574	b8cfe21	v2.4.3	Y	Broyden	24	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-15@18:44
2x2_2C_8b_C2v_L	-0.5717919	0	12.707046	1.5573482	-0.33706279	1.3179499	0.27084579	1.3175636	0.27060754	1.2762067	0.62256607	2.916323	-0.47782279	5.2272564e-06	-0.36213995	0.13866514	-0.36216676	0.13857136	-0.00020317291	0.21025637	1	-3.8128939e-06	0.19270775	-1.9026514e-07	9.0535261e-06	-2.8029423e-06	-1.6135114e-05	0.08884836	5.7597375e-05	0.19944444	-6.2712928e-06	1.0043438	-0.56376023	-0.040270211	0.019398272	0.0034059054	1.9992819	0.0044218913	0.00079998297	0.0044228591	0.00079894105	0.0008796692	0.0025218524	1.0040525	0.17545615	-2.7565474e-05	0.2629498	-0.11155838	0.26297821	-0.11148546	0.00021634199	-0.23867077	-0.41584392	1.1224552e-05	-0.078706531	2.1878029e-05	-7.8232808e-05	-1.2540516e-05	0.00011801314	-0.081536468	-6.4112109e-05	0.0010693216	-13.420723	R0:S0:1	1.0040525	b8cfe21	v2.4.3	Y	Broyden	42	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-15@19:26
2x2_2C_8b_C2v_L	-0.5718483	0	12.707546	1.5575645	-0.33635551	1.3184624	0.26994715	1.3183827	0.2698318	1.2728626	0.62174843	2.9154897	-0.47833323	2.2071238e-06	-0.36250577	0.13866971	-0.36251904	0.13863627	6.7121539e-05	0.20998212	1	-5.2258894e-07	0.19289	2.3781956e-06	-4.0962402e-06	3.9987678e-06	1.2670355e-05	0.088496816	-2.2396895e-05	0.20061111	4.2523502e-06	1.0043442	-0.56372064	-0.040514515	0.019399669	0.003412466	1.9992806	0.0044281958	0.00079974583	0.0044285885	0.00079938104	0.00087541662	0.0025155252	1.004057	0.17563868	-1.029936e-05	0.2631373	-0.1115416	0.26314896	-0.11151608	-7.1561924e-05	-0.23836941	-0.41581561	1.6005701e-06	-0.078783695	-2.0876751e-05	4.1459347e-05	2.8276582e-06	-9.0095249e-05	-0.081307036	2.4611189e-05	0.0010708453	-13.416124	R0:S0:1	1.004057	b8cfe21	v2.4.3	Y	Broyden	54	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-15@20:18
2x2_2C_8b_C2v_L	-0.57180347	0	12.707713	1.5570045	-0.3367386	1.3182815	0.27062563	1.3181192	0.27044749	1.2763295	0.62264986	2.9162119	-0.47808622	7.2199316e-06	-0.36230664	0.13865413	-0.36233633	0.13858104	-0.00037033935	0.21015382	1	-8.0368867e-07	0.19265096	1.1984286e-05	3.4544167e-05	-1.6126259e-05	-4.4358424e-05	0.088736838	0.00010750658	0.2	-1.4899422e-05	1.0043434	-0.56372636	-0.040385587	0.019397832	0.0034095233	1.9992825	0.0044245155	0.00079966565	0.0044253806	0.00079885813	0.00087766273	0.0025191987	1.0040542	0.17555834	-4.0633946e-05	0.26302805	-0.11153576	0.26305377	-0.1114791	0.00039408379	-0.23854319	-0.41581995	7.2469741e-07	-0.078684678	1.5129285e-05	-0.00026138758	-2.5835889e-06	0.00031752113	-0.081440209	-0.00012036062	0.0010698715	-13.419668	R0:S0:1	1.0040542	b8cfe21	v2.4.3	Y	Broyden	23	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-15@20:42
2x2_2C_8b_C2v_L	-0.57184221	0	12.707213	1.5578875	-0.33689538	1.3181341	0.27028452	1.3183421	0.27036075	1.2752957	0.62255913	2.9160452	-0.47821169	4.1523573e-06	-0.36242639	0.13856976	-0.36242494	0.13860117	-0.00012448976	0.21007741	1	-3.9167687e-06	0.19285177	7.5856529e-06	1.0606781e-05	-1.823094e-06	-1.9396659e-06	0.088673487	3.4135251e-05	0.20033333	-1.1813359e-06	1.0043438	-0.56373728	-0.040457198	0.019399843	0.0034110074	1.9992809	0.0044275289	0.00079873439	0.0044273351	0.00079908604	0.00087715724	0.0025177324	1.0040558	0.1755975	-2.0809536e-05	0.26311709	-0.11147113	0.26311171	-0.11149585	0.00013271636	-0.23847453	-0.41582688	1.2352513e-05	-0.078768445	-1.8032358e-05	-6.5679642e-05	1.5570465e-06	1.7357519e-05	-0.081406946	-3.7480476e-05	0.0010703855	-13.41941	R0:S0:1	1.0040558	b8cfe21	v2.4.3	Y	Broyden	24	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-15@21:06
2x2_2C_8b_C2v_L	-0.57180321	0	12.707713	1.5571381	-0.33645161	1.3181844	0.2702635	1.3180385	0.27009605	1.2739265	0.621803	2.9157119	-0.47807911	6.8555853e-06	-0.36231461	0.13869901	-0.3623401	0.13863982	-8.7177582e-05	0.21010815	1	-6.9101408e-06	0.19276564	-1.0666321e-05	-1.5405986e-05	1.0493055e-05	1.1183614e-05	0.088618446	1.6901111e-05	0.2	2.2222603e-06	1.0043441	-0.56372614	-0.040385351	0.019397846	0.003409041	1.9992816	0.0044243659	0.00080015298	0.004425118	0.00079949969	0.00087692679	0.0025182701	1.0040545	0.17554568	-3.2830037e-05	0.26302358	-0.11157009	0.26304599	-0.11152456	9.2928903e-05	-0.23849965	-0.41582001	2.1985857e-05	-0.078729864	2.4549777e-05	9.8096144e-05	-2.2434891e-05	-7.5794846e-05	-0.081389398	-1.8753599e-05	0.0010699912	-13.417093	R0:S0:1	1.0040545	b8cfe21	v2.4.3	Y	Broyden	21	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-15@21:28
2x2_2C_8b_C2v_L	-0.57183537	0	12.707713	1.5574489	-0.33641947	1.3188586	0.27031901	1.3185528	0.27016021	1.2728063	0.62201075	2.9157119	-0.47830652	5.076721e-06	-0.3624586	0.13873136	-0.36246768	0.13866963	-0.00013874087	0.21001161	1	-4.7861696e-06	0.19280457	-8.6002946e-06	-2.7554715e-05	1.6722794e-06	1.7767285e-05	0.088526925	4.2296687e-05	0.2005	1.0041661e-05	1.004344	-0.56371682	-0.040491533	0.019398984	0.003412247	1.9992812	0.0044268788	0.00080043383	0.0044273344	0.00079974221	0.0008758925	0.0025160749	1.0040564	0.17563172	-2.6872629e-05	0.26309852	-0.11158932	0.2631115	-0.11154103	0.00014778107	-0.23839517	-0.41581285	1.3546113e-05	-0.078749145	-8.6658213e-06	0.00019986767	2.8501219e-05	-0.00014439764	-0.081331188	-4.7134538e-05	0.0010706614	-13.417112	R0:S0:1	1.0040564	b8cfe21	v2.4.3	Y	Broyden	12	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-15@21:40
