GS_consistency	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	githash	model	mu	script	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	time	tpd	tpp	tppp	version	
YY	9.5	3.4314	0.17589828	-2.5809871	-3.4803936	0.28292949	-3.4796964	0.28283485	0.35142546	-3.2659247	a248bdd	2x2_2C_8b_C2v_L	10.22	validity_data_2022.py	-0.11324898	1.0374884	-1.6219877	0.20838286	1.6218405	-0.2083367	-0.29206813	-2.1743619	2024-08-14@12:02	2.0425	1	0.2353	v2.7.1	
YY	9.5	3.4314	0.17556251	-2.5938485	-3.4903758	0.28245826	-3.4891367	0.28194412	0.35057213	-3.274537	a248bdd	2x2_2C_8b_C2v_L	10.23	validity_data_2022.py	-0.1134998	1.0387034	-1.622762	0.20853427	1.6224494	-0.20838601	-0.29207677	-2.1746143	2024-08-14@12:03	2.0425	1	0.2353	v2.7.1	
YY	9.5	3.4314	0.17256349	-2.6118718	-3.5010907	0.27615646	-3.501616	0.27654302	0.34448147	-3.2852358	a248bdd	2x2_2C_8b_C2v_L	10.24	validity_data_2022.py	-0.11441111	1.0406041	-1.6233364	0.20871129	1.6235004	-0.20877676	-0.29241757	-2.1752587	2024-08-14@12:03	2.0425	1	0.2353	v2.7.1	
NY	9.5	3.4314	-0.28219342	-3.1344468	-3.2282847	0.023313642	-3.2262725	0.023508961	0.033788552	-3.0147249	a248bdd	2x2_2C_8b_C2v_L	10.25	validity_data_2022.py	-0.19340616	1.0601236	-1.5512407	0.14868223	1.5509487	-0.14867749	-0.18970151	-2.076636	2024-08-14@12:04	2.0425	1	0.2353	v2.7.1	
NY	9.5	3.4314	0.00077922178	-3.2327709	-3.7101154	0.053427126	-3.7097261	0.05332305	0.048110134	-3.4962854	a248bdd	2x2_2C_8b_C2v_L	11	validity_data_2022.py	-0.080323259	1.0649621	-1.5615402	0.14872038	1.5614164	-0.14868147	-0.19411711	-2.0607572	2024-08-14@12:05	2.0425	1	0.2353	v2.7.1	
NY	9.5	3.4314	0.0015648204	-3.2337911	-3.7086748	0.051699921	-3.7082601	0.051648497	0.046385529	-3.4956332	a248bdd	2x2_2C_8b_C2v_L	11.01	validity_data_2022.py	-0.07998059	1.0645751	-1.5601271	0.1479136	1.560024	-0.14789579	-0.19280627	-2.0587225	2024-08-14@12:05	2.0425	1	0.2353	v2.7.1	
NY	9.5	3.4314	0.0022872139	-3.2408962	-3.7087301	0.050146788	-3.7076126	0.050140739	0.045020997	-3.496045	a248bdd	2x2_2C_8b_C2v_L	11.02	validity_data_2022.py	-0.079780148	1.0649579	-1.5588123	0.14708364	1.5585845	-0.14706025	-0.19163579	-2.056882	2024-08-14@12:06	2.0425	1	0.2353	v2.7.1	
NY	9.5	3.4314	0.0032988967	-3.2466123	-3.7092071	0.048486498	-3.7095471	0.048513742	0.043295283	-3.4967463	a248bdd	2x2_2C_8b_C2v_L	11.03	validity_data_2022.py	-0.079493971	1.0652184	-1.5577161	0.14633423	1.5577764	-0.14633532	-0.19038548	-2.0551874	2024-08-14@12:07	2.0425	1	0.2353	v2.7.1	
NY	9.5	3.4314	0.00444888	-3.2490079	-3.7084705	0.046916335	-3.7099358	0.047134295	0.041836044	-3.4962528	a248bdd	2x2_2C_8b_C2v_L	11.04	validity_data_2022.py	-0.079267591	1.0650694	-1.5564066	0.14560032	1.5567554	-0.14565032	-0.18916206	-2.0532316	2024-08-14@12:07	2.0425	1	0.2353	v2.7.1	
NY	9.5	3.4314	0.0053255957	-3.2525307	-3.7085942	0.045773121	-3.7110413	0.045534941	0.040602781	-3.4961181	a248bdd	2x2_2C_8b_C2v_L	11.05	validity_data_2022.py	-0.079111311	1.0649878	-1.5553508	0.14503185	1.5558331	-0.1449741	-0.18829649	-2.0513965	2024-08-14@12:08	2.0425	1	0.2353	v2.7.1	
