GS_consistency	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	githash	model	mu	script	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	time	tpd	tpp	tppp	version	
NY	10	3.4314	-0.27497219	-3.204792	-3.281061	0.02343243	-3.2817316	0.023422954	0.03261018	-3.0509835	a248bdd	2x2_2C_8b_C2v_L	10.22	validity_data_2022.py	0.20246302	1.0662006	-1.5710726	-0.15210749	1.5712198	0.15211883	0.19177718	-2.1019394	2024-08-14@12:37	2.0425	1	0.2353	v2.7.1	
NY	10	3.4314	-0.27901039	-3.2181972	-3.2871789	0.023945978	-3.2871694	0.023946691	0.033022067	-3.0582239	a248bdd	2x2_2C_8b_C2v_L	10.23	validity_data_2022.py	0.20333415	1.0672938	-1.5713212	-0.15156031	1.5713194	0.15157127	0.19119231	-2.1020876	2024-08-14@12:38	2.0425	1	0.2353	v2.7.1	
NY	10	3.4314	-0.28183241	-3.2254368	-3.2947418	0.022145407	-3.2947455	0.022179231	0.031476118	-3.0650969	a248bdd	2x2_2C_8b_C2v_L	10.24	validity_data_2022.py	0.20249702	1.0681763	-1.5719671	-0.15059036	1.5719703	0.15060211	0.19004347	-2.1023954	2024-08-14@12:38	2.0425	1	0.2353	v2.7.1	
NY	10	3.4314	-0.28458403	-3.2329516	-3.30204	0.022308121	-3.3031684	0.022242629	0.031470143	-3.0736031	a248bdd	2x2_2C_8b_C2v_L	10.25	validity_data_2022.py	0.2023129	1.0689543	-1.5725767	-0.14982751	1.5728086	0.14981574	0.18915804	-2.1030326	2024-08-14@12:39	2.0425	1	0.2353	v2.7.1	
NY	10	3.4314	-0.28587519	-3.237189	-3.3081992	0.020802286	-3.3073879	0.020785789	0.030177771	-3.0788594	a248bdd	2x2_2C_8b_C2v_L	10.26	validity_data_2022.py	0.20118778	1.069521	-1.5728203	-0.14910525	1.5726131	0.14910659	0.18826324	-2.1027287	2024-08-14@12:39	2.0425	1	0.2353	v2.7.1	
NY	10	3.4314	-0.29053117	-3.252058	-3.315729	0.021449596	-3.3172817	0.021467315	0.030699244	-3.0869859	a248bdd	2x2_2C_8b_C2v_L	10.27	validity_data_2022.py	0.20192113	1.0708647	-1.5733842	-0.14829817	1.5737418	0.14832198	0.18739093	-2.1031116	2024-08-14@12:39	2.0425	1	0.2353	v2.7.1	
NY	10	3.4314	-0.29250495	-3.2542277	-3.3223786	0.020333666	-3.3210188	0.020331836	0.029657593	-3.0937202	a248bdd	2x2_2C_8b_C2v_L	10.28	validity_data_2022.py	0.20099653	1.0710186	-1.5737693	-0.14759392	1.5734428	0.14759007	0.186514	-2.1032622	2024-08-14@12:40	2.0425	1	0.2353	v2.7.1	
NY	10	3.4314	-0.29453974	-3.2656387	-3.3289724	0.019216065	-3.3281914	0.019222661	0.028616297	-3.099296	a248bdd	2x2_2C_8b_C2v_L	10.29	validity_data_2022.py	0.20042414	1.0723636	-1.5741157	-0.14691826	1.5739522	0.14691266	0.18562502	-2.1030508	2024-08-14@12:40	2.0425	1	0.2353	v2.7.1	
NY	10	3.4314	-0.29410864	-3.2665033	-3.3345369	0.018384962	-3.333516	0.018386467	0.027784961	-3.1054961	a248bdd	2x2_2C_8b_C2v_L	10.3	validity_data_2022.py	0.19896787	1.0725601	-1.574161	-0.14631344	1.5739426	0.14630638	0.18485444	-2.1028806	2024-08-14@12:41	2.0425	1	0.2353	v2.7.1	
NY	10	3.4314	-0.29821602	-3.279201	-3.3413239	0.018087758	-3.3411123	0.018111072	0.027526532	-3.1125819	a248bdd	2x2_2C_8b_C2v_L	10.31	validity_data_2022.py	0.19914406	1.0738122	-1.5746159	-0.14538057	1.574592	0.14537077	0.18374732	-2.1031569	2024-08-14@12:41	2.0425	1	0.2353	v2.7.1	
