GS_consistency	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	githash	model	mu	script	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	time	tpd	tpp	tppp	version	Unnamed: 28
YY	11	3.4314	-0.10702577	-2.9108281	-3.3441129	0.099620025	-3.3455585	0.09723779	0.1194239	-3.1076681	a248bdd	2x2_2C_8b_C2v_L	10.02	validity_data_2022.py	0.17167544	1.0444403	-1.6193302	0.18911179	1.6193222	0.18838329	-0.25547001	-2.1772815	2024-08-14@13:11	2.0425	1	0.2353	v2.7.1	
YY	11	3.4314	0.00016703583	-2.405519	-3.2596308	0.21272321	-3.2602957	0.21278377	0.26243739	-2.9421723	a248bdd	2x2_2C_8b_C2v_L	9.67	validity_data_2022.py	0.1389624	0.9991633	-1.6402102	0.23508049	1.6403623	0.23511486	-0.31697702	-2.2037125	2024-08-14@13:43	2.0425	1	0.2353	v2.7.1	
YY	11	3.4314	0.00056477898	-2.4018742	-3.2541951	0.21476422	-3.2552313	0.2148223	0.26530894	-2.9351377	a248bdd	2x2_2C_8b_C2v_L	9.66	validity_data_2022.py	0.13934142	0.99889521	-1.640351	0.23546745	1.6406027	0.23552962	-0.31755804	-2.2040398	2024-08-14@13:43	2.0425	1	0.2353	v2.7.1	
YY	11	3.4314	0.0017510939	-2.3962593	-3.2489681	0.21575702	-3.2506152	0.21596509	0.26710774	-2.928395	a248bdd	2x2_2C_8b_C2v_L	9.65	validity_data_2022.py	0.13966939	0.99826505	-1.6398292	0.23653891	1.6402668	0.23663393	-0.31915402	-2.20364	2024-08-14@13:44	2.0425	1	0.2353	v2.7.1	
YY	11	3.4314	0.002519688	-2.3901491	-3.2487659	0.21659573	-3.2477943	0.21651459	0.26754387	-2.9237994	a248bdd	2x2_2C_8b_C2v_L	9.64	validity_data_2022.py	0.13967373	0.99789368	-1.6407451	0.23771287	1.6405465	0.23767861	-0.3206158	-2.2041394	2024-08-14@13:44	2.0425	1	0.2353	v2.7.1	
YY	11	3.4314	0.0033287859	-2.386382	-3.2453314	0.21678464	-3.2430518	0.21642117	0.26772466	-2.9180524	a248bdd	2x2_2C_8b_C2v_L	9.63	validity_data_2022.py	0.13984871	0.99779769	-1.6408321	0.23871429	1.6403386	0.23848403	-0.32195996	-2.204268	2024-08-14@13:45	2.0425	1	0.2353	v2.7.1	
YY	11	3.4314	0.0043085144	-2.3788204	-3.2410222	0.21688282	-3.2445608	0.21719746	0.26761364	-2.9122837	a248bdd	2x2_2C_8b_C2v_L	9.62	validity_data_2022.py	0.13998311	0.99701216	-1.6406998	0.23964006	1.6414418	0.23982773	-0.32326364	-2.2041661	2024-08-14@13:45	2.0425	1	0.2353	v2.7.1	
YY	11	3.4314	0.0048537466	-2.3755946	-3.2376413	0.21808557	-3.2374521	0.21829653	0.26922	-2.9067774	a248bdd	2x2_2C_8b_C2v_L	9.61	validity_data_2022.py	0.14017565	0.99705448	-1.6408527	0.24042308	1.6409941	0.24055502	-0.32457194	-2.2045531	2024-08-14@13:46	2.0425	1	0.2353	v2.7.1	
YY	11	3.4314	0.0057956215	-2.3674541	-3.2332583	0.21932071	-3.2343678	0.21891943	0.27087549	-2.9008347	a248bdd	2x2_2C_8b_C2v_L	9.6	validity_data_2022.py	0.14044551	0.99601496	-1.6409604	0.24141666	1.6410976	0.24132806	-0.32582823	-2.2047426	2024-08-14@13:46	2.0425	1	0.2353	v2.7.1	
YY	11	3.4314	0.0064403566	-2.3648731	-3.2336391	0.21948636	-3.2311352	0.22101506	0.27117266	-2.894191	a248bdd	2x2_2C_8b_C2v_L	9.59	validity_data_2022.py	0.14064263	0.99614368	-1.6418187	0.24228576	1.6414488	0.24261036	-0.32697941	-2.2044785	2024-08-14@13:47	2.0425	1	0.2353	v2.7.1	
