D	E0_1	U	U_1_ave	eb1_1	eb1_1_ave	eb2_1	eb2_1_ave	eb3_1	eb3_1_ave	eb4_1	eb4_1_ave	eb5_1	eb5_1_ave	eb6_1	eb6_1_ave	eb7_1	eb7_1_ave	eb8_1	eb8_1_ave	githash	model	mu	mu_1_ave	n_1	sb1_1	sb1_1_ave	sb2_1	sb2_1_ave	sb3_1	sb3_1_ave	sb4_1	sb4_1_ave	sb5_1	sb5_1_ave	sb6_1	sb6_1_ave	sb7_1	sb7_1_ave	sb8_1	sb8_1_ave	script	sector_1	t	t_1_ave	tb1_1	tb1_1_ave	tb2_1	tb2_1_ave	tb3_1	tb3_1_ave	tb4_1	tb4_1_ave	tb5_1	tb5_1_ave	tb6_1	tb6_1_ave	tb7_1	tb7_1_ave	tb8_1	tb8_1_ave	time	tp	tp_1_ave	version	
0	-19.35419092	6	0.2561509136	0.10761556	0.01241589731	0.41159012	0.1313716047	0.16069015	0.4265602927	1.0187697	0.3179025785	1.0188045	0.3179095048	0.16073662	0.4264750567	0.13951853	0.1917547873	0.90579307	0.09595009501	a248bdd	2x2_2C_8b_C2v_L	4	1.196734539	0.9999999998531633	-0.1148598	0.1662961298	8.7435565e-06	6.573624716e-06	-0.15060552	0.9705834607	-0.030710726	-0.1458337224	0.030672136	0.145988286	-0.15061961	0.9705284405	0.19695783	-1.512564015	2.054608e-05	-0.0001085592842	sol_cdmft.py	R0:S0:1	1	-0.7373097662	3.3305111e-05	-0.0003871419929	0.21190416	-1.627378517	-0.1437303	1.883190968	0.46529364	-2.384567002	0.46530068	-2.384604187	0.14372231	-1.883082191	6.2423204e-06	-3.009640359e-06	-0.61707077	0.4757771271	2024-09-15@09:56	-0.5	0.1797509559	v2.7.1	
0	-19.74606437	6	0.2575960706	0.4610045464	0.1438311021	0.1594456084	0.01622521351	0.1167142295	0.5469396268	0.6339403458	0.5126034752	0.6552845869	0.5008231377	0.1196016191	0.5630682704	0.05733075835	0.475884419	0.717502649	0.282755403	a248bdd	2x2_2C_8b_C2v_L	4	1.194758896	0.999999999747091	-0.007875144432	0.007532046942	0.1441987267	-0.1920407406	-0.2062670441	1.18823249	-0.01357817864	-0.2362939867	0.01759596	0.2210798754	-0.207867008	1.203939832	0.2210826599	-1.932792595	-0.0004950510596	0.002915149609	sol_cdmft.py	R0:S0:1	1	-0.7045860178	0.233550923	-1.708458646	0.00780283359	-0.07864652793	-0.04461452531	1.050376873	0.4754503356	-2.88297873	0.4801436183	-2.860070183	0.04889145773	-1.092341081	-0.0005200726079	0.00304323709	-0.6291581491	0.9519265051	2024-09-15@09:57	-0.5	0.1455900095	v2.7.1	
0	-19.77386078	6	0.2564555414	0.4408529217	0.1472378479	0.1596125583	0.0174936064	0.102667058	0.6506709226	0.6070393371	0.5155165448	0.6060808848	0.5178524557	0.104916993	0.6275333527	0.07962507529	0.4828122575	0.7065357371	0.2799687302	a248bdd	2x2_2C_8b_C2v_L	4	1.193429491	0.9999999997058663	0.000656464299	-4.81890216e-05	0.1483926369	-0.2028922825	-0.2028593877	1.25958769	-0.01238009445	-0.2259576708	0.01343507394	0.2229015744	-0.2040136396	1.242953344	0.2407479823	-1.977196421	0.0002292824219	-0.001172859342	sol_cdmft.py	R0:S0:1	1	-0.7000714201	0.2315073858	-1.715480239	-0.001020964849	0.01091252573	-0.03565784647	0.9836329964	0.4725562149	-2.88376429	0.472357841	-2.888032156	0.03698762271	-0.9902872206	0.0002807950603	-0.001490082528	-0.6301784684	0.967142635	2024-09-15@09:58	-0.5	0.1411761365	v2.7.1	
0	-19.76824285	6	0.2557936431	0.4399587574	0.1466459287	0.1617437424	0.01758333111	0.09952772106	0.6924470273	0.6019257416	0.5128219237	0.6037438976	0.5117223662	0.09994885164	0.6922591511	0.08120712655	0.4835446506	0.7018689745	0.2803355316	a248bdd	2x2_2C_8b_C2v_L	4	1.192716299	0.9999999997008999	0.0002950334655	-0.0004402094982	0.1493082383	-0.2033352127	-0.202161218	1.292794148	-0.01129096686	-0.2284412437	0.0119007358	0.2259843686	-0.2023932246	1.293395036	0.2414826511	-1.977553409	0.0002514847939	-0.001565162915	sol_cdmft.py	R0:S0:1	1	-0.6998403119	0.2309388925	-1.710774602	-0.0001636799937	0.00148237251	-0.03277467237	0.9645472368	0.4712308852	-2.875016638	0.4715743909	-2.87288365	0.03340577395	-0.9700011501	0.0001638137567	-0.0006435088867	-0.6287527007	0.9680136418	2024-09-15@09:59	-0.5	0.1402569231	v2.7.1	
D	E0_1	U	U_1_ave	eb1_1	eb1_1_ave	eb2_1	eb2_1_ave	eb3_1	eb3_1_ave	eb4_1	eb4_1_ave	eb5_1	eb5_1_ave	eb6_1	eb6_1_ave	eb7_1	eb7_1_ave	eb8_1	eb8_1_ave	githash	model	mu	mu_1_ave	n_1	sb1_1	sb1_1_ave	sb2_1	sb2_1_ave	sb3_1	sb3_1_ave	sb4_1	sb4_1_ave	sb5_1	sb5_1_ave	sb6_1	sb6_1_ave	sb7_1	sb7_1_ave	sb8_1	sb8_1_ave	script	sector_1	t	t_1_ave	tb1_1	tb1_1_ave	tb2_1	tb2_1_ave	tb3_1	tb3_1_ave	tb4_1	tb4_1_ave	tb5_1	tb5_1_ave	tb6_1	tb6_1_ave	tb7_1	tb7_1_ave	tb8_1	tb8_1_ave	time	tp	tp_1_ave	version	
0	-19.61111675	6.5	0.1576929989	-0.22262154	1.978369833	0.32150527	0.11739273	1.0243352	0.169477191	0.26269122	0.4808994619	1.0244472	0.1694481318	-0.26273055	1.519061733	0.26819816	0.122254764	0.9472236	0.04708002037	a248bdd	2x2_2C_8b_C2v_L	4	1.095233712	0.9999999998814942	0.00020432942	-0.001606456455	0.00021988297	-0.0002448524205	0.052126563	0.2420890496	0.19307199	-1.489723567	-0.052162636	-0.2419667962	0.15066622	-1.707316163	-0.23307657	1.326467629	1.2068063e-05	-4.281675176e-05	sol_cdmft.py	R0:S0:1	1	-0.6736537254	0.17893478	-0.234979313	0.19117419	-1.335910032	0.40212896	-1.522375447	-0.15064245	1.707207063	0.40213772	-1.522257501	-0.19308498	1.489775929	-2.1050779e-05	3.202541319e-05	-0.54813834	0.3776163768	2024-09-15@10:02	-0.4	0.08719076495	v2.7.1	
0	-20.08064555	6.5	0.1826938217	-0.3581870561	1.983899036	0.5817764672	0.1091633146	0.9393811223	0.2534961318	0.2023851306	0.587025466	0.9410405248	0.2561249759	-0.197085252	1.417142156	0.1505499286	0.2213344539	0.8324339865	0.1033952643	a248bdd	2x2_2C_8b_C2v_L	4	1.117195638	0.999999999866742	0.03152220855	-0.238996042	0.03482980771	-0.02925065392	0.04484943727	0.2137750345	0.1951836079	-1.477528287	-0.04100564721	-0.2238320761	0.1537246767	-1.880766898	-0.2382213135	1.588952281	-0.000135996999	-6.670058383e-05	sol_cdmft.py	R0:S0:1	1	-0.6784099303	0.192730747	-0.1922882045	0.2253775009	-1.42090012	0.4385172506	-1.903339718	-0.1567295831	1.894867972	0.4397286061	-1.915704344	-0.1928942978	1.470065083	0.0002862112542	-0.0009513223147	-0.5864820655	0.5472970655	2024-09-15@10:03	-0.4	0.09449099112	v2.7.1	
0	-19.78239714	6.5	0.1864555644	-0.2491738767	1.980688652	0.4277246598	0.1401952782	0.7841168786	0.3374735379	0.1384755571	0.6472252021	0.77544401	0.3385543161	-0.1386492464	1.3516224	0.09453710366	0.2735140978	0.7584955398	0.14168546	a248bdd	2x2_2C_8b_C2v_L	4	1.120381559	0.9999999998626633	0.002991730579	-0.02470178864	0.003760510391	-0.004646520761	0.03412243779	0.1875754263	0.1835470513	-1.459501337	-0.03407707825	-0.188077382	0.1224997606	-1.699617984	-0.2196121697	1.630288958	0.0006144154165	-0.003323734837	sol_cdmft.py	R0:S0:1	1	-0.671836041	0.1801472127	-0.2311374246	0.2205802033	-1.557931914	0.4436956354	-2.186086051	-0.1221680305	1.698330721	0.4416258782	-2.185960228	-0.1838313329	1.463730913	-0.0004893437675	0.00145394665	-0.5843397398	0.6308898771	2024-09-15@10:04	-0.4	0.09917291715	v2.7.1	
0	-19.51040119	6.5	0.1866158513	-0.1518096912	1.966589822	0.3088152968	0.1794216903	0.4649199306	0.5079161763	0.0273647578	1.615549643	0.4703681356	0.5076553037	-0.02663702009	0.363129146	0.002986145692	0.4430983719	0.6172052906	0.2769949189	a248bdd	2x2_2C_8b_C2v_L	4	1.118726097	0.9999999997417786	0.006037490876	-0.06029411627	0.004081916899	-0.002258039151	0.00984293102	-0.009490477188	0.1626809391	-1.765346616	-0.009126239702	0.008979072892	0.02754007529	-0.4202066444	-0.1720078968	1.683206472	0.0007063807576	-0.004445700453	sol_cdmft.py	R0:S0:1	1	-0.6586254856	0.1664908587	-0.2911604529	0.2225752629	-1.687413743	0.4344505589	-2.646086851	-0.03007202841	0.4606727769	0.4372507682	-2.648903444	-0.1626964174	1.768615484	-0.0007932312594	0.007527457575	-0.5654137891	0.8684370981	2024-09-15@10:05	-0.4	0.09596919381	v2.7.1	
0	-19.51756645	6.5	0.1839733344	-0.2136770198	1.976595454	0.3773343064	0.1514517473	0.6187670198	0.4300307217	0.0839250155	0.9580366126	0.6179797827	0.4302085542	-0.08352527391	1.050406502	0.0554768641	0.313200028	0.6920212972	0.1756254795	a248bdd	2x2_2C_8b_C2v_L	4	1.118004633	0.999999999781024	-0.005687618666	0.05000233037	-0.005859377647	0.006544282535	0.01261130675	0.2192932506	0.1745144751	-1.674598667	-0.01327097666	-0.2150412807	0.04647781651	-1.081731223	-0.1990469377	1.621742293	0.0004641527994	-0.0008017233968	sol_cdmft.py	R0:S0:1	1	-0.6666184494	0.1745972379	-0.2502378411	0.2188784042	-1.589468472	0.4345615393	-2.42042926	-0.04453770555	1.068045581	0.4346193588	-2.421265274	-0.1743625286	1.665240903	-0.001772508723	0.009920607515	-0.5720350152	0.6887874988	2024-09-15@10:06	-0.4	0.09807912731	v2.7.1	
