model	E_kin	D	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	sb1_1	sb2_1	sb3_1	sb4_1	sb5_1	sb6_1	sb7_1	sb8_1	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	tpd	tpp	tppp	ave_D	ave_e	ave_mu	ave_tpd	ave_tpp	ave_tppp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_sb1_1	ave_sb2_1	ave_sb3_1	ave_sb4_1	ave_sb5_1	ave_sb6_1	ave_sb7_1	ave_sb8_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	var_U_1	var_eb1_1	var_eb2_1	var_eb3_1	var_eb4_1	var_eb5_1	var_eb6_1	var_eb7_1	var_eb8_1	var_mu_1	var_sb1_1	var_sb2_1	var_sb3_1	var_sb4_1	var_sb5_1	var_sb6_1	var_sb7_1	var_sb8_1	var_tb1_1	var_tb2_1	var_tb3_1	var_tb4_1	var_tb5_1	var_tb6_1	var_tb7_1	var_tb8_1	E0_1	sector_1	E0_2	sector_2	githash	version	iterations	dist_function	distance	diff_hybrid	time
2x2_2C_8b_C2v_L	4.5754489	0	14	2.3	-0.006655534	-3.3502828	-4.1133163	-0.10235806	-4.113222	-0.1023468	0.14108001	-3.7537133	9.68	-0.0001012231	7.5002141e-06	0.011771903	-0.16264369	0.011773954	-0.16264057	1.0013529e-05	-2.0059213e-06	-0.11240159	-1.1061747	1.7476608	0.057892245	-1.7476438	-0.057886658	0.22749261	-2.3061557	2.1	1	0.2	0.014944047	1.2616748	1.6232482	-0.57702297	-0.17996495	0.075054427	0.13286514	0.22328417	1.9435328	1.8129628	1.5895992	1.8129636	1.589563	0.01635088	1.5799543	1.1067318	0.0012267946	4.0346355e-06	0.10029878	1.1126728	0.10029109	1.112766	-8.3073034e-05	-1.504432e-05	1.1223499	0.71594806	-1.5332836	-0.61372149	1.5332577	0.61370556	-0.28290523	2.4861338	0.028767242	0.20370457	0.055115051	0.17204346	0.34367566	0.17204236	0.34369619	0.01644145	0.33349266	0.035971659	3.9095669	5.4215332	5.1415007	5.0574868	5.1415093	5.0575177	4.3430231	6.0553592	5.2745865	2.7227311	3.3812171	5.0607481	3.3811484	5.0608312	3.7088256	3.2330264	-75.59905	R0:S0:1	-59.04	uncorrelated	b7fd39a	v1.0.3	0	sharp_wc_2.0_b_50	 1.56e+02	 1.00e+06	2022-08-01@12:09
2x2_2C_8b_C2v_L	5.1575834	0	14	2.4975667	-0.0037147488	-3.2703319	-4.057637	-0.11525355	-4.0576027	-0.11524811	0.15744056	-3.6959946	9.7933333	4.4932456e-05	-1.8758806e-06	0.012875074	-0.17163405	0.012875083	-0.171632	6.4359114e-06	4.7426742e-06	-0.11484997	-1.1032617	1.7516627	0.059582137	-1.7516545	-0.059572759	0.23995436	-2.3144821	2.1079889	1	0.19565556	0.015681073	1.2577702	1.6200029	-0.59208493	-0.18948702	0.078837678	0.13724262	0.22353979	1.9413096	1.8017315	1.5888019	1.8017323	1.5888001	0.016442955	1.5585907	1.1097738	-0.00049461396	4.9203654e-06	0.11078469	1.1432712	0.11078835	1.1432975	-3.482263e-05	-8.7443366e-06	1.1539157	0.72030758	-1.5748697	-0.63482448	1.57486	0.6347868	-0.28733482	2.5459153	0.029559731	0.20368904	0.05722484	0.1813827	0.34527718	0.18138199	0.34527922	0.016559083	0.3448502	0.037197401	3.8870208	5.4608721	5.1844685	5.0347463	5.1844721	5.0347299	4.3437574	6.1504462	5.2708911	2.6849356	3.3634782	5.058525	3.3634656	5.0585396	3.7108464	3.1554397	-75.754298	R0:S0:1	-58.366133	uncorrelated	b7fd39a	v1.0.3	4	sharp_wc_2.0_b_50	 1.67e+02	 1.13e-02	2022-08-01@15:19
2x2_2C_8b_C2v_L	5.7201912	0	14	2.6951333	0.0016988753	-3.192787	-3.9996668	-0.12445965	-3.9996626	-0.12445903	0.16950337	-3.6331228	9.9066667	-2.4059956e-05	-4.0367783e-08	0.01357312	-0.18135607	0.013572419	-0.18135602	4.1259069e-06	7.384573e-06	-0.11785777	-1.099979	1.7537308	0.06023719	-1.7537306	-0.060235147	0.25308799	-2.3198069	2.1159778	1	0.19131111	0.016459076	1.2534439	1.6160944	-0.60846184	-0.19985231	0.082985718	0.14157802	0.23215704	1.9384153	1.7896332	1.5642187	1.7896332	1.564222	0.017057314	1.5347729	1.1125528	0.00023481894	4.2508297e-06	0.12106948	1.1935178	0.12107326	1.1935244	-2.7542187e-05	-1.3732932e-05	1.1942131	0.72918332	-1.6180441	-0.66294873	1.6180419	0.66294021	-0.29485282	2.6084378	0.030334644	0.2089875	0.059927202	0.1911313	0.36149962	0.1911313	0.36149702	0.017196861	0.3567877	0.038482015	3.9167724	5.4870153	5.2173188	5.0312019	5.2173211	5.0311955	4.3405859	6.2537811	5.272164	2.6505769	3.330609	5.1073122	3.3306051	5.10731	3.7157593	3.0684411	-75.878534	R0:S0:1	-57.692267	uncorrelated	b7fd39a	v1.0.3	5	sharp_wc_2.0_b_50	 1.79e+02	 3.08e-03	2022-08-01@17:36
2x2_2C_8b_C2v_L	6.2881129	0	14	2.8927	0.0049718895	-3.1107847	-3.9451589	-0.13595976	-3.9451647	-0.13596196	0.18365899	-3.5727103	10.02	-9.3259188e-06	1.6656399e-06	0.014323159	-0.18993043	0.014323264	-0.18993109	-8.5590074e-08	-2.926598e-06	-0.12037242	-1.0961781	1.7575163	0.060934146	-1.757517	-0.060938721	0.26487198	-2.3267727	2.1239667	1	0.18696667	0.017053751	1.2493247	1.6126888	-0.62360343	-0.20961637	0.086889695	0.14616315	0.23429329	1.9358312	1.7775802	1.5586159	1.7775799	1.5586226	0.01711563	1.512751	1.1159281	8.6780564e-05	-6.5736808e-06	0.13192227	1.2228856	0.13192187	1.2228656	3.569109e-06	5.8720999e-06	1.2261427	0.73446246	-1.6606026	-0.68162328	1.6606067	0.68164026	-0.29924952	2.6660794	0.031143608	0.21012804	0.062353626	0.20086072	0.36647869	0.20086107	0.36647441	0.017279281	0.3673222	0.039702113	3.9045683	5.5232576	5.2614224	5.0125247	5.2614239	5.0125326	4.3362737	6.349181	5.26792	2.6132623	3.3081688	5.1109567	3.3081781	5.1109321	3.7215785	2.984089	-76.029248	R0:S0:1	-57.0184	uncorrelated	b7fd39a	v1.0.3	4	sharp_wc_2.0_b_50	 1.90e+02	 6.44e-03	2022-08-01@18:12
2x2_2C_8b_C2v_L	6.8499523	0	14	3.0902667	0.0098229794	-3.0383986	-3.8869799	-0.14600772	-3.8869772	-0.14600669	0.19532262	-3.5131179	10.133333	-6.0464402e-06	1.9289592e-06	0.014313716	-0.19952246	0.014312641	-0.19952242	1.1705726e-06	1.8146669e-06	-0.1232731	-1.0930389	1.7596974	0.058565503	-1.7596989	-0.058565617	0.27775975	-2.3326062	2.1319556	1	0.18262222	0.017317694	1.2451514	1.6090435	-0.63880575	-0.21920634	0.090784589	0.15079909	0.23701029	1.9332531	1.7655591	1.5506317	1.7655576	1.5506365	0.01742739	1.4917846	1.1195389	5.2165373e-05	-4.9579661e-06	0.14140534	1.2542623	0.14140818	1.254248	-5.7589848e-06	-1.8939797e-06	1.2556045	0.73976487	-1.7018633	-0.6852644	1.7018708	0.68526554	-0.30581659	2.7193354	0.031950618	0.21172287	0.064769936	0.21044501	0.37445225	0.2104462	0.37445065	0.017619093	0.37689065	0.040872929	3.8944351	5.5578637	5.3071244	4.9873497	5.307129	4.9873484	4.3297463	6.4390476	5.2653446	2.5777559	3.28543	5.1199064	3.2854377	5.1198887	3.729907	2.9015809	-76.178875	R0:S0:1	-56.344533	uncorrelated	b7fd39a	v1.0.3	3	sharp_wc_2.0_b_50	 2.01e+02	 5.14e-03	2022-08-01@18:40
2x2_2C_8b_C2v_L	7.4002425	0	14	3.2878333	0.012490877	-2.9676968	-3.8321869	-0.15579319	-3.832185	-0.15579178	0.20677822	-3.4506865	10.246667	-7.6392111e-06	-6.9731629e-06	0.014890274	-0.20752269	0.014889888	-0.20752231	2.2166287e-06	5.2540119e-07	-0.12605515	-1.0903879	1.7629508	0.05911022	-1.7629516	-0.059108943	0.28891548	-2.3384721	2.1399444	1	0.17827778	0.017779638	1.2407333	1.6053972	-0.65425798	-0.22941938	0.09489913	0.15557368	0.24424344	1.9300887	1.7525095	1.5366114	1.7525088	1.5366097	0.01758237	1.468423	1.1231328	6.2685976e-05	1.8266673e-05	0.15278774	1.2865906	0.15278635	1.2865912	-1.2309577e-05	-4.8686047e-06	1.2929761	0.74773112	-1.7455189	-0.70739167	1.7455217	0.70738874	-0.31081891	2.776201	0.032769949	0.21648491	0.067698566	0.22060965	0.38409625	0.2206102	0.38409817	0.017796074	0.38687387	0.042111808	3.9113795	5.5868075	5.3497637	4.9760096	5.3497654	4.9760063	4.3203604	6.5368534	5.258443	2.5422688	3.2545698	5.1367527	3.2545692	5.1367569	3.7394161	2.8104006	-76.348088	R0:S0:1	-55.670667	uncorrelated	b7fd39a	v1.0.3	3	sharp_wc_2.0_b_50	 2.12e+02	 5.47e-03	2022-08-01@19:07
2x2_2C_8b_C2v_L	7.9427835	0	14	3.4854	0.015054998	-2.8958796	-3.773806	-0.16488625	-3.7738195	-0.16488819	0.21732064	-3.3882277	10.36	1.2331687e-06	-1.8287278e-06	0.015411555	-0.21517671	0.015411276	-0.21517668	2.1709523e-06	5.0031812e-06	-0.12887944	-1.087374	1.7653146	0.059366166	-1.7653178	-0.05936756	0.29982958	-2.3441577	2.1479333	1	0.17393333	0.018130612	1.2362027	1.6016704	-0.66974237	-0.23973736	0.099077217	0.16047435	0.25210899	1.9266622	1.7388223	1.5215247	1.7388215	1.5215324	0.017726091	1.4448216	1.126912	-1.1303025e-05	7.8312662e-06	0.16428781	1.3177481	0.16428985	1.3177325	-1.576579e-05	-1.1290058e-05	1.3306816	0.75627727	-1.7900326	-0.72880945	1.7900379	0.72881884	-0.31593998	2.831924	0.033598827	0.22154549	0.070851185	0.23109071	0.39445516	0.2310914	0.39445076	0.017960613	0.39633949	0.043350381	3.9319368	5.614537	5.3940274	4.9637141	5.394031	4.9637194	4.3090574	6.6338424	5.2494804	2.5068239	3.2215838	5.1517989	3.2215907	5.1517767	3.7504388	2.717338	-76.501107	R0:S0:1	-54.9968	uncorrelated	b7fd39a	v1.0.3	3	sharp_wc_2.0_b_50	 2.23e+02	 5.12e-03	2022-08-01@19:34
2x2_2C_8b_C2v_L	8.471675	0	14	3.6829667	0.017697569	-2.8278439	-3.7152924	-0.17314415	-3.7152982	-0.17314373	0.22538459	-3.3223744	10.473333	-1.1407571e-05	-1.6962546e-06	0.01594716	-0.22373129	0.015947375	-0.22373179	-1.1681112e-06	-5.000047e-06	-0.13176456	-1.0847044	1.7669419	0.059716614	-1.7669437	-0.059714266	0.31163658	-2.3478081	2.1559222	1	0.16958889	0.018359366	1.2314293	1.597546	-0.68583894	-0.2503481	0.10343924	0.16544742	0.26459902	1.9226229	1.7247473	1.4978084	1.724748	1.4978049	0.018143738	1.4203314	1.1307443	9.4775526e-05	-1.056131e-06	0.17590935	1.3564962	0.17590789	1.3565019	1.1840011e-05	1.068999e-05	1.3725169	0.76789302	-1.8344913	-0.75402976	1.8344903	0.75401858	-0.32313901	2.8870435	0.034428057	0.22976912	0.074530113	0.24159214	0.40922433	0.24159163	0.40922753	0.018403818	0.40549497	0.044606366	3.979018	5.6354337	5.4341599	4.9510703	5.4341572	4.951062	4.2950074	6.7323411	5.2383556	2.4733301	3.1812865	5.1788706	3.181287	5.1788837	3.7640957	2.6218895	-76.654153	R0:S0:1	-54.322933	uncorrelated	b7fd39a	v1.0.3	2	sharp_wc_2.0_b_50	 2.36e+02	 2.32e-02	2022-08-01@19:53
2x2_2C_8b_C2v_L	9.0083795	0	14	3.8805333	0.019320818	-2.7581027	-3.655235	-0.18224009	-3.6552428	-0.18224109	0.23709259	-3.2632766	10.586667	-4.8541839e-06	-2.1874598e-06	0.016094115	-0.22980709	0.016093581	-0.22980803	-8.1264147e-07	-5.5057107e-06	-0.13449013	-1.0817735	1.7695066	0.05918808	-1.7695089	-0.059185997	0.32127411	-2.3552377	2.1639111	1	0.16524444	0.018493689	1.226902	1.5941539	-0.70038286	-0.2604443	0.10753513	0.17067119	0.26774549	1.9192515	1.709824	1.493757	1.7098251	1.493752	0.017894468	1.3977018	1.1351085	4.0308787e-05	1.8525868e-06	0.1883074	1.3720883	0.18830642	1.3720996	8.5631463e-06	9.8360264e-06	1.4041273	0.77376088	-1.8808819	-0.76727914	1.8808786	0.76726933	-0.32663786	2.9381092	0.035284184	0.23133278	0.077615426	0.25275064	0.41429512	0.25274983	0.41429815	0.018162838	0.41347364	0.045805401	3.9710064	5.6692678	5.4895161	4.9334647	5.4895114	4.9334563	4.2806982	6.821446	5.2253018	2.4358876	3.153312	5.1653761	3.1533094	5.1653958	3.7772732	2.529789	-76.822342	R0:S0:1	-53.649067	uncorrelated	b7fd39a	v1.0.3	3	sharp_wc_2.0_b_50	 2.46e+02	 4.89e-03	2022-08-01@20:19
2x2_2C_8b_C2v_L	9.5270321	0	14	4.0781	0.021193284	-2.6947755	-3.5975894	-0.19085283	-3.5976019	-0.19085469	0.24479972	-3.1980451	10.7	4.6373877e-06	5.0505428e-06	0.016621187	-0.23797162	0.016619133	-0.23797205	1.8412417e-06	5.8863176e-06	-0.13720009	-1.0797362	1.7713422	0.059496548	-1.7713452	-0.059496653	0.33286928	-2.3589375	2.1719	1	0.1609	0.018498051	1.2220416	1.5901158	-0.71596617	-0.2709282	0.1119001	0.17592756	0.2783475	1.9149552	1.6949025	1.4758143	1.6949024	1.4758234	0.018159171	1.3738686	1.1394419	-3.7175798e-05	-1.2023532e-05	0.20039239	1.4016135	0.20040048	1.4016039	-1.363941e-05	-1.0789157e-05	1.4424825	0.78473962	-1.9258977	-0.78930183	1.9258996	0.78930288	-0.33399836	2.9885323	0.036132844	0.23802632	0.081493007	0.2635388	0.42612954	0.26353904	0.42612457	0.018445688	0.42126712	0.047029692	4.0061185	5.6919896	5.5357487	4.9162738	5.5357508	4.9162768	4.2631419	6.9128126	5.2096105	2.4019941	3.1143107	5.1728546	3.1143172	5.1728339	3.7939754	2.4362679	-77.001736	R0:S0:1	-52.9752	uncorrelated	b7fd39a	v1.0.3	2	sharp_wc_2.0_b_50	 2.58e+02	 2.12e-02	2022-08-01@20:40
