model	E_kin	D	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	sb1_1	sb2_1	sb3_1	sb4_1	sb5_1	sb6_1	sb7_1	sb8_1	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	tpd	tpp	tppp	ave_D	ave_e	ave_mu	ave_tpd	ave_tpp	ave_tppp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_sb1_1	ave_sb2_1	ave_sb3_1	ave_sb4_1	ave_sb5_1	ave_sb6_1	ave_sb7_1	ave_sb8_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	var_U_1	var_eb1_1	var_eb2_1	var_eb3_1	var_eb4_1	var_eb5_1	var_eb6_1	var_eb7_1	var_eb8_1	var_mu_1	var_sb1_1	var_sb2_1	var_sb3_1	var_sb4_1	var_sb5_1	var_sb6_1	var_sb7_1	var_sb8_1	var_tb1_1	var_tb2_1	var_tb3_1	var_tb4_1	var_tb5_1	var_tb6_1	var_tb7_1	var_tb8_1	E0_1	sector_1	E0_2	sector_2	githash	version	iterations	dist_function	distance	diff_hybrid	time
2x2_2C_8b_C2v_L	4.5754489	0	14	2.3	-0.006655534	-3.3502828	-4.1133163	-0.10235806	-4.113222	-0.1023468	0.14108001	-3.7537133	9.68	-0.0001012231	7.5002141e-06	0.011771903	-0.16264369	0.011773954	-0.16264057	1.0013529e-05	-2.0059213e-06	-0.11240159	-1.1061747	1.7476608	0.057892245	-1.7476438	-0.057886658	0.22749261	-2.3061557	2.1	1	0.2	0.014944047	1.2616748	1.6232482	-0.57702297	-0.17996495	0.075054427	0.13286514	0.22328417	1.9435328	1.8129628	1.5895992	1.8129636	1.589563	0.01635088	1.5799543	1.1067318	0.0012267946	4.0346355e-06	0.10029878	1.1126728	0.10029109	1.112766	-8.3073034e-05	-1.504432e-05	1.1223499	0.71594806	-1.5332836	-0.61372149	1.5332577	0.61370556	-0.28290523	2.4861338	0.028767242	0.20370457	0.055115051	0.17204346	0.34367566	0.17204236	0.34369619	0.01644145	0.33349266	0.035971659	3.9095669	5.4215332	5.1415007	5.0574868	5.1415093	5.0575177	4.3430231	6.0553592	5.2745865	2.7227311	3.3812171	5.0607481	3.3811484	5.0608312	3.7088256	3.2330264	-75.59905	R0:S0:1	-59.04	uncorrelated	b7fd39a	v1.0.3	0	sharp_wc_2.0_b_50	 1.56e+02	 1.00e+06	2022-07-28@15:01
model	E_kin	D	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	sb1_1	sb2_1	sb3_1	sb4_1	sb5_1	sb6_1	sb7_1	sb8_1	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	tpd	tpp	tppp	ave_D	ave_e	ave_mu	ave_tpd	ave_tpp	ave_tppp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_sb1_1	ave_sb2_1	ave_sb3_1	ave_sb4_1	ave_sb5_1	ave_sb6_1	ave_sb7_1	ave_sb8_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	var_U_1	var_eb1_1	var_eb2_1	var_eb3_1	var_eb4_1	var_eb5_1	var_eb6_1	var_eb7_1	var_eb8_1	var_mu_1	var_sb1_1	var_sb2_1	var_sb3_1	var_sb4_1	var_sb5_1	var_sb6_1	var_sb7_1	var_sb8_1	var_tb1_1	var_tb2_1	var_tb3_1	var_tb4_1	var_tb5_1	var_tb6_1	var_tb7_1	var_tb8_1	E0_1	sector_1	E0_2	sector_2	githash	version	iterations	dist_function	distance	diff_hybrid	time
2x2_2C_8b_C2v_L	4.5754489	0	14	2.3	-0.006655534	-3.3502828	-4.1133163	-0.10235806	-4.113222	-0.1023468	0.14108001	-3.7537133	9.68	-0.0001012231	7.5002141e-06	0.011771903	-0.16264369	0.011773954	-0.16264057	1.0013529e-05	-2.0059213e-06	-0.11240159	-1.1061747	1.7476608	0.057892245	-1.7476438	-0.057886658	0.22749261	-2.3061557	2.1	1	0.2	0.014944047	1.2616748	1.6232482	-0.57702297	-0.17996495	0.075054427	0.13286514	0.22328417	1.9435328	1.8129628	1.5895992	1.8129636	1.589563	0.01635088	1.5799543	1.1067318	0.0012267946	4.0346355e-06	0.10029878	1.1126728	0.10029109	1.112766	-8.3073034e-05	-1.504432e-05	1.1223499	0.71594806	-1.5332836	-0.61372149	1.5332577	0.61370556	-0.28290523	2.4861338	0.028767242	0.20370457	0.055115051	0.17204346	0.34367566	0.17204236	0.34369619	0.01644145	0.33349266	0.035971659	3.9095669	5.4215332	5.1415007	5.0574868	5.1415093	5.0575177	4.3430231	6.0553592	5.2745865	2.7227311	3.3812171	5.0607481	3.3811484	5.0608312	3.7088256	3.2330264	-75.59905	R0:S0:1	-59.04	uncorrelated	b7fd39a	v1.0.3	0	sharp_wc_2.0_b_50	 1.56e+02	 1.00e+06	2022-07-28@15:43
2x2_2C_8b_C2v_L	4.9790758	0	14	2.4975667	0.005013566	-3.1873817	-3.9780806	-0.12440784	-3.9780571	-0.12440904	0.16771418	-3.6267096	9.6933333	1.2832189e-05	-2.1135377e-07	0.011446786	-0.18459378	0.011448776	-0.18459555	-1.4783357e-06	6.5236931e-06	-0.11810292	-1.0950071	1.7447143	0.047982703	-1.7447077	-0.047993656	0.25566006	-2.3101851	2.1079889	1	0.19565556	0.014888906	1.2531306	1.6125648	-0.60996342	-0.20057769	0.083250691	0.13558702	0.26419407	1.9371268	1.789791	1.5367442	1.7897911	1.5367489	0.019602467	1.5338545	1.1042241	-0.0001221996	6.683507e-06	0.11976078	1.2358868	0.11975706	1.2358818	9.5284579e-07	-1.0888879e-05	1.2252506	0.74042733	-1.6149414	-0.6227537	1.6149373	0.62279418	-0.30687284	2.6020199	0.029258262	0.23491285	0.061049326	0.19064541	0.37953632	0.19064535	0.37952895	0.019801981	0.35600451	0.038038259	4.112409	5.4214331	5.1767994	5.0186082	5.1768031	5.0186276	4.3619905	6.2448527	5.2582381	2.6936269	3.3353667	5.2212918	3.3353609	5.2212706	3.6995559	3.0932467	-74.769955	R0:S0:1	-57.566133	uncorrelated	b7fd39a	v1.0.3	5	sharp_wc_2.0_b_50	 1.80e+02	 7.97e-03	2022-07-28@23:51
2x2_2C_8b_C2v_L	5.3859485	0	14	2.6951333	0.0097688274	-3.042723	-3.8476917	-0.14697471	-3.8476951	-0.14697621	0.18953275	-3.4955457	9.7066667	3.1960647e-05	1.0372026e-05	0.0096295887	-0.20287218	0.0096334255	-0.20286993	-1.9545534e-06	7.006256e-06	-0.12343066	-1.0861044	1.7440531	0.035317567	-1.7440543	-0.035328102	0.27773015	-2.3141711	2.1159778	1	0.19131111	0.012400202	1.2447125	1.6022903	-0.64114346	-0.22014285	0.091151116	0.13833973	0.30442277	1.9301204	1.765436	1.5115084	1.7654305	1.5115377	0.022079322	1.4895679	1.1022275	-0.00029208793	-1.9742894e-05	0.13786662	1.3145668	0.1378693	1.3144714	2.9344623e-06	-8.824668e-06	1.315842	0.76552892	-1.6984745	-0.59888211	1.6985057	0.59895087	-0.32216261	2.7089905	0.029751093	0.26804456	0.067513864	0.20986448	0.39942006	0.20986915	0.39940709	0.022467298	0.37493574	0.039961421	4.2850327	5.4274652	5.2376039	4.9577174	5.2376236	4.957758	4.3736531	6.4251783	5.2214624	2.6663532	3.3032809	5.3208486	3.3033218	5.3207245	3.6959841	2.9472466	-74.001243	R0:S0:1	-56.092267	uncorrelated	b7fd39a	v1.0.3	4	sharp_wc_2.0_b_50	 2.00e+02	 3.44e-03	2022-07-29@00:29
