GS_consistency	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	githash	model	mu	script	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	time	tpd	tpp	tppp	version	
NY	12	2.911	-0.18876467	-3.5113139	-3.5947363	0.015578188	-3.593267	0.01554897	0.026378618	-3.2527216	a248bdd	2x2_2C_8b_C2v_L	9.62	validity_data_2022.py	-0.17676011	1.0660737	-1.5843715	0.14721134	1.5840164	0.14720646	0.18471405	-2.0962741	2024-08-13@17:29	1.9306	1	0.2821	v2.7.1	
NY	12	2.911	-0.18673113	-3.4914781	-3.5807844	0.016967572	-3.5822411	0.016958847	0.027667456	-3.2414772	a248bdd	2x2_2C_8b_C2v_L	9.61	validity_data_2022.py	-0.17652743	1.0638192	-1.5825508	0.14744426	1.5828411	0.14744341	0.18505879	-2.0948678	2024-08-13@17:30	1.9306	1	0.2821	v2.7.1	
NY	12	2.911	-0.18876467	-3.5113139	-3.5947363	0.015578188	-3.593267	0.01554897	0.026378618	-3.2527216	a248bdd	2x2_2C_8b_C2v_L	9.62	validity_data_2022.py	-0.17676011	1.0660737	-1.5843715	0.14721134	1.5840164	0.14720646	0.18471405	-2.0962741	2024-08-13@17:31	1.9306	1	0.2821	v2.7.1	
NY	12	2.911	-0.19104436	-3.5235681	-3.6055817	0.014681735	-3.604803	0.014689916	0.025528244	-3.2620667	a248bdd	2x2_2C_8b_C2v_L	9.63	validity_data_2022.py	-0.17674791	1.0675378	-1.5857079	0.14709663	1.5855466	0.14709104	0.18460443	-2.0972498	2024-08-13@17:32	1.9306	1	0.2821	v2.7.1	
NY	12	2.911	-0.19482498	-3.5415267	-3.6154081	0.013690348	-3.6165217	0.013689865	0.0244733	-3.272353	a248bdd	2x2_2C_8b_C2v_L	9.64	validity_data_2022.py	-0.1773453	1.0694786	-1.5868033	0.14644272	1.5870448	0.14644455	0.18379664	-2.0984456	2024-08-13@17:32	1.9306	1	0.2821	v2.7.1	
NY	12	2.911	-0.19731687	-3.5551127	-3.6266845	0.012779167	-3.6269178	0.012772531	0.023522723	-3.2823261	a248bdd	2x2_2C_8b_C2v_L	9.65	validity_data_2022.py	-0.17728969	1.0710842	-1.5881406	0.14605264	1.5881738	0.14604857	0.183358	-2.0994699	2024-08-13@17:33	1.9306	1	0.2821	v2.7.1	
NY	12	2.911	0.032388989	-2.0566341	-2.817744	0.30036397	-2.8198954	0.30343026	0.34639634	-2.2651741	a248bdd	2x2_2C_8b_C2v_L	8	validity_data_2022.py	-0.15130428	0.95223605	-1.5878525	0.28941905	1.5878355	0.29044875	0.40719772	-2.1199509	2024-08-13@17:34	1.9306	1	0.2821	v2.7.1	
NY	12	2.911	0.032180418	-2.0614409	-2.8250528	0.30132921	-2.8254044	0.30168083	0.34479818	-2.272063	a248bdd	2x2_2C_8b_C2v_L	8.01	validity_data_2022.py	-0.15099265	0.95237571	-1.5880431	0.28952528	1.5880922	0.28965991	0.40605154	-2.1197659	2024-08-13@17:35	1.9306	1	0.2821	v2.7.1	
NY	12	2.911	0.03201309	-2.0665834	-2.8309431	0.29986498	-2.8312057	0.30075687	0.34216451	-2.2783007	a248bdd	2x2_2C_8b_C2v_L	8.02	validity_data_2022.py	-0.15062602	0.95275489	-1.5884139	0.28895981	1.5883261	0.28927391	0.40473066	-2.1196468	2024-08-13@17:36	1.9306	1	0.2821	v2.7.1	
NY	12	2.911	0.031776953	-2.0722582	-2.8362175	0.30037563	-2.8364792	0.29909828	0.34023473	-2.2848352	a248bdd	2x2_2C_8b_C2v_L	8.03	validity_data_2022.py	-0.15031194	0.95317286	-1.5881007	0.28897718	1.5885085	0.2886232	0.40360413	-2.1193234	2024-08-13@17:36	1.9306	1	0.2821	v2.7.1	
NY	12	2.911	0.031587236	-2.0770258	-2.8427553	0.29828347	-2.8408705	0.29918795	0.3377986	-2.2912468	a248bdd	2x2_2C_8b_C2v_L	8.04	validity_data_2022.py	-0.14991507	0.95340712	-1.5889357	0.28819711	1.5879282	0.28832029	0.40215735	-2.1191727	2024-08-13@17:37	1.9306	1	0.2821	v2.7.1	
NY	12	2.911	0.031492145	-2.0793051	-2.8493223	0.29897769	-2.8472339	0.29621838	0.33609324	-2.2975343	a248bdd	2x2_2C_8b_C2v_L	8.05	validity_data_2022.py	-0.14968989	0.95321345	-1.5886934	0.28827687	1.5886629	0.28733825	0.40113021	-2.1187705	2024-08-13@17:38	1.9306	1	0.2821	v2.7.1	
NY	12	2.911	0.031291423	-2.0854788	-2.8536679	0.2976339	-2.8535961	0.2961134	0.33434584	-2.3045788	a248bdd	2x2_2C_8b_C2v_L	8.06	validity_data_2022.py	-0.14933459	0.95372491	-1.5885532	0.28767474	1.5888722	0.28716562	0.40006901	-2.1188551	2024-08-13@17:38	1.9306	1	0.2821	v2.7.1	
NY	12	2.911	0.031154308	-2.0910169	-2.8595707	0.29696737	-2.8584993	0.2947217	0.33204273	-2.310923	a248bdd	2x2_2C_8b_C2v_L	8.07	validity_data_2022.py	-0.14901447	0.95405776	-1.5887617	0.28729647	1.5887444	0.28652337	0.39867998	-2.1185753	2024-08-13@17:39	1.9306	1	0.2821	v2.7.1	
