GS_consistency	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	githash	model	mu	script	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	time	tpd	tpp	tppp	version	Unnamed: 28
YY	12	2.911	0.030150722	-2.144999	-2.9280845	0.28352325	-2.9274813	0.28114845	0.31066281	-2.3893968	a248bdd	2x2_2C_8b_C2v_L	8.19	validity_data_2022.py	-0.14587978	0.95674799	-1.5898806	0.28157324	1.5900806	0.28065308	0.38504954	-2.1165263	2024-08-13@17:47	1.9306	1	0.2821	v2.7.1	
YY	12	2.911	0.03002549	-2.1519004	-2.9317859	0.27977249	-2.9312956	0.28121532	0.30854565	-2.396247	a248bdd	2x2_2C_8b_C2v_L	8.2	validity_data_2022.py	-0.1455836	0.9573896	-1.5897699	0.280159	1.5893291	0.28070733	0.38386334	-2.1166302	2024-08-13@17:48	1.9306	1	0.2821	v2.7.1	
YY	12	2.911	0.029866043	-2.1559915	-2.9398173	0.28085371	-2.9361679	0.2782196	0.30694717	-2.4024199	a248bdd	2x2_2C_8b_C2v_L	8.21	validity_data_2022.py	-0.14534135	0.95753085	-1.5901913	0.28059453	1.5895495	0.27945664	0.38271545	-2.1162036	2024-08-13@17:48	1.9306	1	0.2821	v2.7.1	
YY	12	2.911	0.029926254	-2.1602312	-2.943332	0.27680336	-2.9465395	0.27967921	0.30528649	-2.4091324	a248bdd	2x2_2C_8b_C2v_L	8.22	validity_data_2022.py	-0.14514743	0.95772064	-1.5900813	0.27893572	1.5905069	0.28018789	0.3816395	-2.1163455	2024-08-13@17:49	1.9306	1	0.2821	v2.7.1	
YY	12	2.911	0.029826791	-2.1660429	-2.9499968	0.27812969	-2.9494587	0.2759536	0.30426097	-2.4160721	a248bdd	2x2_2C_8b_C2v_L	8.23	validity_data_2022.py	-0.14493192	0.95827438	-1.5899684	0.27950817	1.5903455	0.27862286	0.38076183	-2.1162605	2024-08-13@17:49	1.9306	1	0.2821	v2.7.1	
YY	12	2.911	0.029713061	-2.1693008	-2.9534071	0.27353194	-2.9526001	0.27508295	0.30147963	-2.4218494	a248bdd	2x2_2C_8b_C2v_L	8.24	validity_data_2022.py	-0.14465194	0.95811616	-1.5898665	0.27766988	1.5892856	0.27829243	0.3792077	-2.1158906	2024-08-13@17:50	1.9306	1	0.2821	v2.7.1	
YY	12	2.911	0.029577818	-2.1733678	-2.9627327	0.27564414	-2.9602217	0.27371532	0.30060095	-2.429318	a248bdd	2x2_2C_8b_C2v_L	8.25	validity_data_2022.py	-0.14450031	0.95834761	-1.5906144	0.27856378	1.5900919	0.27769539	0.3785247	-2.1159356	2024-08-13@17:51	1.9306	1	0.2821	v2.7.1	
YY	12	2.911	0.029691311	-2.1817944	-2.9640126	0.2705376	-2.9662072	0.27259395	0.29839443	-2.4340297	a248bdd	2x2_2C_8b_C2v_L	8.26	validity_data_2022.py	-0.1442782	0.95922443	-1.5898731	0.27649333	1.5902495	0.27740079	0.37680082	-2.1155176	2024-08-13@17:51	1.9306	1	0.2821	v2.7.1	
YY	12	2.911	0.02928005	-2.1843397	-2.9712756	0.27219881	-2.972415	0.27070221	0.29799413	-2.4428476	a248bdd	2x2_2C_8b_C2v_L	8.27	validity_data_2022.py	-0.14404131	0.95919214	-1.589861	0.27721615	1.5904887	0.2765781	0.37667854	-2.1158159	2024-08-13@17:52	1.9306	1	0.2821	v2.7.1	
YY	12	2.911	0.029661025	-2.188562	-2.9778363	0.26811347	-2.9759999	0.26934438	0.29422956	-2.4463792	a248bdd	2x2_2C_8b_C2v_L	8.28	validity_data_2022.py	-0.14387315	0.95931087	-1.5907707	0.27567778	1.5901339	0.27619798	0.37425844	-2.1150197	2024-08-13@17:52	1.9306	1	0.2821	v2.7.1	
