GS_consistency	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	githash	model	mu	script	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	time	tpd	tpp	tppp	version	Unnamed: 28
YY	11.5	2.911	0.73471475	-2.2841749	-3.2990745	1.0877397	-3.2991713	1.1029245	1.1731398	-3.1445031	a248bdd	2x2_2C_8b_C2v_L	9.68	validity_data_2022.py	9.8241403e-06	0.95155205	-1.5460495	4.9031792e-06	1.5460662	1.2896669e-05	2.3398614e-05	-2.0795525	2024-08-13@17:24	1.9306	1	0.2821	v2.7.1	
YY	11.5	2.911	0.81260028	-2.301421	-3.309246	1.1480423	-3.3091657	1.1493911	1.2396168	-3.1529077	a248bdd	2x2_2C_8b_C2v_L	9.69	validity_data_2022.py	-2.6497549e-06	0.95388069	-1.5474798	-1.3694256e-07	1.5474636	-2.6983167e-06	-2.0305785e-07	-2.0804518	2024-08-13@17:24	1.9306	1	0.2821	v2.7.1	
YY	11.5	2.911	0.90329478	-2.3205082	-3.3205644	1.2252703	-3.3205359	1.2383616	1.3458381	-3.1621291	a248bdd	2x2_2C_8b_C2v_L	9.7	validity_data_2022.py	3.7253498e-06	0.95640099	-1.5490318	-5.0501141e-06	1.5490263	-1.6037758e-05	-9.6115513e-06	-2.0814822	2024-08-13@17:24	1.9306	1	0.2821	v2.7.1	
YY	11.5	2.911	1.0777582	-2.34146	-3.3333838	1.3528026	-3.3333166	1.4046878	1.4995358	-3.1722787	a248bdd	2x2_2C_8b_C2v_L	9.71	validity_data_2022.py	7.4956072e-07	0.95911102	-1.5507497	5.0740884e-07	1.5507356	-1.902284e-06	-3.6220223e-07	-2.082637	2024-08-13@17:25	1.9306	1	0.2821	v2.7.1	
YY	11.5	2.911	1.1075136	-2.3640016	-3.3476448	1.6821431	-3.3476446	1.9793801	1.6073535	-3.1834156	a248bdd	2x2_2C_8b_C2v_L	9.72	validity_data_2022.py	7.3679964e-09	0.96196528	-1.5525994	6.4944012e-08	1.5525993	1.3622013e-07	-1.9365582e-07	-2.083906	2024-08-13@17:25	1.9306	1	0.2821	v2.7.1	
YY	11.5	2.911	1.0710446	-2.3879403	-3.3633264	2.1805177	-3.3633228	3.028066	1.6638341	-3.1954676	a248bdd	2x2_2C_8b_C2v_L	9.73	validity_data_2022.py	-1.1991527e-07	0.96494577	-1.5545827	-1.4446645e-07	1.554582	5.9451829e-07	-3.8178475e-07	-2.0852734	2024-08-13@17:25	1.9306	1	0.2821	v2.7.1	
YY	11.5	2.911	0.96571437	-2.4129449	-3.3801454	2.8861965	-3.3801443	4.5402181	1.6992912	-3.2082674	a248bdd	2x2_2C_8b_C2v_L	9.74	validity_data_2022.py	1.049544e-06	0.96801347	-1.5566587	2.2226089e-06	1.5566582	-1.4204778e-06	1.3488433e-07	-2.0867096	2024-08-13@17:26	1.9306	1	0.2821	v2.7.1	
YY	11.5	2.911	0.84296212	-2.4385937	-3.3977799	3.826878	-3.39778	6.559414	1.7342736	-3.2216074	a248bdd	2x2_2C_8b_C2v_L	9.75	validity_data_2022.py	2.1170395e-07	0.97111587	-1.5587879	8.5673973e-07	1.558788	-2.3284828e-06	-1.6131322e-06	-2.0881849	2024-08-13@17:26	1.9306	1	0.2821	v2.7.1	
YY	11.5	2.911	0.7343011	-2.4645513	-3.4159129	5.002224	-3.4159076	9.0743067	1.8127292	-3.2352887	a248bdd	2x2_2C_8b_C2v_L	9.76	validity_data_2022.py	-1.4910846e-06	0.97421343	-1.5609353	-1.785364e-06	1.5609339	-5.7322515e-06	-1.716063e-06	-2.0896735	2024-08-13@17:26	1.9306	1	0.2821	v2.7.1	
YY	11.5	2.911	0.67380551	-2.4905418	-3.4343216	6.4399367	-3.4342915	12.120868	1.938326	-3.24915	a248bdd	2x2_2C_8b_C2v_L	9.77	validity_data_2022.py	-1.5838521e-06	0.97727379	-1.5630794	-5.3526117e-06	1.5630728	6.1095282e-07	-3.8790701e-06	-2.0911551	2024-08-13@17:27	1.9306	1	0.2821	v2.7.1	
