w	up_1	up_2	up_3	down_1	down_2	down_3	cumul_up_1	cumul_up_2	cumul_up_3	cumul_down_1	cumul_down_2	cumul_down_3	
-25	0.000321947	0.000336532	0.000336452	8.10628e-05	3.76336e-05	3.76518e-05	0	0	0	0	0	0
-24.96	0.000316882	0.000338598	0.000338511	8.40292e-05	3.77396e-05	3.77549e-05	1.2688e-05	1.35575e-05	1.3554e-05	3.36453e-06	1.5111e-06	1.51171e-06
-24.9199	0.000317719	0.000340931	0.000340822	8.81561e-05	3.78531e-05	3.78636e-05	2.54094e-05	2.72084e-05	2.72005e-05	6.89431e-06	3.02673e-06	3.02777e-06
-24.8799	0.000324706	0.000343541	0.000343404	9.38568e-05	3.79766e-05	3.7982e-05	3.84107e-05	4.09638e-05	4.09504e-05	1.06523e-05	4.54732e-06	4.54857e-06
-24.8398	0.000337085	0.000346399	0.000346232	0.00010106	3.81101e-05	3.81102e-05	5.19076e-05	5.48336e-05	5.48136e-05	1.46988e-05	6.07325e-06	6.07451e-06
-24.7998	0.000350806	0.000349341	0.000349143	0.00010838	3.82451e-05	3.82403e-05	6.59538e-05	6.88213e-05	6.87933e-05	1.90383e-05	7.60459e-06	7.60565e-06
-24.7598	0.000357274	0.000352016	0.000351789	0.00011267	3.83626e-05	3.83533e-05	8.02591e-05	8.2916e-05	8.28789e-05	2.35496e-05	9.14063e-06	9.14131e-06
-24.7197	0.000349245	0.000354124	0.000353879	0.000111227	3.84453e-05	3.8433e-05	9.42429e-05	9.70951e-05	9.70482e-05	2.80031e-05	1.068e-05	1.06802e-05
-24.6797	0.000329503	0.000355772	0.000355528	0.000105075	3.84981e-05	3.84855e-05	0.000107436	0.00011134	0.000111284	3.22104e-05	1.22214e-05	1.22211e-05
-24.6396	0.000306891	0.00035732	0.000357092	9.75711e-05	3.85412e-05	3.85304e-05	0.000119724	0.000125647	0.000125582	3.61171e-05	1.37646e-05	1.37639e-05
-24.5996	0.000287291	0.000359015	0.000358808	9.10111e-05	3.85897e-05	3.85813e-05	0.000131227	0.000140022	0.000139948	3.97612e-05	1.53098e-05	1.53087e-05
-24.5596	0.000272216	0.000360925	0.000360736	8.60383e-05	3.86482e-05	3.86422e-05	0.000142127	0.000154474	0.000154392	4.32062e-05	1.68572e-05	1.68559e-05
-24.5195	0.000261158	0.000363031	0.000362856	8.25042e-05	3.87163e-05	3.8712e-05	0.000152584	0.00016901	0.000168921	4.65096e-05	1.84074e-05	1.8406e-05
-24.4795	0.000253187	0.000365296	0.00036513	8.00844e-05	3.87919e-05	3.87889e-05	0.000162721	0.000183636	0.000183541	4.97162e-05	1.99607e-05	1.99591e-05
-24.4394	0.000247495	0.000367687	0.000367528	7.8498e-05	3.88732e-05	3.88711e-05	0.000172631	0.000198358	0.000198257	5.28593e-05	2.15172e-05	2.15155e-05
-24.3994	0.00024349	0.000370179	0.000370024	7.75501e-05	3.8959e-05	3.89575e-05	0.00018238	0.00021318	0.000213072	5.59644e-05	2.30771e-05	2.30753e-05
-24.3594	0.000240767	0.000372756	0.000372604	7.71236e-05	3.90484e-05	3.90475e-05	0.000192021	0.000228105	0.000227991	5.90524e-05	2.46406e-05	2.46388e-05
