w	up_1	up_2	up_3	down_1	down_2	down_3	cumul_up_1	cumul_up_2	cumul_up_3	cumul_down_1	cumul_down_2	cumul_down_3	
-30	0.0009564	0.000190181	0.000183309	8.43793e-05	2.94089e-05	2.93819e-05	0	0	0	0	0	0
-29.9625	0.000810251	0.000185278	0.000178854	8.00759e-05	2.94075e-05	2.94017e-05	3.03844e-05	6.94794e-06	6.70703e-06	3.00285e-06	1.10278e-06	1.10256e-06
-29.925	0.000666719	0.000179888	0.000175078	7.56488e-05	2.94023e-05	2.94234e-05	5.53864e-05	1.36937e-05	1.32724e-05	5.83967e-06	2.20537e-06	2.20594e-06
-29.8875	0.000544222	0.000175154	0.000172172	7.13884e-05	2.93972e-05	2.94481e-05	7.57947e-05	2.0262e-05	1.97289e-05	8.51674e-06	3.30776e-06	3.31024e-06
-29.85	0.000445241	0.00017134	0.00017005	6.72238e-05	2.93907e-05	2.94753e-05	9.24912e-05	2.66872e-05	2.61058e-05	1.10376e-05	4.40991e-06	4.41557e-06
-29.8125	0.000365009	0.000168272	0.000168527	6.28681e-05	2.93782e-05	2.95032e-05	0.000106179	3.29974e-05	3.24255e-05	1.33952e-05	5.5116e-06	5.52193e-06
-29.775	0.000297174	0.000165656	0.000167424	5.79416e-05	2.93535e-05	2.95297e-05	0.000117323	3.92095e-05	3.87039e-05	1.5568e-05	6.61235e-06	6.6293e-06
-29.7375	0.000235919	0.000163201	0.00016659	5.21199e-05	2.93108e-05	2.95532e-05	0.00012617	4.53296e-05	4.49511e-05	1.75225e-05	7.71151e-06	7.73755e-06
-29.7	0.000177025	0.000160687	0.000165921	4.55714e-05	2.92505e-05	2.95746e-05	0.000132809	5.13553e-05	5.11731e-05	1.92314e-05	8.8084e-06	8.84659e-06
-29.6625	0.000120298	0.000158118	0.00016539	4.02634e-05	2.91983e-05	2.96038e-05	0.00013732	5.72848e-05	5.73752e-05	2.07413e-05	9.90334e-06	9.95674e-06
-29.625	7.58996e-05	0.000156107	0.000165153	4.2732e-05	2.92444e-05	2.96747e-05	0.000140166	6.31388e-05	6.35684e-05	2.23437e-05	1.1e-05	1.10695e-05
-29.5875	7.10199e-05	0.000156297	0.000165656	6.49787e-05	2.95594e-05	2.98491e-05	0.000142829	6.89999e-05	6.97806e-05	2.47804e-05	1.21085e-05	1.21889e-05
-29.55	0.000127246	0.000160051	0.000167248	0.000109258	3.01842e-05	3.01395e-05	0.000147601	7.50018e-05	7.60523e-05	2.88776e-05	1.32404e-05	1.33191e-05
-29.5125	0.000207438	0.000165314	0.000169273	0.000148603	3.07593e-05	3.04094e-05	0.00015538	8.12011e-05	8.24001e-05	3.44503e-05	1.43939e-05	1.44595e-05
-29.475	0.000256836	0.000168984	0.000170787	0.000160621	3.0991e-05	3.05462e-05	0.000165011	8.7538e-05	8.88046e-05	4.04736e-05	1.5556e-05	1.56049e-05
-29.4375	0.000271801	0.000170829	0.000171736	0.000152887	3.09854e-05	3.05909e-05	0.000175204	9.39441e-05	9.52447e-05	4.62068e-05	1.6718e-05	1.67521e-05
-29.4	0.000272604	0.000171866	0.000172494	0.000139701	3.0922e-05	3.06184e-05	0.000185426	0.000100389	0.000101713	5.14456e-05	1.78776e-05	1.79003e-05
-29.3625	0.000273371	0.000172771	0.000173326	0.000128812	3.08899e-05	3.06705e-05	0.000195678	0.000106868	0.000108213	5.62761e-05	1.90359e-05	1.90504e-05
-29.325	0.00027853	0.000173787	0.000174316	0.000122645	3.09155e-05	3.07629e-05	0.000206123	0.000113385	0.00011475	6.08753e-05	2.01953e-05	2.0204e-05
-29.2875	0.000285704	0.000174902	0.00017541	0.000121194	3.09984e-05	3.08966e-05	0.000216837	0.000119944	0.000121328	6.542e-05	2.13577e-05	2.13627e-05
-29.25	0.000288905	0.000175971	0.000176454	0.000123122	3.11202e-05	3.10577e-05	0.000227671	0.000126543	0.000127945	7.00371e-05	2.25247e-05	2.25273e-05
-29.2125	0.000283479	0.000176823	0.000177276	0.000125607	3.12387e-05	3.12083e-05	0.000238301	0.000133174	0.000134593	7.47474e-05	2.36962e-05	2.36976e-05
-29.175	0.000269117	0.000177349	0.000177772	0.000125034	3.12982e-05	3.1296e-05	0.000248393	0.000139824	0.000141259	7.94361e-05	2.48698e-05	2.48712e-05
-29.1375	0.00024888	0.000177575	0.00017797	0.000119915	3.12756e-05	3.13009e-05	0.000257726	0.000146483	0.000147933	8.3933e-05	2.60427e-05	2.6045e-05
-29.1	0.000227404	0.000177671	0.00017804	0.000112359	3.12048e-05	3.12591e-05	0.000266254	0.000153146	0.000154609	8.81464e-05	2.72128e-05	2.72172e-05
-29.0625	0.000208334	0.000177811	0.000178157	0.000105373	3.1134e-05	3.12206e-05	0.000274066	0.000159814	0.00016129	9.20979e-05	2.83804e-05	2.8388e-05
-29.025	0.000193006	0.000178075	0.000178402	0.00010036	3.10878e-05	3.12092e-05	0.000281304	0.000166492	0.00016798	9.58614e-05	2.95462e-05	2.95584e-05
-28.9875	0.000181189	0.000178469	0.000178778	9.69084e-05	3.10676e-05	3.12204e-05	0.000288098	0.000173184	0.000174685	9.94955e-05	3.07112e-05	3.07291e-05
-28.95	0.000172122	0.00017897	0.000179261	9.35194e-05	3.10629e-05	3.12326e-05	0.000294553	0.000179896	0.000181407	0.000103002	3.18761e-05	3.19003e-05
-28.9125	0.000165064	0.000179552	0.000179821	8.89821e-05	3.10637e-05	3.12282e-05	0.000300743	0.000186629	0.00018815	0.000106339	3.30409e-05	3.30714e-05
-28.875	0.00015949	0.000180197	0.000180442	8.35174e-05	3.10682e-05	3.12102e-05	0.000306724	0.000193386	0.000194917	0.000109471	3.4206e-05	3.42418e-05
-28.8375	0.00015506	0.000180889	0.00018111	7.81584e-05	3.10795e-05	3.11938e-05	0.000312538	0.00020017	0.000201708	0.000112402	3.53715e-05	3.54116e-05
-28.8	0.000151526	0.000181619	0.000181819	7.35975e-05	3.10997e-05	3.1189e-05	0.000318221	0.00020698	0.000208527	0.000115162	3.65377e-05	3.65811e-05
-28.7625	0.000148698	0.00018238	0.00018256	6.99789e-05	3.11283e-05	3.11979e-05	0.000323797	0.000213819	0.000215373	0.000117786	3.7705e-05	3.77511e-05
