w	up_1	up_2	up_3	down_1	down_2	down_3	cumul_up_1	cumul_up_2	cumul_up_3	cumul_down_1	cumul_down_2	cumul_down_3	
-25	0.000160626	0.000151719	0.000151717	4.12953e-05	2.8013e-05	2.8013e-05	0	0	0	0	0	0
-24.965	0.000161564	0.000152501	0.000152496	4.14054e-05	2.80732e-05	2.80732e-05	5.66041e-06	5.34289e-06	5.34269e-06	1.45064e-06	9.83545e-07	9.83545e-07
-24.9299	0.000162711	0.000153298	0.000153288	4.15159e-05	2.81335e-05	2.81335e-05	1.1361e-05	1.07137e-05	1.07132e-05	2.90515e-06	1.9692e-06	1.9692e-06
-24.8949	0.000164024	0.000154108	0.000154093	4.16269e-05	2.81941e-05	2.81941e-05	1.71076e-05	1.61128e-05	1.61118e-05	4.36355e-06	2.95699e-06	2.95699e-06
-24.8599	0.000165483	0.000154929	0.00015491	4.17383e-05	2.82548e-05	2.82548e-05	2.29053e-05	2.15408e-05	2.15391e-05	5.82585e-06	3.94689e-06	3.94689e-06
-24.8248	0.000167086	0.000155763	0.000155737	4.18503e-05	2.83158e-05	2.83158e-05	2.87591e-05	2.6998e-05	2.69953e-05	7.29208e-06	4.93894e-06	4.93894e-06
-24.7898	0.000168849	0.000156611	0.000156575	4.19626e-05	2.83769e-05	2.83769e-05	3.46748e-05	3.24848e-05	3.24809e-05	8.76224e-06	5.93313e-06	5.93313e-06
-24.7548	0.000170803	0.000157473	0.000157424	4.20755e-05	2.84383e-05	2.84383e-05	4.06588e-05	3.80019e-05	3.79963e-05	1.02364e-05	6.92946e-06	6.92946e-06
-24.7197	0.000173009	0.000158353	0.000158285	4.21888e-05	2.84999e-05	2.84999e-05	4.67202e-05	4.35498e-05	4.35418e-05	1.17144e-05	7.92796e-06	7.92796e-06
-24.6847	0.000175567	0.000159256	0.00015916	4.23026e-05	2.85616e-05	2.85616e-05	5.28712e-05	4.91293e-05	4.9118e-05	1.31965e-05	8.92862e-06	8.92862e-06
