w	up_1	up_2	up_3	cumul_up_1	cumul_up_2	cumul_up_3	
-20	0.00123048	0.00027269	0.000288823	0	0	0
-19.975	0.00119959	0.000275256	0.000286467	2.99897e-05	6.8814e-06	7.16169e-06
-19.95	0.00115913	0.000278074	0.000284385	5.89679e-05	1.38333e-05	1.42713e-05
-19.925	0.00113709	0.000281895	0.000283646	8.73951e-05	2.08806e-05	2.13625e-05
-19.9	0.00115391	0.000287418	0.000284786	0.000116243	2.80661e-05	2.84821e-05
-19.875	0.00122028	0.000295195	0.00028801	0.00014675	3.54459e-05	3.56824e-05
-19.85	0.00133907	0.000305548	0.000293252	0.000180226	4.30846e-05	4.30137e-05
-19.825	0.00150031	0.000318138	0.000299877	0.000217734	5.10381e-05	5.05106e-05
-19.8	0.00166823	0.000331128	0.000306147	0.00025944	5.93163e-05	5.81643e-05
-19.775	0.00177973	0.000340892	0.000309496	0.000303933	6.78386e-05	6.59017e-05
-19.75	0.00177829	0.00034372	0.000308464	0.00034839	7.64316e-05	7.36133e-05
-19.725	0.00165776	0.000338655	0.00030402	0.000389834	8.4898e-05	8.12137e-05
-19.7	0.00146708	0.000328507	0.000298362	0.000426511	9.31107e-05	8.86728e-05
-19.675	0.00126907	0.000317436	0.000293229	0.000458238	0.000101047	9.60035e-05
-19.65	0.0011006	0.000308039	0.000289347	0.000485753	0.000108748	0.000103237
-19.625	0.000970393	0.000301013	0.000286746	0.000510013	0.000116273	0.000110406
-19.6	0.000873838	0.000296116	0.0002852	0.000531859	0.000123676	0.000117536
-19.575	0.000803303	0.000292875	0.000284455	0.000551941	0.000130998	0.000124647
-19.55	0.000752017	0.000290859	0.000284307	0.000570742	0.000138269	0.000131755
-19.525	0.000714854	0.00028974	0.000284606	0.000588613	0.000145513	0.00013887
-19.5	0.000688149	0.000289282	0.000285244	0.000605817	0.000152745	0.000146001
-19.475	0.000669325	0.000289321	0.000286147	0.00062255	0.000159978	0.000153155
-19.45	0.000656574	0.000289741	0.000287263	0.000638964	0.000167221	0.000160336
-19.425	0.000648626	0.00029046	0.000288558	0.00065518	0.000174483	0.00016755
-19.4	0.000644587	0.00029142	0.000290005	0.000671295	0.000181768	0.0001748
-19.375	0.000643828	0.000292581	0.000291589	0.00068739	0.000189083	0.00018209
-19.35	0.000645916	0.000293915	0.0002933	0.000703538	0.000196431	0.000189423
-19.325	0.000650562	0.000295401	0.000295133	0.000719802	0.000203816	0.000196801
-19.3	0.000657594	0.000297026	0.000297086	0.000736242	0.000211241	0.000204228
-19.275	0.00066693	0.000298784	0.000299163	0.000752915	0.000218711	0.000211707
