GS_consistency	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	githash	model	mu	script	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	time	tpd	tpp	tppp	version	Unnamed: 28
YY	11	2.8548	0.032652421	-2.124507	-2.844949	0.25883832	-2.8455117	0.25856439	0.28710583	-2.2806754	a248bdd	2x2_2C_8b_C2v_L	8.0	validity_data_2022.py	0.1412127	0.91763127	-1.5060516	0.26968326	1.5063486	-0.26947004	0.36697769	-1.999094	2024-08-14@08:52	1.8226	1	0.3032	v2.7.1	
YY	11	2.8548	0.032586311	-2.1293963	-2.8508406	0.25819128	-2.8514942	0.25800175	0.28675343	-2.2879755	a248bdd	2x2_2C_8b_C2v_L	8.01	validity_data_2022.py	0.1410773	0.91784783	-1.5060802	0.26917401	1.5062915	-0.26908459	0.36620847	-1.9990492	2024-08-14@08:52	1.8226	1	0.3032	v2.7.1	
YY	11	2.8548	0.032354407	-2.1328618	-2.8554077	0.25572864	-2.8554662	0.25607014	0.2852175	-2.2941552	a248bdd	2x2_2C_8b_C2v_L	8.02	validity_data_2022.py	0.14086178	0.91786538	-1.5061612	0.26815213	1.5061504	-0.26829794	0.36489833	-1.9991546	2024-08-14@08:53	1.8226	1	0.3032	v2.7.1	
YY	11	2.8548	0.031732841	-2.1412838	-2.8607015	0.25502591	-2.8622673	0.25486544	0.28369125	-2.3010538	a248bdd	2x2_2C_8b_C2v_L	8.03	validity_data_2022.py	0.14056911	0.91876274	-1.5060344	0.26791012	1.5064074	-0.26787265	0.36411765	-1.9989183	2024-08-14@08:53	1.8226	1	0.3032	v2.7.1	
YY	11	2.8548	0.0084744356	-2.4104956	-3.0970706	0.1801967	-3.0932085	0.17917978	0.21457886	-2.6436584	a248bdd	2x2_2C_8b_C2v_L	8.56	validity_data_2022.py	0.12922993	0.93218121	-1.5025148	0.22471548	1.5015712	-0.22437693	0.30152628	-1.9987246	2024-08-14@09:33	1.8226	1	0.3032	v2.7.1	
YY	11	2.8548	0.0077424439	-2.4183181	-3.0986715	0.17821112	-3.0997808	0.17821195	0.21367536	-2.6504984	a248bdd	2x2_2C_8b_C2v_L	8.57	validity_data_2022.py	0.12907737	0.93284879	-1.5018816	0.22350455	1.5021124	-0.22345713	0.30042651	-1.9989885	2024-08-14@09:33	1.8226	1	0.3032	v2.7.1	
YY	11	2.8548	0.0071469219	-2.4238293	-3.10263	0.17691074	-3.1033756	0.17636702	0.21202772	-2.6572002	a248bdd	2x2_2C_8b_C2v_L	8.58	validity_data_2022.py	0.12889895	0.93327157	-1.5017925	0.22260604	1.5018642	-0.22242692	0.29921646	-1.9991541	2024-08-14@09:34	1.8226	1	0.3032	v2.7.1	
YY	11	2.8548	0.0064057806	-2.4303271	-3.1068696	0.17462811	-3.1054123	0.17580588	0.21072667	-2.6634286	a248bdd	2x2_2C_8b_C2v_L	8.59	validity_data_2022.py	0.12874687	0.93374717	-1.5016221	0.22124831	1.501485	-0.22164528	0.29781004	-1.999055	2024-08-14@09:35	1.8226	1	0.3032	v2.7.1	
YY	11	2.8548	0.0058073713	-2.4346612	-3.1100341	0.17499302	-3.1132963	0.17324453	0.20940375	-2.669308	a248bdd	2x2_2C_8b_C2v_L	8.6	validity_data_2022.py	0.12853946	0.93380223	-1.5015909	0.22072974	1.5021759	-0.22042887	0.29640997	-1.9989574	2024-08-14@09:35	1.8226	1	0.3032	v2.7.1	
YY	11	2.8548	0.0051132787	-2.4407851	-3.1140806	0.17390705	-3.1159627	0.17195698	0.20855029	-2.6761305	a248bdd	2x2_2C_8b_C2v_L	8.61	validity_data_2022.py	0.12844342	0.9343106	-1.501579	0.21975997	1.5018111	-0.21929061	0.29520206	-1.9992161	2024-08-14@09:36	1.8226	1	0.3032	v2.7.1	
