GS_consistency	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	githash	model	mu	script	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	time	tpd	tpp	tppp	version	
NY	11.5	2.8548	0.024092118	-5.4553713	-5.4671299	0.0071934187	-5.4659743	0.0072876591	0.0066697575	-5.1905178	a248bdd	2x2_2C_8b_C2v_L	13	validity_data_2022.py	0.049229141	1.016563	-1.4483202	0.086657897	1.4481554	-0.086635266	-0.10615495	-1.8651568	2024-08-14@08:48	1.8226	1	0.3032	v2.7.1	
NY	11.5	2.8548	0.023867001	-5.4492962	-5.4602292	0.0081710311	-5.4602684	0.0081551058	0.0063646539	-5.1861282	a248bdd	2x2_2C_8b_C2v_L	12.99	validity_data_2022.py	0.049191218	1.0162993	-1.4478028	0.086516886	1.4478211	-0.086510504	-0.10592961	-1.8649082	2024-08-14@08:49	1.8226	1	0.3032	v2.7.1	
NY	11.5	2.8548	0.022795726	-5.4424535	-5.45288	0.0090149559	-5.4536426	0.0089393684	0.0059614068	-5.1809598	a248bdd	2x2_2C_8b_C2v_L	12.98	validity_data_2022.py	0.049044996	1.0160857	-1.4472686	0.086389146	1.4473755	-0.086359474	-0.1057652	-1.8644839	2024-08-14@08:49	1.8226	1	0.3032	v2.7.1	
NY	11.5	2.8548	0.02077242	-5.440172	-5.4431089	0.0092193201	-5.4474805	0.0094643539	0.0050427372	-5.1755718	a248bdd	2x2_2C_8b_C2v_L	12.97	validity_data_2022.py	0.048872941	1.0159791	-1.4462553	0.086066234	1.4468646	-0.086173972	-0.10563347	-1.8638687	2024-08-14@08:50	1.8226	1	0.3032	v2.7.1	
NY	11.5	2.8548	0.021305111	-5.4313	-5.4383994	0.0097978299	-5.4423902	0.009741148	0.0041437065	-5.1718369	a248bdd	2x2_2C_8b_C2v_L	12.96	validity_data_2022.py	0.049082891	1.0155876	-1.4461768	0.085954341	1.4465304	-0.085866091	-0.10559742	-1.8636006	2024-08-14@08:51	1.8226	1	0.3032	v2.7.1	
NY	11.5	2.8548	0.019964196	-5.4216469	-5.4360093	0.0099389845	-5.4365478	0.0099736667	0.0034474267	-5.1675063	a248bdd	2x2_2C_8b_C2v_L	12.95	validity_data_2022.py	0.048914223	1.0150152	-1.4460118	0.085713991	1.4460847	-0.085695598	-0.10559286	-1.8632321	2024-08-14@08:51	1.8226	1	0.3032	v2.7.1	
NY	11.5	2.8548	0.018886754	-5.4173293	-5.428839	0.0099905162	-5.428686	0.0098505043	0.002639788	-5.1634276	a248bdd	2x2_2C_8b_C2v_L	12.94	validity_data_2022.py	0.0487966	1.0148955	-1.4452927	0.085441615	1.4453049	-0.08545781	-0.10567155	-1.8628944	2024-08-14@08:52	1.8226	1	0.3032	v2.7.1	
NY	11.5	2.8548	0.017558973	-5.4241182	-5.4174133	0.0096595505	-5.4188937	0.0096109898	0.0018160592	-5.1656178	a248bdd	2x2_2C_8b_C2v_L	12.93	validity_data_2022.py	0.048761358	1.0157727	-1.4440477	0.085186774	1.4442057	-0.085146703	-0.10586856	-1.8636857	2024-08-14@08:52	1.8226	1	0.3032	v2.7.1	
NY	11.5	2.8548	0.016772186	-5.4158008	-5.4178787	0.0091403829	-5.4147239	0.0091390977	0.0012033302	-5.1602715	a248bdd	2x2_2C_8b_C2v_L	12.92	validity_data_2022.py	0.048728943	1.0152818	-1.444265	0.084957318	1.4438597	-0.084956765	-0.10597443	-1.8631043	2024-08-14@08:53	1.8226	1	0.3032	v2.7.1	
NY	11.5	2.8548	0.015614577	-5.4061685	-5.4116132	0.0084822104	-5.4167452	0.0083824206	0.00062882008	-5.160166	a248bdd	2x2_2C_8b_C2v_L	12.91	validity_data_2022.py	0.048668987	1.0147213	-1.4436036	0.084764784	1.4442523	-0.084792723	-0.10622252	-1.8634952	2024-08-14@08:54	1.8226	1	0.3032	v2.7.1	
