CDMFT_iterations	CDMFT_method	E0_1	E0_2	E_kin	GS_consistency	U	U_1_ave	convergence	dist_function	e	e_2_ave	e_ave	eb1_1	eb1_1_ave	eb2_1	eb2_1_ave	eb3_1	eb3_1_ave	eb4_1	eb4_1_ave	eb5_1	eb5_1_ave	eb6_1	eb6_1_ave	eb7_1	eb7_1_ave	eb8_1	eb8_1_ave	githash	model	mu	mu_1_ave	mu_2_ave	mu_ave	n_1	n_2	script	sector_1	sector_2	tb1_1	tb1_1_ave	tb2_1	tb2_1_ave	tb3_1	tb3_1_ave	tb4_1	tb4_1_ave	tb5_1	tb5_1_ave	tb6_1	tb6_1_ave	tb7_1	tb7_1_ave	tb8_1	tb8_1_ave	time	tpd	tpd_ave	tpp	tpp_2_ave	tpp_ave	tppp	tppp_2_ave	tppp_ave	version
2	Broyden	-51.22806674	-43.52	12.5133604	YY	11.1	0.2193166452	parameters	sharp_wc_2_b_50	6	2	1.031169126	-0.9151787885	1.654487895	0.2483072506	0.7721631227	-1.241288009	0.9759134096	0.3351783065	0.04536969971	0.3351257731	0.04536565782	-1.240647458	0.9757065459	0.3921145409	0.02482900201	-0.7632276347	0.8797095268	a248bdd	2x2_2C_8b_C2v_L	8.72	1.156613785	2	1.417299526	1.1566137849830738	1.0	new_boucle_param.py	R0:N10:S0:1	uncorrelated	-0.7867829959	1.555655096	-0.3161133653	2.386570029	1.137865168	-3.362632709	-0.4069088907	0.7305817856	0.406868199	-0.7307053338	1.137618012	-3.362614022	-0.3844501488	0.6056188805	1.656504065	-3.495345772	2024-07-31@10:20	1.5	-0.9919210745	1	-2.4404682209999996e-16	-0.5688402579	1	-4.481223362999999e-16	0.04082724674	v2.7.1	
2	Broyden	-51.18373158	-43.44	12.49210543	YY	11.1	0.2192341537	parameters	sharp_wc_2_b_50	6	2	1.030474739	-0.9118066556	1.653740197	0.2493555719	0.775369208	-1.237182637	0.9752558673	0.3370758221	0.04525126448	0.3373013498	0.04520147247	-1.236673363	0.9750207321	0.3934030859	0.02485234181	-0.7582719823	0.8794084074	a248bdd	2x2_2C_8b_C2v_L	8.715	1.156475127	2	1.41609143	1.156475127341403	0.9999999999999998	new_boucle_param.py	R0:N10:S0:1	uncorrelated	-0.7863100652	1.558313703	-0.3165925328	2.389285446	1.137418331	-3.36315305	-0.407025266	0.7308456092	0.4070480075	-0.7308341585	1.137392379	-3.363311414	-0.3842941622	0.6059209342	1.656324692	-3.495254881	2024-07-31@10:22	1.5	-0.9934398422	1	-3.7307729039999997e-17	-0.5691601792	1	-2.5241315979999996e-16	0.04050665012	v2.7.1	
1	Broyden	-51.14040313	-43.36	12.47040269	YY	11.1	0.2191386478	parameters	sharp_wc_2_b_50	6	2	1.029759814	-0.9085159007	1.652576479	0.2498642755	0.7790062843	-1.233069406	0.9744328722	0.338500306	0.04513905498	0.338625718	0.04522208066	-1.233242935	0.9744623942	0.3956813028	0.02496745753	-0.7533220451	0.8789394509	a248bdd	2x2_2C_8b_C2v_L	8.71	1.156313482	2	1.414874954	1.1563134815243723	1.0000000000000004	new_boucle_param.py	R0:N10:S0:1	uncorrelated	-0.7858822659	1.562099912	-0.3170106345	2.391721141	1.136983485	-3.363786048	-0.4071754694	0.7312305631	0.4074804445	-0.7317413859	1.13710373	-3.363640899	-0.3849294414	0.6073701062	1.6559846	-3.494958282	2024-07-31@10:24	1.5	-0.9949491922	1	4.034991961e-17	-0.5695091402	1	2.814071445e-16	0.04017494039	v2.7.1	
2	Broyden	-51.09536868	-43.28	12.44801419	YY	11.1	0.2190496969	parameters	sharp_wc_2_b_50	6	2	1.029031582	-0.905896661	1.65098637	0.2495787377	0.7840777343	-1.227893899	0.9731816303	0.3411384397	0.04497530605	0.3412130415	0.04501752931	-1.229018427	0.9735380908	0.3966851893	0.02499606694	-0.7483735428	0.8785992111	a248bdd	2x2_2C_8b_C2v_L	8.705	1.156157015	2	1.413591525	1.1561570152413698	0.9999999999999996	new_boucle_param.py	R0:N10:S0:1	uncorrelated	-0.7856636729	1.567222522	-0.3170060782	2.394702924	1.136303137	-3.364463614	-0.4075523082	0.7319295378	0.4077342478	-0.7319333424	1.136751491	-3.364431988	-0.3847906081	0.6077440778	1.655814916	-3.494886768	2024-07-31@10:26	1.5	-0.9966018547	1	2.918801648e-16	-0.5698507264	1	8.429090151e-17	0.03990207704	v2.7.1	
2	Broyden	-51.05176064	-43.2	12.42225327	YY	11.1	0.2189751952	parameters	sharp_wc_2_b_50	6	2	1.028223264	-0.9017540422	1.650097596	0.2511370576	0.7868820961	-1.224592252	0.9727863513	0.3429373505	0.04498950409	0.3437221823	0.04500559089	-1.225121858	0.972893728	0.3986752528	0.02504233162	-0.7432585922	0.8782188132	a248bdd	2x2_2C_8b_C2v_L	8.7	1.156020997	2	1.412002122	1.1560209970950566	1.0000000000000004	new_boucle_param.py	R0:N10:S0:1	uncorrelated	-0.7852092487	1.570116204	-0.3176665332	2.396801946	1.136249329	-3.364868775	-0.4079214947	0.7325974092	0.4082324907	-0.7327994443	1.136475364	-3.364853938	-0.3848416515	0.6083456717	1.655497604	-3.494750582	2024-07-31@10:28	1.5	-0.9988100528	1	-5.189541607999999e-16	-0.5701693918	1	-8.037243804e-17	0.03979597545	v2.7.1	
2	Broyden	-51.00822425	-43.12	12.3996839	YY	11.1	0.2188932108	parameters	sharp_wc_2_b_50	6	2	1.027495011	-0.8982137851	1.649116601	0.2522480756	0.7899831785	-1.221114416	0.9722667589	0.3454766906	0.04497696434	0.3450617472	0.04493853868	-1.220899872	0.9722329689	0.4001332253	0.02510369947	-0.7383344134	0.8778620959	a248bdd	2x2_2C_8b_C2v_L	8.695	1.155879799	2	1.410674355	1.1558797985949485	0.9999999999999998	new_boucle_param.py	R0:N10:S0:1	uncorrelated	-0.7848080569	1.573299974	-0.3180518809	2.398871888	1.136164303	-3.365258227	-0.4084935261	0.7334300835	0.408246639	-0.7331279714	1.136073007	-3.365333007	-0.3849894126	0.6091158661	1.655254011	-3.494584987	2024-07-31@10:30	1.5	-1.00054089	1	4.72499054e-16	-0.5704826229	1	3.5139219969999997e-16	0.03955185881	v2.7.1	
2	Broyden	-50.95600947	-43.04	12.37830474	YY	11.1	0.2188112058	parameters	sharp_wc_2_b_50	6	2	1.026799413	-0.8934445074	1.647471113	0.2525332297	0.7943766731	-1.215495633	0.9711417594	0.3471027813	0.04486972715	0.3478384084	0.04495059661	-1.21657565	0.9714500397	0.4005729992	0.02514576642	-0.7333831655	0.8775873805	a248bdd	2x2_2C_8b_C2v_L	8.69	1.155751736	2	1.409428413	1.1557517358106288	1.0	new_boucle_param.py	R0:N10:S0:1	uncorrelated	-0.7839427598	1.578062078	-0.3182222935	2.400923614	1.135156568	-3.365751867	-0.4084701813	0.7339497754	0.4089243474	-0.7343575333	1.135509821	-3.365591912	-0.3848799813	0.6096160563	1.654977436	-3.494437327	2024-07-31@10:32	1.5	-1.002110143	1	2.0375430289999998e-16	-0.5707697172	1	1.782905204e-17	0.03924003537	v2.7.1	
2	Broyden	-50.90827559	-42.96	12.35754853	YY	11.1	0.2187168797	parameters	sharp_wc_2_b_50	6	2	1.026108588	-0.8902033426	1.645834285	0.2520537316	0.7996636286	-1.210828817	0.9701228913	0.3487990286	0.04467854978	0.3495845241	0.04463108751	-1.211583948	0.9703065125	0.4027089195	0.02519976658	-0.7282863708	0.8771884157	a248bdd	2x2_2C_8b_C2v_L	8.685	1.155593716	2	1.408279046	1.155593715681464	1.0	new_boucle_param.py	R0:N10:S0:1	uncorrelated	-0.7834019309	1.583167214	-0.3183547384	2.403997552	1.134607099	-3.366496834	-0.4085149379	0.7341208527	0.4086536876	-0.7338801082	1.134940262	-3.366637873	-0.3850003776	0.6103110294	1.654630074	-3.494257381	2024-07-31@10:34	1.5	-1.003495341	1	-3.6218608919999997e-16	-0.5710987945	1	-1.17256837e-16	0.03887312291	v2.7.1	
2	Broyden	-50.86699536	-42.88	12.33741375	YY	11.1	0.2186392003	parameters	sharp_wc_2_b_50	6	2	1.02543349	-0.8865661162	1.644385464	0.2528311746	0.8037467912	-1.207387533	0.9694278212	0.3518045378	0.04458843983	0.3520419154	0.04462453666	-1.207560371	0.9694479206	0.4043037292	0.02524947475	-0.7233991727	0.8767887341	a248bdd	2x2_2C_8b_C2v_L	8.68	1.155435204	2	1.407199296	1.1554352042783476	1.0	new_boucle_param.py	R0:N10:S0:1	uncorrelated	-0.7832148338	1.58772504	-0.3188480985	2.406354588	1.134569736	-3.367204096	-0.4090236112	0.7346702617	0.4092362569	-0.734941685	1.134687164	-3.367155892	-0.3850850808	0.6109639045	1.65448169	-3.494201607	2024-07-31@10:36	1.5	-1.004788197	1	-1.368898292e-17	-0.5714455615	1	-4.383332783e-17	0.03849816786	v2.7.1	
2	Broyden	-50.82399885	-42.8	12.31738787	YY	11.1	0.2185636197	parameters	sharp_wc_2_b_50	6	2	1.024768279	-0.8842570912	1.643812986	0.2538698831	0.8068805182	-1.20329181	0.9687195606	0.3545194851	0.04451783555	0.3544682001	0.04447600682	-1.203046133	0.9686325889	0.4051068266	0.02526810551	-0.718264048	0.8764710213	a248bdd	2x2_2C_8b_C2v_L	8.675	1.155305344	2	1.406079327	1.1553053441954562	1.0	new_boucle_param.py	R0:N10:S0:1	uncorrelated	-0.7830098614	1.590276278	-0.3193783823	2.409236548	1.134304869	-3.36762802	-0.4095760806	0.735493281	0.4094599941	-0.7353030126	1.134278589	-3.367733699	-0.3848003185	0.6112027808	1.654126294	-3.494091182	2024-07-31@10:37	1.5	-1.006125834	1	3.6605826649999997e-16	-0.5717362372	1	-1.7185791349999997e-16	0.03811126762	v2.7.1	
