CDMFT_iterations	CDMFT_method	E0_1	E0_2	E_kin	GS_consistency	U	U_1_ave	convergence	dist_function	e	e_2_ave	e_ave	eb1_1	eb1_1_ave	eb2_1	eb2_1_ave	eb3_1	eb3_1_ave	eb4_1	eb4_1_ave	eb5_1	eb5_1_ave	eb6_1	eb6_1_ave	eb7_1	eb7_1_ave	eb8_1	eb8_1_ave	githash	model	mu	mu_1_ave	mu_2_ave	mu_ave	n_1	n_2	script	sector_1	sector_2	tb1_1	tb1_1_ave	tb2_1	tb2_1_ave	tb3_1	tb3_1_ave	tb4_1	tb4_1_ave	tb5_1	tb5_1_ave	tb6_1	tb6_1_ave	tb7_1	tb7_1_ave	tb8_1	tb8_1_ave	time	tpd	tpd_ave	tpp	tpp_2_ave	tpp_ave	tppp	tppp_2_ave	tppp_ave	version
5	Broyden	-68.00102493	-72.0	17.74241524	YY	11.1	0.2890646869	parameters	sharp_wc_2_b_50	6	2	1.203971116	-2.107477197	1.888352079	0.02843166499	0.3658741297	-2.575462624	1.724219654	0.1263956321	0.9389665748	0.1261315083	0.9402055542	-2.574832963	1.723943216	0.1611261175	0.01041573641	-2.397205694	1.311849788	a248bdd	2x2_2C_8b_C2v_L	10.5	1.274043317	2	1.617054815	1.274043316480592	0.9999999999999998	new_boucle_param.py	R0:N14:S0:1	uncorrelated	-0.8616459566	0.8780093485	-0.1362413322	1.666553188	1.255454187	-1.70909484	-0.2090806894	2.106064495	0.2089142182	-2.105805445	1.255369392	-1.710261711	-0.2159496428	0.2930991012	1.709904944	-3.129539756	2024-07-30@09:21	1.5	-0.7219879188	1	4.787843739e-16	-0.3151268389	1	1.3596620069999998e-16	0.08842043238	v2.7.1	
2	Broyden	-67.95063261	-71.92	17.73171035	YY	11.1	0.2888930881	parameters	sharp_wc_2_b_50	6	2	1.203664012	-2.103819226	1.887996271	0.02916045851	0.3671003113	-2.571829164	1.723485225	0.1264885705	0.9412798745	0.1267580027	0.9400771026	-2.57035134	1.723633922	0.1621125731	0.01047634857	-2.39331887	1.310804624	a248bdd	2x2_2C_8b_C2v_L	10.495	1.27378658	2	1.616636294	1.2737865799767862	1.0000000000000002	new_boucle_param.py	R0:N14:S0:1	uncorrelated	-0.8615999154	0.8793912198	-0.1365308019	1.670014556	1.255376687	-1.711694902	-0.2093429751	2.107937704	0.2093839871	-2.107877846	1.25504564	-1.710742713	-0.2167125995	0.2940392887	1.710067859	-3.131213371	2024-07-30@09:22	1.5	-0.7227610475	1	-1.598044787e-19	-0.315762485	1	1.843956608e-17	0.08849010471	v2.7.1	
2	Broyden	-67.89700585	-71.84	17.72030276	YY	11.1	0.288744215	parameters	sharp_wc_2_b_50	6	2	1.20333929	-2.100710131	1.887695489	0.0298964803	0.3683053179	-2.566827271	1.723027869	0.1269548323	0.9420184438	0.1270629602	0.9415419888	-2.565877992	1.72305743	0.1627261531	0.01048770939	-2.388950684	1.30966545	a248bdd	2x2_2C_8b_C2v_L	10.49	1.273550075	2	1.616192104	1.2735500752172273	0.9999999999999996	new_boucle_param.py	R0:N14:S0:1	uncorrelated	-0.861483822	0.8805475466	-0.1368972663	1.674020664	1.254853139	-1.712829263	-0.2099092171	2.110655401	0.2098493206	-2.110514345	1.254647787	-1.712503071	-0.2170357968	0.2943602118	1.709929635	-3.133129337	2024-07-30@09:25	1.5	-0.7235967238	1	9.837124906999999e-17	-0.3164370294	1	-2.7743257889999996e-16	0.08856396259	v2.7.1	
1	Broyden	-67.84456472	-71.76	17.70863507	YY	11.1	0.2886048623	parameters	sharp_wc_2_b_50	6	2	1.203004264	-2.093235544	1.887053829	0.03003297919	0.3709430723	-2.563841527	1.722624421	0.1278194509	0.9424425219	0.1278754879	0.9420182024	-2.563158407	1.72267356	0.1634854716	0.01054257578	-2.384916772	1.308448102	a248bdd	2x2_2C_8b_C2v_L	10.485	1.273313429	2	1.615748934	1.273313428536825	0.9999999999999998	new_boucle_param.py	R0:N14:S0:1	uncorrelated	-0.8606872514	0.8829486865	-0.1370997264	1.679179192	1.255041372	-1.713891965	-0.2105844703	2.113582601	0.2105046368	-2.113461408	1.254840362	-1.713520208	-0.2176221528	0.2951199608	1.710124486	-3.135134765	2024-07-30@09:26	1.5	-0.7244343919	1	-5.515359664e-17	-0.3171346813	1	2.472846203e-17	0.08863904076	v2.7.1	
1	Broyden	-67.80188495	-71.68	17.69693578	YY	11.1	0.2884483338	parameters	sharp_wc_2_b_50	6	2	1.202672117	-2.093348929	1.886756481	0.03112180539	0.3726265364	-2.559163419	1.722047643	0.1282471372	0.9441614075	0.1289451551	0.9417009456	-2.560421945	1.722541078	0.1637501928	0.01056049344	-2.380526997	1.30732885	a248bdd	2x2_2C_8b_C2v_L	10.48	1.273069141	2	1.615279932	1.273069140964268	0.9999999999999998	new_boucle_param.py	R0:N14:S0:1	uncorrelated	-0.8612374274	0.8844357942	-0.1377065867	1.684421619	1.254507545	-1.715633924	-0.210945833	2.116128283	0.2113558792	-2.116676655	1.254876122	-1.713583755	-0.2180255524	0.2955662287	1.709985642	-3.136921169	2024-07-30@09:28	1.5	-0.7253017029	1	-4.0799447819999995e-16	-0.3178067193	1	-2.419910942e-16	0.08870516111	v2.7.1	
2	Broyden	-67.76127714	-71.6	17.68428392	YY	11.1	0.2883097044	parameters	sharp_wc_2_b_50	6	2	1.202317773	-2.090004315	1.886299622	0.03191713416	0.3750005223	-2.557721683	1.721956662	0.12965793	0.9440737164	0.1301808556	0.9420689764	-2.5581304	1.722330027	0.1651946197	0.01060696458	-2.376738592	1.306294544	a248bdd	2x2_2C_8b_C2v_L	10.475	1.272842241	2	1.614744329	1.2728422408170623	1.0	new_boucle_param.py	R0:N14:S0:1	uncorrelated	-0.8610863128	0.8863824085	-0.138086899	1.689814888	1.25485254	-1.71576099	-0.2118777592	2.119582642	0.2120561616	-2.119826326	1.254962338	-1.71408029	-0.218798501	0.2964323316	1.71011839	-3.138601214	2024-07-30@09:30	1.5	-0.7262754119	1	1.4818262569999998e-16	-0.3184888853	1	1.4777552809999999e-16	0.08875666924	v2.7.1	
1	Broyden	-67.70309002	-71.52	17.67302892	YY	11.1	0.2881529921	parameters	sharp_wc_2_b_50	6	2	1.201995509	-2.086288549	1.885884506	0.03235868969	0.3768340928	-2.551782614	1.721458651	0.1302742889	0.9443571912	0.1304636709	0.9436557401	-2.553715979	1.721686917	0.1658550927	0.01065191003	-2.371741636	1.305078612	a248bdd	2x2_2C_8b_C2v_L	10.47	1.272598095	2	1.614304002	1.272598094523592	1.0	new_boucle_param.py	R0:N14:S0:1	uncorrelated	-0.8608215204	0.8880713697	-0.1384219175	1.694230861	1.254228063	-1.716847987	-0.2122672153	2.12161724	0.2124357552	-2.121970363	1.254643258	-1.716134388	-0.2193093136	0.2971180704	1.709848683	-3.140476352	2024-07-30@09:31	1.5	-0.7270910058	1	3.149255452e-16	-0.3191553571	1	2.665802328e-16	0.08882845229	v2.7.1	
2	Broyden	-67.67906721	-71.44	17.65929884	YY	11.1	0.288039653	parameters	sharp_wc_2_b_50	6	2	1.201611876	-2.084367481	1.885466842	0.03386544729	0.3793562067	-2.553272612	1.721665755	0.1321822237	0.9438904528	0.1322916152	0.943588209	-2.553110739	1.721701457	0.1679170504	0.01068999188	-2.369221164	1.304098775	a248bdd	2x2_2C_8b_C2v_L	10.465	1.272385578	2	1.613729189	1.2723855774639046	0.9999999999999998	new_boucle_param.py	R0:N14:S0:1	uncorrelated	-0.8609707722	0.8899613772	-0.1392284347	1.701139598	1.255152027	-1.716066246	-0.2135429771	2.126478258	0.2135867699	-2.126502222	1.255158408	-1.715872512	-0.2203829919	0.2981359793	1.710321828	-3.142238068	2024-07-30@09:33	1.5	-0.7281525733	1	-1.399221804e-16	-0.3198852218	1	1.3502779679999999e-16	0.08887576929	v2.7.1	
2	Broyden	-67.61333247	-71.36	17.64930461	YY	11.1	0.287848191	parameters	sharp_wc_2_b_50	6	2	1.201316559	-2.081044688	1.885054963	0.03396751831	0.3808215165	-2.546111635	1.720776572	0.1317336692	0.9456034318	0.1319751946	0.9449906997	-2.546478571	1.720884416	0.1673013702	0.0107098248	-2.36356398	1.302738004	a248bdd	2x2_2C_8b_C2v_L	10.46	1.272105143	2	1.613378317	1.272105142783464	0.9999999999999998	new_boucle_param.py	R0:N14:S0:1	uncorrelated	-0.8608812058	0.8916275601	-0.1395297334	1.70487886	1.25422303	-1.718625512	-0.2135319701	2.127534044	0.2136940224	-2.127716978	1.254404181	-1.718203996	-0.2203960748	0.2983113628	1.709891659	-3.144291844	2024-07-30@09:35	1.5	-0.7288141123	1	3.625668284e-16	-0.3205412181	1	8.736448557999999e-17	0.08896456747	v2.7.1	
1	Broyden	-67.58475488	-71.28	17.63481318	YY	11.1	0.2877582111	parameters	sharp_wc_2_b_50	6	2	1.200918077	-2.075909685	1.884468545	0.03557393803	0.383526177	-2.54737614	1.720908619	0.1339284414	0.9457841525	0.1344450973	0.9437588294	-2.547678525	1.721287562	0.1701769191	0.01074966958	-2.360750622	1.301826792	a248bdd	2x2_2C_8b_C2v_L	10.455	1.271922413	2	1.612731953	1.271922413058909	0.9999999999999998	new_boucle_param.py	R0:N14:S0:1	uncorrelated	-0.8607050174	0.8940124373	-0.1399745323	1.711038695	1.255137208	-1.718327795	-0.2149310675	2.132461577	0.2150365441	-2.132638262	1.255187925	-1.716588214	-0.2215134754	0.2993903565	1.710312361	-3.145903208	2024-07-30@09:37	1.5	-0.7299833229	1	-3.374635684e-16	-0.3212573239	1	-1.7977627059999998e-16	0.0889949081	v2.7.1	
