CDMFT_iterations	CDMFT_method	E0_1	E0_2	E_kin	GS_consistency	U	U_1_ave	convergence	dist_function	e	e_2_ave	e_ave	eb1_1	eb1_1_ave	eb2_1	eb2_1_ave	eb3_1	eb3_1_ave	eb4_1	eb4_1_ave	eb5_1	eb5_1_ave	eb6_1	eb6_1_ave	eb7_1	eb7_1_ave	eb8_1	eb8_1_ave	githash	model	mu	mu_1_ave	mu_2_ave	mu_ave	n_1	n_2	script	sector_1	sector_2	tb1_1	tb1_1_ave	tb2_1	tb2_1_ave	tb3_1	tb3_1_ave	tb4_1	tb4_1_ave	tb5_1	tb5_1_ave	tb6_1	tb6_1_ave	tb7_1	tb7_1_ave	tb8_1	tb8_1_ave	time	tpd	tpd_ave	tpp	tpp_2_ave	tpp_ave	tppp	tppp_2_ave	tppp_ave	version	Unnamed: 66
2	Broyden	-90.33380108	-101.68	19.80055026	YY	12	0.2268554606	parameters	sharp_wc_2_b_50	6	2	1.260615928	-4.07642764	1.943018268	0.371131545	0.003437769249	-4.569644791	1.796698696	0.4087979466	0.005313700852	-4.566188019	1.796583655	0.4073623413	0.005297936955	0.4497496983	0.001905901081	-4.261631795	1.554606056	a248bdd	2x2_2C_8b_C2v_L	12.355	1.223284504	2	1.666471306	1.2232845040919909	1.0	new_boucle_param.py	R0:N12:S0:1	uncorrelated	0.9518414363	-0.6760511192	0.09504537948	-0.24516796	1.360599781	-1.604193348	0.1586078062	-0.2568972143	1.360039769	-1.60464953	-0.1583677522	0.2565117595	0.1761635938	-0.152503412	1.761027445	-2.65468798	2024-07-30@10:04	1.5	-0.564316105	1	6.400998863999999e-16	-0.1775031614	1	3.251801918e-16	0.06046516922	v2.7.1	
2	Broyden	-90.26482145	-101.6	19.80058632	YY	12	0.2268744464	parameters	sharp_wc_2_b_50	6	2	1.260616958	-4.070805824	1.943016063	0.3757393852	0.00343111946	-4.560001782	1.796561167	0.4129038564	0.005297067128	-4.561249334	1.79661114	0.4130271937	0.005300505002	0.4558847926	0.001907286626	-4.25747968	1.554658229	a248bdd	2x2_2C_8b_C2v_L	12.35	1.223304356	2	1.666474212	1.2233043559537131	1.0	new_boucle_param.py	R0:N12:S0:1	uncorrelated	0.9517592858	-0.6760604159	0.0949375422	-0.2449262576	1.35986382	-1.604684928	0.1583389901	-0.2564960287	1.360051065	-1.604470635	-0.1583668244	0.2565758507	0.1762487218	-0.152550806	1.761194145	-2.654600391	2024-07-30@10:06	1.5	-0.5643131386	1	-5.671194024e-16	-0.1775014213	1	-4.82300794e-16	0.06046481852	v2.7.1	
2	Broyden	-90.22455204	-101.52	19.80045668	YY	12	0.2267984042	parameters	sharp_wc_2_b_50	6	2	1.260613679	-4.065357092	1.94301207	0.3793415459	0.003424604134	-4.560602205	1.796720088	0.4190142436	0.005311499535	-4.558675467	1.796661268	0.417841443	0.005301471996	0.4616911531	0.001913264484	-4.254479698	1.554753438	a248bdd	2x2_2C_8b_C2v_L	12.345	1.223225574	2	1.666461226	1.2232255737699855	1.0	new_boucle_param.py	R0:N12:S0:1	uncorrelated	0.9516583431	-0.6761084252	0.09484785581	-0.2446884754	1.360692731	-1.604165179	0.1586644726	-0.2568676801	1.36037136	-1.604388713	-0.1584897865	0.2566175592	0.1765833471	-0.1527879468	1.761628907	-2.654369547	2024-07-30@10:08	1.5	-0.5643260406	1	-1.9873071949999999e-16	-0.1775063404	1	8.610852789e-17	0.06046555586	v2.7.1	
2	Broyden	-90.11923859	-101.44	19.800543	YY	12	0.2268932966	parameters	sharp_wc_2_b_50	6	2	1.260616548	-4.050851921	1.942962089	0.380753752	0.003391532524	-4.548622875	1.796531752	0.4219550148	0.005288189186	-4.548970572	1.796579295	0.4221258418	0.005293810703	0.4665127599	0.001913316753	-4.248733894	1.554741789	a248bdd	2x2_2C_8b_C2v_L	12.34	1.223324556	2	1.666470166	1.2233245562790294	1.0000000000000004	new_boucle_param.py	R0:N12:S0:1	uncorrelated	0.9505209163	-0.6763317667	0.0942371033	-0.2434556017	1.35957483	-1.604794227	0.158144312	-0.2562687806	1.359611226	-1.604536295	-0.158211518	0.2564140037	0.1764162093	-0.152728009	1.761418402	-2.654432827	2024-07-30@10:09	1.5	-0.564320891	1	2.694526225e-16	-0.1775021157	1	-3.0975247649999996e-17	0.06046516619	v2.7.1	
3	Broyden	-90.07011852	-101.36	19.80060161	YY	12	0.226888391	parameters	sharp_wc_2_b_50	6	2	1.260617884	-4.051759862	1.942999202	0.3884777356	0.003407026479	-4.546805309	1.796690055	0.429710154	0.005304740355	-4.539714535	1.79639047	0.4278119129	0.005264664411	0.473765647	0.001912109445	-4.244157393	1.554753378	a248bdd	2x2_2C_8b_C2v_L	12.335	1.223319589	2	1.666473895	1.2233195885962216	1.0000000000000004	new_boucle_param.py	R0:N12:S0:1	uncorrelated	0.9512234729	-0.6761387552	0.09453754769	-0.2440433549	1.360088264	-1.604052861	0.1584296612	-0.2567055044	1.358975981	-1.605359762	-0.1579077657	0.2557297239	0.176514634	-0.1527227466	1.761546333	-2.654435755	2024-07-30@10:12	1.5	-0.5643145831	1	-3.0546620519999996e-16	-0.1774993627	1	-2.809615717e-16	0.06046447388	v2.7.1	
2	Broyden	-90.02187576	-101.28	19.8004667	YY	12	0.2268389673	parameters	sharp_wc_2_b_50	6	2	1.260614643	-4.046401899	1.942997989	0.3916198163	0.003405866453	-4.540427127	1.796608883	0.4323636761	0.005291708733	-4.541406011	1.796615361	0.4325035964	0.005292412293	0.4773692772	0.001914781719	-4.240022704	1.554798727	a248bdd	2x2_2C_8b_C2v_L	12.33	1.223268568	2	1.666462289	1.2232685675430175	0.9999999999999998	new_boucle_param.py	R0:N12:S0:1	uncorrelated	0.951122462	-0.6761633383	0.09448956212	-0.2439878031	1.359805785	-1.604487492	0.158258711	-0.2563758426	1.359975771	-1.604512656	-0.1582701579	0.2563834568	0.1766113808	-0.152818815	1.761698554	-2.654314383	2024-07-30@10:13	1.5	-0.564328566	1	4.577464735e-16	-0.1775050307	1	2.4993490329999997e-16	0.06046558502	v2.7.1	
1	Broyden	-89.98904214	-101.2	19.80034272	YY	12	0.2267539864	parameters	sharp_wc_2_b_50	6	2	1.260611442	-4.043343308	1.94300609	0.3972145789	0.003404901133	-4.540696276	1.796755813	0.437473048	0.005303642487	-4.541077353	1.796722616	0.4388876896	0.005304131515	0.4825578478	0.001917133144	-4.236364149	1.554862476	a248bdd	2x2_2C_8b_C2v_L	12.325	1.223180799	2	1.666448815	1.2231807992585728	1.0000000000000004	new_boucle_param.py	R0:N12:S0:1	uncorrelated	0.9513260986	-0.6761542235	0.09453766855	-0.2439680992	1.36056903	-1.604026689	0.1585245673	-0.2566757143	1.36067134	-1.604244873	-0.1586219381	0.2566994074	0.176788962	-0.1529268397	1.76199376	-2.654137063	2024-07-30@10:14	1.5	-0.5643407887	1	-6.574030841999999e-16	-0.1775092237	1	-2.464179347e-16	0.06046599343	v2.7.1	
2	Broyden	-89.90765468	-101.12	19.80037466	YY	12	0.2267986568	parameters	sharp_wc_2_b_50	6	2	1.260612616	-4.034514614	1.942985727	0.4006521395	0.003396035069	-4.533191783	1.796688302	0.4428632203	0.005296894766	-4.532307706	1.796646711	0.4425160639	0.005291010926	0.4875993257	0.001917108858	-4.231154315	1.554868388	a248bdd	2x2_2C_8b_C2v_L	12.32	1.223227455	2	1.666452405	1.223227455404652	1.0	new_boucle_param.py	R0:N12:S0:1	uncorrelated	0.9508628797	-0.6762491523	0.0943476874	-0.2436283682	1.360179252	-1.604246255	0.1583924384	-0.2565111612	1.36004153	-1.604434505	-0.1583105919	0.2563652179	0.1767190263	-0.1528990342	1.761903316	-2.654142254	2024-07-30@10:16	1.5	-0.5643393487	1	3.3210799519999996e-16	-0.1775077135	1	1.9984413489999998e-16	0.06046592879	v2.7.1	
2	Broyden	-89.8810431	-101.04	19.80027742	YY	12	0.2267046247	parameters	sharp_wc_2_b_50	6	2	1.26060988	-4.033272399	1.943007966	0.4058085615	0.003396094825	-4.533505876	1.796818592	0.4485329586	0.005307576596	-4.532623685	1.796774525	0.4488357015	0.005305265388	0.4933498562	0.001920287059	-4.2279496	1.554949023	a248bdd	2x2_2C_8b_C2v_L	12.315	1.223130167	2	1.666440752	1.2231301674304067	1.0	new_boucle_param.py	R0:N12:S0:1	uncorrelated	0.9512523105	-0.6761640754	0.09440159684	-0.2436449462	1.360996543	-1.603869322	0.1586858043	-0.2567909226	1.360873515	-1.604071919	-0.1586928505	0.2567421793	0.1769850602	-0.1530514107	1.762307397	-2.653941499	2024-07-30@10:18	1.5	-0.5643478315	1	-2.706848088e-16	-0.1775111886	1	-1.640263763e-16	0.0604661293	v2.7.1	
1	Broyden	-89.74240342	-100.96	19.80044925	YY	12	0.2268941017	parameters	sharp_wc_2_b_50	6	2	1.26061554	-4.016601248	1.942951745	0.4056410514	0.003360864121	-4.516679301	1.796526921	0.4509273525	0.005275246586	-4.515151268	1.796507221	0.4494868191	0.005266870514	0.4976753987	0.001919383198	-4.220940007	1.55488095	a248bdd	2x2_2C_8b_C2v_L	12.31	1.2233277	2	1.66645985	1.2233276998827505	1.0	new_boucle_param.py	R0:N12:S0:1	uncorrelated	0.9498595176	-0.6763791485	0.09366200744	-0.2423038844	1.359112036	-1.604761211	0.1578717217	-0.2559456699	1.358830716	-1.604779619	-0.1576859835	0.2557337853	0.1766879231	-0.1529321448	1.761816801	-2.65418185	2024-07-30@10:19	1.5	-0.5643371745	1	1.9883912829999998e-17	-0.1775032522	1	-3.7607473339999997e-16	0.06046552657	v2.7.1	
1	Broyden	-89.74467234	-100.88	19.80026627	YY	12	0.2267504784	parameters	sharp_wc_2_b_50	6	2	1.260610504	-4.022541427	1.943011811	0.413990691	0.003394895637	-4.524332842	1.796875372	0.458817043	0.005317492834	-4.517710996	1.79665038	0.454894175	0.005282609073	0.499229922	0.001910347235	-4.215210175	1.554838396	a248bdd	2x2_2C_8b_C2v_L	12.305	1.223179674	2	1.666439709	1.223179674262707	1.0	new_boucle_param.py	R0:N12:S0:1	uncorrelated	0.95112058	-0.6761256362	0.09429123135	-0.2435743346	1.361085551	-1.60361672	0.1587411074	-0.2570045718	1.36000048	-1.604520464	-0.158152001	0.2561308575	0.1763567336	-0.1526393709	1.761633231	-2.654180322	2024-07-30@10:20	1.5	-0.5643535787	1	1.0873626569999999e-16	-0.1775100568	1	9.835715572e-17	0.06046615981	v2.7.1	
1	Broyden	-89.64260115	-100.8	19.8003826	YY	12	0.2268355099	parameters	sharp_wc_2_b_50	6	2	1.260613812	-4.009784601	1.942969216	0.4187847349	0.003370727228	-4.506885571	1.79652552	0.4606499692	0.00526327447	-4.510170038	1.796647139	0.4618559925	0.005281124226	0.5086997801	0.001920530694	-4.212384844	1.554953103	a248bdd	2x2_2C_8b_C2v_L	12.3	1.223267341	2	1.666451662	1.2232673414242234	0.9999999999999998	new_boucle_param.py	R0:N12:S0:1	uncorrelated	0.9502139274	-0.6763172768	0.09392988961	-0.2426984181	1.359082659	-1.604821738	0.1577799775	-0.2556747943	1.359611766	-1.604316865	-0.1580371939	0.2561117381	0.1768418553	-0.152997926	1.762118856	-2.654014215	2024-07-30@10:21	1.5	-0.5643437388	1	-1.983823973e-16	-0.1775054404	1	-1.2803541449999998e-16	0.06046570666	v2.7.1	
2	Broyden	-89.58700644	-100.72	19.8003008	YY	12	0.2267940997	parameters	sharp_wc_2_b_50	6	2	1.260611948	-3.999215468	1.942940866	0.4180909285	0.003337429165	-4.510116377	1.796768361	0.4682729456	0.005303224738	-4.505158956	1.796603925	0.4658664768	0.005275143791	0.5113245423	0.001917886314	-4.206945672	1.55495205	a248bdd	2x2_2C_8b_C2v_L	12.295	1.223225279	2	1.666442031	1.2232252786927704	0.9999999999999996	new_boucle_param.py	R0:N12:S0:1	uncorrelated	0.9494697541	-0.6764733897	0.09330675519	-0.241440316	1.360402636	-1.603964535	0.1584832403	-0.2566661744	1.359582724	-1.604615007	-0.1580377662	0.2559742093	0.1765903132	-0.1528600544	1.761955702	-2.653968152	2024-07-30@10:23	1.5	-0.5643530947	1	1.332682338e-16	-0.1775076919	1	1.7806546619999998e-16	0.06046591449	v2.7.1	
1	Broyden	-89.51289482	-100.64	19.80045772	YY	12	0.2268733745	parameters	sharp_wc_2_b_50	6	2	1.260616009	-4.000347073	1.942970577	0.4293925509	0.003373442136	-4.494316351	1.796472816	0.4706707412	0.005253139416	-4.500062504	1.796643539	0.4725188283	0.005285130857	0.5162667247	0.00190980876	-4.199978137	1.554859336	a248bdd	2x2_2C_8b_C2v_L	12.29	1.223308053	2	1.666456009	1.2233080525963087	0.9999999999999998	new_boucle_param.py	R0:N12:S0:1	uncorrelated	0.9503232459	-0.6763091704	0.09395544047	-0.2427926419	1.358653239	-1.60496885	0.1576020116	-0.2554281813	1.359616898	-1.604335816	-0.1580722238	0.2561969706	0.1762465644	-0.152571014	1.761546565	-2.65419838	2024-07-30@10:24	1.5	-0.5643382693	1	-2.068136388e-16	-0.1775006498	1	-1.0453643459999999e-16	0.06046457618	v2.7.1	
3	Broyden	-89.45739964	-100.56	19.80032214	YY	12	0.2268316809	parameters	sharp_wc_2_b_50	6	2	1.260612824	-3.992882917	1.94296066	0.4316907547	0.00335988406	-4.495049872	1.796661861	0.4765435039	0.005279196202	-4.49150914	1.796521854	0.474961337	0.005262638333	0.5229303953	0.001918919935	-4.197455869	1.554977344	a248bdd	2x2_2C_8b_C2v_L	12.285	1.22326441	2	1.666445522	1.223264410371823	0.9999999999999998	new_boucle_param.py	R0:N12:S0:1	uncorrelated	0.9499458944	-0.6763683482	0.09371545386	-0.2422850228	1.359517583	-1.60425412	0.1579909511	-0.2560622657	1.35896152	-1.604852596	-0.1577441902	0.2556492229	0.1767174396	-0.1529172422	1.76207369	-2.653955159	2024-07-30@10:27	1.5	-0.5643525275	1	2.3583296609999996e-16	-0.1775067177	1	1.8603445009999998e-16	0.06046594904	v2.7.1	
1	Broyden	-89.37815722	-100.48	19.80035039	YY	12	0.2268496116	parameters	sharp_wc_2_b_50	6	2	1.260613888	-3.98069437	1.94292035	0.4328349263	0.003328112734	-4.48600345	1.796511166	0.4800687117	0.005256554432	-4.487300431	1.796609613	0.48004086	0.005267796105	0.5286130341	0.001924173975	-4.193544581	1.555047418	a248bdd	2x2_2C_8b_C2v_L	12.28	1.223283704	2	1.666446166	1.2232837039194753	1.0	new_boucle_param.py	R0:N12:S0:1	uncorrelated	0.9490653634	-0.6765702263	0.09315393264	-0.2410954981	1.35886536	-1.604891451	0.1576311741	-0.2555001698	1.359040568	-1.604395824	-0.1577433265	0.2557773713	0.1768839309	-0.1530791243	1.762291704	-2.653817091	2024-07-30@10:28	1.5	-0.5643517487	1	-1.344622317e-17	-0.1775043544	1	4.896153499e-17	0.06046544521	v2.7.1	
3	Broyden	-89.31780612	-100.4	19.80041342	YY	12	0.2268836815	parameters	sharp_wc_2_b_50	6	2	1.2606155	-3.98156139	1.94295085	0.443642049	0.003355553348	-4.478393175	1.796496964	0.4839476328	0.00525118348	-4.480683	1.796520513	0.486048039	0.005261732562	0.5328836373	0.001917554289	-4.186852574	1.554968336	a248bdd	2x2_2C_8b_C2v_L	12.275	1.223319328	2	1.66645209	1.223319328248058	1.0	new_boucle_param.py	R0:N12:S0:1	uncorrelated	0.9498241412	-0.6764118405	0.09369074124	-0.2421407633	1.358418819	-1.604786709	0.1574281119	-0.2553547411	1.358839816	-1.604794117	-0.1576764879	0.2556216662	0.1766062275	-0.1528498217	1.761915101	-2.653989463	2024-07-30@10:30	1.5	-0.5643456646	1	1.444451122e-16	-0.1775014997	1	-3.659927964e-17	0.06046480549	v2.7.1	
1	Broyden	-89.23084891	-100.32	19.80041499	YY	12	0.2269181746	parameters	sharp_wc_2_b_50	6	2	1.260616161	-3.966743707	1.942905334	0.4403954774	0.003309597272	-4.473035624	1.796449953	0.4895419947	0.005251009084	-4.472972331	1.79650295	0.4889785066	0.005256982475	0.5366100571	0.001918427093	-4.181715229	1.55498197	a248bdd	2x2_2C_8b_C2v_L	12.27	1.223355944	2	1.666452046	1.2233559441209914	0.9999999999999998	new_boucle_param.py	R0:N12:S0:1	uncorrelated	0.9485587398	-0.6766190123	0.09278125702	-0.2403900116	1.358394166	-1.60504407	0.1574338752	-0.2553432296	1.358351777	-1.604729123	-0.1574670748	0.2554914107	0.1764709081	-0.1528200939	1.761830991	-2.65397907	2024-07-30@10:32	1.5	-0.5643486233	1	-1.737844621e-16	-0.1775006441	1	-1.242869789e-16	0.06046494338	v2.7.1	
3	Broyden	-89.16511229	-100.24	19.80044019	YY	12	0.2269370764	parameters	sharp_wc_2_b_50	6	2	1.260617105	-3.961627485	1.942907466	0.4458934858	0.003308921363	-4.467403881	1.79647536	0.4944023878	0.0052512696	-4.467077721	1.796453306	0.4941426305	0.005246554501	0.541300978	0.00191505201	-4.175681945	1.554936704	a248bdd	2x2_2C_8b_C2v_L	12.265	1.223376342	2	1.666453352	1.2233763417411367	1.0	new_boucle_param.py	R0:N12:S0:1	uncorrelated	0.9485396863	-0.6765988954	0.09277303983	-0.2403673121	1.358259396	-1.604867182	0.1573898811	-0.2553488157	1.358206836	-1.604975863	-0.157317932	0.2552291594	0.1762944553	-0.1526889708	1.761597075	-2.654080191	2024-07-30@10:34	1.5	-0.5643478893	1	-4.282732146e-17	-0.1774986503	1	4.7911643079999995e-17	0.06046458807	v2.7.1	
3	Broyden	-89.08099044	-100.16	19.80049385	YY	12	0.2269952656	parameters	sharp_wc_2_b_50	6	2	1.260618948	-3.952784033	1.942889164	0.449731664	0.003295905313	-4.459198855	1.796402857	0.4985620749	0.005239028295	-4.458384119	1.796371956	0.4983461997	0.005236258924	0.5460467465	0.001914385072	-4.169790677	1.554901648	a248bdd	2x2_2C_8b_C2v_L	12.26	1.223437199	2	1.666458839	1.2234371994555486	0.9999999999999996	new_boucle_param.py	R0:N12:S0:1	uncorrelated	0.9480797347	-0.6766674191	0.09252650364	-0.2398753437	1.357728801	-1.60507688	0.1570994864	-0.2550301771	1.357602926	-1.605206496	-0.1570652744	0.2549630756	0.1761804778	-0.1526377372	1.761393128	-2.654182147	2024-07-30@10:36	1.5	-0.564345059	1	-6.891760715e-17	-0.1774957697	1	3.0968833499999996e-17	0.06046428818	v2.7.1	
3	Broyden	-88.98840558	-100.08	19.80052655	YY	12	0.2270539892	parameters	sharp_wc_2_b_50	6	2	1.260620587	-3.937896634	1.942847282	0.4489946791	0.003253941402	-4.451584749	1.796320754	0.5033821666	0.00523199877	-4.451630137	1.796364436	0.5024391807	0.005228789746	0.5498830638	0.0019115797	-4.163337927	1.554844376	a248bdd	2x2_2C_8b_C2v_L	12.255	1.223499211	2	1.666461847	1.2234992105502165	1.0000000000000002	new_boucle_param.py	R0:N12:S0:1	uncorrelated	0.9468083068	-0.6768382884	0.09173252699	-0.2382788734	1.357326051	-1.605400965	0.15695398	-0.2548483127	1.35728432	-1.605146683	-0.1568338217	0.2547632306	0.1758689236	-0.1524700897	1.761037352	-2.654335283	2024-07-30@10:38	1.5	-0.5643459663	1	4.854018309e-16	-0.1774934377	1	4.3281213069999995e-16	0.06046438089	v2.7.1	
2	Broyden	-88.92534151	-100.0	19.80052918	YY	12	0.2270598139	parameters	sharp_wc_2_b_50	6	2	1.260620886	-3.934573047	1.942857052	0.4535456197	0.003256703214	-4.444547961	1.796309168	0.5062428964	0.005220562793	-4.44455596	1.796291604	0.5065036807	0.00522199589	0.5551246208	0.001913803437	-4.159386864	1.554905706	a248bdd	2x2_2C_8b_C2v_L	12.25	1.223505851	2	1.666461466	1.2235058509059715	0.9999999999999994	new_boucle_param.py	R0:N12:S0:1	uncorrelated	0.9469993113	-0.6767933424	0.09175796936	-0.2383762049	1.356925152	-1.605339387	0.1566418267	-0.2545438437	1.356946584	-1.605443667	-0.1566860793	0.2545791289	0.1759967992	-0.1525564564	1.761249663	-2.654224445	2024-07-30@10:40	1.5	-0.5643469061	1	2.8193182339999996e-16	-0.177492704	1	-3.756315343e-18	0.06046413944	v2.7.1	
3	Broyden	-88.87656857	-99.92	19.80052785	YY	12	0.2270256016	parameters	sharp_wc_2_b_50	6	2	1.260620625	-3.929995359	1.942857427	0.4593250097	0.003253601764	-4.443465775	1.796410536	0.5134911235	0.005235007015	-4.439760302	1.796286871	0.5116436658	0.005214078085	0.5609703426	0.001915734021	-4.155215113	1.554945026	a248bdd	2x2_2C_8b_C2v_L	12.245	1.22347043	2	1.666459109	1.2234704296790349	1.0	new_boucle_param.py	R0:N12:S0:1	uncorrelated	0.9470470124	-0.6768052924	0.09175771244	-0.2382747208	1.357582361	-1.605008959	0.1569795387	-0.2549256871	1.356969177	-1.605498058	-0.1566443793	0.2544061702	0.1761350753	-0.1526401938	1.761442013	-2.654126134	2024-07-30@10:41	1.5	-0.5643461565	1	2.224798224e-16	-0.1774923356	1	1.645327966e-17	0.06046376904	v2.7.1	
3	Broyden	-88.78605975	-99.84	19.80058771	YY	12	0.2271025695	parameters	sharp_wc_2_b_50	6	2	1.260622936	-3.921033257	1.942844252	0.4631263341	0.003235468741	-4.431069805	1.796212923	0.515835558	0.005204453703	-4.432863856	1.79627849	0.5169857013	0.005215389598	0.5653802142	0.001913315723	-4.148829685	1.554890848	a248bdd	2x2_2C_8b_C2v_L	12.24	1.223551215	2	1.666465423	1.2235512145877936	1.0	new_boucle_param.py	R0:N12:S0:1	uncorrelated	0.946536598	-0.676833894	0.09142636959	-0.237589648	1.356359881	-1.605683872	0.1563586042	-0.2541440394	1.356655024	-1.605413215	-0.1565433033	0.2544212019	0.1759216408	-0.15251737	1.76111257	-2.654285693	2024-07-30@10:43	1.5	-0.5643442585	1	-1.719523552e-16	-0.1774887896	1	-7.297641185e-17	0.06046346455	v2.7.1	
3	Broyden	-88.74325539	-99.76	19.80058302	YY	12	0.227068643	parameters	sharp_wc_2_b_50	6	2	1.260622602	-3.920980628	1.942866623	0.4699854619	0.003251436061	-4.430410454	1.796335867	0.5227043763	0.005223002161	-4.426670396	1.796234786	0.5203908296	0.005201808359	0.5701985665	0.001912237573	-4.144124983	1.554908311	a248bdd	2x2_2C_8b_C2v_L	12.235	1.223516482	2	1.66646265	1.2235164820437274	1.0	new_boucle_param.py	R0:N12:S0:1	uncorrelated	0.9471574575	-0.6767436418	0.09172074559	-0.2381966227	1.357068202	-1.605257272	0.1567125081	-0.2546106623	1.356426947	-1.605611172	-0.1563374549	0.2540816895	0.1759387929	-0.152501648	1.761179183	-2.654224819	2024-07-30@10:45	1.5	-0.5643439385	1	-1.6277452229999998e-16	-0.1774882515	1	9.864338414999999e-17	0.0604628901	v2.7.1	
4	Broyden	-88.65189348	-99.68	19.80064856	YY	12	0.2271299563	parameters	sharp_wc_2_b_50	6	2	1.260625015	-3.909163791	1.942839413	0.4717377332	0.003218848822	-4.417827797	1.796161881	0.5248122568	0.005187602373	-4.420852839	1.796228363	0.5262868987	0.005202719553	0.5751334657	0.001912686886	-4.139201151	1.554923904	a248bdd	2x2_2C_8b_C2v_L	12.23	1.223581145	2	1.666468041	1.2235811453363823	1.0	new_boucle_param.py	R0:N12:S0:1	uncorrelated	0.9462882926	-0.676845286	0.09113811768	-0.2369628683	1.355781249	-1.605789369	0.1560224779	-0.2537247171	1.356306416	-1.60559425	-0.1562829087	0.2540933522	0.1758501345	-0.1524708484	1.761187015	-2.65425089	2024-07-30@10:48	1.5	-0.5643414132	1	3.673932844e-16	-0.1774843286	1	3.573045426e-16	0.06046254809	v2.7.1	
4	Broyden	-88.57737298	-99.6	19.80068971	YY	12	0.2271749358	parameters	sharp_wc_2_b_50	6	2	1.260626733	-3.90329728	1.942842222	0.4752807377	0.003210275422	-4.409838713	1.796074152	0.5286149019	0.005170960884	-4.415254021	1.796246702	0.5318103216	0.005205763925	0.5785746557	0.001906681694	-4.131851437	1.554825867	a248bdd	2x2_2C_8b_C2v_L	12.225	1.223629343	2	1.666470575	1.2236293434123224	0.9999999999999996	new_boucle_param.py	R0:N12:S0:1	uncorrelated	0.9461377158	-0.6768069705	0.09093985531	-0.2366256764	1.355280133	-1.606125752	0.1556914404	-0.2532895816	1.356197392	-1.605460762	-0.1562755689	0.2541608044	0.1754903956	-0.1522299149	1.760629066	-2.654466258	2024-07-30@10:50	1.5	-0.5643410158	1	-4.651372786999999e-16	-0.1774808748	1	-3.190709011e-16	0.06046190159	v2.7.1	
1	Broyden	-88.52878149	-99.52	19.80061169	YY	12	0.2271166512	parameters	sharp_wc_2_b_50	6	2	1.260624812	-3.896371818	1.942837849	0.4778854828	0.003197692619	-4.408433137	1.796191023	0.532728083	0.005173692118	-4.411255499	1.796260259	0.5354893871	0.005197346415	0.5860888841	0.001915316611	-4.129663844	1.554950412	a248bdd	2x2_2C_8b_C2v_L	12.22	1.223569102	2	1.666462095	1.2235691019877746	1.0	new_boucle_param.py	R0:N12:S0:1	uncorrelated	0.9458246191	-0.6768368881	0.09072911178	-0.2361486491	1.355794306	-1.60571658	0.1557203708	-0.2533503776	1.356308876	-1.6054912	-0.1561754773	0.2539536337	0.1759846397	-0.15256618	1.761272125	-2.654218206	2024-07-30@10:51	1.5	-0.5643489972	1	1.874738563e-16	-0.1774840976	1	-5.3321432779999994e-17	0.06046262012	v2.7.1	
2	Broyden	-74.02312831	-83.2	19.80915471	YY	12	0.2295687281	parameters	sharp_wc_2_b_50	6	2	1.261092163	3.814680701	1.403730388e-13	-2.586731396	1.943891724	4.078054539	3.389638188e-15	-3.082470915	1.795463712	-3.082472747	1.795463547	2.136455786	5.0534780500000006e-15	0.6159539389	0.0004996942674	-3.002641002	1.557117244	a248bdd	2x2_2C_8b_C2v_L	11.2	1.226891019	2	1.66575158	1.2268910194821387	0.9999999999999998	new_boucle_param.py	R0:N12:S0:1	uncorrelated	1.0411723e-06	-1.666570733e-06	-0.8924554769	0.6703082716	-2.183332322e-07	2.274672677e-07	1.283443169	-1.607525514	1.283443617	-1.607526604	-1.787646811e-07	2.592525382e-07	0.06879068874	-0.07189296329	1.723209651	-2.655389123	2024-07-30@09:04	1.5	-0.5649731851	1	-8.039796638999999e-16	-0.1762229206	1	-2.3164321800000003e-16	0.06018129382	v2.7.1	
1	Broyden	-73.95956591	-83.12	19.80896318	YY	12	0.2295607269	parameters	sharp_wc_2_b_50	6	2	1.261088359	3.850157414	2.181381586e-13	-2.58081684	1.943906561	4.251772066	1.062180251e-12	-3.077339429	1.795476169	-3.077339918	1.795477107	2.26860821	1.74824539e-12	0.6101884123	0.0004933518272	-2.99744125	1.557113945	a248bdd	2x2_2C_8b_C2v_L	11.195	1.226883217	2	1.665738666	1.2268832168447836	1.0	new_boucle_param.py	R0:N12:S0:1	uncorrelated	-1.305037303e-06	2.07866883e-06	-0.8921976397	0.6702195048	3.969176499e-06	-4.042412179e-06	1.28331191	-1.607489973	1.283311306	-1.607484495	3.438877826e-06	-4.853365012e-06	0.06812867935	-0.0713554476	1.723073923	-2.655428955	2024-07-30@09:05	1.5	-0.5649966589	1	3.407450243e-17	-0.1762313579	1	3.671704686e-17	0.06018391796	v2.7.1	
