CDMFT_iterations	CDMFT_method	E0_1	E0_2	E_kin	GS_consistency	U	U_1_ave	convergence	dist_function	e	e_2_ave	e_ave	eb1_1	eb1_1_ave	eb2_1	eb2_1_ave	eb3_1	eb3_1_ave	eb4_1	eb4_1_ave	eb5_1	eb5_1_ave	eb6_1	eb6_1_ave	eb7_1	eb7_1_ave	eb8_1	eb8_1_ave	githash	model	mu	mu_1_ave	mu_2_ave	mu_ave	n_1	n_2	script	sector_1	sector_2	tb1_1	tb1_1_ave	tb2_1	tb2_1_ave	tb3_1	tb3_1_ave	tb4_1	tb4_1_ave	tb5_1	tb5_1_ave	tb6_1	tb6_1_ave	tb7_1	tb7_1_ave	tb8_1	tb8_1_ave	time	tpd	tpd_ave	tpp	tpp_2_ave	tpp_ave	tppp	tppp_2_ave	tppp_ave	version	Unnamed: 66
1	Broyden	-64.53469645	-67.36	17.51074454	YY	12	0.2208891886	parameters	sharp_wc_2_b_50	6	2	1.197005351	-1.976750827	1.874024969	0.08021471547	0.4927148489	-2.380193317	1.715518353	0.1612290618	0.8905029887	-2.384089704	1.71641926	0.1623470576	0.8877370571	0.1959133633	0.01331354568	-2.15708015	1.317370151	a248bdd	2x2_2C_8b_C2v_L	10.21	1.198455682	2	1.582985014	1.1984556817923004	0.9999999999999998	new_boucle_param.py	R0:N12:S0:0.149/R0:N14:S0:0.851	uncorrelated	-0.8689807582	0.9974521387	0.1626476578	-1.784842687	-1.261750753	1.769994157	-0.2296935806	1.905029238	1.262677807	-1.766731181	0.2303632395	-1.907716746	-0.2339306908	0.3116221148	1.718570941	-3.041510397	2024-08-05@09:26	1.5	-0.7388816937	1	-1.1284330789999998e-16	-0.3221901919	1	2.4216001409999995e-16	0.08539547245	v2.7.1	
4	Broyden	-64.59090078	-67.44	17.5258818	YY	12	0.2209758304	parameters	sharp_wc_2_b_50	6	2	1.197450642	-1.98432287	1.875071405	0.08052979141	0.488325811	-2.384869506	1.716365138	0.1607989007	0.8870808269	-2.386888831	1.716729352	0.1612427328	0.8860635222	0.1951092609	0.01328042738	-2.16126825	1.319131549	a248bdd	2x2_2C_8b_C2v_L	10.215	1.198679569	2	1.583540492	1.1986795686220575	1.0	new_boucle_param.py	R0:N12:S0:0.152/R0:N14:S0:0.848	uncorrelated	-0.8696345196	0.9934642121	0.1627424502	-1.779843479	-1.262050259	1.76772044	-0.22929165	1.900857293	1.262566118	-1.766487611	0.2295951894	-1.902004366	-0.2336297139	0.3112504452	1.718461663	-3.038585604	2024-08-05@09:30	1.5	-0.737843095	1	5.457176608e-16	-0.3212967786	1	4.3523779279999996e-16	0.08531816618	v2.7.1	
5	Broyden	-64.62626764	-67.52	17.53761542	YY	12	0.2210659299	parameters	sharp_wc_2_b_50	6	2	1.197793974	-1.983621578	1.874802603	0.07823961457	0.4906647121	-2.389377636	1.717498592	0.1601580878	0.8899747928	-2.388182241	1.717285344	0.1598360739	0.8907136547	0.1940197436	0.01333468374	-2.165275636	1.320202706	a248bdd	2x2_2C_8b_C2v_L	10.22	1.198870779	2	1.583994114	1.1988707790517947	0.9999999999999992	new_boucle_param.py	R0:N12:S0:0.145/R0:N14:S0:0.855	uncorrelated	-0.8690672962	0.9950226274	0.1614124129	-1.777284424	-1.2625114	1.764068497	-0.2289093251	1.905110626	1.262176839	-1.764795936	0.2287166317	-1.904483799	-0.2328832139	0.3109216596	1.718415325	-3.036580749	2024-08-05@09:35	1.5	-0.7370034373	1	-2.3208744589999998e-16	-0.3206476457	1	-4.230564807e-17	0.08526076786	v2.7.1	
2	Broyden	-64.67212165	-67.6	17.54945661	YY	12	0.2211719658	parameters	sharp_wc_2_b_50	6	2	1.198135322	-1.986843227	1.87483083	0.07691840832	0.4916889478	-2.391040213	1.717820244	0.1582556773	0.8960448989	-2.392267357	1.718294259	0.1591134851	0.8937281443	0.1927589217	0.01337286914	-2.16978285	1.321193398	a248bdd	2x2_2C_8b_C2v_L	10.225	1.199065541	2	1.584495273	1.1990655412449442	0.9999999999999998	new_boucle_param.py	R0:N12:S0:0.138/R0:N14:S0:0.862	uncorrelated	-0.8693237498	0.9955931912	0.1608463952	-1.775878904	-1.262296054	1.763272538	-0.2278118957	1.90766283	1.262617547	-1.761345737	0.2281207769	-1.908686605	-0.2323120679	0.310647595	1.718639641	-3.034839446	2024-08-05@09:38	1.5	-0.7361163004	1	-1.9130055129999997e-16	-0.3200304211	1	1.3590474339999998e-16	0.08521180883	v2.7.1	
1	Broyden	-64.72877764	-67.68	17.56789492	YY	12	0.2212214335	parameters	sharp_wc_2_b_50	6	2	1.1986812	-1.993196651	1.876179334	0.07740067235	0.4849006806	-2.397416426	1.718734039	0.1585387172	0.8851772212	-2.395154067	1.718803969	0.1590525033	0.8836120191	0.1925153057	0.01329106795	-2.174317875	1.323728648	a248bdd	2x2_2C_8b_C2v_L	10.23	1.199298897	2	1.585102647	1.1992988964025102	1.0	new_boucle_param.py	R0:N12:S0:0.149/R0:N14:S0:0.851	uncorrelated	-0.8696730878	0.9897894928	0.1607970844	-1.767175962	-1.262777749	1.761425487	-0.2278122901	1.895294318	1.262265486	-1.760631049	0.2278226077	-1.895083595	-0.2319599806	0.3099882066	1.718503007	-3.030718936	2024-08-05@09:41	1.5	-0.7349041427	1	-3.555058806e-17	-0.318868276	1	-2.796844458e-16	0.08510226193	v2.7.1	
1	Broyden	-64.775149	-67.76	17.57961915	YY	12	0.2212949921	parameters	sharp_wc_2_b_50	6	2	1.199094423	-1.998337634	1.876544662	0.07620017249	0.4838848118	-2.39739748	1.719013514	0.1571690295	0.8860759814	-2.400059636	1.719507629	0.157902465	0.8842028914	0.1912951219	0.0133053264	-2.178433218	1.325051223	a248bdd	2x2_2C_8b_C2v_L	10.235	1.199487201	2	1.585692	1.199487200681599	1.0	new_boucle_param.py	R0:N12:S0:0.147/R0:N14:S0:0.853	uncorrelated	-0.8702342954	0.9888018391	0.1601950308	-1.763280012	-1.262243178	1.760524964	-0.2266933038	1.892820729	1.2629089	-1.758787215	0.2270342555	-1.894024347	-0.2312953137	0.3095382199	1.71855955	-3.028338987	2024-08-05@09:43	1.5	-0.7338230529	1	-3.5223052179999995e-16	-0.318099522	1	2.1141866899999997e-17	0.08414061352	v2.7.1	
3	Broyden	-64.8205592	-67.84	17.58496846	YY	12	0.2215147773	parameters	sharp_wc_2_b_50	6	2	1.19918843	-1.999927326	1.876205154	0.07547176876	0.4879281102	-2.402436814	1.720604613	0.156247614	0.9020729688	-2.402024052	1.719839374	0.1551122921	0.9056087826	0.1904089534	0.01334634481	-2.182691055	1.325094079	a248bdd	2x2_2C_8b_C2v_L	10.24	1.199727213	2	1.585821189	1.199727212890044	0.9999999999999998	new_boucle_param.py	R0:N12:S0:0.125/R0:N14:S0:0.875	uncorrelated	-0.8699030356	0.9913582395	0.1594624681	-1.767080678	-1.262630142	1.754543375	-0.2266028782	1.914715206	1.262671051	-1.757946343	0.2261827587	-1.912886906	-0.2308618795	0.3094660428	1.71859014	-3.028241271	2024-08-05@09:47	1.5	-0.7336830264	1	-3.6964983679999997e-16	-0.3179334306	1	1.4606409649999998e-16	0.08498354289	v2.7.1	
1	Broyden	-64.8868381	-67.92	17.60844974	YY	12	0.221445999	parameters	sharp_wc_2_b_50	6	2	1.19985205	-2.004247376	1.876797036	0.07295400368	0.4850849132	-2.409253112	1.720924863	0.1552458651	0.890453123	-2.409936114	1.72141234	0.1562987226	0.8877472106	0.1898633092	0.01338087832	-2.187936637	1.327811342	a248bdd	2x2_2C_8b_C2v_L	10.245	1.199859938	2	1.586687702	1.1998599380651735	1.0000000000000004	new_boucle_param.py	R0:N12:S0:0.138/R0:N14:S0:0.862	uncorrelated	-0.8702841651	0.9888423842	0.1582888922	-1.75662399	-1.263544839	1.755301137	-0.2255605597	1.895287391	1.263887223	-1.753197448	0.2260393545	-1.89659181	-0.2303757731	0.3091987224	1.719026893	-3.023335471	2024-08-05@09:49	1.5	-0.7319404264	1	-5.9569165e-16	-0.3166173421	1	-5.057696091e-18	0.08489892757	v2.7.1	
6	Broyden	-64.91467159	-68.0	17.62139857	YY	12	0.2215297566	parameters	sharp_wc_2_b_50	6	2	1.200221245	-2.004665453	1.876779509	0.0711124131	0.4856929118	-2.41004201	1.721541038	0.1541646331	0.8922948347	-2.410760929	1.721529435	0.1542399367	0.8921312267	0.1877805616	0.01338713969	-2.191354633	1.328793314	a248bdd	2x2_2C_8b_C2v_L	10.25	1.200044575	2	1.58723601	1.2000445748546338	1.0	new_boucle_param.py	R0:N12:S0:0.134/R0:N14:S0:0.866	uncorrelated	-0.8699928236	0.9892550381	0.1573748517	-1.753553564	-1.263350732	1.752941317	-0.2247018606	1.896697321	1.263545424	-1.753104473	0.2246419438	-1.896380172	-0.2291438063	0.3082723573	1.718845305	-3.021493643	2024-08-05@09:55	1.5	-0.7309518481	1	-1.686934127e-16	-0.3159559658	1	4.877880386e-17	0.08485578817	v2.7.1	
1	Broyden	-64.91680484	-68.08	17.62251713	YY	12	0.2217111324	parameters	sharp_wc_2_b_50	6	2	1.200247287	-2.002964899	1.875474036	0.06777289449	0.4946500199	-2.406643607	1.721757986	0.1504642273	0.9197440359	-2.406908541	1.72168927	0.150040035	0.9206820555	0.183461282	0.01353451037	-2.192965222	1.327625835	a248bdd	2x2_2C_8b_C2v_L	10.255	1.20020501	2	1.587454475	1.2002050100904709	0.9999999999999998	new_boucle_param.py	R0:N12:S0:0.102/R0:N14:S0:0.898	uncorrelated	-0.8694321634	0.9962810415	0.1553731042	-1.759153329	-1.26240407	1.750899116	-0.222952157	1.923558779	1.262249256	-1.751276588	0.2227499256	-1.923304653	-0.2275020163	0.3078027822	1.718154204	-3.022764873	2024-08-05@09:57	1.5	-0.7307218827	1	-2.7698590929999997e-16	-0.3160968564	1	6.841016997e-17	0.08486833171	v2.7.1	
1	Broyden	-65.01811292	-68.16	17.64765498	YY	12	0.2217061718	parameters	sharp_wc_2_b_50	6	2	1.200991746	-2.016449224	1.877813927	0.06973713329	0.4830278389	-2.41699708	1.722951127	0.152657155	0.8926676137	-2.416949254	1.72310998	0.152642349	0.8925955776	0.1862514131	0.01337742504	-2.200361558	1.331796041	a248bdd	2x2_2C_8b_C2v_L	10.26	1.200457712	2	1.588198147	1.2004577113401962	1.0	new_boucle_param.py	R0:N12:S0:0.13/R0:N14:S0:0.87	uncorrelated	-0.8708051043	0.9861232192	0.1567448726	-1.747058855	-1.263351146	1.749152984	-0.2235643839	1.893994053	1.263255796	-1.748461518	0.2237201404	-1.894819161	-0.2283036331	0.3076059234	1.718899238	-3.016338407	2024-08-05@09:59	1.5	-0.729130386	1	2.521361602e-16	-0.3144015783	1	2.1800521369999998e-17	0.08469834087	v2.7.1	
8	Broyden	-65.03829288	-68.24	17.65954188	YY	12	0.2217992316	parameters	sharp_wc_2_b_50	6	2	1.201329223	-2.010739688	1.877335314	0.06713629601	0.4853061962	-2.418587324	1.723338845	0.1509493626	0.8985252615	-2.419751053	1.723665896	0.1510328209	0.8980484394	0.1843764544	0.01342413778	-2.203226874	1.332557344	a248bdd	2x2_2C_8b_C2v_L	10.265	1.20064028	2	1.588713132	1.2006402800379594	1.0	new_boucle_param.py	R0:N12:S0:0.123/R0:N14:S0:0.877	uncorrelated	-0.8695717395	0.988110614	0.154953852	-1.743360861	-1.263417227	1.747919772	-0.2225498644	1.897590382	1.26351707	-1.746686373	0.2227465684	-1.898751434	-0.2270443198	0.3068925901	1.718596441	-3.014674719	2024-08-05@10:08	1.5	-0.7282045422	1	-4.14463641e-16	-0.3138084484	1	-2.8712587359999997e-16	0.08465388008	v2.7.1	
5	Broyden	-65.09515383	-68.32	17.67616737	YY	12	0.2218316412	parameters	sharp_wc_2_b_50	6	2	1.201801031	-2.015360365	1.87764877	0.06520877685	0.4848226097	-2.424243957	1.724479019	0.1507991499	0.8926814203	-2.423644286	1.724009579	0.1501060728	0.8947847891	0.1829990703	0.01344386696	-2.208021193	1.334290445	a248bdd	2x2_2C_8b_C2v_L	10.27	1.200806225	2	1.589362822	1.200806224940088	1.0	new_boucle_param.py	R0:N12:S0:0.125/R0:N14:S0:0.875	uncorrelated	-0.8699285943	0.9872207517	0.154255584	-1.738358059	-1.264112631	1.744340502	-0.2221905247	1.892439197	1.263988201	-1.746374073	0.2218444357	-1.891140182	-0.2263236558	0.3064065058	1.718883492	-3.011563485	2024-08-05@10:13	1.5	-0.7269568902	1	2.9868489519999996e-16	-0.3128943584	1	1.9301237019999998e-16	0.08457929698	v2.7.1	
7	Broyden	-65.13708257	-68.4	17.69111557	YY	12	0.2219209987	parameters	sharp_wc_2_b_50	6	2	1.202236495	-2.018053805	1.878304971	0.06488190159	0.4813070998	-2.425795543	1.724566733	0.1494842046	0.8915027864	-2.427224203	1.724853035	0.1498127102	0.8905505184	0.1825250636	0.01342428808	-2.212387343	1.336000546	a248bdd	2x2_2C_8b_C2v_L	10.275	1.20102821	2	1.589915307	1.2010282102713914	1.0	new_boucle_param.py	R0:N12:S0:0.128/R0:N14:S0:0.872	uncorrelated	-0.8699329284	0.9844297453	0.1538445434	-1.732424545	-1.26378183	1.744851541	-0.2212835222	1.885979293	1.264101504	-1.743811954	0.2214893975	-1.886788042	-0.2259461414	0.3060236537	1.71894659	-3.008732943	2024-08-05@10:20	1.5	-0.7259106754	1	6.311696936999999e-16	-0.3120134355	1	3.3486868289999996e-16	0.08449900341	v2.7.1	
2	Broyden	-65.17883805	-68.48	17.70613593	YY	12	0.2219430356	parameters	sharp_wc_2_b_50	6	2	1.202658954	-2.018320849	1.87808962	0.06188214212	0.4834716424	-2.430427948	1.725475207	0.1483189933	0.8924429881	-2.430743417	1.725540536	0.1483869257	0.8921261414	0.1812494725	0.01349151368	-2.216255429	1.337320722	a248bdd	2x2_2C_8b_C2v_L	10.28	1.201171112	2	1.590523185	1.2011711114405248	1.0	new_boucle_param.py	R0:N12:S0:0.124/R0:N14:S0:0.876	uncorrelated	-0.8695835477	0.9858282357	0.1521626427	-1.727702806	-1.264299945	1.742114603	-0.2204656723	1.885664271	1.264308394	-1.741859522	0.2204181933	-1.885629859	-0.2250055184	0.3056426682	1.718953109	-3.005978991	2024-08-05@10:23	1.5	-0.7247393812	1	-2.949563936e-16	-0.3112251355	1	-4.2519259869999996e-16	0.08442579496	v2.7.1	
2	Broyden	-65.23133088	-68.56	17.71733933	YY	12	0.2220547313	parameters	sharp_wc_2_b_50	6	2	1.202986059	-2.024653735	1.878510168	0.06138021262	0.4825128834	-2.433253515	1.726063597	0.147137122	0.8962416974	-2.434258123	1.726146081	0.1471661538	0.8962977189	0.1796491339	0.0134824244	-2.220387142	1.338462157	a248bdd	2x2_2C_8b_C2v_L	10.285	1.201377291	2	1.590957574	1.2013772910531615	1.0	new_boucle_param.py	R0:N12:S0:0.118/R0:N14:S0:0.882	uncorrelated	-0.8702557543	0.9847862552	0.1518499779	-1.725564922	-1.264233445	1.740331356	-0.2197064406	1.887841656	1.264517029	-1.740161981	0.2198675913	-1.8883368	-0.2243535002	0.3051507115	1.718929887	-3.003933962	2024-08-05@10:26	1.5	-0.7239458582	1	1.7946422929999998e-16	-0.3105782364	1	2.308471287e-16	0.08436044394	v2.7.1	
4	Broyden	-65.27868942	-68.64	17.7330189	YY	12	0.2221127012	parameters	sharp_wc_2_b_50	6	2	1.203437378	-2.026650209	1.878933608	0.06010554026	0.4808205538	-2.438273345	1.726854511	0.1466227787	0.8923079782	-2.437166283	1.726706007	0.1465430404	0.8925458582	0.1790080802	0.0135022348	-2.225185064	1.340267558	a248bdd	2x2_2C_8b_C2v_L	10.29	1.201570097	2	1.591542974	1.201570096949612	1.0	new_boucle_param.py	R0:N12:S0:0.121/R0:N14:S0:0.879	uncorrelated	-0.8700217473	0.9830965238	0.1512247092	-1.719952585	-1.264733999	1.738324728	-0.2193095939	1.882509099	1.264502442	-1.738789654	0.2191892374	-1.881996197	-0.2239865161	0.3049571659	1.71908124	-3.000797771	2024-08-05@10:30	1.5	-0.7228141543	1	-8.502051575e-17	-0.3096712907	1	-2.0362787969999997e-16	0.08427455646	v2.7.1	
5	Broyden	-65.32388303	-68.72	17.7453163	YY	12	0.2222018071	parameters	sharp_wc_2_b_50	6	2	1.203791131	-2.030104997	1.879141582	0.05896984846	0.4806749329	-2.441013148	1.727409894	0.1452262043	0.8961412939	-2.440586149	1.727428552	0.1452905261	0.895978212	0.1778944835	0.01349823496	-2.22917753	1.341427569	a248bdd	2x2_2C_8b_C2v_L	10.295	1.201760799	2	1.59203206	1.2017607989596502	1.0	new_boucle_param.py	R0:N12:S0:0.116/R0:N14:S0:0.884	uncorrelated	-0.8702029224	0.982800748	0.1505219566	-1.717102641	-1.264645235	1.736742896	-0.2184276276	1.883966451	1.264581042	-1.736586187	0.2184995229	-1.884142787	-0.2232186183	0.304394538	1.719057344	-2.9986287	2024-08-05@10:35	1.5	-0.7219045018	1	-1.5509556529999998e-17	-0.3089891049	1	-1.4570702189999999e-16	0.08420450196	v2.7.1	
2	Broyden	-65.36109559	-68.8	17.76112431	YY	12	0.2222527163	parameters	sharp_wc_2_b_50	6	2	1.204242845	-2.031712102	1.879533156	0.05731326785	0.4788783197	-2.443064798	1.727801215	0.144165904	0.8937496616	-2.443319706	1.727882478	0.1443297553	0.8933031476	0.1762985377	0.01351752733	-2.232896883	1.34306848	a248bdd	2x2_2C_8b_C2v_L	10.3	1.201947039	2	1.592636837	1.201947039112347	1.0000000000000002	new_boucle_param.py	R0:N12:S0:0.117/R0:N14:S0:0.883	uncorrelated	-0.8699547406	0.9811800332	0.1494439577	-1.710318484	-1.26462416	1.735889556	-0.2175959146	1.878234874	1.264721381	-1.735558774	0.2176829366	-1.878465685	-0.2223989082	0.3038715296	1.718898317	-2.995600943	2024-08-05@10:38	1.5	-0.7207396509	1	2.0619637679999998e-16	-0.3080977002	1	1.3307685329999998e-16	0.0841248781	v2.7.1	
4	Broyden	-65.41393498	-68.88	17.77419844	YY	12	0.2223384202	parameters	sharp_wc_2_b_50	6	2	1.204620243	-2.035400527	1.879807684	0.0561843226	0.4784879792	-2.447167266	1.728378921	0.1432215001	0.8945761392	-2.447834008	1.728810158	0.143956091	0.8921385335	0.1758042557	0.01352359674	-2.237507292	1.34451118	a248bdd	2x2_2C_8b_C2v_L	10.305	1.202142449	2	1.593132673	1.2021424484458876	1.0	new_boucle_param.py	R0:N12:S0:0.116/R0:N14:S0:0.884	uncorrelated	-0.8701271412	0.9804849023	0.1489108439	-1.706994552	-1.264926651	1.734570632	-0.2171212556	1.876772758	1.265041904	-1.732661257	0.2173124095	-1.877539475	-0.2219793771	0.303610957	1.719035309	-2.993024238	2024-08-05@10:42	1.5	-0.7197959431	1	2.538440419e-16	-0.307337239	1	-7.814316237e-17	0.08404250584	v2.7.1	
1	Broyden	-65.45078883	-68.96	17.78689836	YY	12	0.2224256786	parameters	sharp_wc_2_b_50	6	2	1.204984077	-2.038458517	1.880198019	0.05535456666	0.4767613097	-2.449403181	1.728974847	0.1415673974	0.8984799931	-2.448755171	1.728957565	0.1418850468	0.89751766	0.1741466658	0.01351798365	-2.241208016	1.345678668	a248bdd	2x2_2C_8b_C2v_L	10.31	1.202336141	2	1.593647409	1.20233614129408	0.9999999999999998	new_boucle_param.py	R0:N12:S0:0.11/R0:N14:S0:0.89	uncorrelated	-0.8702024314	0.9792259698	0.14819772	-1.702881483	-1.264704558	1.732647222	-0.2161364598	1.878563645	1.264617419	-1.732544962	0.2159971902	-1.877951534	-0.2211257798	0.3029770564	1.718918281	-2.990848237	2024-08-05@10:44	1.5	-0.7188448386	1	-4.7062755889999995e-17	-0.3066426486	1	-9.389267161e-17	0.08397156282	v2.7.1	
3	Broyden	-65.5017693	-69.04	17.80312785	YY	12	0.22246291	parameters	sharp_wc_2_b_50	6	2	1.205443956	-2.040172311	1.880334378	0.05327626702	0.4768802202	-2.453599979	1.729627022	0.1411605926	0.893656863	-2.454306151	1.729847066	0.1414552091	0.8926605678	0.1733055588	0.01351963628	-2.245814089	1.347382535	a248bdd	2x2_2C_8b_C2v_L	10.315	1.202504947	2	1.5942687	1.202504946876499	0.9999999999999996	new_boucle_param.py	R0:N12:S0:0.113/R0:N14:S0:0.887	uncorrelated	-0.8701100918	0.9788869589	0.1473068112	-1.697612813	-1.265166297	1.730999928	-0.21548491	1.871589518	1.265302842	-1.730101272	0.2156093436	-1.872094767	-0.2203109948	0.3023549403	1.719167096	-2.987752395	2024-08-05@10:48	1.5	-0.7176324723	1	4.090426164e-16	-0.3057289715	1	-6.166114358999999e-17	0.08388989096	v2.7.1	
1	Broyden	-65.52023154	-69.12	17.81061619	YY	12	0.2226361896	parameters	sharp_wc_2_b_50	6	2	1.205676591	-2.039188198	1.880496595	0.05305874146	0.4766993689	-2.453713864	1.730449234	0.1404534928	0.898914693	-2.452929106	1.729985391	0.1398533729	0.9010355135	0.1720395672	0.01354752608	-2.249312014	1.348217524	a248bdd	2x2_2C_8b_C2v_L	10.32	1.202753297	2	1.594539058	1.2027532971277548	1.0	new_boucle_param.py	R0:N12:S0:0.105/R0:N14:S0:0.895	uncorrelated	-0.8690857269	0.9784971772	0.1471405303	-1.69745781	-1.264121863	1.727796321	-0.215277822	1.878830549	1.264001217	-1.729805629	0.2149677795	-1.877619822	-0.2200895366	0.302390855	1.718647635	-2.98636777	2024-08-05@10:50	1.5	-0.7171737825	1	6.086475096999999e-16	-0.3052505682	1	1.422745592e-16	0.08382375719	v2.7.1	
3	Broyden	-65.59529715	-69.2	17.83608365	YY	12	0.2225397718	parameters	sharp_wc_2_b_50	6	2	1.206383576	-2.045742782	1.881164132	0.05037150783	0.4733027571	-2.461099386	1.730928516	0.1398497331	0.8842445954	-2.462249616	1.731022108	0.1399499152	0.884208711	0.1710685476	0.01349738462	-2.253878783	1.350952763	a248bdd	2x2_2C_8b_C2v_L	10.325	1.202865291	2	1.595497264	1.2028652909295867	1.0000000000000002	new_boucle_param.py	R0:N12:S0:0.12/R0:N14:S0:0.88	uncorrelated	-0.8702344813	0.9756800075	0.1456804047	-1.684479616	-1.265566055	1.727711052	-0.2140412125	1.857013616	1.265955755	-1.727513494	0.2143004565	-1.857682997	-0.2187504208	0.3010999746	1.719138615	-2.981249626	2024-08-05@10:54	1.5	-0.7152104349	1	5.486610076e-16	-0.3038263196	1	4.246074478e-16	0.08370173117	v2.7.1	
8	Broyden	-65.64104049	-69.28	17.84818797	YY	12	0.2226403913	parameters	sharp_wc_2_b_50	6	2	1.206731548	-2.049739425	1.881593425	0.0496524536	0.4717447677	-2.463858379	1.731460436	0.1384519073	0.8881003862	-2.464086507	1.73144199	0.1383698301	0.8884640242	0.1703556021	0.01351556393	-2.258972376	1.352277715	a248bdd	2x2_2C_8b_C2v_L	10.33	1.203065392	2	1.595979781	1.2030653916970508	1.0	new_boucle_param.py	R0:N12:S0:0.115/R0:N14:S0:0.885	uncorrelated	-0.8703493008	0.974298835	0.1451842601	-1.681056941	-1.265545483	1.726187586	-0.2132778577	1.858683114	1.26563619	-1.726336984	0.2133605114	-1.858890272	-0.218417295	0.3009541538	1.719425063	-2.97894664	2024-08-05@11:01	1.5	-0.7143185715	1	2.3071138559999997e-16	-0.3031425931	1	5.4286476509999997e-17	0.08362715403	v2.7.1	
6	Broyden	-65.68455577	-69.36	17.86228943	YY	12	0.2227128285	parameters	sharp_wc_2_b_50	6	2	1.207135224	-2.053185225	1.881966433	0.04849275265	0.4703894335	-2.467584331	1.732005284	0.1373751368	0.8879000538	-2.46613406	1.731967938	0.1375062915	0.8874211782	0.1688014844	0.01349879138	-2.262610093	1.353711926	a248bdd	2x2_2C_8b_C2v_L	10.335	1.203257475	2	1.596517864	1.2032574749918037	1.0	new_boucle_param.py	R0:N12:S0:0.114/R0:N14:S0:0.886	uncorrelated	-0.8704804209	0.9730404772	0.1444969704	-1.676237865	-1.265769119	1.724925436	-0.2126490505	1.855830975	1.265459186	-1.724816895	0.2125874615	-1.855558708	-0.2175619206	0.3002670752	1.719276672	-2.976295335	2024-08-05@11:07	1.5	-0.7132838227	1	-7.829803409e-16	-0.3023318926	1	-2.645541403e-16	0.08354276204	v2.7.1	
5	Broyden	-65.73110156	-69.44	17.87951064	YY	12	0.2227411442	parameters	sharp_wc_2_b_50	6	2	1.207622235	-2.054654172	1.882355924	0.04692274695	0.4685048564	-2.470639359	1.73256293	0.1365642805	0.8827589841	-2.471246992	1.732591976	0.1366867785	0.8825163964	0.1681182128	0.01348627304	-2.267249092	1.355591139	a248bdd	2x2_2C_8b_C2v_L	10.34	1.20342933	2	1.597172143	1.2034293293400773	0.9999999999999998	new_boucle_param.py	R0:N12:S0:0.118/R0:N14:S0:0.882	uncorrelated	-0.8703124609	0.9714122821	0.143746431	-1.669326239	-1.265874654	1.723541419	-0.2117671662	1.847355263	1.266089673	-1.723506871	0.211826682	-1.847412506	-0.2168318996	0.2996491103	1.719460116	-2.97293148	2024-08-05@11:12	1.5	-0.711995017	1	-2.65490127e-16	-0.3013525042	1	-2.0688222679999998e-16	0.08344849767	v2.7.1	
2	Broyden	-65.76254337	-69.52	17.88968121	YY	12	0.2228754048	parameters	sharp_wc_2_b_50	6	2	1.207919603	-2.056438664	1.882627147	0.04636671228	0.4674074683	-2.474084316	1.733157477	0.1353909314	0.8874421836	-2.470457267	1.73276401	0.1351932033	0.8879021406	0.1660874021	0.01346437936	-2.269831996	1.356475668	a248bdd	2x2_2C_8b_C2v_L	10.345	1.20365184	2	1.597571612	1.2036518394132978	1.0	new_boucle_param.py	R0:N12:S0:0.112/R0:N14:S0:0.888	uncorrelated	-0.8701240665	0.9705844928	0.1431727399	-1.666688623	-1.266028421	1.721816102	-0.2113727081	1.851278091	1.265163586	-1.722943824	0.2108664264	-1.849575204	-0.2159428831	0.29896312	1.718933425	-2.9712279	2024-08-05@11:15	1.5	-0.7112703974	1	1.596070591e-16	-0.30075996	1	-1.113899026e-16	0.08337500922	v2.7.1	
1	Broyden	-65.83624142	-69.6	17.91013104	YY	12	0.2228558938	parameters	sharp_wc_2_b_50	6	2	1.20849398	-2.063293948	1.883379525	0.04486536596	0.4638155165	-2.477578618	1.733417588	0.1343566171	0.8798533317	-2.48059317	1.734023154	0.1351019026	0.8773785506	0.1663521829	0.01344581741	-2.27625912	1.358984431	a248bdd	2x2_2C_8b_C2v_L	10.35	1.203803012	2	1.598327273	1.2038030120713006	1.0000000000000004	new_boucle_param.py	R0:N12:S0:0.12/R0:N14:S0:0.88	uncorrelated	-0.8710040835	0.9675415624	0.1423668338	-1.657033413	-1.266288945	1.722030092	-0.2101354999	1.836498646	1.266971067	-1.719724306	0.2105799529	-1.838122354	-0.2155483853	0.298537495	1.719815513	-2.96684682	2024-08-05@11:17	1.5	-0.709734447	1	-3.238861625e-17	-0.2995715191	1	7.165405943999999e-17	0.08325299204	v2.7.1	
5	Broyden	-65.86988083	-69.68	17.92227651	YY	12	0.2229514561	parameters	sharp_wc_2_b_50	6	2	1.208847915	-2.065020942	1.883667226	0.04383573816	0.4628414633	-2.480184138	1.734076331	0.1335083828	0.8800813465	-2.48125497	1.734309597	0.1338833329	0.8789173885	0.1649135306	0.01344089419	-2.279496819	1.360221553	a248bdd	2x2_2C_8b_C2v_L	10.355	1.204006995	2	1.598785689	1.20400699436874	1.0	new_boucle_param.py	R0:N12:S0:0.118/R0:N14:S0:0.882	uncorrelated	-0.8707166483	0.9665880446	0.1418048501	-1.653261615	-1.266131618	1.719994094	-0.2095655026	1.835656014	1.26643206	-1.719082653	0.2097720647	-1.836280931	-0.2148424709	0.2980355551	1.719496036	-2.964548562	2024-08-05@11:22	1.5	-0.7088759521	1	1.147536497e-16	-0.2988478326	1	1.8986985559999998e-16	0.08316643979	v2.7.1	
