CDMFT_iterations	CDMFT_method	E0_1	E0_2	E_kin	GS_consistency	U	U_1_ave	convergence	dist_function	e	e_2_ave	e_ave	eb1_1	eb1_1_ave	eb2_1	eb2_1_ave	eb3_1	eb3_1_ave	eb4_1	eb4_1_ave	eb5_1	eb5_1_ave	eb6_1	eb6_1_ave	eb7_1	eb7_1_ave	eb8_1	eb8_1_ave	githash	model	mu	mu_1_ave	mu_2_ave	mu_ave	n_1	n_2	script	sector_1	sector_2	tb1_1	tb1_1_ave	tb2_1	tb2_1_ave	tb3_1	tb3_1_ave	tb4_1	tb4_1_ave	tb5_1	tb5_1_ave	tb6_1	tb6_1_ave	tb7_1	tb7_1_ave	tb8_1	tb8_1_ave	time	tpd	tpd_ave	tpp	tpp_2_ave	tpp_ave	tppp	tppp_2_ave	tppp_ave	version	
1	Broyden	-81.61558062	-90.88	19.16400583	YY	11.1	0.2853081734	self-energy	sharp_wc_2_b_50	6	2	1.242763975	-3.189366122	1.940768983	0.1678195858	0.006504769166	-3.683279669	1.737073171	0.2305206811	0.01202756324	0.2302396009	0.01201088708	-3.68259297	1.736990033	0.2763984444	0.002956180419	-3.508396367	1.430112496	a248bdd	2x2_2C_8b_C2v_L	11.68	1.280388979	2	1.668708676	1.2803889789449006	0.9999999999999999	new_boucle_param.py	R0:N12:S0:1	uncorrelated	-0.9171218617	0.615424611	0.08968107649	-0.3371632692	1.307357282	-1.756170374	-0.1653538941	0.3735250231	0.1652556499	-0.3732484105	1.307235544	-1.756523306	-0.1832676852	0.1882142955	1.730031802	-2.961929375	2024-08-05@10:21	1.5	-0.6119008636	1	-3.764562654e-16	-0.2246229509	1	-1.203817969e-16	0.07389234027	v2.7.1	
2	Broyden	-81.65674434	-90.96	19.1699684	YY	11.1	0.2853977694	self-energy	sharp_wc_2_b_50	6	2	1.242882977	-3.190089828	1.940749846	0.1638735541	0.006442680033	-3.686852417	1.737024745	0.2277223089	0.01199585707	0.2279527419	0.01198016753	-3.685831867	1.736916529	0.2731785005	0.002945444954	-3.511447192	1.430005322	a248bdd	2x2_2C_8b_C2v_L	11.685	1.280484852	2	1.669483741	1.2804848519744982	0.9999999999999999	new_boucle_param.py	R0:N12:S0:1	uncorrelated	-0.9166156721	0.6154448198	0.08924602241	-0.3355467027	1.307287604	-1.756250156	-0.1652068306	0.3730927388	0.1651713839	-0.3728534463	1.307118868	-1.756697606	-0.1828927426	0.1878682547	1.729627238	-2.962132199	2024-08-05@10:22	1.5	-0.6110744395	1	-5.553601827e-16	-0.2245668815	1	-1.92160051e-16	0.07387014388	v2.7.1	
3	Broyden	-81.70936194	-91.04	19.17678001	YY	11.1	0.2854810771	self-energy	sharp_wc_2_b_50	6	2	1.243017859	-3.197935171	1.940768364	0.163828197	0.006457565138	-3.689418491	1.73691566	0.2238743665	0.01195331376	0.2242187165	0.01195018051	-3.689104077	1.736878373	0.2676399158	0.002932866933	-3.514036173	1.429848109	a248bdd	2x2_2C_8b_C2v_L	11.69	1.280573892	2	1.670363835	1.2805738919782395	1.0	new_boucle_param.py	R0:N12:S0:1	uncorrelated	-0.9171462268	0.6153425454	0.08951628494	-0.3360473537	1.306991087	-1.756539533	-0.1649129953	0.3724384278	0.1649384141	-0.3724013383	1.306946521	-1.756697656	-0.182489555	0.1875123954	1.729124026	-2.962405912	2024-08-05@10:25	1.5	-0.6101215458	1	-6.301822736e-16	-0.2245071651	1	-1.449160584e-16	0.07384233293	v2.7.1	
3	Broyden	-81.75131511	-91.12	19.18349214	YY	11.1	0.2855779057	self-energy	sharp_wc_2_b_50	6	2	1.243151386	-3.200600101	1.940755649	0.1605292479	0.006418130362	-3.691860984	1.736789826	0.2209560164	0.0119146409	0.22073406	0.01190585084	-3.691238043	1.736804787	0.263737195	0.002925289864	-3.517720672	1.429777939	a248bdd	2x2_2C_8b_C2v_L	11.695	1.280676972	2	1.671204259	1.2806769718930808	1.0	new_boucle_param.py	R0:N12:S0:1	uncorrelated	-0.9169609019	0.6153453425	0.08926394789	-0.3350367845	1.306729735	-1.756891116	-0.1647104957	0.3718821763	0.164627822	-0.3717555301	1.306577891	-1.756745787	-0.1822146206	0.1872626179	1.728918355	-2.962569971	2024-08-05@10:27	1.5	-0.6091887403	1	4.014174711e-16	-0.2244381346	1	2.083290054e-16	0.07381030998	v2.7.1	
1	Broyden	-81.79022079	-91.2	19.1905656	YY	11.1	0.285713781	self-energy	sharp_wc_2_b_50	6	2	1.243292966	-3.205701958	1.940759996	0.1589880903	0.006403137098	-3.69216716	1.736661087	0.216441084	0.01185371796	0.2171009653	0.01186702155	-3.693983553	1.736693666	0.2590304657	0.002909228698	-3.519225	1.429563408	a248bdd	2x2_2C_8b_C2v_L	11.7	1.280822185	2	1.672067373	1.2808221844385104	1.0	new_boucle_param.py	R0:N12:S0:1	uncorrelated	-0.9171292772	0.6152714282	0.08922936127	-0.3347051609	1.306018217	-1.757049645	-0.1641678368	0.3709242462	0.1642891797	-0.371125074	1.306394639	-1.757070658	-0.1816626757	0.1867843218	1.72815173	-2.962946327	2024-08-05@10:29	1.5	-0.6082122615	1	2.774364966e-16	-0.2243568714	1	1.215101907e-17	0.07377266897	v2.7.1	
3	Broyden	-81.84545196	-91.28	19.19758966	YY	11.1	0.2857460692	self-energy	sharp_wc_2_b_50	6	2	1.243430756	-3.209234307	1.940746545	0.1559035059	0.006363522632	-3.696872497	1.73660357	0.215023551	0.01182679793	0.2149476799	0.01183834507	-3.697709563	1.736675796	0.2559497608	0.002906569963	-3.524512921	1.429609724	a248bdd	2x2_2C_8b_C2v_L	11.705	1.280857282	2	1.672925809	1.2808572820971862	1.0000000000000007	new_boucle_param.py	R0:N12:S0:1	uncorrelated	-0.9170379932	0.6153185374	0.08902215472	-0.333700987	1.306173818	-1.757273635	-0.1642372838	0.3706252987	0.164274791	-0.370802405	1.306320765	-1.756991591	-0.1816174231	0.1866952779	1.728305618	-2.962891715	2024-08-05@10:31	1.5	-0.6072239677	1	6.199745215e-16	-0.2242838181	1	3.001520037e-16	0.07373178586	v2.7.1	
1	Broyden	-81.87094379	-91.36	19.20391775	YY	11.1	0.2859276624	self-energy	sharp_wc_2_b_50	6	2	1.243559343	-3.21145726	1.940748628	0.154210738	0.00630471794	-3.694847464	1.736395645	0.2112502709	0.01174941583	0.2120363544	0.01177155765	-3.69812913	1.736486026	0.2534582417	0.00289446747	-3.526934874	1.429449654	a248bdd	2x2_2C_8b_C2v_L	11.71	1.281049972	2	1.67366075	1.2810499717910215	0.9999999999999998	new_boucle_param.py	R0:N12:S0:1	uncorrelated	-0.9167836401	0.6151889003	0.08865735001	-0.332205361	1.305041742	-1.757591277	-0.16359509	0.3694403263	0.1637540028	-0.3697669899	1.305697466	-1.757467037	-0.1812295819	0.1863191794	1.727851011	-2.963280813	2024-08-05@10:32	1.5	-0.6063644813	1	-8.58044492e-17	-0.2241946736	1	9.665084689e-17	0.07369125374	v2.7.1	
CDMFT_iterations	CDMFT_method	E0_1	E0_2	E_kin	GS_consistency	U	U_1_ave	convergence	dist_function	e	e_2_ave	e_ave	eb1_1	eb1_1_ave	eb2_1	eb2_1_ave	eb3_1	eb3_1_ave	eb4_1	eb4_1_ave	eb5_1	eb5_1_ave	eb6_1	eb6_1_ave	eb7_1	eb7_1_ave	eb8_1	eb8_1_ave	githash	model	mu	mu_1_ave	mu_2_ave	mu_ave	n_1	n_2	script	sector_1	sector_2	tb1_1	tb1_1_ave	tb2_1	tb2_1_ave	tb3_1	tb3_1_ave	tb4_1	tb4_1_ave	tb5_1	tb5_1_ave	tb6_1	tb6_1_ave	tb7_1	tb7_1_ave	tb8_1	tb8_1_ave	time	tpd	tpd_ave	tpp	tpp_2_ave	tpp_ave	tppp	tppp_2_ave	tppp_ave	version	
1	Broyden	-80.78659068	-91.52	19.14567973	YY	11.1	0.3644994791	self-energy	sharp_wc_2_b_50	6	2	1.242260868	-3.074931589	1.948255624	-0.0648855035	1.976719798	-3.489870692	1.792952148	0.08180488448	0.8061911316	0.08172320499	0.8067074818	-3.490222323	1.792906735	0.1183999758	0.01552538778	-3.42692253	1.421542046	a248bdd	2x2_2C_8b_C2v_L	11.72	1.359799912	2	1.686070558	1.3597999114267625	0.9999999999999996	new_boucle_param.py	R0:N16:S0:1	uncorrelated	-0.8808327668	0.5234622127	-0.1127047355	0.2525675753	1.262994367	-1.412701175	-0.1514946821	2.130540719	0.1514878368	-2.130898028	1.263049321	-1.412987463	-0.1658673745	0.2221507594	1.69846326	-3.008865818	2024-08-27@11:43	1.5	-0.6082404125	1	1.692785439e-17	-0.2354502985	1	-2.612055832e-16	0.07613895033	v2.7.1	
1	Broyden	-80.78630276	-91.5216	19.14583417	YY	11.1	0.3645158188	self-energy	sharp_wc_2_b_50	6	2	1.24226435	-3.075369852	1.948258511	-0.06504471309	1.97673759	-3.489751194	1.792930178	0.08176238215	0.8063264221	0.0817000917	0.8065471889	-3.489769341	1.792913865	0.1183479114	0.01550442797	-3.426586926	1.421513849	a248bdd	2x2_2C_8b_C2v_L	11.7201	1.359816992	2	1.686082422	1.3598169912845786	1.0	new_boucle_param.py	R0:N16:S0:1	uncorrelated	-0.880889843	0.5234435414	-0.1127403376	0.2525676245	1.262958921	-1.412801015	-0.1514958497	2.130673408	0.1514678101	-2.130796978	1.262941845	-1.412891659	-0.1658230198	0.2220840384	1.698351075	-3.008910717	2024-08-27@11:44	1.5	-0.6082229815	1	-7.88228046e-16	-0.2354451755	1	-8.186536253e-17	0.07613827088	v2.7.1	
