model	E_kin	D	U	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	sb1_1	sb2_1	sb3_1	sb4_1	sb5_1	sb6_1	sb7_1	sb8_1	t	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	tp	tpp	ave_D	ave_mu	ave_t	ave_tp	ave_tpp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_sb1_1	ave_sb2_1	ave_sb3_1	ave_sb4_1	ave_sb5_1	ave_sb6_1	ave_sb7_1	ave_sb8_1	ave_t_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	ave_tp_1	E0_1	sector_1	n_1	githash	version	GS_consistency	method	iterations	dist_function	convergence	script	time	
2x2_2C_8b_C2v_L	-0.93735542	0	9	0.18273244	-0.17743532	0.25554616	0.75312852	0.25557468	0.75305604	0.2853882	0.71923092	2	0.17089389	0.15721153	-0.19992637	-0.075652452	0.19993445	-0.075635174	-0.25019875	1.8109532e-05	1	0.013768239	0.014751719	-0.14722165	0.31887848	-0.14721011	-0.31888177	-1.9099253e-05	-0.45233482	-0.4	1e-09	-0.00095702932	0.92082274	-0.88227345	0.13770494	-0.13926648	0.028141666	0.048667038	1.8013096	0.29210974	0.085185476	0.29208085	0.08519776	0.084856178	0.038375189	0.91379652	-0.34585564	-1.4756247	1.0668013	0.0013162314	-1.0667804	0.0012465173	0.89465336	-6.9895183e-05	-0.52518632	-0.12793672	-0.030247453	1.0160229	-0.95927107	1.0159441	0.95932786	1.902304e-05	0.43091476	-0.0069015555	-10.418029	R0:S0:1	0.91379652	b8cfe21	v2.4.3	Y	Broyden	0	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-14@19:00
2x2_2C_8b_C2v_L	-0.93730892	0	9.001	0.18272852	-0.17743314	0.25555556	0.75316293	0.25557445	0.75306174	0.2853788	0.71922412	2	0.17089385	0.15721158	-0.19993096	-0.075657421	0.19993555	-0.075638125	-0.25019737	2.1621864e-05	1	0.013768939	0.014754649	-0.14722284	0.31888111	-0.14721045	-0.31888132	-2.1973612e-05	-0.45233744	-0.4	1e-09	-0.00095832403	0.92081283	-0.88222776	0.1377029	-0.13925901	0.028135459	0.048669162	1.8012942	0.29210991	0.085179135	0.29208402	0.085195519	0.084860823	0.038377957	0.91378911	-0.34586583	-1.4756355	1.0667696	0.0013268364	-1.0667373	0.0012496257	0.8946305	-7.9174842e-05	-0.52515048	-0.12793959	-0.030258767	1.0159997	-0.95923225	1.0159382	0.9593111	2.3091552e-05	0.43094798	-0.0068997434	-10.417918	R0:S0:1	0.91378911	b8cfe21	v2.4.3	Y	Broyden	0	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-14@19:01
2x2_2C_8b_C2v_L	-0.93721997	0	9	0.1827425	-0.17729972	0.25563551	0.75324081	0.25566708	0.75318149	0.28544831	0.7192836	2.001	0.17092872	0.15708036	-0.19998413	-0.075688892	0.1999979	-0.075665314	-0.25024617	4.2652697e-05	1	0.013907674	0.014909443	-0.14722252	0.31876589	-0.14720743	-0.31876894	-4.6648073e-05	-0.45221567	-0.4	1e-09	-0.00098895719	0.9209239	-0.8821386	0.13770342	-0.13913077	0.028149884	0.048693134	1.8015502	0.29187641	0.085077628	0.29184131	0.085084086	0.084807475	0.038339956	0.91390134	-0.34567471	-1.4744449	1.0663227	0.0014681212	-1.0663292	0.0013915605	0.89440068	-0.00014045776	-0.52520346	-0.12920353	-0.030557366	1.0156788	-0.95872281	1.0155452	0.95874099	5.129378e-05	0.43076613	-0.0069121306	-10.421103	R0:S0:1	0.91390134	b8cfe21	v2.4.3	Y	Broyden	3	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-14@19:05
2x2_2C_8b_C2v_L	-0.93721931	0	9	0.18332877	-0.17726393	0.25570987	0.75284367	0.25571988	0.75284503	0.28535597	0.7191153	2	0.17129613	0.15720682	-0.20001331	-0.075738064	0.20002257	-0.075726847	-0.25009322	1.616161e-05	1	0.013770785	0.014758883	-0.14723991	0.31861779	-0.14723165	-0.31863353	-1.7057122e-05	-0.45200535	-0.399	1e-09	-0.00098330144	0.92080089	-0.88245436	0.13725551	-0.13905886	0.028144033	0.048771228	1.8013315	0.29217062	0.085092486	0.29215832	0.085105785	0.084800754	0.038325675	0.91378908	-0.34621344	-1.4752819	1.0671738	0.0015419007	-1.0671576	0.0014921651	0.89448286	-6.5917035e-05	-0.52528024	-0.12774278	-0.030286387	1.016365	-0.95873084	1.0163394	0.95881478	1.736121e-05	0.43056658	-0.0069858173	-10.417314	R0:S0:1	0.91378908	b8cfe21	v2.4.3	Y	Broyden	6	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-14@19:11
2x2_2C_8b_C2v_L	-0.93781742	0	9	0.18327833	-0.17694692	0.2556359	0.75273369	0.25566972	0.75266895	0.28548332	0.71858754	2	0.17119357	0.15749113	-0.19993639	-0.075728017	0.19993745	-0.075726104	-0.25010125	3.3954298e-05	1	0.013687615	0.01463002	-0.14743644	0.31911215	-0.1474417	-0.3190986	-3.634423e-05	-0.45222302	-0.4	0.001000001	-0.00088477372	0.92069057	-0.88249573	0.13795365	-0.14022831	0.028144798	0.048933204	1.8002467	0.29259126	0.085357889	0.29257122	0.085358682	0.08493885	0.038393055	0.91365976	-0.34725524	-1.4787294	1.0677752	0.0013890174	-1.0677391	0.001374943	0.89516995	-0.00011647024	-0.5251267	-0.1269682	-0.030155745	1.0170579	-0.96014169	1.0170421	0.96012871	4.066715e-05	0.43082695	-0.0067976124	-10.41842	R0:S0:1	0.91365976	b8cfe21	v2.4.3	Y	Broyden	6	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-14@19:18
2x2_2C_8b_C2v_L	-0.93674314	0	9.0005	0.18249468	-0.17773626	0.25557892	0.75334947	0.25562454	0.75328337	0.28529711	0.71976683	2.0005	0.17080634	0.15685262	-0.19998982	-0.075644985	0.20000023	-0.07563832	-0.25027324	2.909562e-05	1	0.013932976	0.014977745	-0.14702446	0.31844306	-0.1470206	-0.31844266	-3.4368492e-05	-0.45221036	-0.3995	-0.000999999	-0.0010582658	0.92099389	-0.88205699	0.13723221	-0.13812691	0.028140775	0.048473274	1.8024844	0.29156345	0.084915182	0.29153686	0.084922038	0.084732827	0.038318183	0.91397654	-0.34455756	-1.4717466	1.065786	0.0014583759	-1.0657699	0.0014191546	0.89395443	-9.7403654e-05	-0.52528281	-0.12955292	-0.030571968	1.0150218	-0.95785532	1.0149574	0.95788069	3.9245303e-05	0.43077466	-0.00705209	-10.418682	R0:S0:1	0.91397654	b8cfe21	v2.4.3	Y	Broyden	1	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-14@19:20
2x2_2C_8b_C2v_L	-0.93620895	0	9.00075	0.18210398	-0.17811554	0.25559922	0.75365622	0.25562028	0.75355399	0.28519359	0.72027268	2.00075	0.17059972	0.15652792	-0.2000201	-0.075622916	0.20003164	-0.075603765	-0.25034709	2.0938556e-05	1	0.014071912	0.015174454	-0.14684987	0.31810919	-0.14682789	-0.3181103	-2.0164846e-05	-0.45220449	-0.39925	-0.001999999	-0.0011430823	0.92114636	-0.88183841	0.13686831	-0.13706446	0.028138951	0.048243751	1.8036075	0.29104669	0.08469415	0.29101508	0.084702574	0.084627313	0.038283763	0.91413385	-0.34319367	-1.4682176	1.0647593	0.0015386292	-1.0647796	0.0014710201	0.89331851	-7.3485763e-05	-0.52536275	-0.13099004	-0.030831851	1.0140967	-0.95671527	1.0139415	0.95673731	2.1162206e-05	0.43075807	-0.0071800381	-10.418808	R0:S0:1	0.91413385	b8cfe21	v2.4.3	Y	Broyden	1	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-14@19:22
2x2_2C_8b_C2v_L	-0.93662609	0	9.000875	0.18270726	-0.17764433	0.25569671	0.75322335	0.25572522	0.75323755	0.28532789	0.71972752	2.000875	0.17096158	0.15681161	-0.20004789	-0.075702677	0.20005545	-0.075685633	-0.25025407	2.6532831e-05	1	0.013991228	0.015039783	-0.1470445	0.31829	-0.14703578	-0.31829465	-3.0418735e-05	-0.45203764	-0.399125	-0.000999999	-0.0010806816	0.92102129	-0.88205938	0.13706158	-0.13799116	0.028142583	0.048517185	1.8025895	0.29149677	0.084839361	0.29146512	0.084837798	0.084691068	0.038285426	0.91401023	-0.3446029	-1.4711892	1.0657166	0.0016266083	-1.0657158	0.0015759859	0.89378097	-9.5067098e-05	-0.5253137	-0.13001662	-0.030686673	1.0150581	-0.95743839	1.0149546	0.95741857	3.082778e-05	0.4305894	-0.00708745	-10.419574	R0:S0:1	0.91401023	b8cfe21	v2.4.3	Y	Broyden	0	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-14@19:23
2x2_2C_8b_C2v_L	-0.93632373	0	8.9998125	0.18269968	-0.17785395	0.25580078	0.75362969	0.2558164	0.75352506	0.28533721	0.7200719	2.0013125	0.17100077	0.15661898	-0.2001147	-0.07571787	0.2001215	-0.075697928	-0.25029316	2.4015135e-05	1	0.014181756	0.015285519	-0.14695681	0.3180412	-0.14694492	-0.31803911	-2.6985377e-05	-0.45190696	-0.3986875	-0.001499999	-0.0011428603	0.92113387	-0.88201466	0.13673645	-0.13736019	0.028152835	0.048433594	1.8033066	0.29115227	0.084645551	0.29112973	0.084659686	0.084591822	0.038235444	0.9141315	-0.34389556	-1.4688421	1.0652158	0.0017501231	-1.0651973	0.0016775552	0.89335204	-8.2706089e-05	-0.52543394	-0.13177086	-0.03112077	1.0145521	-0.9564584	1.0144852	0.95652388	3.122726e-05	0.43037932	-0.0071859394	-10.420774	R0:S0:1	0.9141315	b8cfe21	v2.4.3	Y	Broyden	4	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-14@19:27
2x2_2C_8b_C2v_L	-0.93597372	0	9.0007187	0.18181143	-0.17817475	0.25566414	0.75398659	0.25569318	0.75393635	0.28532402	0.72061272	2.0019687	0.17046408	0.15630168	-0.20008094	-0.075620428	0.20008324	-0.075600802	-0.25048656	3.1806101e-05	1	0.014311772	0.015442763	-0.14678187	0.31798062	-0.14677519	-0.31797677	-3.449282e-05	-0.4521798	-0.39953125	-0.002249999	-0.0011950093	0.92131025	-0.88157214	0.13693348	-0.13672213	0.028148205	0.048188206	1.8041846	0.29061385	0.084536341	0.2905794	0.084540787	0.084558425	0.038245364	0.91429895	-0.34251055	-1.4660427	1.0638847	0.0016242899	-1.0638532	0.0015591778	0.89295997	-0.00010862201	-0.52537537	-0.13333897	-0.031282217	1.013251	-0.95592225	1.0131737	0.95592957	3.3194044e-05	0.4306764	-0.0071962206	-10.422779	R0:S0:1	0.91429895	b8cfe21	v2.4.3	Y	Broyden	0	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-14@19:28
