model	E_kin	D	U	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	sb1_1	sb2_1	sb3_1	sb4_1	sb5_1	sb6_1	sb7_1	sb8_1	t	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	tp	tpp	ave_D	ave_mu	ave_t	ave_tp	ave_tpp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_sb1_1	ave_sb2_1	ave_sb3_1	ave_sb4_1	ave_sb5_1	ave_sb6_1	ave_sb7_1	ave_sb8_1	ave_t_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	ave_tp_1	E0_1	sector_1	n_1	githash	version	GS_consistency	method	iterations	dist_function	convergence	script	time	
2x2_2C_8b_C2v_L	-0.9228566	0	9.5	0.12828402	0.17924756	0.73426351	0.2504711	0.2504946	0.7343428	0.69381001	0.29455949	2.1	-0.13700863	0.00023726029	0.078842007	-0.19766834	-0.19766577	0.078874501	-2.3773465e-06	0.26639303	1	0.00022333546	0.14845082	0.32171304	0.14897942	-0.14901023	-0.32170461	-0.46377315	-1.6948614e-06	-0.5	1e-09	0.001169702	0.92670423	-0.83254026	0.18063269	-0.14318699	0.025804287	0.037809994	0.19279875	0.083129929	0.2762256	0.27624146	0.083114636	0.041198013	0.089583651	0.91940334	0.3019401	-0.00044229104	-0.019909769	0.98714689	0.98712727	-0.02000357	6.0614522e-06	-0.88779855	-0.50056299	-0.0024469694	-1.4342023	-0.93991733	-0.95858297	0.95870217	0.93984277	0.46323481	1.6514911e-09	0.0014149033	-10.382083	R0:S0:1	0.91940334	b8cfe21	v2.4.3	Y	Broyden	1	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-14@19:03
2x2_2C_8b_C2v_L	-0.92281465	0	9.501	0.12826329	0.17922203	0.7342711	0.25047106	0.25047026	0.73432337	0.69380072	0.29454971	2.1	-0.13699879	0.00026832799	0.078852096	-0.19766879	-0.19766424	0.078870254	-6.9401865e-06	0.26639187	1	0.00025152428	0.14844347	0.32171498	0.14898652	-0.14900344	-0.32170784	-0.46377376	-7.0771874e-06	-0.5	1e-09	0.0011692619	0.92669365	-0.83249926	0.18063079	-0.14318173	0.025798708	0.037814531	0.1928207	0.083128394	0.27625164	0.27626362	0.08311659	0.041200909	0.089591698	0.91939531	0.30195077	-0.00050382367	-0.019930375	0.98713633	0.98713025	-0.019990657	1.8201139e-05	-0.88779078	-0.50052806	-0.0027521012	-1.434202	-0.93990369	-0.95861809	0.9586837	0.93984196	0.46326857	6.3604434e-06	0.0014171097	-10.381985	R0:S0:1	0.91939531	b8cfe21	v2.4.3	Y	Broyden	0	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-14@19:04
2x2_2C_8b_C2v_L	-0.92272194	0	9.5	0.12834985	0.1790748	0.73441559	0.25057086	0.25050432	0.73426591	0.69384611	0.29462441	2.101	-0.13707865	0.00017752857	0.078894621	-0.19773103	-0.19771827	0.078865355	8.4485292e-06	0.26644804	1	0.000164785	0.14833301	0.32160346	0.14898157	-0.14895744	-0.32158979	-0.4636344	1.2822222e-05	-0.5	1e-09	0.0011979418	0.92679805	-0.83242104	0.1806018	-0.14304999	0.025811711	0.037833372	0.19260259	0.083021252	0.27600204	0.27599845	0.0830348	0.04115756	0.08953224	0.91950147	0.30187773	-0.00033740615	-0.020101154	0.98670291	0.98669594	-0.020031131	-2.0514855e-05	-0.88754838	-0.50058265	-0.0017976608	-1.4331878	-0.93935361	-0.95823686	0.95817745	0.93940446	0.4630541	-1.9127168e-05	0.0013978381	-10.38544	R0:S0:1	0.91950147	b8cfe21	v2.4.3	Y	Broyden	4	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-14@19:08
2x2_2C_8b_C2v_L	-0.92261359	0	9.5	0.1287761	0.17884933	0.73416902	0.25052632	0.25052648	0.7341576	0.69369286	0.29458178	2.1	-0.13737091	0.00020738156	0.078885191	-0.19771655	-0.19772105	0.078870568	1.1898289e-06	0.26631016	1	0.00019485071	0.14839625	0.32147853	0.14896845	-0.14895176	-0.32149008	-0.4634189	-1.8128026e-06	-0.499	1e-09	0.0012019961	0.92671139	-0.83270079	0.18018597	-0.14298889	0.025805737	0.037976757	0.19282842	0.083038729	0.27619223	0.27617762	0.083044975	0.041136295	0.089522237	0.91941749	0.3024776	-0.0003876559	-0.020030437	0.98720477	0.98721945	-0.019983271	-4.6464048e-06	-0.88758788	-0.50065231	-0.0021296695	-1.4337807	-0.93943908	-0.95877455	0.95869395	0.93947149	0.46284025	1.4244322e-06	0.0013341329	-10.381546	R0:S0:1	0.91941749	b8cfe21	v2.4.3	Y	Broyden	5	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-14@19:14
2x2_2C_8b_C2v_L	-0.92336202	0	9.5	0.12865257	0.17892613	0.73394433	0.25062041	0.25060433	0.73392688	0.69330926	0.29467975	2.1	-0.13724922	0.00014243723	0.078929819	-0.19771923	-0.19770474	0.078938597	-7.5672942e-07	0.26629207	1	0.00013165131	0.14874786	0.32196432	0.1492084	-0.14921527	-0.32194657	-0.4637179	-1.9373386e-06	-0.5	0.001000001	0.0011035074	0.9265637	-0.83277475	0.18088629	-0.14413011	0.025807919	0.038043347	0.19380768	0.083301615	0.27679349	0.27679699	0.083292418	0.041221947	0.089674474	0.91926142	0.30317349	-0.00027077759	-0.019962007	0.98835416	0.98833676	-0.019997578	2.4086993e-06	-0.88838866	-0.50050665	-0.0014357195	-1.437238	-0.94079148	-0.95976758	0.95979399	0.9407258	0.46317335	7.0915823e-07	0.0015211763	-10.383487	R0:S0:1	0.91926142	b8cfe21	v2.4.3	Y	Broyden	5	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-14@19:19
2x2_2C_8b_C2v_L	-0.92215527	0	9.5005	0.12814915	0.17928948	0.73453528	0.25040126	0.25042256	0.73454932	0.69423245	0.29450972	2.1005	-0.13698208	0.00019519707	0.078788179	-0.19769198	-0.19769066	0.078819846	2.1117867e-06	0.2665006	1	0.00018322195	0.14806374	0.32127709	0.14872822	-0.14875369	-0.32126629	-0.46355765	-1.9551687e-06	-0.4995	-0.000999999	0.0012674971	0.92689214	-0.83231409	0.18014666	-0.14208126	0.025802831	0.037678759	0.19172355	0.082863861	0.27555065	0.27556557	0.08285585	0.041121585	0.089444668	0.91959681	0.30096679	-0.00036536379	-0.019961191	0.98582057	0.98579937	-0.02004389	-7.4687036e-06	-0.88702228	-0.50065845	-0.0020054798	-1.4304561	-0.93853574	-0.95729433	0.95740371	0.93849607	0.46300508	2.2308244e-06	0.0012608378	-10.382023	R0:S0:1	0.91959681	b8cfe21	v2.4.3	Y	Broyden	4	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-14@19:23
2x2_2C_8b_C2v_L	-0.92157014	0	9.50075	0.12795294	0.17944091	0.73474945	0.25023488	0.25026104	0.73483049	0.69467933	0.29442937	2.10075	-0.13685442	0.00019421749	0.078689451	-0.19767638	-0.19768399	0.078721842	-2.8198266e-06	0.2666108	1	0.0001776992	0.14772015	0.32094306	0.14846159	-0.14848646	-0.32094162	-0.46347618	-7.8669602e-06	-0.49925	-0.001999999	0.0013462584	0.92705451	-0.83209182	0.17979058	-0.14106403	0.025800103	0.037498994	0.19071843	0.082666902	0.27499767	0.27501678	0.08265236	0.041073873	0.089342598	0.91975833	0.29989099	-0.00037371898	-0.019857799	0.98467754	0.98469464	-0.019950871	2.5969748e-06	-0.88640267	-0.50072658	-0.0019344104	-1.4271374	-0.93751724	-0.9560927	0.95617524	0.93744992	0.46293051	1.2365537e-05	0.0011366659	-10.381308	R0:S0:1	0.91975833	b8cfe21	v2.4.3	Y	Broyden	2	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-14@19:26
2x2_2C_8b_C2v_L	-0.92206148	0	9.499375	0.12841009	0.17914698	0.73461589	0.25045943	0.25044733	0.73457538	0.6942618	0.29452745	2.100875	-0.13715069	0.00017162881	0.078818705	-0.19773529	-0.19773299	0.078815669	-1.8859591e-05	0.26648427	1	0.00015813989	0.14801953	0.32116071	0.1487269	-0.14871593	-0.32116466	-0.46339495	-2.5754574e-05	-0.499125	-0.000999999	0.0012891413	0.92693849	-0.83237623	0.17996938	-0.14196557	0.025812488	0.037727823	0.19161679	0.082789092	0.27545046	0.27544867	0.082797038	0.041082518	0.089394549	0.91964572	0.30108274	-0.00032864727	-0.020063213	0.98572288	0.98572218	-0.020045706	4.6902674e-05	-0.8868582	-0.50073755	-0.0017208049	-1.4299252	-0.93816114	-0.95725594	0.95723313	0.93820351	0.46276734	3.3004334e-05	0.0012212031	-10.38324	R0:S0:1	0.91964572	b8cfe21	v2.4.3	Y	Broyden	0	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-14@19:27
2x2_2C_8b_C2v_L	-0.92162249	0	9.5000625	0.12845509	0.17906052	0.73469281	0.25042596	0.25042529	0.73468388	0.6944668	0.29452836	2.1013125	-0.13722532	8.4137974e-05	0.078781569	-0.19776306	-0.19777014	0.078771643	-6.6423424e-06	0.26653788	1	7.3011324e-05	0.14779606	0.32087416	0.14857377	-0.14855659	-0.32088612	-0.46318715	-1.045881e-05	-0.4986875	-0.001499999	0.0013509404	0.9270507	-0.83225155	0.17963743	-0.14133965	0.025810919	0.037700478	0.19106168	0.082629061	0.27504905	0.27504135	0.082633767	0.041024016	0.089304988	0.91976188	0.30069944	-0.00017016324	-0.020054495	0.98494814	0.98498117	-0.020021973	1.3312417e-05	-0.88637765	-0.50078991	-0.00078410474	-1.4278048	-0.93732509	-0.95651517	0.95643155	0.93735012	0.46254707	1.6054959e-05	0.0011285546	-10.383671	R0:S0:1	0.91976188	b8cfe21	v2.4.3	Y	Broyden	0	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-14@19:28
2x2_2C_8b_C2v_L	-0.92101399	0	9.5000937	0.12852608	0.1789302	0.73490646	0.25038325	0.2504091	0.73491418	0.69484913	0.29451735	2.1019688	-0.13732943	4.1556354e-05	0.078723982	-0.19782064	-0.1978195	0.078736082	-1.1604222e-06	0.26660963	1	4.3699086e-05	0.14745746	0.32046796	0.14834967	-0.14836004	-0.32046859	-0.46290116	-4.9297856e-06	-0.49803125	-0.002249999	0.001439607	0.9272219	-0.83210953	0.17914623	-0.14042609	0.025814261	0.037653688	0.19021403	0.082383207	0.27448611	0.27448341	0.082384941	0.040936269	0.089167984	0.91993877	0.30010047	-6.5292873e-05	-0.020037057	0.98396353	0.9839316	-0.020055158	3.7392352e-06	-0.88568122	-0.50090104	-0.00049057456	-1.4246034	-0.93605021	-0.95542402	0.95547526	0.93606563	0.46220164	4.8656035e-06	0.00098734042	-10.384476	R0:S0:1	0.91993877	b8cfe21	v2.4.3	Y	Broyden	1	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-05-14@19:29
