model	E_kin	D	U	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	sb1_1	sb2_1	sb3_1	sb4_1	sb5_1	sb6_1	sb7_1	sb8_1	t	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	tp	ave_D	ave_mu	ave_t	ave_tp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_sb1_1	ave_sb2_1	ave_sb3_1	ave_sb4_1	ave_sb5_1	ave_sb6_1	ave_sb7_1	ave_sb8_1	ave_t_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	ave_tp_1	E0_1	sector_1	n_1	githash	version	GS_consistency	method	iterations	dist_function	convergence	script	time	
2x2_2C_8b_C2v_L	-0.68617754	0	12.75706	1.4200898	-0.27090141	0.26853318	1.3854373	0.26850791	1.3852365	0.79117886	0.48678451	2.9220897	0.54579722	5.577709e-06	-0.15074692	-0.41750636	0.15073803	-0.41748615	-0.18761397	-8.5884995e-05	1	-4.7215336e-06	-0.19439026	-0.091535576	0.017620578	-0.091530337	-0.017604437	5.3616511e-05	-0.097810022	0.40098286	-0.047960774	0.97018743	-0.63729718	-0.12190137	0.019654697	0.0051087233	1.9988871	0.1337906	0.031789735	0.13378879	0.031795226	0.01213991	0.0023621073	0.97242153	-0.20405473	-2.7296461e-05	0.54743294	0.49515717	-0.54742284	0.49517123	0.34016564	0.00017901393	-0.43553072	1.4311979e-05	0.082299705	0.83457025	0.17490444	0.83456217	-0.17495961	-5.5305995e-05	0.11473953	-0.025229846	-13.436743	R0:S0:1	0.97242153	b8cfe21	v2.4.3	Y	fixed_point	10	sharp_wc_2.0_b_50	self-energy/D	boucle_1bande.py	2024-05-06@16:18
model	E_kin	D	U	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	sb1_1	sb2_1	sb3_1	sb4_1	sb5_1	sb6_1	sb7_1	sb8_1	t	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	tp	ave_D	ave_mu	ave_t	ave_tp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_sb1_1	ave_sb2_1	ave_sb3_1	ave_sb4_1	ave_sb5_1	ave_sb6_1	ave_sb7_1	ave_sb8_1	ave_t_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	ave_tp_1	E0_1	sector_1	n_1	githash	version	GS_consistency	method	iterations	dist_function	convergence	script	time	
2x2_2C_8b_C2v_L	-0.68617754	0	12.75706	1.4200898	-0.27090141	0.26853318	1.3854373	0.26850791	1.3852365	0.79117886	0.48678451	2.9220897	0.54579722	5.577709e-06	-0.15074692	-0.41750636	0.15073803	-0.41748615	-0.18761397	-8.5884995e-05	1	-4.7215336e-06	-0.19439026	-0.091535576	0.017620578	-0.091530337	-0.017604437	5.3616511e-05	-0.097810022	0.40098286	-0.047960774	0.97018743	-0.63729718	-0.12190137	0.019654697	0.0051087233	1.9988871	0.1337906	0.031789735	0.13378879	0.031795226	0.01213991	0.0023621073	0.97242153	-0.20405473	-2.7296464e-05	0.54743294	0.49515717	-0.54742284	0.49517123	0.34016564	0.00017901393	-0.43553072	1.4311979e-05	0.082299705	0.83457025	0.17490444	0.83456217	-0.17495961	-5.5305994e-05	0.11473953	-0.025229846	-13.436743	R0:S0:1	0.97242153	b8cfe21	v2.4.3	Y	fixed_point	10	sharp_wc_2.0_b_50	self-energy/D	boucle_1bande.py	2024-05-06@16:19
2x2_2C_8b_C2v_L	-0.6700315	0	12.75706	1.4532763	-0.27781921	0.27299066	1.403538	0.27307499	1.4037909	0.80271135	0.51857849	2.9320897	0.54883202	5.5530034e-06	-0.1509313	-0.41742413	0.15096788	-0.4174299	-0.18701507	0.0003727841	1	-1.1319618e-06	-0.19605555	-0.083432404	0.016142552	-0.083443124	-0.016155532	-0.00022773318	-0.092945582	0.40098286	-0.047454787	0.97608878	-0.62417594	-0.11435789	0.019692583	0.0050512414	1.9989393	0.11236608	0.026951923	0.11236851	0.026943951	0.010267497	0.0020418317	0.97786491	-0.2050981	-3.2943733e-05	0.47852984	0.45945416	-0.47855776	0.45941802	0.31696963	-0.00070904436	-0.43148531	2.1919193e-06	0.082814097	0.77266645	0.16259407	0.77268181	-0.16253235	0.00023733586	0.10790802	-0.020780086	-13.474667	R0:S0:1	0.97786491	b8cfe21	v2.4.3	Y	fixed_point	14	sharp_wc_2.0_b_50	self-energy/D	boucle_1bande.py	2024-05-06@16:34
2x2_2C_8b_C2v_L	-0.70183135	0	12.75706	1.3889293	-0.264174	0.26375305	1.3674706	0.26373214	1.3675085	0.77991144	0.46320968	2.9120897	0.54295422	0.00020877757	-0.15050656	-0.41754397	0.15050406	-0.41755422	-0.18820968	5.7241528e-05	1	-0.00014328159	-0.19274654	-0.098662158	0.018842964	-0.098665312	-0.018845251	-3.4791813e-05	-0.10233056	0.40098286	-0.047555609	0.96442748	-0.64989607	-0.12951996	0.01961831	0.0051665637	1.9988379	0.1542874	0.036673503	0.15430024	0.036672267	0.01402305	0.0026759347	0.96715268	-0.20305888	-0.0011144352	0.61308139	0.53047469	-0.61309079	0.53047039	0.36305261	-0.00013992757	-0.43945077	0.00040267547	0.081777937	0.88679619	0.18522057	0.8868442	-0.1852149	2.4364102e-05	0.1209411	-0.029538727	-13.399112	R0:S0:1	0.96715268	b8cfe21	v2.4.3	Y	fixed_point	16	sharp_wc_2.0_b_50	self-energy/D	boucle_1bande.py	2024-05-06@16:36
2x2_2C_8b_C2v_L	-0.73824107	0	12.75706	1.0000401	-0.19213401	0.25724896	1.3237491	0.25732801	1.3238964	0.76401529	0.42083085	2.9020897	0.55410689	0.12942228	-0.1490695	-0.4177583	0.14909643	-0.41776824	-0.19012066	-4.4904938e-05	1	1.610691e-05	4.2838694e-05	-0.11324699	0.021782003	-0.1132653	-0.021806463	3.2330058e-05	-0.11462477	0.40098286	-0.044357793	0.95259411	-0.6814613	-0.14160148	0.019597192	0.016538383	1.9631113	0.19071035	0.047364618	0.19071926	0.047354853	0.019816634	0.0033064482	0.95343677	-0.25859182	-0.67335805	0.73101131	0.6059753	-0.73103734	0.6059334	0.43220011	0.00012816498	-0.44666927	-4.8477488e-05	-3.6662836e-05	0.97337965	0.19735915	0.97343026	-0.19728238	-2.9419237e-05	0.1328503	-0.03194759	-13.290303	R0:S0:1	0.95343677	b8cfe21	v2.4.3	Y	fixed_point	16	sharp_wc_2.0_b_50	self-energy/D	boucle_1bande.py	2024-05-06@16:49
model	E_kin	D	U	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	sb1_1	sb2_1	sb3_1	sb4_1	sb5_1	sb6_1	sb7_1	sb8_1	t	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	tp	ave_D	ave_mu	ave_t	ave_tp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_sb1_1	ave_sb2_1	ave_sb3_1	ave_sb4_1	ave_sb5_1	ave_sb6_1	ave_sb7_1	ave_sb8_1	ave_t_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	ave_tp_1	E0_1	sector_1	n_1	githash	version	GS_consistency	method	iterations	dist_function	convergence	script	time	
2x2_2C_8b_C2v_L	-0.68617754	0	12.75706	1.4200898	-0.27090141	0.26853318	1.3854373	0.26850791	1.3852365	0.79117886	0.48678451	2.9220897	0.54579722	5.577709e-06	-0.15074692	-0.41750636	0.15073803	-0.41748615	-0.18761397	-8.5884995e-05	1	-4.7215336e-06	-0.19439026	-0.091535576	0.017620578	-0.091530337	-0.017604437	5.3616511e-05	-0.097810022	0.40098286	-0.047960774	0.97018743	-0.63729718	-0.12190137	0.019654697	0.0051087233	1.9988871	0.1337906	0.031789735	0.13378879	0.031795226	0.01213991	0.0023621073	0.97242153	-0.20405473	-2.7296456e-05	0.54743294	0.49515717	-0.54742284	0.49517123	0.34016564	0.00017901393	-0.43553072	1.4311974e-05	0.082299705	0.83457025	0.17490444	0.83456217	-0.17495961	-5.5305999e-05	0.11473953	-0.025229846	-13.436743	R0:S0:1	0.97242153	b8cfe21	v2.4.3	Y	fixed_point	10	sharp_wc_2.0_b_50	self-energy/D	boucle_1bande.py	2024-05-06@16:58
2x2_2C_8b_C2v_L	-0.75550564	0	12.75706	0.98922514	-0.18866581	0.25105059	1.3045524	0.25109854	1.3047102	0.40429943	0.75009682	2.8920897	0.55384011	0.13762369	-0.14875663	-0.4178397	0.14878207	-0.41784217	-2.5547994e-05	0.19078774	1	1.1659704e-05	1.7585921e-05	-0.11942315	0.0227452	-0.11942331	-0.02276093	-0.11890533	-2.7079516e-05	0.40098286	-0.042071584	0.94641726	-0.69535215	-0.15001512	0.019571644	0.018478824	1.9570606	0.21203723	0.053285498	0.21203004	0.053275097	0.0036278758	0.022427066	0.94741483	-0.26567379	-0.72243975	0.79748466	0.64633241	-0.79751348	0.6462963	7.5332874e-05	-0.4615145	-0.45040442	-4.3069165e-05	-1.3061282e-05	1.0135996	0.20421936	1.013545	-0.2041558	0.13805652	2.9227089e-05	-0.03562552	-13.268482	R0:S0:1	0.94741483	b8cfe21	v2.4.3	Y	fixed_point	15	sharp_wc_2.0_b_50	self-energy/D	boucle_1bande.py	2024-05-06@17:03
2x2_2C_8b_C2v_L	-0.70183135	0	12.75706	1.3889293	-0.264174	0.26375305	1.3674706	0.26373214	1.3675085	0.77991144	0.46320968	2.9120897	0.54295422	0.00020877757	-0.15050656	-0.41754397	0.15050406	-0.41755422	-0.18820968	5.7241528e-05	1	-0.00014328159	-0.19274654	-0.098662158	0.018842964	-0.098665312	-0.018845251	-3.4791813e-05	-0.10233056	0.40098286	-0.047555609	0.96442748	-0.64989607	-0.12951996	0.01961831	0.0051665637	1.9988379	0.1542874	0.036673503	0.15430024	0.036672267	0.01402305	0.0026759347	0.96715268	-0.20305888	-0.0011144352	0.61308139	0.53047469	-0.61309079	0.53047039	0.36305261	-0.00013992757	-0.43945077	0.00040267546	0.081777937	0.88679619	0.18522057	0.8868442	-0.1852149	2.4364101e-05	0.1209411	-0.029538727	-13.399112	R0:S0:1	0.96715268	b8cfe21	v2.4.3	Y	fixed_point	16	sharp_wc_2.0_b_50	self-energy/D	boucle_1bande.py	2024-05-06@17:12
