model	E_kin	D	U	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	sb1_1	sb2_1	sb3_1	sb4_1	sb5_1	sb6_1	sb7_1	sb8_1	t	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	tp	ave_D	ave_mu	ave_t	ave_tp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_sb1_1	ave_sb2_1	ave_sb3_1	ave_sb4_1	ave_sb5_1	ave_sb6_1	ave_sb7_1	ave_sb8_1	ave_t_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	ave_tp_1	E0_1	sector_1	n_1	githash	version	GS_consistency	iterations	dist_function	convergence	script	time	
2x2_2C_8b_C2v_L	-1.6887304	0	7.8166925	0.36889304	0.421413	0.88746747	0.30077498	0.30078456	0.88748159	0.9591092	0.17176219	1.3374075	-0.0014039178	-0.34577592	0.066982864	0.27084661	-0.27084838	-0.066975371	2.880005e-06	-0.2299311	1.371862	-0.33386917	0.0014530261	0.50042109	-0.14031194	-0.14030155	0.50043106	0.65251162	8.9668921e-06	-0.24314454	-0.029943363	0.8241256	-1.2530195	-0.12436839	0.04673076	0.34735787	0.085852143	0.21484415	0.65099874	0.65097857	0.2148485	0.059135694	0.10791349	0.80697323	0.0026482568	0.60962605	0.18372225	-2.1647345	2.1647367	-0.18377833	-9.636819e-06	1.1021659	-0.6703878	2.2438772	-0.0092730151	-1.4441327	1.3221374	1.3220872	-1.4441468	-0.35035855	-1.5208907e-05	-0.059973894	-9.8701497	R0:S0:1	0.80697323	817c5bc	v2.2.6	Y	3	sharp_wc_2.0_b_50	self-energy/D	boucle_1bande.py	2023-12-10@09:58
model	E_kin	D	U	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	sb1_1	sb2_1	sb3_1	sb4_1	sb5_1	sb6_1	sb7_1	sb8_1	t	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	tp	ave_D	ave_mu	ave_t	ave_tp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_sb1_1	ave_sb2_1	ave_sb3_1	ave_sb4_1	ave_sb5_1	ave_sb6_1	ave_sb7_1	ave_sb8_1	ave_t_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	ave_tp_1	E0_1	sector_1	n_1	githash	version	GS_consistency	iterations	dist_function	convergence	script	time	
2x2_2C_8b_C2v_L	-1.6887304	0	7.8166925	0.36889304	0.421413	0.88746747	0.30077498	0.30078456	0.88748159	0.9591092	0.17176219	1.3374075	-0.0014039178	-0.34577592	0.066982864	0.27084661	-0.27084838	-0.066975371	2.880005e-06	-0.2299311	1.371862	-0.33386917	0.0014530261	0.50042109	-0.14031194	-0.14030155	0.50043106	0.65251162	8.9668921e-06	-0.24314454	-0.029943363	0.8241256	-1.2530195	-0.12436839	0.04673076	0.34735787	0.085852143	0.21484415	0.65099874	0.65097857	0.2148485	0.059135694	0.10791349	0.80697323	0.0026482568	0.60962605	0.18372225	-2.1647345	2.1647367	-0.18377833	-9.6368141e-06	1.1021659	-0.6703878	2.2438772	-0.0092730151	-1.4441327	1.3221374	1.3220872	-1.4441468	-0.35035855	-1.5208906e-05	-0.059973894	-9.8701497	R0:S0:1	0.80697323	817c5bc	v2.2.6	Y	3	sharp_wc_2.0_b_50	self-energy/D	boucle_1bande.py	2023-12-10@09:59
2x2_2C_8b_C2v_L	-1.688797	0	7.8156925	0.36888006	0.4214478	0.88751793	0.30076459	0.30079972	0.88752088	0.95916541	0.17179582	1.3374075	-0.0012779705	-0.34579069	0.066977151	0.27084508	-0.27085268	-0.066994013	3.2456902e-06	-0.22994924	1.371862	-0.33386578	0.0013267818	0.50043125	-0.14031243	-0.14032418	0.5004352	0.65253651	6.3118935e-06	-0.24314454	-0.029942804	0.82414336	-1.2530665	-0.12435966	0.046742104	0.34735671	0.08585658	0.21485351	0.65102015	0.65101415	0.21484981	0.059137053	0.10792084	0.80699154	0.0024013388	0.60964103	0.18374448	-2.1647961	2.1647777	-0.18371558	-1.284931e-05	1.1022461	-0.67041264	2.2438965	-0.0084762392	-1.4441999	1.3222042	1.3222529	-1.4441911	-0.35035725	-9.9814982e-06	-0.059969404	-9.8703923	R0:S0:1	0.80699154	817c5bc	v2.2.6	Y	3	sharp_wc_2.0_b_50	self-energy/D	boucle_1bande.py	2023-12-10@10:07
2x2_2C_8b_C2v_L	-1.6886616	0	7.8176925	0.36886411	0.42142054	0.88747163	0.3007658	0.30080499	0.88750714	0.95908559	0.17176376	1.3374075	-0.0013574688	-0.34577073	0.066977049	0.27083732	-0.27085453	-0.066985015	1.2739721e-06	-0.22992688	1.371862	-0.33386232	0.0014059094	0.50041404	-0.14031019	-0.14031004	0.50043128	0.65249736	6.1929051e-06	-0.24314454	-0.029944557	0.82410706	-1.2529711	-0.1243781	0.04671936	0.34737384	0.085853308	0.21482929	0.65096904	0.65095505	0.21481892	0.059133117	0.10790821	0.80695536	0.0025596145	0.60963976	0.18373388	-2.1646567	2.1646949	-0.18373035	-4.5565704e-06	1.1021182	-0.67035887	2.243873	-0.0089733382	-1.4440532	1.3220868	1.3220355	-1.4440203	-0.35036417	-1.1362893e-05	-0.059976542	-9.8699225	R0:S0:1	0.80695536	817c5bc	v2.2.6	Y	3	sharp_wc_2.0_b_50	self-energy/D	boucle_1bande.py	2023-12-10@10:07
2x2_2C_8b_C2v_L	-1.6885964	0	7.8186925	0.36885126	0.42138461	0.88742635	0.30075965	0.30077409	0.8874125	0.95905644	0.17177	1.3374075	-0.0014006811	-0.34575746	0.066976405	0.27083931	-0.27084386	-0.066977553	6.0532409e-06	-0.22992536	1.371862	-0.33385607	0.0014486572	0.5004096	-0.14029601	-0.14030027	0.50040576	0.65248485	4.4496742e-06	-0.24314454	-0.029944004	0.82408904	-1.2529252	-0.12438714	0.046707861	0.34738402	0.08585442	0.21482011	0.65097079	0.65095813	0.21481778	0.059131975	0.10790584	0.80693589	0.0026437297	0.60964553	0.1837099	-2.1646672	2.164658	-0.18372343	-2.5365501e-05	1.1020859	-0.67033147	2.2438506	-0.0092439656	-1.4439818	1.3219418	1.3219494	-1.4439696	-0.35037437	-5.1991899e-06	-0.059982468	-9.8696785	R0:S0:1	0.80693589	817c5bc	v2.2.6	Y	3	sharp_wc_2.0_b_50	self-energy/D	boucle_1bande.py	2023-12-10@10:15
2x2_2C_8b_C2v_L	-1.6888671	0	7.8146925	0.36888936	0.42147903	0.88757204	0.30083462	0.30080823	0.88751572	0.95911267	0.17175044	1.3374075	-0.0013096246	-0.34579856	0.066993069	0.27086649	-0.27085917	-0.066974971	6.8706845e-07	-0.22993474	1.371862	-0.33386909	0.001352773	0.50044999	-0.14033152	-0.14031913	0.50043734	0.65252333	-3.0908169e-06	-0.24314454	-0.029943244	0.82416345	-1.2531152	-0.12434634	0.046753701	0.34733931	0.085854151	0.21485732	0.65099781	0.65098453	0.21487139	0.059140471	0.10792245	0.8070101	0.0024770297	0.6096229	0.18376385	-2.1648104	2.1647913	-0.18383612	-9.0154054e-06	1.102241	-0.67044479	2.2439051	-0.0086263954	-1.4442569	1.3223284	1.3222904	-1.4442931	-0.35034139	5.7056099e-06	-0.059965253	-9.8706214	R0:S0:1	0.8070101	817c5bc	v2.2.6	Y	3	sharp_wc_2.0_b_50	self-energy/D	boucle_1bande.py	2023-12-10@10:15
2x2_2C_8b_C2v_L	-1.6885284	0	7.8196925	0.36882364	0.42135997	0.88738579	0.30074261	0.30079864	0.88742653	0.9590238	0.17174888	1.3374075	-0.0012881195	-0.34574832	0.066964261	0.27083038	-0.27084921	-0.066986189	-8.8312639e-07	-0.22991424	1.371862	-0.33384713	0.0013345852	0.50039773	-0.1402852	-0.14030426	0.50040345	0.65246801	2.5458338e-06	-0.24314454	-0.029944501	0.82407175	-1.2528768	-0.12439368	0.046696325	0.34739932	0.085857685	0.21481701	0.65093967	0.65092683	0.21478861	0.059130945	0.10790147	0.80691799	0.002426585	0.60966356	0.18374913	-2.1645868	2.1646167	-0.18368413	2.1481581e-06	1.1020282	-0.67030378	2.2438342	-0.0085208262	-1.4439384	1.321856	1.3218721	-1.4438393	-0.35038177	-6.0963889e-06	-0.059986036	-9.8694268	R0:S0:1	0.80691799	817c5bc	v2.2.6	Y	3	sharp_wc_2.0_b_50	self-energy/D	boucle_1bande.py	2023-12-10@10:24
2x2_2C_8b_C2v_L	-1.688937	0	7.8136925	0.36887162	0.42145064	0.88760876	0.3008457	0.30081377	0.88756037	0.95914914	0.17176859	1.3374075	-0.00098576385	-0.34579349	0.066994294	0.27087447	-0.27086788	-0.066973623	-3.9518922e-06	-0.22994397	1.371862	-0.33386628	0.0010154449	0.50046252	-0.140328	-0.14031343	0.50045838	0.65254	-1.1577378e-05	-0.24314454	-0.029941228	0.82418306	-1.2531638	-0.12433228	0.046765103	0.34733439	0.085857683	0.21486473	0.65101629	0.65101268	0.21489034	0.059141128	0.10792701	0.80702783	0.001871158	0.60963007	0.18377248	-2.1648993	2.1648704	-0.18386094	6.6742321e-06	1.1022963	-0.670473	2.2439157	-0.0064690177	-1.44431	1.3223532	1.3223335	-1.4443997	-0.35033244	1.7423909e-05	-0.059962209	-9.8708604	R0:S0:1	0.80702783	817c5bc	v2.2.6	Y	3	sharp_wc_2.0_b_50	self-energy/D	boucle_1bande.py	2023-12-10@10:24
2x2_2C_8b_C2v_L	-1.6884615	0	7.8206925	0.36884044	0.42133145	0.88737572	0.30074352	0.30079008	0.88739412	0.95894429	0.17173828	1.3374075	-0.0014739664	-0.34573707	0.066964197	0.27083335	-0.27084494	-0.066988199	9.2919983e-06	-0.22990341	1.371862	-0.33384737	0.0015220768	0.50040249	-0.14027257	-0.14030479	0.50039208	0.65244005	7.3597472e-06	-0.24314454	-0.029945071	0.82405257	-1.2528302	-0.12440605	0.046685191	0.34739914	0.085853948	0.21480512	0.65092641	0.65091983	0.21477683	0.059130117	0.10789575	0.80689951	0.0027853236	0.6096496	0.18373186	-2.1645781	2.1645673	-0.18365173	-3.5794419e-05	1.1019623	-0.67027903	2.2438077	-0.0097097523	-1.4438625	1.3217152	1.3218201	-1.4437641	-0.35038587	-9.1809393e-06	-0.059991304	-9.869202	R0:S0:1	0.80689952	817c5bc	v2.2.6	Y	3	sharp_wc_2.0_b_50	self-energy/D	boucle_1bande.py	2023-12-10@10:33
