model	E_kin	D	U	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	sb1_1	sb2_1	sb3_1	sb4_1	sb5_1	sb6_1	sb7_1	sb8_1	t	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	tp	ave_D	ave_mu	ave_t	ave_tp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_sb1_1	ave_sb2_1	ave_sb3_1	ave_sb4_1	ave_sb5_1	ave_sb6_1	ave_sb7_1	ave_sb8_1	ave_t_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	ave_tp_1	E0_1	sector_1	n_1	githash	version	GS_consistency	iterations	dist_function	convergence	script	time	
2x2_2C_8b_C2v_L	-1.0581301	0	4.7449979	0.33722146	0.25123457	0.7623312	0.18026802	0.18029587	0.76236667	0.80736967	0.052615211	0.66898673	0.00014072781	-0.19766035	0.037130845	0.16063566	-0.16064693	-0.037128157	-3.9605069e-07	-0.13034284	0.86276068	-0.2356874	-0.00014323796	0.38051721	-0.086328246	-0.086321776	0.38052972	0.4839644	3.8678124e-07	-0.21156227	-0.031657442	0.8136305	-1.2471962	-0.084616508	0.046757744	0.34793188	0.058268216	0.22327714	0.63885772	0.6388271	0.22325902	0.056866596	0.095251565	0.7978594	-0.00033448837	0.54291037	0.22125501	-2.1179096	2.1179866	-0.2212883	3.5747621e-06	1.0344274	-0.66460634	2.3900266	0.0016620353	-1.5078106	1.3479518	1.3478083	-1.5077336	-0.34453567	-3.4414887e-06	-0.048710252	-5.7626885	R0:S0:1	0.7978594	817c5bc	v2.2.6	Y	3	sharp_wc_2.0_b_50	self-energy/D	boucle_1bande.py	2023-12-11@08:55
model	E_kin	D	U	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	sb1_1	sb2_1	sb3_1	sb4_1	sb5_1	sb6_1	sb7_1	sb8_1	t	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	tp	ave_D	ave_mu	ave_t	ave_tp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_sb1_1	ave_sb2_1	ave_sb3_1	ave_sb4_1	ave_sb5_1	ave_sb6_1	ave_sb7_1	ave_sb8_1	ave_t_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	ave_tp_1	E0_1	sector_1	n_1	githash	version	GS_consistency	iterations	dist_function	convergence	script	time	
2x2_2C_8b_C2v_L	-1.0581301	0	4.7449979	0.33722146	0.25123457	0.7623312	0.18026802	0.18029587	0.76236667	0.80736967	0.052615211	0.66898673	0.00014072781	-0.19766035	0.037130845	0.16063566	-0.16064693	-0.037128157	-3.9605069e-07	-0.13034284	0.86276068	-0.2356874	-0.00014323796	0.38051721	-0.086328246	-0.086321776	0.38052972	0.4839644	3.8678124e-07	-0.21156227	-0.031657442	0.8136305	-1.2471962	-0.084616508	0.046757744	0.34793188	0.058268216	0.22327714	0.63885772	0.6388271	0.22325902	0.056866596	0.095251565	0.7978594	-0.00033448837	0.54291037	0.22125501	-2.1179096	2.1179866	-0.2212883	3.5747621e-06	1.0344274	-0.66460634	2.3900266	0.0016620353	-1.5078106	1.3479518	1.3478083	-1.5077336	-0.34453567	-3.4414887e-06	-0.048710252	-5.7626885	R0:S0:1	0.7978594	817c5bc	v2.2.6	Y	3	sharp_wc_2.0_b_50	self-energy/D	boucle_1bande.py	2023-12-11@08:59
2x2_2C_8b_C2v_L	-1.0584632	0	4.7449979	0.33671111	0.25215933	0.76132746	0.18123778	0.18123736	0.76115696	0.80657956	0.05284408	0.66898673	-0.00034564874	-0.19830389	0.037217784	0.16115858	-0.16115747	-0.037200695	-9.1586954e-06	-0.13044664	0.86276068	-0.23572757	0.00035128845	0.38019866	-0.086229816	-0.086205593	0.38017717	0.48348444	-1.8123683e-05	-0.21056227	-0.031644403	0.81345159	-1.2478143	-0.085969693	0.046739063	0.34811628	0.058578613	0.22287402	0.6388501	0.63880635	0.22290731	0.056875035	0.095446728	0.79753851	0.00080621578	0.54421466	0.22164102	-2.122079	2.122078	-0.22177309	4.2889419e-05	1.0357811	-0.66480161	2.3899593	-0.0040818634	-1.5058107	1.3456082	1.3453824	-1.5058657	-0.34435225	6.3462921e-05	-0.049110123	-5.7635477	R0:S0:1	0.79753851	817c5bc	v2.2.6	Y	5	sharp_wc_2.0_b_50	self-energy/D	boucle_1bande.py	2023-12-11@09:04
2x2_2C_8b_C2v_L	-1.058779	0	4.7449979	0.33622775	0.25312296	0.76004065	0.18218099	0.18216961	0.76014368	0.8058473	0.053059079	0.66898673	0.00021436575	-0.19896	0.037270075	0.16168578	-0.16167453	-0.037295111	-2.8401114e-06	-0.13054476	0.86276068	-0.23577187	-0.00021980693	0.37985842	-0.086071384	-0.086103	0.37985956	0.48302009	4.0254547e-06	-0.20956227	-0.03163588	0.81324225	-1.248408	-0.087317161	0.046720395	0.3482945	0.058885069	0.22254104	0.63885927	0.6389164	0.22252153	0.056882758	0.095641246	0.79721201	-0.00048895887	0.54550985	0.22221661	-2.1264287	2.1263432	-0.22204609	1.7534275e-05	1.0371332	-0.66499886	2.3898855	0.0025586787	-1.503956	1.3427554	1.3431067	-1.5039416	-0.34416676	-1.8570923e-05	-0.049514539	-5.7644413	R0:S0:1	0.79721201	817c5bc	v2.2.6	Y	5	sharp_wc_2.0_b_50	self-energy/D	boucle_1bande.py	2023-12-11@09:09
2x2_2C_8b_C2v_L	-1.0578209	0	4.7449979	0.33772262	0.25027184	0.76349143	0.17934004	0.17938136	0.76360665	0.8081207	0.052389842	0.66898673	-0.00021087727	-0.19700944	0.037050122	0.16011874	-0.16012822	-0.037076406	-8.9058303e-06	-0.13023813	0.86276068	-0.23564501	0.0002210693	0.38084782	-0.086452565	-0.086472588	0.38086176	0.48443044	-5.2356048e-06	-0.21256227	-0.031647102	0.81384107	-1.2466046	-0.083272524	0.046776036	0.34774704	0.057961587	0.2236247	0.63880007	0.63879789	0.22357275	0.056856941	0.095052775	0.79818169	0.00046819036	0.54160689	0.22085422	-2.1136708	2.113716	-0.22070815	4.7056406e-05	1.0330515	-0.66441247	2.3900827	-0.002604394	-1.5096496	1.3504379	1.3505054	-1.5094766	-0.34471331	1.6151387e-05	-0.048310358	-5.7618028	R0:S0:1	0.79818169	817c5bc	v2.2.6	Y	5	sharp_wc_2.0_b_50	self-energy/D	boucle_1bande.py	2023-12-11@09:10
2x2_2C_8b_C2v_L	-1.0590789	0	4.7449979	0.33572788	0.25412773	0.75883203	0.18308269	0.18315968	0.75890645	0.80503199	0.053266353	0.66898673	-5.7033831e-05	-0.19962642	0.037357708	0.1621815	-0.16220837	-0.03737605	-7.1703495e-06	-0.13064157	0.86276068	-0.23581567	6.6807327e-05	0.37949913	-0.085972898	-0.085975113	0.37951846	0.48253732	-6.9517474e-07	-0.20856227	-0.031634532	0.81300903	-1.2489833	-0.088677497	0.046701592	0.34848938	0.059196352	0.22220831	0.63896025	0.63890668	0.22214694	0.056895671	0.095841107	0.79688425	9.4744766e-05	0.54682794	0.22253456	-2.1304908	2.1306467	-0.22246529	3.9774813e-05	1.0384896	-0.66519363	2.3898466	-0.00081023945	-1.5021956	1.3406215	1.3404004	-1.5019451	-0.34399013	-5.8997893e-07	-0.04991689	-5.765317	R0:S0:1	0.79688425	817c5bc	v2.2.6	Y	5	sharp_wc_2.0_b_50	self-energy/D	boucle_1bande.py	2023-12-11@09:14
2x2_2C_8b_C2v_L	-1.0593896	0	4.7449979	0.3352441	0.25508468	0.75771393	0.1840556	0.1840133	0.75763954	0.80427916	0.053482959	0.66898673	0.00054740326	-0.20027561	0.037437694	0.16271238	-0.16270697	-0.037423118	6.942277e-06	-0.13074593	0.86276068	-0.23586097	-0.00056809698	0.3791745	-0.085847591	-0.085828726	0.37916338	0.48206941	7.0520016e-06	-0.20756227	-0.031631319	0.8127812	-1.2495675	-0.090036387	0.046682504	0.3486675	0.059504643	0.22181109	0.63903135	0.63905624	0.22183283	0.056907964	0.096047255	0.79655211	-0.0012394298	0.54810633	0.22290869	-2.1349239	2.1349753	-0.22294736	-3.724893e-05	1.0399021	-0.66538957	2.3897701	0.0065901654	-1.5001448	1.3379926	1.3378655	-1.5002043	-0.3438189	-2.608616e-05	-0.050326176	-5.7662102	R0:S0:1	0.79655211	817c5bc	v2.2.6	Y	5	sharp_wc_2.0_b_50	self-energy/D	boucle_1bande.py	2023-12-11@09:19
2x2_2C_8b_C2v_L	-1.0575131	0	4.7449979	0.33822997	0.24928617	0.76464274	0.17839986	0.17842315	0.76466166	0.80881561	0.052171396	0.66898673	-0.0002472763	-0.19635294	0.036979313	0.15959955	-0.159607	-0.03699578	-9.0231215e-07	-0.13014169	0.86276068	-0.23560273	0.0002606931	0.38118248	-0.086566196	-0.086586365	0.38118267	0.48489404	2.396878e-06	-0.21356227	-0.031638426	0.81404295	-1.2460132	-0.081934643	0.046794365	0.34756173	0.057654735	0.22396859	0.63881565	0.63882273	0.22395768	0.056856963	0.094872537	0.79849952	0.0005432383	0.54029788	0.22033961	-2.1095739	2.1095306	-0.22026449	5.3729611e-06	1.0317553	-0.66421735	2.3901325	-0.0030839297	-1.5114524	1.3528283	1.3529766	-1.511433	-0.34491979	-5.9593102e-06	-0.047915988	-5.7609295	R0:S0:1	0.79849952	817c5bc	v2.2.6	Y	5	sharp_wc_2.0_b_50	self-energy/D	boucle_1bande.py	2023-12-11@09:23
2x2_2C_8b_C2v_L	-1.0597081	0	4.7449979	0.33473702	0.255988	0.75649714	0.18500396	0.18498458	0.75641062	0.80347981	0.053689354	0.66898673	-0.0002504279	-0.2009254	0.037505008	0.16323941	-0.16323492	-0.037504728	-1.5837769e-06	-0.13084283	0.86276068	-0.23589818	0.0002528617	0.37883711	-0.085708821	-0.085698806	0.37882264	0.48159121	-5.4096503e-06	-0.20656227	-0.031625021	0.81255936	-1.2501578	-0.09139558	0.046663396	0.34885822	0.059819901	0.22146021	0.63909945	0.63911216	0.22147391	0.056921708	0.096252132	0.79621808	0.00060275688	0.54942906	0.2233561	-2.1392793	2.1392944	-0.22333824	4.443403e-06	1.0412835	-0.66558902	2.3896918	-0.002892266	-1.4982648	1.3353539	1.3352745	-1.4982864	-0.34364421	2.1547204e-05	-0.050737985	-5.767102	R0:S0:1	0.79621808	817c5bc	v2.2.6	Y	5	sharp_wc_2.0_b_50	self-energy/D	boucle_1bande.py	2023-12-11@09:24
