model	E_kin	D	U	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	sb1_1	sb2_1	sb3_1	sb4_1	sb5_1	sb6_1	sb7_1	sb8_1	t	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	tp	tpp	ave_D	ave_mu	ave_t	ave_tp	ave_tpp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_sb1_1	ave_sb2_1	ave_sb3_1	ave_sb4_1	ave_sb5_1	ave_sb6_1	ave_sb7_1	ave_sb8_1	ave_t_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	ave_tp_1	E0_1	sector_1	n_1	githash	version	GS_consistency	method	iterations	dist_function	convergence	script	time	
2x2_2C_8b_C2v_L	-1.0790301	0	10.015295	-0.27718828	0.39847705	0.61028354	-0.2460047	0.24604628	0.61035403	0.62639755	-0.19551794	2.011062	4.6192759e-05	-3.8344275e-05	0.081232152	-0.13428411	0.22822088	0.08122992	-2.4065305e-05	-5.1901633e-05	1	-0.12546862	0.20052058	-0.40943388	0.22822834	-0.13431237	0.40943357	-0.55124514	-0.24497639	-0.76201266	0.10020614	0.0097957431	0.88671179	-0.76931972	0.36439724	-0.31969199	0.023955177	1.983722	0.27737348	0.17406614	1.5537841	0.4461492	0.17405673	0.085091925	1.8640529	0.88628708	-0.00056844825	1.3538552e-05	0.014248152	0.99213665	-1.2917112	0.01428082	5.6369797e-05	9.7227861e-05	-0.45184862	0.27743475	-1.771564	1.2863434	-1.2918322	0.99223715	-1.2863178	0.61673241	0.99785375	0.044638735	-11.805396	R0:S0:1	0.88628708	b8cfe21	v2.4.3	Y	Broyden	0	sharp_wc_2.0_b_50	self-energy/D	boucle_1bande.py	2024-06-13@19:16
2x2_2C_8b_C2v_L	-1.0785478	0	10.025295	-0.27734755	0.3983568	0.6096134	-0.24607134	0.24608683	0.60999046	0.62595295	-0.19569459	2.011062	0.00035778142	-0.00026859589	0.081278422	-0.13419168	0.22821866	0.081238382	-2.9078585e-05	-0.00010764978	1	-0.1254847	0.20049087	-0.40927549	0.22828558	-0.13425305	0.40930216	-0.55106449	-0.24505425	-0.76201266	0.10020614	0.0097615161	0.88663462	-0.76896611	0.36426415	-0.3194195	0.023900439	1.9837169	0.27735929	0.1742083	1.5540081	0.44567331	0.17387712	0.085106239	1.8640326	0.88622776	-0.0044088551	4.803764e-05	0.014015937	0.99159082	-1.2909853	0.013979437	-6.0460041e-05	0.00030874042	-0.45160289	0.27740973	-1.7711166	1.2866828	-1.2910303	0.99088436	-1.2852334	0.61695751	0.99774402	0.044619028	-11.804886	R0:S0:1	0.88622776	b8cfe21	v2.4.3	Y	Broyden	8	sharp_wc_2.0_b_50	self-energy/D	boucle_1bande.py	2024-06-13@19:23
2x2_2C_8b_C2v_L	-1.0780739	0	10.035295	-0.27763737	0.39818531	0.60899173	-0.24613961	0.24618528	0.60954036	0.62554101	-0.1959347	2.011062	0.00036469577	-0.00027737401	0.081348364	-0.13414605	0.22822985	0.081240732	-4.4189558e-05	-0.00017104238	1	-0.1255194	0.20045576	-0.40911109	0.2283333	-0.13420241	0.40916172	-0.55090113	-0.24515563	-0.76201266	0.10020614	0.0097293382	0.88655581	-0.76861685	0.36413506	-0.31915768	0.023846291	1.983713	0.27739354	0.17421841	1.5542649	0.44523136	0.17383416	0.085117066	1.8640178	0.88616565	-0.0046211556	-9.0783375e-05	0.013636599	0.99086483	-1.2901361	0.013826842	-6.0410742e-05	0.0004510748	-0.45135494	0.27740527	-1.7707766	1.2864314	-1.2903393	0.98994267	-1.2847403	0.61717994	0.99768039	0.044602581	-11.804821	R0:S0:1	0.88616565	b8cfe21	v2.4.3	Y	Broyden	4	sharp_wc_2.0_b_50	self-energy/D	boucle_1bande.py	2024-06-13@19:27
2x2_2C_8b_C2v_L	-1.0776001	0	10.045295	-0.27782439	0.39796416	0.60845914	-0.24619948	0.24622645	0.60902067	0.62506317	-0.19607582	2.011062	0.00046317245	-0.00035644247	0.081346159	-0.13404599	0.22826249	0.081288506	-3.6303455e-05	-0.00015494444	1	-0.12553469	0.20040656	-0.40897639	0.22835482	-0.13413618	0.40901959	-0.55071539	-0.24521626	-0.76201266	0.10020614	0.0096955742	0.88647997	-0.76826609	0.36400883	-0.3188894	0.023791695	1.9837068	0.2774277	0.17420934	1.5546656	0.44494708	0.17383716	0.085138263	1.8639877	0.88610465	-0.0056452497	0.00013658862	0.013487098	0.98976911	-1.2893949	0.013489554	-6.7232922e-05	0.00041065725	-0.45110351	0.27740232	-1.7703878	1.2860526	-1.2895629	0.9891263	-1.2844825	0.61741705	0.99757006	0.044590727	-11.804274	R0:S0:1	0.88610465	b8cfe21	v2.4.3	Y	Broyden	5	sharp_wc_2.0_b_50	self-energy/D	boucle_1bande.py	2024-06-13@19:32
2x2_2C_8b_C2v_L	-1.0771235	0	10.055295	-0.27809748	0.39784755	0.60787437	-0.24628067	0.24630601	0.60856616	0.62460197	-0.19627292	2.011062	0.0004161976	-0.00032483704	0.081410252	-0.13398847	0.22827462	0.081264256	-3.6208199e-05	-0.00019002736	1	-0.1255705	0.20037912	-0.40882562	0.22841408	-0.13404281	0.40889125	-0.55053255	-0.24530589	-0.76201266	0.10020614	0.0096596083	0.88640545	-0.76792197	0.36387072	-0.31861739	0.023737926	1.9837038	0.2774222	0.17424658	1.5549606	0.44445451	0.17378192	0.085152586	1.8639695	0.88604591	-0.0052695857	-9.1304017e-05	0.013139538	0.98904856	-1.2885775	0.01339467	-0.00011872084	0.0005136157	-0.45086136	0.27738963	-1.7699825	1.2859396	-1.2888065	0.98790496	-1.2839072	0.61763936	0.99747529	0.044569354	-11.804097	R0:S0:1	0.88604591	b8cfe21	v2.4.3	Y	Broyden	13	sharp_wc_2.0_b_50	self-energy/D	boucle_1bande.py	2024-06-13@19:43
2x2_2C_8b_C2v_L	-1.0766364	0	10.065295	-0.27835225	0.39774618	0.60746102	-0.24633997	0.24638444	0.6079384	0.6241915	-0.19647839	2.011062	0.00032641811	-0.0002494448	0.081395205	-0.13389928	0.22832458	0.081309566	-5.5544746e-06	-0.0001096343	1	-0.12559505	0.20035776	-0.4087021	0.22842759	-0.13396378	0.40873288	-0.55035643	-0.24539426	-0.76201266	0.10020614	0.0096245507	0.88632663	-0.76756663	0.36373309	-0.31834894	0.02368419	1.9837051	0.27740648	0.1741835	1.5554305	0.44411674	0.17382816	0.085159231	1.8639625	0.88598909	-0.0041309371	-8.5130281e-05	0.012988881	0.98786216	-1.2877805	0.01311646	-0.00015783328	0.00033707036	-0.45062174	0.27734442	-1.769574	1.2853634	-1.2879963	0.98708089	-1.2837943	0.61784574	0.99735722	0.044546184	-11.80384	R0:S0:1	0.88598909	b8cfe21	v2.4.3	Y	Broyden	6	sharp_wc_2.0_b_50	self-energy/D	boucle_1bande.py	2024-06-13@19:48
2x2_2C_8b_C2v_L	-1.07617	0	10.075295	-0.27849006	0.39755582	0.6069999	-0.24640565	0.24644	0.6073089	0.62373236	-0.19660455	2.011062	0.00018411554	-0.00014171763	0.081398292	-0.13383739	0.22837877	0.081331943	-4.8938637e-05	-0.00012413876	1	-0.12561282	0.20032333	-0.40855949	0.22843275	-0.13386126	0.40859268	-0.55017301	-0.24545386	-0.76201266	0.10020614	0.0095908143	0.88625249	-0.76722385	0.36360578	-0.31808402	0.023630438	1.9837001	0.27744831	0.17413107	1.5558674	0.44383087	0.17388907	0.085179311	1.8639321	0.88592826	-0.0023695974	-8.9339874e-05	0.012802087	0.98684633	-1.2870959	0.012919847	3.5010088e-05	0.00030100113	-0.45037417	0.27734922	-1.7692389	1.2848157	-1.2871618	0.98619476	-1.2837393	0.61807488	0.99725389	0.044533374	-11.803201	R0:S0:1	0.88592826	b8cfe21	v2.4.3	Y	Broyden	4	sharp_wc_2.0_b_50	self-energy/D	boucle_1bande.py	2024-06-13@19:52
2x2_2C_8b_C2v_L	-1.0756779	0	10.085295	-0.27887573	0.39748769	0.60659668	-0.24652835	0.24657158	0.6067835	0.62330873	-0.19686307	2.011062	0.00010243264	-8.3802978e-05	0.08142907	-0.13380367	0.22842919	0.081409026	-2.2230275e-05	-6.2287201e-05	1	-0.12565021	0.20030224	-0.40842403	0.22845793	-0.13384208	0.40842476	-0.55000375	-0.24556022	-0.76201266	0.10020614	0.0095585113	0.88617337	-0.76687229	0.36345655	-0.31781634	0.023577657	1.9837042	0.27740932	0.17411101	1.5563336	0.44345528	0.17381333	0.085184213	1.8639379	0.88587345	-0.0014045524	-0.00013352238	0.012569598	0.98606341	-1.286359	0.012483257	-2.7028956e-05	0.00018692408	-0.45014208	0.27728229	-1.7688118	1.284484	-1.2862087	0.98531391	-1.2831368	0.61828233	0.9971315	0.044502764	-11.803482	R0:S0:1	0.88587345	b8cfe21	v2.4.3	Y	Broyden	7	sharp_wc_2.0_b_50	self-energy/D	boucle_1bande.py	2024-06-13@19:59
2x2_2C_8b_C2v_L	-1.0752106	0	10.095295	-0.27914524	0.39734274	0.60615324	-0.24659924	0.24660111	0.60617718	0.622873	-0.19702035	2.011062	-4.1320831e-05	3.0093847e-05	0.081468525	-0.13376157	0.22846128	0.08142071	3.2251078e-06	-4.1254779e-06	1	-0.12568516	0.200269	-0.40828306	0.22847864	-0.13372839	0.40829438	-0.54983236	-0.24562776	-0.76201266	0.10020614	0.0095243327	0.88609975	-0.76653071	0.36332659	-0.31754932	0.023524363	1.9836999	0.27742101	0.17400239	1.5567178	0.44316288	0.17392148	0.085203405	1.863915	0.88581362	0.00035975303	-0.00016501719	0.012208333	0.98498562	-1.2855586	0.012331582	-4.077317e-05	3.571546e-05	-0.44989604	0.27728158	-1.7684143	1.2837094	-1.2855052	0.98452008	-1.2832889	0.61851689	0.99702151	0.044487629	-11.803202	R0:S0:1	0.88581362	b8cfe21	v2.4.3	Y	Broyden	8	sharp_wc_2.0_b_50	self-energy/D	boucle_1bande.py	2024-06-13@20:06
2x2_2C_8b_C2v_L	-1.0747491	0	10.105295	-0.27921553	0.3971357	0.60575161	-0.24665776	0.24668397	0.60555509	0.62241956	-0.19721321	2.011062	-7.3946635e-05	4.8383554e-05	0.081443599	-0.13366857	0.22851893	0.081517877	2.0062646e-05	5.2081472e-05	1	-0.12569222	0.20022537	-0.40816988	0.22847654	-0.13371406	0.40811704	-0.54965625	-0.24570778	-0.76201266	0.10020614	0.0094929844	0.8860226	-0.76618715	0.36320536	-0.3172944	0.023471366	1.9836931	0.27746756	0.17388463	1.5571988	0.44300088	0.17401345	0.085219793	1.8638923	0.8857522	0.0010218006	0.00013305647	0.012092997	0.98361334	-1.2847943	0.011905116	8.4074316e-06	-0.00014547508	-0.449649	0.27728637	-1.7680763	1.2828523	-1.2847941	0.98424906	-1.2834458	0.61874054	0.99694263	0.044475776	-11.802578	R0:S0:1	0.8857522	b8cfe21	v2.4.3	Y	Broyden	5	sharp_wc_2.0_b_50	self-energy/D	boucle_1bande.py	2024-06-13@20:11
