model	E_kin	D	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	sb1_1	sb2_1	sb3_1	sb4_1	sb5_1	sb6_1	sb7_1	sb8_1	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	tpd	tpp	tppp	ave_D	ave_e	ave_mu	ave_tpd	ave_tpp	ave_tppp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_sb1_1	ave_sb2_1	ave_sb3_1	ave_sb4_1	ave_sb5_1	ave_sb6_1	ave_sb7_1	ave_sb8_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	ave_e_2	ave_mu_2	ave_tpp_2	ave_tppp_2	E0_1	sector_1	n_1	E0_2	sector_2	n_2	githash	version	GS_consistency	iterations	dist_function	convergence	script	time	
2x2_2C_8b_C2v_L	3.008551	0	11.173419	3.1452057	0.04604978	-2.5072048	-4.3906914	-0.24531421	-4.3907461	-0.24533388	0.29775889	-4.8570868	11.238887	-3.0800133e-06	-1.1958069e-07	0.024682095	-0.2993721	0.024679291	-0.29938254	-4.2942504e-06	3.2366759e-06	-0.18424291	-1.3371535	2.2659326	0.096830899	-2.2659521	-0.096826755	0.3363278	-3.1588667	3.0107599	1	0.95578895	0.035164794	1.1904576	1.5864848	-0.83735784	-0.33634681	0.12141428	0.31243157	0.29086233	1.8560624	1.5437247	1.2577265	1.5437309	1.2577317	0.0086403545	1.210508	1.2663917	2.2541682e-05	-5.6853368e-06	0.32521637	1.9103711	0.32523357	1.9103989	1.7241681e-05	-4.7604625e-06	1.7279891	0.77266223	-2.2997276	-1.1626222	2.2997109	1.162597	-0.2495966	3.5737372	2	2	0	0	-92.157426	R0:S0:1	1.2663917	-129.4989	uncorrelated	2	817c5bc	v2.2.6	YY	3	sharp_wc_2.0_b_50	self-energy/D	boucle.py	2023-11-28@19:32
model	E_kin	D	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	sb1_1	sb2_1	sb3_1	sb4_1	sb5_1	sb6_1	sb7_1	sb8_1	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	tpd	tpp	tppp	ave_D	ave_e	ave_mu	ave_tpd	ave_tpp	ave_tppp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_sb1_1	ave_sb2_1	ave_sb3_1	ave_sb4_1	ave_sb5_1	ave_sb6_1	ave_sb7_1	ave_sb8_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	ave_e_2	ave_mu_2	ave_tpp_2	ave_tppp_2	E0_1	sector_1	n_1	E0_2	sector_2	n_2	githash	version	GS_consistency	iterations	dist_function	convergence	script	time	
2x2_2C_8b_C2v_L	3.008551	0	11.173419	3.1452057	0.04604978	-2.5072048	-4.3906914	-0.24531421	-4.3907461	-0.24533388	0.29775889	-4.8570868	11.238887	-3.0800133e-06	-1.1958069e-07	0.024682095	-0.2993721	0.024679291	-0.29938254	-4.2942504e-06	3.2366759e-06	-0.18424291	-1.3371535	2.2659326	0.096830899	-2.2659521	-0.096826755	0.3363278	-3.1588667	3.0107599	1	0.95578895	0.035164794	1.1904576	1.5864848	-0.83735784	-0.33634681	0.12141428	0.31243157	0.29086233	1.8560624	1.5437247	1.2577265	1.5437309	1.2577317	0.0086403545	1.210508	1.2663917	2.2541682e-05	-5.6853368e-06	0.32521637	1.9103711	0.32523357	1.9103989	1.7241681e-05	-4.7604625e-06	1.7279891	0.77266223	-2.2997276	-1.1626222	2.2997109	1.162597	-0.2495966	3.5737372	2	2	0	0	-92.157426	R0:S0:1	1.2663917	-129.4989	uncorrelated	2	817c5bc	v2.2.6	YY	3	sharp_wc_2.0_b_50	self-energy/D	boucle.py	2023-11-28@19:34
2x2_2C_8b_C2v_L	3.0238183	0	11.173419	3.1452057	0.045975179	-2.5106274	-4.3953416	-0.24452025	-4.3952066	-0.24448938	0.29719517	-4.8618585	11.248887	-2.447516e-06	-1.7143157e-07	0.024716976	-0.29888134	0.024713822	-0.29886491	2.0116358e-06	8.8233583e-07	-0.18395501	-1.3373393	2.2658372	0.097210405	-2.2657986	-0.097204975	0.33583874	-3.158244	3.0107599	1	0.95578895	0.035223873	1.1907935	1.5871199	-0.83614406	-0.33579507	0.12123277	0.31294348	0.28865252	1.8569981	1.5451132	1.257929	1.5451015	1.2579167	0.0086290788	1.2111866	1.2671852	1.4720817e-05	4.4312325e-06	0.32391555	1.9115754	0.32390967	1.9115541	-8.8651421e-06	-1.1348523e-06	1.722694	0.7694235	-2.2948721	-1.1624261	2.294896	1.1624103	-0.24939543	3.5723995	2	2	0	0	-92.227925	R0:S0:1	1.2671852	-129.6589	uncorrelated	2	817c5bc	v2.2.6	YY	6	sharp_wc_2.0_b_50	self-energy/D	boucle.py	2023-11-28@19:39
2x2_2C_8b_C2v_L	2.9930903	0	11.173419	3.1452057	0.046178005	-2.5038214	-4.3864229	-0.24616067	-4.3859633	-0.24612797	0.29825593	-4.8520226	11.228887	2.5198737e-07	-4.8125931e-07	0.024644482	-0.2998992	0.024635412	-0.29987444	3.3761014e-06	1.5434611e-07	-0.18455757	-1.3369942	2.2661463	0.096428413	-2.2660221	-0.096425527	0.33677861	-3.1593854	3.0107599	1	0.95578895	0.035103605	1.1901175	1.5858399	-0.83858687	-0.33690313	0.12159502	0.31191964	0.29310716	1.855112	1.5423545	1.2575143	1.5423263	1.2575306	0.0086501594	1.20981	1.2655968	-3.8813935e-06	6.175502e-06	0.32653538	1.909259	0.32655763	1.9091765	-1.7010433e-05	-4.2493038e-06	1.7333677	0.77596453	-2.3045593	-1.1627017	2.3045935	1.1627091	-0.2497811	3.5750855	2	2	0	0	-92.086513	R0:S0:1	1.2655968	-129.3389	uncorrelated	2	817c5bc	v2.2.6	YY	6	sharp_wc_2.0_b_50	self-energy/D	boucle.py	2023-11-28@19:45
2x2_2C_8b_C2v_L	3.0390835	0	11.173419	3.1452057	0.045913676	-2.5140897	-4.3996674	-0.24366993	-4.3999338	-0.24370418	0.29672213	-4.866892	11.258887	1.6351964e-05	2.0024235e-06	0.024741049	-0.29834957	0.024748386	-0.29837328	8.1555027e-06	-8.3276251e-06	-0.18367712	-1.3375314	2.2656486	0.097579713	-2.2657217	-0.09758906	0.33538238	-3.157718	3.0107599	1	0.95578895	0.035282083	1.1911288	1.5877554	-0.83492993	-0.33524353	0.12105161	0.31345447	0.28643856	1.8579334	1.5464657	1.2581809	1.546487	1.2581789	0.0086180512	1.2118777	1.2679762	-0.00010911499	-1.7044537e-06	0.3226405	1.9126096	0.32262602	1.9126676	-3.4375079e-05	8.6341109e-06	1.7173807	0.76618233	-2.2900922	-1.1622284	2.2900524	1.1622443	-0.24920408	3.5710577	2	2	0	0	-92.299084	R0:S0:1	1.2679762	-129.8189	uncorrelated	2	817c5bc	v2.2.6	YY	7	sharp_wc_2.0_b_50	self-energy/D	boucle.py	2023-11-28@19:47
2x2_2C_8b_C2v_L	3.0544899	0	11.173419	3.1452057	0.045921019	-2.5175275	-4.4043822	-0.24288054	-4.4041801	-0.2428801	0.29625485	-4.8718687	11.268887	1.7880561e-05	-3.8668973e-06	0.024781189	-0.29785511	0.024774708	-0.29785052	-9.5592384e-06	1.0703351e-06	-0.18343569	-1.3377452	2.2655662	0.09797273	-2.2655118	-0.09797289	0.33492202	-3.1571797	3.0107599	1	0.95578895	0.035337168	1.1914661	1.588399	-0.83370409	-0.33468958	0.12087366	0.31396543	0.28427073	1.8588467	1.5478391	1.2584607	1.5478327	1.2584691	0.0086059759	1.2125578	1.2687646	-0.00012335678	2.6608425e-05	0.32135556	1.9136598	0.32137006	1.9136488	4.070351e-05	-1.6297116e-06	1.7121918	0.76302434	-2.2852829	-1.1621254	2.2852724	1.1621258	-0.24900744	3.5697321	2	2	0	0	-92.370055	R0:S0:1	1.2687646	-129.9789	uncorrelated	2	817c5bc	v2.2.6	YY	6	sharp_wc_2.0_b_50	self-energy/D	boucle.py	2023-11-28@19:55
2x2_2C_8b_C2v_L	2.9777269	0	11.173419	3.1452057	0.046337533	-2.5003749	-4.3817776	-0.24696502	-4.3815469	-0.24692872	0.29877667	-4.8469296	11.218887	4.5643771e-06	1.7976216e-06	0.02461489	-0.3003978	0.024606054	-0.30037545	-8.1837939e-06	4.8148981e-09	-0.18488815	-1.3368273	2.2662439	0.096052793	-2.266177	-0.096053626	0.33724178	-3.1599048	3.0107599	1	0.95578895	0.035038713	1.1897787	1.5852012	-0.83980778	-0.33745809	0.12177862	0.3114079	0.29537578	1.8541477	1.5409552	1.2572951	1.5409351	1.2573021	0.0086593918	1.2091023	1.2647997	-3.0543252e-05	-4.152166e-06	0.3278212	1.908047	0.32782922	1.9079732	3.9022573e-05	6.392903e-06	1.7387905	0.77931108	-2.3094329	-1.1629345	2.3094742	1.1629575	-0.24996957	3.5764495	2	2	0	0	-92.015408	R0:S0:1	1.2647997	-129.1789	uncorrelated	2	817c5bc	v2.2.6	YY	7	sharp_wc_2.0_b_50	self-energy/D	boucle.py	2023-11-28@19:58
2x2_2C_8b_C2v_L	3.0696651	0	11.173419	3.1452057	0.045952676	-2.5210818	-4.4086174	-0.24205664	-4.4089533	-0.2421056	0.29579299	-4.8766249	11.278887	-1.9538819e-05	-4.1729317e-06	0.02480451	-0.29733808	0.02481652	-0.29736491	6.9193815e-06	-1.542608e-06	-0.18321167	-1.3379887	2.2653595	0.098342238	-2.2654484	-0.09835412	0.33445033	-3.1565684	3.0107599	1	0.95578895	0.03538992	1.1917986	1.5890311	-0.83249664	-0.33414077	0.12069435	0.31447661	0.28212697	1.8597522	1.5491772	1.2587401	1.5492022	1.2587564	0.0085929306	1.2132227	1.269552	0.00013110529	9.0025469e-07	0.3200979	1.9146453	0.32009014	1.9146855	-3.1784022e-05	-2.3156128e-06	1.7070608	0.75990664	-2.2805209	-1.1619421	2.2804781	1.1619811	-0.24880707	3.5684144	2	2	0	0	-92.440951	R0:S0:1	1.269552	-130.1389	uncorrelated	2	817c5bc	v2.2.6	YY	6	sharp_wc_2.0_b_50	self-energy/D	boucle.py	2023-11-28@20:02
2x2_2C_8b_C2v_L	3.0847982	0	11.173419	3.1452057	0.046025251	-2.5245833	-4.4131843	-0.24123091	-4.4134639	-0.241271	0.29537877	-4.8818059	11.288887	-2.0022262e-05	-1.4700296e-06	0.024838709	-0.29682592	0.024841525	-0.29684764	7.2945261e-08	5.1236309e-06	-0.18301095	-1.3382356	2.2652358	0.098723939	-2.2653132	-0.098714338	0.33401419	-3.1561059	3.0107599	1	0.95578895	0.035438725	1.1921294	1.5896622	-0.83129136	-0.33359433	0.12051493	0.31498574	0.28001269	1.8606422	1.5505282	1.2589962	1.5505526	1.2589936	0.0085808386	1.2139053	1.2703346	0.00013570708	-1.1437098e-05	0.3187941	1.9156451	0.31880594	1.9157396	-3.3681335e-06	-9.7183434e-06	1.7019866	0.7568399	-2.2757469	-1.1618112	2.2756925	1.1617491	-0.24861708	3.5670949	2	2	0	0	-92.51288	R0:S0:1	1.2703346	-130.2989	uncorrelated	2	817c5bc	v2.2.6	YY	6	sharp_wc_2.0_b_50	self-energy/D	boucle.py	2023-11-28@20:09
2x2_2C_8b_C2v_L	2.9623217	0	11.173419	3.1452057	0.046535697	-2.4970405	-4.3769137	-0.24775037	-4.3772019	-0.2477604	0.29928269	-4.8418142	11.208887	1.2033154e-05	-7.5526519e-07	0.024569054	-0.30087795	0.024573089	-0.30088498	-5.3378654e-06	-3.3311794e-06	-0.18523524	-1.3366997	2.2662871	0.095649068	-2.266361	-0.09565837	0.33768484	-3.1604114	3.0107599	1	0.95578895	0.034972442	1.1894386	1.5845598	-0.84103212	-0.33801309	0.12196238	0.31089562	0.29765048	1.8531799	1.5395313	1.2571367	1.5395409	1.2571375	0.0086677635	1.2083949	1.2640013	-8.1476364e-05	6.4021901e-06	0.3291558	1.9067148	0.32913875	1.9067053	2.6952117e-05	9.3080935e-06	1.7442281	0.78268122	-2.3143547	-1.1630626	2.3143671	1.1631138	-0.25014585	3.5778085	2	2	0	0	-91.944191	R0:S0:1	1.2640013	-129.0189	uncorrelated	2	817c5bc	v2.2.6	YY	6	sharp_wc_2.0_b_50	self-energy/D	boucle.py	2023-11-28@20:09
2x2_2C_8b_C2v_L	3.0999366	0	11.173419	3.1452057	0.046107686	-2.5282202	-4.4176566	-0.24043141	-4.4177904	-0.2404387	0.29500455	-4.8868024	11.298887	-2.8839186e-05	-4.5890485e-06	0.024862213	-0.29631547	0.024868203	-0.29632407	-8.8607978e-07	2.8936741e-06	-0.18282336	-1.3385117	2.2650922	0.099100553	-2.2651277	-0.099089777	0.3335753	-3.1555854	3.0107599	1	0.95578895	0.035486588	1.1924599	1.5902937	-0.83008551	-0.33304809	0.12033705	0.31549569	0.27791182	1.8615276	1.551863	1.2593286	1.5518795	1.2593013	0.0085675816	1.2145736	1.2711167	0.00018924749	4.7534839e-06	0.31756544	1.9165428	0.31754862	1.9166397	4.9149305e-06	-1.4123168e-06	1.6969527	0.7537981	-2.2710109	-1.1616937	2.270965	1.1616167	-0.24842483	3.565787	2	2	0	0	-92.584171	R0:S0:1	1.2711167	-130.4589	uncorrelated	2	817c5bc	v2.2.6	YY	6	sharp_wc_2.0_b_50	self-energy/D	boucle.py	2023-11-28@20:16
2x2_2C_8b_C2v_L	2.9468578	0	11.173419	3.1452057	0.046769563	-2.4937038	-4.3724688	-0.24855402	-4.3725887	-0.24856202	0.29980033	-4.8366305	11.198887	-1.8941454e-05	-1.0860047e-06	0.024530362	-0.30137521	0.024531108	-0.30138402	7.0087824e-06	8.6419568e-08	-0.18559991	-1.3365811	2.2664432	0.09525733	-2.2664747	-0.095244512	0.33813257	-3.1609023	3.0107599	1	0.95578895	0.034903841	1.1890968	1.5839162	-0.84226059	-0.33857006	0.12214653	0.31038309	0.29994746	1.852201	1.5381138	1.2569684	1.5381325	1.2569406	0.0086756784	1.2076784	1.2632006	0.00012944913	-5.8355694e-06	0.33046114	1.9053648	0.33045667	1.9054749	-3.1123918e-05	-2.5926499e-06	1.7497075	0.78609117	-2.3193104	-1.1632649	2.3192534	1.1631763	-0.25032464	3.5791768	2	2	0	0	-91.873234	R0:S0:1	1.2632006	-128.8589	uncorrelated	2	817c5bc	v2.2.6	YY	6	sharp_wc_2.0_b_50	self-energy/D	boucle.py	2023-11-28@20:20
