model	E_kin	D	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	sb1_1	sb2_1	sb3_1	sb4_1	sb5_1	sb6_1	sb7_1	sb8_1	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	tpd	tpp	tppp	ave_D	ave_e	ave_mu	ave_tpd	ave_tpp	ave_tppp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_sb1_1	ave_sb2_1	ave_sb3_1	ave_sb4_1	ave_sb5_1	ave_sb6_1	ave_sb7_1	ave_sb8_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	ave_e_2	ave_mu_2	ave_tpp_2	ave_tppp_2	E0_1	sector_1	n_1	E0_2	sector_2	n_2	githash	version	GS_consistency	iterations	dist_function	convergence	script	time	
2x2_2C_8b_C2v_L	6.5283643	0	10.367996	3.2817237	-0.23516769	-3.7393337	-4.8494137	-0.23456269	-4.8493397	-0.23454936	0.33523648	-5.0374108	11.422801	2.7048674e-07	2.8668395e-06	0.022415762	-0.1949179	0.02241176	-0.19491712	-8.5217901e-07	-7.500662e-07	-0.20842598	-1.3376919	2.0280908	0.14690669	-2.0280806	-0.14689933	0.23157799	-2.728885	2.5516345	1	1.0876889	0.03948948	1.2318483	1.6633186	-0.67098371	-0.25449589	0.092063905	0.35272882	1.9908754	1.9554152	1.7018342	1.6753378	1.7018284	1.6753389	0.0071823584	1.3347155	1.3382738	-5.6297394e-06	-9.7989025e-06	0.25722996	1.2173738	0.25723751	1.2173757	6.0928276e-06	4.6840834e-06	0.16102631	0.41875163	-1.7766325	-1.0881499	1.7766523	1.0881317	-0.20510749	3.3031811	2	2	0	0	-95.956116	R0:S0:1	1.3382738	-130.25724	uncorrelated	2	817c5bc	v2.2.6	YY	3	sharp_wc_2.0_b_50	self-energy/D	boucle.py	2023-11-17@11:42
2x2_2C_8b_C2v_L	6.5283643	0	10.367996	3.2817237	-0.23516769	-3.7393337	-4.8494137	-0.23456269	-4.8493397	-0.23454936	0.33523648	-5.0374108	11.422801	2.7048674e-07	2.8668395e-06	0.022415762	-0.1949179	0.02241176	-0.19491712	-8.5217901e-07	-7.500662e-07	-0.20842598	-1.3376919	2.0280908	0.14690669	-2.0280806	-0.14689933	0.23157799	-2.728885	2.5516345	1	1.0876889	0.03948948	1.2318483	1.6633186	-0.67098371	-0.25449589	0.092063905	0.35272882	1.9908754	1.9554152	1.7018342	1.6753378	1.7018284	1.6753389	0.0071823584	1.3347155	1.3382738	-5.6297395e-06	-9.7989025e-06	0.25722996	1.2173738	0.25723751	1.2173757	6.0928278e-06	4.6840835e-06	0.16102631	0.41875163	-1.7766325	-1.0881499	1.7766523	1.0881317	-0.20510749	3.3031811	2	2	0	0	-95.956116	R0:S0:1	1.3382738	-130.25724	uncorrelated	2	817c5bc	v2.2.6	YY	3	sharp_wc_2.0_b_50	self-energy/D	boucle.py	2023-11-17@11:44
2x2_2C_8b_C2v_L	6.5313484	0	10.367996	3.2817237	-0.23614285	-3.7429488	-4.8526856	-0.23468584	-4.8524462	-0.23466035	0.33531561	-5.0408428	11.427801	-1.0178764e-06	-1.0051006e-06	0.022414039	-0.19503835	0.022409192	-0.19502876	9.1178536e-06	-1.8487472e-06	-0.20831895	-1.3377754	2.0281185	0.14671069	-2.0280667	-0.14670161	0.23171912	-2.7287529	2.5516345	1	1.0876889	0.039559264	1.2319109	1.6634888	-0.6707039	-0.25438397	0.092029989	0.35298851	1.9908786	1.9554303	1.7020998	1.6749863	1.7020987	1.6749908	0.0071674149	1.3347239	1.338566	1.50899e-05	7.6223577e-06	0.25756	1.2187286	0.25757029	1.2187253	-4.5374268e-05	-4.0440246e-06	0.16101558	0.41854657	-1.7752608	-1.0885517	1.7752387	1.088517	-0.20507873	3.3032461	2	2	0	0	-96.007214	R0:S0:1	1.338566	-130.33724	uncorrelated	2	817c5bc	v2.2.6	YY	11	sharp_wc_2.0_b_50	self-energy/D	boucle.py	2023-11-17@11:56
2x2_2C_8b_C2v_L	6.5253985	0	10.367996	3.2817237	-0.23430372	-3.7361545	-4.8463403	-0.23448975	-4.8461124	-0.23446522	0.33526259	-5.0339797	11.417801	-2.3827461e-06	-2.5577808e-06	0.022423197	-0.19479557	0.022416626	-0.19478998	4.078391e-06	-2.0539016e-06	-0.20859106	-1.3376484	2.0280986	0.14712567	-2.0280541	-0.14711672	0.23145004	-2.7290215	2.5516345	1	1.0876889	0.039420133	1.231786	1.663149	-0.67126189	-0.25460686	0.092097599	0.35246873	1.9908696	1.9554039	1.7015712	1.6757287	1.7015649	1.6757302	0.0071971171	1.334708	1.3379814	2.3569986e-05	1.0653497e-05	0.25690245	1.2159345	0.25691295	1.2159314	-2.0916544e-05	-1.6965335e-06	0.16107054	0.41894109	-1.7780185	-1.0877813	1.7780231	1.087754	-0.20514187	3.3031147	2	2	0	0	-95.906419	R0:S0:1	1.3379814	-130.17724	uncorrelated	2	817c5bc	v2.2.6	YY	10	sharp_wc_2.0_b_50	self-energy/D	boucle.py	2023-11-17@12:03
2x2_2C_8b_C2v_L	6.5343406	0	10.367996	3.2817237	-0.23700789	-3.7459569	-4.8555814	-0.23479324	-4.8556516	-0.23480663	0.33553303	-5.0448895	11.432801	1.3169662e-05	-6.7691732e-06	0.022404059	-0.19514931	0.022403968	-0.1951568	-4.0331124e-06	3.7074506e-06	-0.20814409	-1.3377949	2.0280731	0.14649991	-2.0280847	-0.14650432	0.23191929	-2.7287958	2.5516345	1	1.0876889	0.039630958	1.2319735	1.6636605	-0.67042268	-0.25427293	0.091996313	0.35324703	1.990886	1.9554424	1.7023581	1.6746514	1.702365	1.6746529	0.0071537242	1.3347594	1.338856	-9.6931621e-05	1.1005763e-05	0.25793205	1.2200727	0.2579284	1.2200914	2.1235675e-05	-2.4241658e-06	0.16095866	0.41834807	-1.7738729	-1.0889027	1.773848	1.088891	-0.20508028	3.3032961	2	2	0	0	-96.057767	R0:S0:1	1.338856	-130.41724	uncorrelated	2	817c5bc	v2.2.6	YY	14	sharp_wc_2.0_b_50	self-energy/D	boucle.py	2023-11-17@12:14
2x2_2C_8b_C2v_L	6.5372189	0	10.367996	3.2817237	-0.23780748	-3.749106	-4.8586632	-0.23489018	-4.8589295	-0.23491542	0.33556108	-5.0485064	11.437801	1.461299e-05	-6.7105429e-06	0.022400028	-0.19529956	0.022404397	-0.19531122	8.8552938e-06	-4.9517969e-06	-0.2079788	-1.3378274	2.0280642	0.14629175	-2.0281195	-0.14629839	0.2320829	-2.7287128	2.5516345	1	1.0876889	0.039708068	1.2320336	1.6638309	-0.67015064	-0.25417021	0.091964374	0.35351693	1.9908909	1.9554565	1.7026279	1.6741386	1.702635	1.6741362	0.0071406009	1.3347648	1.339156	-0.00010989588	6.0420704e-06	0.25832063	1.2218363	0.258309	1.2218606	-3.6104553e-05	1.0246456e-05	0.16091299	0.41813321	-1.7724397	-1.089447	1.7724346	1.0894564	-0.20506838	3.3033861	2	2	0	0	-96.10801	R0:S0:1	1.339156	-130.49724	uncorrelated	2	817c5bc	v2.2.6	YY	11	sharp_wc_2.0_b_50	self-energy/D	boucle.py	2023-11-17@12:28
2x2_2C_8b_C2v_L	6.5221312	0	10.367996	3.2817237	-0.2331113	-3.7324297	-4.8432823	-0.23418539	-4.8428381	-0.23415965	0.33480831	-5.0297421	11.412801	-6.1875926e-06	6.6604325e-06	0.022425192	-0.1947098	0.022417703	-0.19469924	-2.4043526e-07	3.0173849e-07	-0.20869812	-1.3375254	2.0281045	0.14730288	-2.0280188	-0.14728688	0.23125931	-2.728921	2.5516345	1	1.0876889	0.039358291	1.2317172	1.6629749	-0.6715648	-0.25473887	0.092135712	0.35223718	1.9908609	1.9553911	1.7013148	1.6756068	1.7013009	1.6756165	0.0072154769	1.3346381	1.337714	4.5382924e-05	-1.3965626e-05	0.25658146	1.2155257	0.25660751	1.2155049	-1.1177313e-07	-1.0937575e-06	0.16110122	0.41911596	-1.7793435	-1.0878871	1.7793619	1.0878348	-0.20516739	3.3031377	2	2	0	0	-95.852261	R0:S0:1	1.337714	-130.09724	uncorrelated	2	817c5bc	v2.2.6	YY	14	sharp_wc_2.0_b_50	self-energy/D	boucle.py	2023-11-17@12:31
2x2_2C_8b_C2v_L	6.5400396	0	10.367996	3.2817237	-0.23856331	-3.7524919	-4.8614196	-0.23485549	-4.8612006	-0.23483498	0.33567704	-5.0525116	11.442801	1.0405067e-05	-6.9224821e-06	0.02239196	-0.19541605	0.022386607	-0.1954106	9.0993319e-06	-2.5833651e-06	-0.20783777	-1.3378806	2.0279774	0.14607439	-2.0279391	-0.14606783	0.23230599	-2.7287467	2.5516345	1	1.0876889	0.039781578	1.2320925	1.6640016	-0.66988288	-0.2540726	0.091933429	0.35379786	1.9908918	1.9554726	1.7028896	1.6734698	1.7028742	1.6734708	0.0071315311	1.3347849	1.3394661	-7.3675351e-05	1.2572463e-05	0.25867541	1.2238191	0.25868856	1.2237913	-4.0658196e-05	1.9628688e-06	0.16089507	0.41790203	-1.771003	-1.0901398	1.7710549	1.0901435	-0.20510279	3.3034743	2	2	0	0	-96.156102	R0:S0:1	1.3394661	-130.57724	uncorrelated	2	817c5bc	v2.2.6	YY	8	sharp_wc_2.0_b_50	self-energy/D	boucle.py	2023-11-17@12:38
2x2_2C_8b_C2v_L	6.5427001	0	10.367996	3.2817237	-0.23906956	-3.7551471	-4.8642538	-0.2347631	-4.8644489	-0.23479746	0.33551176	-5.0558428	11.447801	-1.0827686e-05	2.2182921e-06	0.022379035	-0.19557332	0.02238845	-0.19558071	6.1298676e-06	-1.8055098e-06	-0.20762043	-1.3378351	2.0279108	0.14584977	-2.0279505	-0.14586269	0.23247466	-2.7285824	2.5516345	1	1.0876889	0.039865731	1.2321478	1.664171	-0.6696278	-0.25398729	0.091905103	0.35409431	1.9908953	1.9554873	1.7031554	1.6725502	1.7031593	1.6725452	0.0071220543	1.334755	1.3397893	8.1874738e-05	1.5243998e-06	0.25910169	1.2263791	0.25908691	1.2263766	-3.3475352e-05	-4.3205748e-06	0.16083111	0.41766061	-1.7695383	-1.0911229	1.7695415	1.0911658	-0.20511213	3.3036341	2	2	0	0	-96.202959	R0:S0:1	1.3397893	-130.65724	uncorrelated	2	817c5bc	v2.2.6	YY	7	sharp_wc_2.0_b_50	self-energy/D	boucle.py	2023-11-17@12:47
2x2_2C_8b_C2v_L	6.5188164	0	10.367996	3.2817237	-0.23172808	-3.7279514	-4.8398194	-0.2338589	-4.8394402	-0.23382813	0.33441321	-5.0257526	11.407801	-2.2019513e-05	7.6284587e-06	0.02242593	-0.19461805	0.022417227	-0.19459994	4.856896e-06	2.0205071e-07	-0.20872838	-1.3373106	2.028026	0.14747356	-2.0279485	-0.14746558	0.23110264	-2.7288887	2.5516345	1	1.0876889	0.039297523	1.2316474	1.6628004	-0.67187145	-0.2548746	0.092174724	0.35201128	1.9908555	1.9553749	1.7010468	1.675445	1.7010332	1.6754498	0.0072353411	1.3345747	1.3374513	0.00017404629	-1.9231981e-06	0.25628442	1.2152	0.25630619	1.2151488	-3.2126195e-05	-1.3118781e-05	0.16108672	0.41929692	-1.7806759	-1.0880233	1.7806991	1.0880241	-0.2052149	3.3031693	2	2	0	0	-95.795563	R0:S0:1	1.3374513	-130.01724	uncorrelated	2	817c5bc	v2.2.6	YY	13	sharp_wc_2.0_b_50	self-energy/D	boucle.py	2023-11-17@12:57
