model	E_kin	D	U	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	sb1_1	sb2_1	sb3_1	sb4_1	sb5_1	sb6_1	sb7_1	sb8_1	t	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	tp	ave_D	ave_mu	ave_t	ave_tp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_sb1_1	ave_sb2_1	ave_sb3_1	ave_sb4_1	ave_sb5_1	ave_sb6_1	ave_sb7_1	ave_sb8_1	ave_t_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	ave_tp_1	E0_1	sector_1	n_1	githash	version	GS_consistency	method	iterations	dist_function	convergence	script	time	
2x2_2C_8b_C2v_L	-0.68719518	0	12.707713	1.414372	-0.27047098	1.377866	0.26859467	1.3777498	0.26854348	0.78018738	0.48852655	2.9152119	-0.54351164	-8.5482191e-06	-0.41587941	0.15039152	-0.41587696	0.15037134	-0.18773988	0.00018648095	1	6.1460646e-06	0.19410025	-0.017847449	-0.091972122	0.017835377	0.091963843	0.00012584696	0.098989106	0.39591635	0.047956863	0.97013615	-0.63952094	-0.12041492	0.019762029	0.0051016454	1.9988813	0.03183203	0.13385635	0.031837116	0.1338527	0.012310822	0.0024117549	0.97237941	0.20353473	4.3785491e-05	0.49578337	-0.54761955	0.49580702	-0.54760038	0.34255377	-0.00038793818	-0.43681132	-1.6410273e-05	-0.082326912	-0.17403927	0.8358378	0.17408448	-0.83581712	-0.00013179967	-0.11590463	-0.025235442	-13.411472	R0:S0:1	0.97237941	b8cfe21	v2.4.3	Y	Broyden	0	sharp_wc_2.0_b_50	self-energy/D	boucle_1bande.py	2024-05-09@11:59
2x2_2C_8b_C2v_L	-0.68730331	0	12.702713	1.4142287	-0.2704754	1.3779316	0.26878398	1.3775027	0.2686628	0.78027532	0.48918493	2.9152119	-0.54351163	-4.4631032e-06	-0.41584364	0.15044267	-0.41583889	0.15037903	-0.18774604	0.00015317844	1	2.0580376e-06	0.19407035	-0.017864807	-0.091958661	0.017836792	0.091952946	0.00010415937	0.099021013	0.39591635	0.047959932	0.97016734	-0.63963121	-0.12040953	0.019776042	0.0051041245	1.9988816	0.031805198	0.13373386	0.031821443	0.13373457	0.012302968	0.0024107299	0.97241071	0.20357323	2.3426377e-05	0.49569193	-0.54736164	0.4957596	-0.54729966	0.34256136	-0.00031792621	-0.43691497	-4.0747277e-06	-0.082329906	-0.17393291	0.83557742	0.17405962	-0.83561423	-0.00010997321	-0.11588779	-0.025214521	-13.411815	R0:S0:1	0.97241071	b8cfe21	v2.4.3	Y	Broyden	9	sharp_wc_2.0_b_50	self-energy/D	boucle_1bande.py	2024-05-09@12:14
2x2_2C_8b_C2v_L	-0.68743376	0	12.697713	1.4141749	-0.27053558	1.3775641	0.26875619	1.3775783	0.26877365	0.7801941	0.4894025	2.9152119	-0.5435006	5.8243103e-05	-0.41583435	0.15038618	-0.41584074	0.15039256	-0.18773005	9.644056e-05	1	-4.3591027e-05	0.19407228	-0.017842965	-0.091959553	0.017849666	0.091964914	6.1102336e-05	0.099040885	0.39591635	0.047955965	0.97019058	-0.63975964	-0.12041465	0.019790049	0.0051065557	1.9988812	0.031809477	0.13365033	0.031808741	0.13365278	0.012297881	0.0024105123	0.97243258	0.2036059	-0.0003064355	0.4957744	-0.54711337	0.49577334	-0.54711844	0.34258818	-0.00020278927	-0.43702523	0.00012430501	-0.082347249	-0.17398583	0.83547303	0.17396953	-0.83548823	-6.1515298e-05	-0.11587801	-0.025201194	-13.412309	R0:S0:1	0.97243258	b8cfe21	v2.4.3	Y	Broyden	6	sharp_wc_2.0_b_50	self-energy/D	boucle_1bande.py	2024-05-09@12:24
2x2_2C_8b_C2v_L	-0.68755208	0	12.692713	1.4140713	-0.27050894	1.3777315	0.2689392	1.3774275	0.26877089	0.78017962	0.48991535	2.9152119	-0.54351209	3.1137557e-07	-0.41581813	0.15044456	-0.41583018	0.15037483	-0.18771742	2.1257032e-05	1	1.6253457e-06	0.19403364	-0.017866093	-0.091945893	0.017827641	0.091928614	1.4287489e-05	0.099056053	0.39591635	0.047959349	0.97021931	-0.63987901	-0.12041199	0.01980416	0.0051090968	1.9988816	0.031785427	0.13355459	0.031801842	0.13355491	0.012290984	0.002409143	0.97246065	0.20364682	-2.5489829e-06	0.49570856	-0.54693493	0.49578888	-0.546877	0.34259353	-4.5096945e-05	-0.43713119	-5.771339e-06	-0.082346315	-0.17387521	0.83526441	0.1740192	-0.83526378	-1.3639928e-05	-0.11584911	-0.025182781	-13.41259	R0:S0:1	0.97246065	b8cfe21	v2.4.3	Y	Broyden	7	sharp_wc_2.0_b_50	self-energy/D	boucle_1bande.py	2024-05-09@12:36
2x2_2C_8b_C2v_L	-0.68766732	0	12.687713	1.4141549	-0.2706371	1.3771848	0.2688375	1.3774755	0.26893064	0.78023196	0.49029533	2.9152119	-0.54349865	1.7358933e-05	-0.41580279	0.15036174	-0.41580717	0.15041187	-0.18771962	0.00021699157	1	-8.957254e-06	0.19407777	-0.017826911	-0.091918289	0.017849634	0.091927176	0.00013588397	0.099078521	0.39591635	0.047957635	0.97024795	-0.63999505	-0.12040996	0.019818164	0.0051111725	1.998881	0.031792531	0.13344874	0.031780464	0.13345372	0.012284546	0.002408641	0.97248877	0.20367667	-9.599163e-05	0.49578642	-0.54660165	0.49573398	-0.54665088	0.34261402	-0.00045242066	-0.43723627	2.260186e-05	-0.082380403	-0.1739866	0.83506272	0.17389014	-0.83506288	-0.00014038039	-0.11583588	-0.025164423	-13.413188	R0:S0:1	0.97248877	b8cfe21	v2.4.3	Y	Broyden	7	sharp_wc_2.0_b_50	self-energy/D	boucle_1bande.py	2024-05-09@12:48
2x2_2C_8b_C2v_L	-0.68781706	0	12.682713	1.4139093	-0.27061248	1.37756	0.26901413	1.3774162	0.2689689	0.78017205	0.49091116	2.9152119	-0.54349553	-2.1706736e-05	-0.41579827	0.15043223	-0.41579879	0.15041096	-0.18771363	7.9561543e-06	1	1.4477554e-05	0.19402935	-0.017853073	-0.091925542	0.017844918	0.091922586	3.7627777e-06	0.099121504	0.39591635	0.047958734	0.97026527	-0.64013981	-0.12042254	0.019832348	0.005113892	1.9988814	0.031771927	0.13340166	0.031777625	0.13340232	0.012282513	0.0024082502	0.97250547	0.2037148	0.00011442539	0.49577163	-0.54658274	0.49579719	-0.54656407	0.34268028	-1.5500791e-05	-0.43735086	-4.0319381e-05	-0.082376064	-0.17386627	0.83498284	0.17390583	-0.83499092	-5.1475176e-06	-0.11583287	-0.025155417	-13.413525	R0:S0:1	0.97250547	b8cfe21	v2.4.3	Y	Broyden	20	sharp_wc_2.0_b_50	self-energy/D	boucle_1bande.py	2024-05-09@13:19
2x2_2C_8b_C2v_L	-0.68791299	0	12.677713	1.4139127	-0.2706659	1.3774903	0.26911426	1.3772477	0.26903591	0.77999719	0.49131283	2.9152119	-0.54349684	3.3634266e-05	-0.41578048	0.15043998	-0.41578526	0.15039397	-0.18768651	0.00018041281	1	-2.4941809e-05	0.19402882	-0.017854002	-0.091901403	0.017835918	0.091902862	0.0001077378	0.099124699	0.39591635	0.047959514	0.97030091	-0.6402403	-0.12041102	0.019846389	0.0051160975	1.9988814	0.031752007	0.13326525	0.031762006	0.13326891	0.012273643	0.0024067054	0.97254059	0.20375082	-0.00018027504	0.49570972	-0.54623848	0.495753	-0.54619202	0.34264901	-0.00037648392	-0.43745157	6.8853645e-05	-0.082390827	-0.17380499	0.83468577	0.1738869	-0.83473705	-0.00011077301	-0.11579644	-0.025131279	-13.413951	R0:S0:1	0.97254059	b8cfe21	v2.4.3	Y	Broyden	7	sharp_wc_2.0_b_50	self-energy/D	boucle_1bande.py	2024-05-09@13:31
2x2_2C_8b_C2v_L	-0.68802413	0	12.672713	1.4138812	-0.27070085	1.3773071	0.26916574	1.3774825	0.26922739	0.7801048	0.49189082	2.9152119	-0.54349993	2.911486e-05	-0.41576545	0.15043376	-0.41575873	0.15045768	-0.18768326	-1.7493931e-05	1	-1.9189838e-05	0.19401442	-0.017845964	-0.091883185	0.017866358	0.091885499	-6.8843354e-06	0.099139591	0.39591635	0.047961578	0.97033211	-0.6403536	-0.12040556	0.01986057	0.0051183395	1.9988816	0.031740117	0.13316391	0.031731468	0.13315903	0.012264909	0.0024050747	0.97257097	0.20378717	-0.00015337091	0.49569154	-0.54596207	0.49565206	-0.54598189	0.34264437	3.4613863e-05	-0.43755657	5.3226412e-05	-0.082399226	-0.1738031	0.8345033	0.17372855	-0.83448036	9.2996249e-06	-0.11576341	-0.025110985	-13.414359	R0:S0:1	0.97257097	b8cfe21	v2.4.3	Y	Broyden	7	sharp_wc_2.0_b_50	self-energy/D	boucle_1bande.py	2024-05-09@13:42
2x2_2C_8b_C2v_L	-0.68815818	0	12.667713	1.4140347	-0.27082494	1.3771267	0.26916746	1.3772572	0.26925239	0.78000221	0.49226285	2.9152119	-0.54349787	-2.5868869e-06	-0.41575578	0.15039943	-0.41575753	0.15042858	-0.18767195	9.2859957e-05	1	1.6983937e-06	0.19406309	-0.017835573	-0.091882109	0.01785279	0.091893541	5.173813e-05	0.099175935	0.39591635	0.047957138	0.97035399	-0.64048481	-0.12041275	0.019874636	0.0051207373	1.9988808	0.031738666	0.13308518	0.031732414	0.13308217	0.012261363	0.0024052699	0.97259177	0.20382037	1.0934671e-05	0.49575386	-0.54576018	0.4957266	-0.54577622	0.34268863	-0.00019282335	-0.4376666	-6.3621121e-06	-0.082436161	-0.17380604	0.83437787	0.17374561	-0.83437781	-5.4090391e-05	-0.11576689	-0.025098686	-13.414987	R0:S0:1	0.97259177	b8cfe21	v2.4.3	Y	Broyden	6	sharp_wc_2.0_b_50	self-energy/D	boucle_1bande.py	2024-05-09@13:52
2x2_2C_8b_C2v_L	-0.68828507	0	12.662713	1.4136287	-0.27068351	1.3771403	0.26934548	1.3772448	0.26937538	0.77987636	0.49269542	2.9152119	-0.54350934	6.7076972e-06	-0.41572727	0.15044295	-0.41572967	0.15045804	-0.18765194	-9.2862904e-05	1	-4.6734954e-06	0.19394899	-0.01786005	-0.09189038	0.017866946	0.091891445	-6.670689e-05	0.099203617	0.39591635	0.047957409	0.97037885	-0.64061058	-0.12041557	0.019888686	0.0051239869	1.9988817	0.031719008	0.13299947	0.031715331	0.13299801	0.012255724	0.0024047017	0.972616	0.20386792	-3.5673657e-05	0.49571342	-0.54558615	0.49569957	-0.54559972	0.34270478	0.00019216546	-0.43777612	1.1701744e-05	-0.082405823	-0.17369667	0.83424549	0.17366602	-0.83423034	7.0623462e-05	-0.11575497	-0.025083392	-13.415064	R0:S0:1	0.972616	b8cfe21	v2.4.3	Y	Broyden	13	sharp_wc_2.0_b_50	self-energy/D	boucle_1bande.py	2024-05-09@14:13
