model	E_kin	D	U	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	sb1_1	sb2_1	sb3_1	sb4_1	sb5_1	sb6_1	sb7_1	sb8_1	t	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	tp	tpp	ave_D	ave_mu	ave_t	ave_tp	ave_tpp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_sb1_1	ave_sb2_1	ave_sb3_1	ave_sb4_1	ave_sb5_1	ave_sb6_1	ave_sb7_1	ave_sb8_1	ave_t_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	ave_tp_1	E0_1	sector_1	n_1	githash	version	GS_consistency	method	iterations	dist_function	convergence	script	time	
2x2_2C_8b_C2v_L	-0.8286166	0	11.095834	1.6167536	0.26739054	0.25703431	1.6022951	1.6021563	0.25697377	-0.32843063	0.76615592	3.0385852	0.77957206	0.2460023	0.13888792	0.4710877	0.4710843	0.13886589	0.078020523	-0.17266059	1	7.2737822e-06	-9.6199088e-06	-0.075227148	0.013140949	-0.013132901	0.075222583	-1.7260363e-05	8.7866694e-06	0.67456547	0.26414835	0.059080758	0.96581838	-0.68139004	-0.20071729	-0.044783949	0.026377255	0.013209738	0.0028720756	0.1442107	0.042178968	0.042184386	0.14421664	1.996841	0.016726424	0.97196862	-0.31709948	-0.11986749	-0.6266007	-0.61578142	-0.6158017	-0.6265874	-0.11684533	0.40903674	-0.46757627	-1.717418e-05	5.5239383e-05	0.86762918	0.2368836	-0.23692154	-0.86765005	5.5512946e-05	-8.9011512e-06	-0.034136213	-14.251891	R0:S0:1	0.97196862	b8cfe21	v2.4.3	Y	Broyden	0	sharp_wc_2.0_b_50	self-energy/D	boucle_1bande.py	2024-06-05@12:08
model	E_kin	D	U	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	sb1_1	sb2_1	sb3_1	sb4_1	sb5_1	sb6_1	sb7_1	sb8_1	t	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	tp	tpp	ave_D	ave_mu	ave_t	ave_tp	ave_tpp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_sb1_1	ave_sb2_1	ave_sb3_1	ave_sb4_1	ave_sb5_1	ave_sb6_1	ave_sb7_1	ave_sb8_1	ave_t_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	ave_tp_1	E0_1	sector_1	n_1	githash	version	GS_consistency	method	iterations	dist_function	convergence	script	time	
2x2_2C_8b_C2v_L	-0.8286166	0	11.095834	1.6167536	0.26739054	0.25703431	1.6022951	1.6021563	0.25697377	-0.32843063	0.76615592	3.0385852	0.77957206	0.2460023	0.13888792	0.4710877	0.4710843	0.13886589	0.078020523	-0.17266059	1	7.2737822e-06	-9.6199088e-06	-0.075227148	0.013140949	-0.013132901	0.075222583	-1.7260363e-05	8.7866694e-06	0.67456547	0.26414835	0.059080758	0.96581838	-0.68139004	-0.20071729	-0.044783949	0.026377255	0.013209738	0.0028720756	0.1442107	0.042178968	0.042184386	0.14421664	1.996841	0.016726424	0.97196862	-0.31709948	-0.11986749	-0.6266007	-0.61578142	-0.6158017	-0.6265874	-0.11684533	0.40903674	-0.46757627	-1.7174179e-05	5.5239386e-05	0.86762918	0.2368836	-0.23692154	-0.86765005	5.5512948e-05	-8.9011503e-06	-0.034136213	-14.251891	R0:S0:1	0.97196862	b8cfe21	v2.4.3	Y	Broyden	0	sharp_wc_2.0_b_50	self-energy/D	boucle_1bande.py	2024-06-05@18:44
2x2_2C_8b_C2v_L	-0.83380876	0	11.095834	1.6101946	0.26579571	0.25535711	1.5987301	1.5987432	0.25537659	-0.32274025	0.76373916	3.0385852	0.77934305	0.24536176	0.13879608	0.47158539	0.47157558	0.13880801	0.079283918	-0.17272886	1	-2.7689912e-06	4.3585297e-06	-0.076603793	0.013349337	-0.013351732	0.076602695	2.9975896e-05	-2.0625562e-05	0.67556547	0.26414835	0.059002237	0.96411765	-0.68465456	-0.20361691	-0.043905798	0.026383099	0.013290816	0.00292974	0.15003243	0.043802956	0.043800488	0.15003286	1.9966949	0.017408304	0.97044895	-0.31708079	-0.11978124	-0.64679413	-0.62721489	-0.62719876	-0.64680908	-0.11920168	0.41652989	-0.4685467	6.0553449e-06	-2.6148048e-05	0.8811256	0.24067729	-0.24066378	-0.88111794	-9.8049993e-05	2.2759561e-05	-0.035605708	-14.244439	R0:S0:1	0.97044895	b8cfe21	v2.4.3	Y	Broyden	45	sharp_wc_2.0_b_50	self-energy/D	boucle_1bande.py	2024-06-05@21:18
2x2_2C_8b_C2v_L	-0.83907702	0	11.095834	1.6036331	0.26416014	0.25360265	1.5949683	1.5954495	0.25374704	-0.31777692	0.76119332	3.0385852	0.77912263	0.24470369	0.13868133	0.47208295	0.47208636	0.13876157	0.080611995	-0.17279384	1	4.0641626e-05	-6.9392144e-05	-0.077969208	0.013553584	-0.013581565	0.077977998	-0.00010514995	7.1616523e-05	0.67656547	0.26414835	0.058846093	0.96238936	-0.68795035	-0.2065888	-0.04299033	0.026389165	0.013375293	0.0029889165	0.15593349	0.045473994	0.045449952	0.1559434	1.9965428	0.018109578	0.96890771	-0.3170723	-0.11969596	-0.66720706	-0.63889927	-0.63880125	-0.66730585	-0.12161831	0.424181	-0.46952664	-8.5975982e-05	0.00040740372	0.89429205	0.24433857	-0.24419251	-0.89427144	0.00036124431	-7.0345959e-05	-0.037098518	-14.238543	R0:S0:1	0.96890771	b8cfe21	v2.4.3	Y	Broyden	12	sharp_wc_2.0_b_50	self-energy/D	boucle_1bande.py	2024-06-05@21:58
2x2_2C_8b_C2v_L	-0.84425456	0	11.095834	1.5974806	0.26261948	0.2519219	1.5915455	1.5914942	0.25196306	-0.31297286	0.7588874	3.0385852	0.77893284	0.24411487	0.13862004	0.47257144	0.47255792	0.13863141	0.081869099	-0.17287199	1	5.4738455e-06	-2.8304084e-05	-0.079246672	0.013757047	-0.013760777	0.079249196	-2.6575705e-05	2.0200181e-05	0.67756547	0.26414835	0.058633217	0.96069336	-0.69116417	-0.20954423	-0.042061438	0.026395257	0.013458482	0.0030486028	0.1617152	0.047116998	0.047116107	0.16170492	1.9963927	0.018803325	0.96740057	-0.31706572	-0.11963896	-0.68724109	-0.6503573	-0.65034911	-0.68723495	-0.12393748	0.43171945	-0.47048211	5.0273513e-06	0.00017518025	0.90658746	0.24770868	-0.24770113	-0.90655994	9.7298467e-05	-1.5736322e-05	-0.038561581	-14.232872	R0:S0:1	0.96740057	b8cfe21	v2.4.3	Y	Broyden	18	sharp_wc_2.0_b_50	self-energy/D	boucle_1bande.py	2024-06-05@22:57
2x2_2C_8b_C2v_L	-0.84943927	0	11.095834	1.591379	0.26105029	0.2502034	1.5879889	1.5881497	0.25031061	-0.30833839	0.75660424	3.0385852	0.77875175	0.24352981	0.13854073	0.47305473	0.47305008	0.13858086	0.083151379	-0.17296081	1	-7.2144049e-06	7.8268353e-06	-0.08048507	0.013946383	-0.013957411	0.080485565	-4.2354878e-05	2.5544741e-05	0.67856547	0.26414835	0.05836121	0.95899518	-0.69436324	-0.2125335	-0.041106211	0.02640174	0.013544464	0.0031106119	0.16748601	0.048781849	0.048773817	0.16745589	1.9962363	0.019506647	0.96589541	-0.31707077	-0.11959408	-0.70719701	-0.66188095	-0.66186019	-0.70720372	-0.12630327	0.43931752	-0.47143284	2.2410678e-05	-3.8623854e-05	0.918424	0.25097712	-0.2509201	-0.91829363	0.00015047399	-2.6787204e-05	-0.040025404	-14.227577	R0:S0:1	0.96589541	b8cfe21	v2.4.3	Y	Broyden	12	sharp_wc_2.0_b_50	self-energy/D	boucle_1bande.py	2024-06-05@23:36
2x2_2C_8b_C2v_L	-0.85451382	0	11.095834	1.5853322	0.25943442	0.2484304	1.5839686	1.5844604	0.24852933	-0.30371351	0.75420883	3.0385852	0.77859083	0.24291668	0.13841895	0.47349386	0.47352203	0.13846694	0.084365152	-0.17300413	1	9.4979775e-05	-0.00015087709	-0.081661256	0.014122578	-0.014130684	0.081659075	-6.3194692e-05	3.6504615e-05	0.67956547	0.26414835	0.058032011	0.95733413	-0.69746517	-0.21549813	-0.040142477	0.026407651	0.013631166	0.003172423	0.17310816	0.050446046	0.050429057	0.17308297	1.9960807	0.020196899	0.96442649	-0.31709158	-0.11953844	-0.72656802	-0.67327458	-0.67324015	-0.72659822	-0.12858925	0.44670663	-0.47235655	-0.00020745512	0.00088760043	0.92949681	0.25403925	-0.25395119	-0.92934312	0.00025731923	-1.1317032e-05	-0.041456307	-14.222202	R0:S0:1	0.96442649	b8cfe21	v2.4.3	Y	Broyden	10	sharp_wc_2.0_b_50	self-energy/D	boucle_1bande.py	2024-06-06@00:10
2x2_2C_8b_C2v_L	-0.85980107	0	11.095834	1.5790402	0.25770329	0.24666536	1.5806599	1.5808135	0.24671103	-0.29930648	0.75175834	3.0385852	0.77842157	0.24224851	0.13836931	0.47400604	0.47401408	0.13838462	0.085629577	-0.1730636	1	2.6806712e-05	-3.7702546e-05	-0.082849724	0.014309094	-0.014309472	0.082847811	1.2706818e-05	-8.595026e-06	0.68056547	0.26414835	0.057634614	0.95560195	-0.70069735	-0.21859646	-0.039123901	0.026414461	0.013722035	0.0032361316	0.17898248	0.052169748	0.052165346	0.17896141	1.9959171	0.020926994	0.96289449	-0.31710936	-0.11946555	-0.74687873	-0.685129	-0.6851253	-0.7468732	-0.13094865	0.45448548	-0.47332133	-6.4205817e-05	0.00021765761	0.94052892	0.25697685	-0.25695585	-0.94044268	-3.978753e-05	1.6539004e-05	-0.042950747	-14.217475	R0:S0:1	0.96289449	b8cfe21	v2.4.3	Y	Broyden	15	sharp_wc_2.0_b_50	self-energy/D	boucle_1bande.py	2024-06-06@00:59
2x2_2C_8b_C2v_L	-0.86501991	0	11.095834	1.5728659	0.25597848	0.24481324	1.5767759	1.5771371	0.24491208	-0.29521779	0.74943658	3.0385852	0.77826653	0.24159149	0.13826101	0.47447534	0.47448862	0.13830539	0.086893698	-0.17312806	1	8.991381e-05	-0.00014904308	-0.083980849	0.014466311	-0.014489428	0.083991199	-2.6932095e-05	1.6588253e-05	0.68156547	0.26414835	0.057187229	0.95389219	-0.70386182	-0.22168946	-0.038093009	0.02642112	0.0138145	0.0033010896	0.18474455	0.053912849	0.053893378	0.184746	1.9957507	0.021652595	0.96138731	-0.31714112	-0.1194039	-0.76672998	-0.69696187	-0.6968935	-0.76677964	-0.13330145	0.46217995	-0.47426591	-0.00019434746	0.00088271907	0.95093537	0.2598292	-0.25972149	-0.95091708	0.00012950227	7.6221014e-06	-0.044423716	-14.213338	R0:S0:1	0.96138731	b8cfe21	v2.4.3	Y	Broyden	15	sharp_wc_2.0_b_50	self-energy/D	boucle_1bande.py	2024-06-06@01:47
