model	E_kin	D	U	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	sb1_1	sb2_1	sb3_1	sb4_1	sb5_1	sb6_1	sb7_1	sb8_1	t	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	tp	tpp	ave_D	ave_mu	ave_t	ave_tp	ave_tpp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_sb1_1	ave_sb2_1	ave_sb3_1	ave_sb4_1	ave_sb5_1	ave_sb6_1	ave_sb7_1	ave_sb8_1	ave_t_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	ave_tp_1	E0_1	sector_1	n_1	githash	version	GS_consistency	method	iterations	dist_function	convergence	script	time	
2x2_2C_8b_C2v_L	-0.8286166	0	11.095834	1.6167536	0.26739054	0.25703431	1.6022951	1.6021563	0.25697377	-0.32843063	0.76615592	3.0385852	0.77957206	0.2460023	0.13888792	0.4710877	0.4710843	0.13886589	0.078020523	-0.17266059	1	7.2737822e-06	-9.6199088e-06	-0.075227148	0.013140949	-0.013132901	0.075222583	-1.7260363e-05	8.7866694e-06	0.67456547	0.26414835	0.059080758	0.96581838	-0.68139004	-0.20071729	-0.044783949	0.026377255	0.013209738	0.0028720756	0.1442107	0.042178968	0.042184386	0.14421664	1.996841	0.016726424	0.97196862	-0.31709948	-0.11986749	-0.6266007	-0.61578142	-0.6158017	-0.6265874	-0.11684533	0.40903674	-0.46757627	-1.717418e-05	5.5239383e-05	0.86762918	0.2368836	-0.23692154	-0.86765005	5.5512946e-05	-8.9011512e-06	-0.034136213	-14.251891	R0:S0:1	0.97196862	b8cfe21	v2.4.3	Y	Broyden	0	sharp_wc_2.0_b_50	self-energy/D	boucle_1bande.py	2024-06-05@12:10
2x2_2C_8b_C2v_L	-0.8445816	0	11.095834	1.5920649	0.26377752	0.25346635	1.5881556	1.588354	0.25348141	-0.31442593	0.77405659	3.0385852	0.77333007	0.24237492	0.13947436	0.47258952	0.47260846	0.13948657	0.080146459	-0.17306312	1	3.0533754e-06	-5.7963779e-06	-0.080180997	0.013857933	-0.013864698	0.080188636	-1.2961636e-05	1.3176262e-05	0.67456547	0.25414835	0.058515909	0.96015399	-0.69325331	-0.21144136	-0.034221161	0.026390053	0.013177854	0.0029221993	0.16362866	0.047765509	0.047758285	0.16364609	1.9966353	0.018551001	0.96678252	-0.31397378	-0.11813856	-0.69531754	-0.65485219	-0.65482407	-0.69534895	-0.11984497	0.43136196	-0.47159856	-7.7274401e-06	3.2747525e-05	0.91130395	0.24966877	-0.24963124	-0.91136618	4.4566698e-05	-1.5039828e-05	-0.038951169	-14.235681	R0:S0:1	0.96678252	b8cfe21	v2.4.3	Y	Broyden	21	sharp_wc_2.0_b_50	self-energy/D	boucle_1bande.py	2024-06-05@12:43
2x2_2C_8b_C2v_L	-0.8286166	0	11.095834	1.6167536	0.26739054	0.25703431	1.6022951	1.6021563	0.25697377	-0.32843063	0.76615592	3.0385852	0.77957206	0.2460023	0.13888792	0.4710877	0.4710843	0.13886589	0.078020523	-0.17266059	1	7.2737822e-06	-9.6199088e-06	-0.075227148	0.013140949	-0.013132901	0.075222583	-1.7260363e-05	8.7866694e-06	0.67456547	0.26414835	0.059080758	0.96581838	-0.68139004	-0.20071729	-0.044783949	0.026377255	0.013209738	0.0028720756	0.1442107	0.042178968	0.042184386	0.14421664	1.996841	0.016726424	0.97196862	-0.31709948	-0.11986749	-0.6266007	-0.61578142	-0.6158017	-0.6265874	-0.11684533	0.40903674	-0.46757627	-1.717418e-05	5.5239383e-05	0.86762918	0.2368836	-0.23692154	-0.86765005	5.5512946e-05	-8.9011512e-06	-0.034136213	-14.251891	R0:S0:1	0.97196862	b8cfe21	v2.4.3	Y	Broyden	0	sharp_wc_2.0_b_50	self-energy/D	boucle_1bande.py	2024-06-05@12:09
2x2_2C_8b_C2v_L	-0.81744843	0	11.095834	1.6353207	0.26905067	0.25820886	1.6126179	1.6126714	0.25816936	-0.34211146	0.75821197	3.0385852	0.78534146	0.24892299	0.13826594	0.46982506	0.46983618	0.13825363	0.076884275	-0.1724051	1	-1.0769734e-06	3.2600267e-06	-0.071375001	0.012542851	-0.0125366	0.071365392	1.511078e-05	-3.5726731e-06	0.67456547	0.27414835	0.058900179	0.96985383	-0.67263817	-0.192848	-0.053699579	0.026369034	0.013287735	0.0028499618	0.13046312	0.038257974	0.038259743	0.13045658	1.9969576	0.015443061	0.97572385	-0.31998124	-0.12135519	-0.57710781	-0.58786207	-0.58788166	-0.57709679	-0.11527159	0.39316785	-0.46453292	-4.5439974e-07	-2.1682351e-05	0.83247013	0.22586852	-0.22588298	-0.83242218	-4.4007812e-05	4.7665546e-06	-0.030678604	-14.271348	R0:S0:1	0.97572385	b8cfe21	v2.4.3	Y	Broyden	18	sharp_wc_2.0_b_50	self-energy/D	boucle_1bande.py	2024-06-05@12:21
2x2_2C_8b_C2v_L	-0.81081445	0	11.095834	1.6477591	0.26904408	0.25743852	1.619377	1.6193156	0.25742807	-0.35336025	0.74986547	3.0385852	0.79058362	0.25116045	0.13761843	0.46879812	0.46878558	0.13762359	0.076791418	-0.17223307	1	-1.2137208e-05	2.3187605e-05	-0.068814593	0.012118532	-0.012120385	0.068814204	7.0042968e-05	-4.1077099e-05	0.67456547	0.28414835	0.058416562	0.97234822	-0.66689163	-0.18745467	-0.061490311	0.026362946	0.013414229	0.0028628234	0.12207632	0.03580797	0.035807307	0.12208819	1.9969743	0.014686889	0.97810825	-0.32264039	-0.1226428	-0.54603172	-0.57017709	-0.57016092	-0.54605329	-0.11537995	0.38347747	-0.4624148	2.0786346e-05	-0.00013996853	0.80864495	0.21759936	-0.21759583	-0.80868667	-0.00020251149	4.2214112e-05	-0.028519148	-14.289417	R0:S0:1	0.97810825	b8cfe21	v2.4.3	Y	Broyden	22	sharp_wc_2.0_b_50	self-energy/D	boucle_1bande.py	2024-06-05@12:37
2x2_2C_8b_C2v_L	-0.80848855	0	11.095834	1.6538483	0.2676965	0.25500982	1.6220551	1.6224879	0.25505546	-0.36134254	0.74119524	3.0385852	0.79518138	0.25274165	0.13688915	0.46795025	0.46797841	0.1369359	0.077879274	-0.17216583	1	-4.4676447e-06	6.0129982e-06	-0.067752977	0.011925796	-0.011934539	0.067749142	-4.5607977e-05	2.8669231e-05	0.67456547	0.29414835	0.057909934	0.97337752	-0.6640387	-0.18419359	-0.068670139	0.026357822	0.013592853	0.0029172091	0.11888607	0.03469812	0.034688557	0.11889185	1.9968771	0.014452328	0.97917533	-0.3250879	-0.12377618	-0.53261064	-0.56201197	-0.56199057	-0.53267506	-0.1174534	0.37983503	-0.46117267	1.0540873e-05	-3.2250906e-05	0.79844572	0.21253305	-0.21245926	-0.79839816	0.00012717067	-3.2075632e-05	-0.027607106	-14.304233	R0:S0:1	0.97917533	b8cfe21	v2.4.3	Y	Broyden	8	sharp_wc_2.0_b_50	self-energy/D	boucle_1bande.py	2024-06-05@12:42
2x2_2C_8b_C2v_L	-0.80948241	0	11.095834	1.654528	0.26521183	0.25148866	1.6221675	1.622363	0.25156453	-0.36500457	0.73213601	3.0385852	0.79922971	0.25368037	0.13619186	0.46725719	0.46727272	0.13621139	0.07984169	-0.17217365	1	-3.1400583e-06	2.4925775e-06	-0.067856752	0.011928257	-0.011941995	0.067870762	-4.3785543e-05	3.060094e-05	0.67456547	0.30414835	0.057484856	0.97328293	-0.66339815	-0.18243227	-0.075692498	0.026352819	0.013818102	0.0030084004	0.11969826	0.034567814	0.034562171	0.11969767	1.9966778	0.014632416	0.97924123	-0.32739855	-0.12475765	-0.53284337	-0.56095803	-0.5609382	-0.53285267	-0.12116454	0.38088953	-0.46058672	8.4256968e-06	-1.2476846e-05	0.79929044	0.21005303	-0.21000236	-0.79931853	0.00011971954	-3.773437e-05	-0.027644754	-14.312822	R0:S0:1	0.97924123	b8cfe21	v2.4.3	Y	Broyden	16	sharp_wc_2.0_b_50	self-energy/D	boucle_1bande.py	2024-06-05@12:54
2x2_2C_8b_C2v_L	-0.81321338	0	11.095834	1.6510864	0.2620793	0.24724983	1.6194625	1.6194715	0.24724197	-0.36489072	0.72260501	3.0385852	0.8027653	0.25418963	0.13546172	0.46664902	0.46664693	0.13546736	0.082589671	-0.17222408	1	1.4141989e-06	7.6091407e-07	-0.06904041	0.012128332	-0.012129868	0.069038687	-5.8574384e-05	3.5071275e-05	0.67456547	0.31414835	0.057083222	0.97226275	-0.66453957	-0.18181319	-0.082855466	0.026347375	0.014088851	0.0031401555	0.12383362	0.035238404	0.035237357	0.12383937	1.9963746	0.015166338	0.97848624	-0.32960895	-0.12570057	-0.54412224	-0.56570492	-0.56569952	-0.54413722	-0.12640235	0.38584569	-0.46052259	-4.7805658e-06	-3.0341745e-06	0.80955497	0.20949737	-0.20948873	-0.80956	0.00016219567	-4.3447276e-05	-0.028463032	-14.315938	R0:S0:1	0.97848624	b8cfe21	v2.4.3	Y	Broyden	16	sharp_wc_2.0_b_50	self-energy/D	boucle_1bande.py	2024-06-05@13:05
2x2_2C_8b_C2v_L	-0.81901512	0	11.095834	1.6439835	0.25826615	0.24250012	1.6140515	1.6141169	0.2424834	-0.36222007	0.71282981	3.0385852	0.80586207	0.25420382	0.13471592	0.46603343	0.46604897	0.13470404	0.085986182	-0.17232566	1	-1.0170684e-05	1.5572402e-05	-0.07102398	0.012464176	-0.012465063	0.07102359	-1.3752053e-05	1.5582042e-05	0.67456547	0.32414835	0.056607897	0.97054578	-0.66696539	-0.18199312	-0.090339686	0.026341324	0.014405694	0.0033081953	0.13047399	0.036512226	0.036512768	0.13047102	1.9959709	0.015978826	0.97712567	-0.33179259	-0.12657883	-0.56353735	-0.57476444	-0.57477666	-0.56352346	-0.13293515	0.39378693	-0.46083083	2.0081706e-05	-9.5584381e-05	0.8263596	0.2101481	-0.21014742	-0.82635452	3.6884752e-05	-2.1887976e-05	-0.029859352	-14.315551	R0:S0:1	0.97712567	b8cfe21	v2.4.3	Y	Broyden	10	sharp_wc_2.0_b_50	self-energy/D	boucle_1bande.py	2024-06-05@13:12
2x2_2C_8b_C2v_L	-0.82624536	0	11.095834	1.6346703	0.25418308	0.23739692	1.6067474	1.6067365	0.23739738	-0.3579258	0.70288186	3.0385852	0.8085956	0.25396302	0.13393064	0.46542762	0.4654334	0.13392331	0.089803754	-0.17247432	1	1.5986317e-05	-2.1303426e-05	-0.073537601	0.012894014	-0.012884781	0.073541804	7.1933976e-05	-5.1192754e-05	0.67456547	0.33414835	0.055967233	0.96835552	-0.67019229	-0.18268437	-0.098221347	0.026335038	0.014761797	0.0035115135	0.13881131	0.038198515	0.038200666	0.13881079	1.9954777	0.01699536	0.97536853	-0.33397087	-0.12749101	-0.58821112	-0.58673875	-0.5867473	-0.5881966	-0.14040476	0.40380725	-0.461368	-3.7592218e-05	0.00012536351	0.84690614	0.21124836	-0.21127639	-0.84692862	-0.00020729478	6.6799569e-05	-0.031637961	-14.313095	R0:S0:1	0.97536853	b8cfe21	v2.4.3	Y	Broyden	7	sharp_wc_2.0_b_50	self-energy/D	boucle_1bande.py	2024-06-05@13:18
