model	E_kin	D	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	sb1_1	sb2_1	sb3_1	sb4_1	sb5_1	sb6_1	sb7_1	sb8_1	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	tpd	tpp	tppp	ave_D	ave_e	ave_mu	ave_tpd	ave_tpp	ave_tppp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_sb1_1	ave_sb2_1	ave_sb3_1	ave_sb4_1	ave_sb5_1	ave_sb6_1	ave_sb7_1	ave_sb8_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	ave_e_2	ave_mu_2	ave_tpp_2	ave_tppp_2	E0_1	sector_1	n_1	E0_2	sector_2	n_2	githash	version	GS_consistency	iterations	dist_function	convergence	script	time	
2x2_2C_8b_C2v_L	5.5135057	0	10.999094	2.5000884	4.6201229	-0.16492451	0.14808762	5.3079671	5.3080963	0.14810278	0.21950873	5.0852837	12.047208	1.0903177	-1.591213e-05	0.084784241	-1.6707665	-1.6707948	0.084773836	-1.045094e-05	2.1948446	6.5920178e-06	-0.1258511	-0.14680953	-0.016361462	0.016361208	0.14682532	0.21454741	2.5444754e-08	2.1000006	1	0.20106456	-0.045417239	1.2639943	1.7105818	-0.54875968	-0.18540194	0.077265692	0.37104961	0.035114783	1.9883215	0.49320704	0.17486571	0.17486081	0.49318116	0.0064698127	0.55002504	1.3649751	-0.39861441	0.00012724931	-1.0951301	1.2790524	1.2790305	-1.094987	0.00012275247	-3.050706	-1.5125477e-05	0.19078525	1.746873	-0.22810844	0.22810653	-1.746917	-0.18911616	1.6230559e-05	2	2	0	0	-56.976699	R0:S0:1	1.3649751	-152.75391	uncorrelated	2	817c5bc	v2.2.6	YY	3	sharp_wc_2.0_b_50	self-energy/D	boucle.py	2023-12-04@09:14
model	E_kin	D	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	sb1_1	sb2_1	sb3_1	sb4_1	sb5_1	sb6_1	sb7_1	sb8_1	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	tpd	tpp	tppp	ave_D	ave_e	ave_mu	ave_tpd	ave_tpp	ave_tppp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_sb1_1	ave_sb2_1	ave_sb3_1	ave_sb4_1	ave_sb5_1	ave_sb6_1	ave_sb7_1	ave_sb8_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	ave_e_2	ave_mu_2	ave_tpp_2	ave_tppp_2	E0_1	sector_1	n_1	E0_2	sector_2	n_2	githash	version	GS_consistency	iterations	dist_function	convergence	script	time	
2x2_2C_8b_C2v_L	5.5135057	0	10.999094	2.5000884	4.6201229	-0.16492451	0.14808762	5.3079671	5.3080963	0.14810278	0.21950873	5.0852837	12.047208	1.0903177	-1.591213e-05	0.084784241	-1.6707665	-1.6707948	0.084773836	-1.045094e-05	2.1948446	6.5920178e-06	-0.1258511	-0.14680953	-0.016361462	0.016361208	0.14682532	0.21454741	2.5444754e-08	2.1000006	1	0.20106456	-0.045417239	1.2639943	1.7105818	-0.54875968	-0.18540194	0.077265692	0.37104961	0.035114783	1.9883215	0.49320704	0.17486571	0.17486081	0.49318116	0.0064698127	0.55002504	1.3649751	-0.39861441	0.00012724931	-1.0951301	1.2790524	1.2790305	-1.094987	0.00012275246	-3.050706	-1.5125476e-05	0.19078525	1.746873	-0.22810844	0.22810653	-1.746917	-0.18911616	1.6230559e-05	2	2	0	0	-56.976699	R0:S0:1	1.3649751	-152.75391	uncorrelated	2	817c5bc	v2.2.6	YY	3	sharp_wc_2.0_b_50	self-energy/D	boucle.py	2023-12-04@09:15
2x2_2C_8b_C2v_L	5.5178792	0	10.999094	2.5000884	4.6159361	-0.16394269	0.14610281	5.2986491	5.2980146	0.14608363	0.21638413	5.0791133	12.052208	1.0896545	1.4199371e-05	0.084506857	-1.6689587	-1.6688578	0.084502494	3.4312007e-07	2.1927878	-5.3510119e-06	-0.1259714	-0.14635852	-0.016316539	0.016313423	0.14634988	0.21377845	2.6191185e-06	2.1000006	1	0.20106456	-0.044960951	1.2640711	1.7111311	-0.54816784	-0.18537032	0.077222368	0.37243024	0.035015829	1.9882417	0.49735602	0.17454135	0.17455623	0.49736715	0.0064950294	0.55070248	1.366377	-0.39711915	-0.00012183252	-1.0933384	1.2755306	1.275577	-1.0933461	-2.9172686e-06	-3.0526099	7.4107483e-06	0.19087463	1.7585798	-0.22562562	0.2256391	-1.7585639	-0.18887282	-5.3296124e-06	2	2	0	0	-56.997347	R0:S0:1	1.366377	-152.83391	uncorrelated	2	817c5bc	v2.2.6	YY	6	sharp_wc_2.0_b_50	self-energy/D	boucle.py	2023-12-04@09:21
2x2_2C_8b_C2v_L	5.5091287	0	10.999094	2.5000884	4.6249036	-0.16583205	0.15014146	5.3175964	5.3179871	0.15018457	0.22259462	5.0911568	12.042208	1.0910647	5.6669035e-07	0.08504453	-1.672646	-1.6727069	0.085047327	-6.4619186e-06	2.19683	3.3359426e-06	-0.12569404	-0.14728489	-0.016404578	0.016407026	0.14729924	0.21528424	2.4820934e-06	2.1000006	1	0.20106456	-0.045872416	1.2639175	1.7100283	-0.54935315	-0.18543134	0.077308832	0.36965798	0.035212837	1.9884056	0.48890741	0.17519563	0.17517612	0.48884809	0.0064429439	0.54936371	1.3635626	-0.40011323	-1.2742468e-05	-1.0967256	1.2826293	1.2825392	-1.0965982	8.496443e-05	-3.0488232	-1.1025049e-05	0.19065072	1.73491	-0.2306215	0.23061214	-1.7348874	-0.18933066	1.2899865e-05	2	2	0	0	-56.955891	R0:S0:1	1.3635626	-152.67391	uncorrelated	2	817c5bc	v2.2.6	YY	6	sharp_wc_2.0_b_50	self-energy/D	boucle.py	2023-12-04@09:23
2x2_2C_8b_C2v_L	5.5222514	0	10.999094	2.5000884	4.6129455	-0.16306788	0.14403222	5.2879794	5.2880224	0.14404833	0.2132812	5.0733556	12.057208	1.0890981	-1.3886194e-05	0.084186648	-1.6669383	-1.666943	0.08419409	6.0447045e-07	2.1908191	6.1931428e-06	-0.12612753	-0.14586409	-0.016256391	0.016263775	0.1458663	0.21302088	6.2698827e-07	2.1000006	1	0.20106456	-0.044490651	1.264148	1.7116756	-0.54757753	-0.18533598	0.077178709	0.37379685	0.034912736	1.9881547	0.501495	0.17425995	0.17425815	0.50149043	0.0065227703	0.55135151	1.367765	-0.39561561	0.00012394054	-1.0913635	1.2721704	1.2721642	-1.0913971	-1.765172e-05	-3.0544501	-5.8586886e-06	0.19102402	1.7700328	-0.22309203	0.22308434	-1.7700159	-0.18864216	-7.2961539e-06	2	2	0	0	-57.018155	R0:S0:1	1.367765	-152.91391	uncorrelated	2	817c5bc	v2.2.6	YY	7	sharp_wc_2.0_b_50	self-energy/D	boucle.py	2023-12-04@09:30
2x2_2C_8b_C2v_L	5.5047703	0	10.999094	2.5000884	4.6271297	-0.16667862	0.15221771	5.3277587	5.3283823	0.15225742	0.22562596	5.0970623	12.037208	1.0915412	5.2415475e-06	0.085289426	-1.6746061	-1.6747054	0.085302747	-2.5600557e-06	2.198816	-5.778758e-06	-0.12548861	-0.14776859	-0.016441887	0.01645305	0.14778171	0.21600447	1.3485794e-06	2.1000006	1	0.20106456	-0.046314013	1.263841	1.7094755	-0.54994426	-0.18546012	0.077351832	0.36826897	0.035321028	1.9884959	0.48455619	0.17550262	0.17548746	0.48454519	0.0064150165	0.54870145	1.3621526	-0.40165845	-4.3091445e-05	-1.0980627	1.2861023	1.2860555	-1.0980909	3.3228911e-05	-3.0469371	1.0894462e-05	0.19044528	1.7229186	-0.23306795	0.23304618	-1.7229172	-0.18953252	1.9993161e-06	2	2	0	0	-56.934979	R0:S0:1	1.3621526	-152.59391	uncorrelated	2	817c5bc	v2.2.6	YY	7	sharp_wc_2.0_b_50	self-energy/D	boucle.py	2023-12-04@09:32
2x2_2C_8b_C2v_L	5.5266117	0	10.999094	2.5000884	4.6068291	-0.16181114	0.14199963	5.2777353	5.2779724	0.14200047	0.21009588	5.0669244	12.062208	1.0882638	-3.2772505e-05	0.08386112	-1.6649836	-1.6650133	0.083867515	-1.5593705e-06	2.1886962	1.7257518e-05	-0.12613425	-0.14537347	-0.016198737	0.016205256	0.14537436	0.21221976	-2.4651308e-07	2.1000006	1	0.20106456	-0.044013195	1.2642247	1.7122168	-0.54698943	-0.18530064	0.077135171	0.37516593	0.034826499	1.9880818	0.50554932	0.17397247	0.17396659	0.50555824	0.006549017	0.55203954	1.3691559	-0.39419891	0.00028619428	-1.0892738	1.2688055	1.2687891	-1.0893276	3.7906609e-07	-3.0563504	-2.586024e-05	0.19101085	1.7812986	-0.22052089	0.2205046	-1.7813023	-0.18838295	-5.4242071e-06	2	2	0	0	-57.038065	R0:S0:1	1.3691559	-152.99391	uncorrelated	2	817c5bc	v2.2.6	YY	6	sharp_wc_2.0_b_50	self-energy/D	boucle.py	2023-12-04@09:37
2x2_2C_8b_C2v_L	5.5004233	0	10.999094	2.5000884	4.631913	-0.16773008	0.1542954	5.3379744	5.3379821	0.15428956	0.22870837	5.1032728	12.032208	1.092282	-1.0542367e-05	0.085532359	-1.6765726	-1.6765744	0.085531006	-1.6076299e-06	2.2008717	7.405187e-06	-0.12534064	-0.14823337	-0.016488282	0.016488501	0.14823051	0.21673659	-1.3828125e-06	2.1000006	1	0.20106456	-0.046745191	1.2637647	1.7089167	-0.55053589	-0.18548466	0.077394119	0.36685416	0.035420899	1.988579	0.48010898	0.1758264	0.17582728	0.48011158	0.0063881609	0.54801683	1.3607172	-0.40318315	8.5043796e-05	-1.0993967	1.2896873	1.2896924	-1.0994052	1.8330254e-05	-3.0449925	-1.4039275e-05	0.19031707	1.7104785	-0.23544323	0.23544397	-1.7104789	-0.1897403	6.7258998e-06	2	2	0	0	-56.91446	R0:S0:1	1.3607172	-152.51391	uncorrelated	2	817c5bc	v2.2.6	YY	6	sharp_wc_2.0_b_50	self-energy/D	boucle.py	2023-12-04@09:40
2x2_2C_8b_C2v_L	5.530979	0	10.999094	2.5000884	4.6038475	-0.16090862	0.13992757	5.2671645	5.2674388	0.13995067	0.20693667	5.0608443	12.067208	1.0877281	-2.8831917e-06	0.083505931	-1.662979	-1.6630201	0.083514746	3.0717631e-07	2.186649	5.0047942e-06	-0.12625166	-0.14486307	-0.016128554	0.016134867	0.14487079	0.21142038	3.1303284e-06	2.1000006	1	0.20106456	-0.043526988	1.2643017	1.7127535	-0.54640198	-0.18526206	0.077091104	0.37651592	0.034726742	1.9879978	0.50954297	0.17370494	0.17369638	0.50953581	0.0065758771	0.5527021	1.3705279	-0.39272857	2.6741394e-05	-1.0870243	1.265537	1.2655066	-1.0870394	-9.7335085e-06	-3.0581913	-7.3769483e-06	0.19112137	1.7923035	-0.21792438	0.21790904	-1.7922985	-0.18812376	-8.5024881e-06	2	2	0	0	-57.058696	R0:S0:1	1.3705279	-153.07391	uncorrelated	2	817c5bc	v2.2.6	YY	6	sharp_wc_2.0_b_50	self-energy/D	boucle.py	2023-12-04@09:45
