model	E_kin	D	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	sb1_1	sb2_1	sb3_1	sb4_1	sb5_1	sb6_1	sb7_1	sb8_1	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	tpd	tpp	tppp	ave_D	ave_e	ave_mu	ave_tpd	ave_tpp	ave_tppp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_sb1_1	ave_sb2_1	ave_sb3_1	ave_sb4_1	ave_sb5_1	ave_sb6_1	ave_sb7_1	ave_sb8_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	ave_e_2	ave_mu_2	ave_tpp_2	ave_tppp_2	E0_1	sector_1	n_1	E0_2	sector_2	n_2	githash	version	GS_consistency	iterations	dist_function	convergence	script	time	
2x2_2C_8b_C2v_L	-4.0173869	0	10.537218	0.2899801	-0.22221592	-4.7829699	-5.8786339	-0.21508059	-5.8782697	-0.21500577	0.31839485	-5.6519055	11.787919	-0.0015193443	0.00068792568	0.021575733	-0.17599505	0.021554887	-0.17596716	0.00018134996	-6.1533463e-05	-0.14517207	-1.2306856	1.9743447	0.11165625	-1.974325	-0.11159567	0.27222168	-2.5794518	2.5688778	1	-0.29009221	0.052642097	1.2595937	1.6966392	-0.57911583	-0.19144673	0.087081168	0.36123738	1.9912989	1.9658393	1.7915499	1.5999486	1.7916163	1.6000885	0.0065235647	1.4046976	1.3515569	0.0096710633	-0.00089867145	0.27833539	1.4921129	0.27836517	1.491988	-0.0020419816	-0.0003868856	0.15723368	0.37371461	-1.4375058	-1.1551684	1.4370758	1.154485	-0.21058838	3.185387	2	2	0	0	-103.23922	R0:S0:1	1.3515569	-183.96702	uncorrelated	2	817c5bc	v2.2.6	YY	3	sharp_wc_2.0_b_50	self-energy/D	boucle.py	2023-11-30@08:34
model	E_kin	D	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	sb1_1	sb2_1	sb3_1	sb4_1	sb5_1	sb6_1	sb7_1	sb8_1	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	tpd	tpp	tppp	ave_D	ave_e	ave_mu	ave_tpd	ave_tpp	ave_tppp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_sb1_1	ave_sb2_1	ave_sb3_1	ave_sb4_1	ave_sb5_1	ave_sb6_1	ave_sb7_1	ave_sb8_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	ave_e_2	ave_mu_2	ave_tpp_2	ave_tppp_2	E0_1	sector_1	n_1	E0_2	sector_2	n_2	githash	version	GS_consistency	iterations	dist_function	convergence	script	time	
2x2_2C_8b_C2v_L	-4.0173869	0	10.537218	0.2899801	-0.22221592	-4.7829699	-5.8786339	-0.21508059	-5.8782697	-0.21500577	0.31839485	-5.6519055	11.787919	-0.0015193443	0.00068792568	0.021575733	-0.17599505	0.021554887	-0.17596716	0.00018134996	-6.1533463e-05	-0.14517207	-1.2306856	1.9743447	0.11165625	-1.974325	-0.11159567	0.27222168	-2.5794518	2.5688778	1	-0.29009221	0.052642097	1.2595937	1.6966392	-0.57911583	-0.19144673	0.087081168	0.36123738	1.9912989	1.9658393	1.7915499	1.5999486	1.7916163	1.6000885	0.0065235647	1.4046976	1.3515569	0.0096710633	-0.00089867145	0.27833539	1.4921129	0.27836517	1.491988	-0.0020419816	-0.0003868856	0.15723368	0.37371461	-1.4375058	-1.1551684	1.4370758	1.154485	-0.21058838	3.185387	2	2	0	0	-103.23922	R0:S0:1	1.3515569	-183.96702	uncorrelated	2	817c5bc	v2.2.6	YY	3	sharp_wc_2.0_b_50	self-energy/D	boucle.py	2023-11-30@08:34
2x2_2C_8b_C2v_L	-4.0103518	0	10.537218	0.2899801	-0.22132974	-4.7809105	-5.8623896	-0.21192756	-5.8621216	-0.21194071	0.31414374	-5.6384885	11.797919	2.0439563e-05	-8.2041074e-06	0.021631273	-0.17543457	0.021633948	-0.17543801	-5.0542756e-06	2.1492077e-06	-0.1462221	-1.229819	1.9708398	0.11164543	-1.9707949	-0.11164683	0.27138551	-2.5751551	2.5688778	1	-0.29009221	0.052566969	1.2597099	1.6975158	-0.5782231	-0.19144992	0.087007936	0.36358207	1.9911525	1.9660291	1.7922575	1.5916832	1.7922522	1.5916895	0.0065679894	1.4033163	1.3539434	-0.00013336853	9.0265068e-06	0.27700436	1.5149561	0.27700843	1.5149485	4.9905644e-05	6.9331564e-06	0.15800417	0.37123778	-1.4307383	-1.1593583	1.430751	1.1593436	-0.21059003	3.1886884	2	2	0	0	-103.17499	R0:S0:1	1.3539434	-184.12702	uncorrelated	2	817c5bc	v2.2.6	YY	7	sharp_wc_2.0_b_50	self-energy/D	boucle.py	2023-11-30@08:45
2x2_2C_8b_C2v_L	-4.0032305	0	10.537218	0.2899801	-0.22057104	-4.7813749	-5.8441745	-0.20876655	-5.8456406	-0.20885878	0.30988771	-5.6251492	11.807919	-5.1071706e-05	2.7325252e-05	0.021663658	-0.17485267	0.02169062	-0.17488875	1.2759331e-05	-3.7659282e-06	-0.14726132	-1.2292577	1.9670009	0.11157339	-1.9672442	-0.11160193	0.27051686	-2.5708641	2.5688778	1	-0.29009221	0.05244819	1.2598276	1.6983914	-0.57732179	-0.19144782	0.086931486	0.36591887	1.9909973	1.9662259	1.7928665	1.5835281	1.7929095	1.5835393	0.0066103245	1.401943	1.3563235	0.00033448649	-3.6104522e-05	0.2755708	1.537327	0.27550387	1.5373773	-0.00012819004	-1.6133485e-05	0.15875901	0.36874083	-1.4243967	-1.1632442	1.4242615	1.1632487	-0.21055893	3.1919662	2	2	0	0	-103.11145	R0:S0:1	1.3563235	-184.28702	uncorrelated	2	817c5bc	v2.2.6	YY	8	sharp_wc_2.0_b_50	self-energy/D	boucle.py	2023-11-30@08:59
2x2_2C_8b_C2v_L	-3.9959603	0	10.537218	0.2899801	-0.2193159	-4.7765369	-5.8280757	-0.20573478	-5.8281781	-0.20575054	0.30580402	-5.612888	11.817919	1.6169095e-05	-1.0838229e-05	0.021717859	-0.17433241	0.021718992	-0.17432966	1.341747e-05	-7.7499141e-06	-0.14807353	-1.2281555	1.9635411	0.11147757	-1.9635514	-0.11148755	0.26972292	-2.5668451	2.5688778	1	-0.29009221	0.052291774	1.2599474	1.6992769	-0.57640238	-0.19144405	0.086852016	0.3682616	1.9908591	1.9664033	1.7935401	1.5754267	1.7935451	1.5754354	0.0066525215	1.400611	1.3587084	-0.00010004433	1.9395926e-05	0.27390961	1.5597563	0.27391058	1.5597233	-0.00011052756	-4.0949889e-06	0.15930267	0.3663238	-1.4178236	-1.1666263	1.4178043	1.166663	-0.21055529	3.1951999	2	2	0	0	-103.04133	R0:S0:1	1.3587084	-184.44702	uncorrelated	2	817c5bc	v2.2.6	YY	6	sharp_wc_2.0_b_50	self-energy/D	boucle.py	2023-11-30@09:09
2x2_2C_8b_C2v_L	-3.9886313	0	10.537218	0.2899801	-0.21844483	-4.7754061	-5.8102253	-0.20268367	-5.8111549	-0.20272409	0.30169812	-5.6002126	11.827919	-9.8418514e-06	-1.5292712e-06	0.021735833	-0.17377458	0.021749979	-0.17379691	-1.8708912e-06	3.4449766e-07	-0.14897558	-1.2274402	1.9597977	0.11130502	-1.9599513	-0.11131877	0.2688794	-2.5627161	2.5688778	1	-0.29009221	0.052095993	1.2600683	1.7001592	-0.57547779	-0.19143519	0.086769654	0.37059609	1.990717	1.9665962	1.794157	1.5675334	1.7941832	1.5675293	0.0066916311	1.399262	1.3610868	6.7155602e-05	7.8867585e-06	0.27220061	1.5816035	0.27215251	1.5816581	1.1451583e-05	-3.3543208e-07	0.15989103	0.36384053	-1.4114441	-1.1694523	1.4113649	1.1694531	-0.21051414	3.1984447	2	2	0	0	-102.97593	R0:S0:1	1.3610868	-184.60702	uncorrelated	2	817c5bc	v2.2.6	YY	6	sharp_wc_2.0_b_50	self-energy/D	boucle.py	2023-11-30@09:19
2x2_2C_8b_C2v_L	-3.9811946	0	10.537218	0.2899801	-0.21735441	-4.7716181	-5.794296	-0.19972695	-5.7942829	-0.19972039	0.29759225	-5.5873148	11.837919	1.5380531e-05	-7.1676527e-06	0.021768956	-0.1732627	0.021776761	-0.17326107	-2.4354546e-06	3.7916856e-06	-0.14974141	-1.226461	1.9563886	0.11111065	-1.956385	-0.11111002	0.26801863	-2.5585375	2.5688778	1	-0.29009221	0.051861918	1.260191	1.7010459	-0.57454093	-0.19142327	0.086684415	0.37293253	1.9905876	1.9667795	1.7948257	1.5597219	1.794826	1.5597162	0.006727403	1.3978955	1.3634675	-0.00010187885	1.2484794e-05	0.27026229	1.6033819	0.27024973	1.6033889	2.4451357e-05	-1.0335764e-06	0.16033583	0.36139689	-1.4049084	-1.1718191	1.4049072	1.1718254	-0.21045409	3.2017123	2	2	0	0	-102.90884	R0:S0:1	1.3634675	-184.76702	uncorrelated	2	817c5bc	v2.2.6	YY	6	sharp_wc_2.0_b_50	self-energy/D	boucle.py	2023-11-30@09:29
2x2_2C_8b_C2v_L	-3.973685	0	10.537218	0.2899801	-0.2164611	-4.7695366	-5.7776433	-0.19678195	-5.7760832	-0.19670134	0.29359933	-5.575234	11.847919	6.2249343e-05	-2.8970688e-05	0.021795547	-0.17275383	0.021768767	-0.17270656	-8.7951177e-06	4.4717897e-06	-0.15052823	-1.2256739	1.9528795	0.11084427	-1.9526095	-0.11082019	0.26718841	-2.5545528	2.5688778	1	-0.29009221	0.051587874	1.2603148	1.7019325	-0.57359656	-0.19140741	0.086596618	0.37526493	1.9904584	1.9669699	1.7954719	1.5520494	1.7954349	1.5520654	0.0067624912	1.3965707	1.3658448	-0.00042410428	3.7417927e-05	0.26819352	1.6248615	0.26827014	1.6247541	9.9236043e-05	9.4071907e-06	0.16077352	0.35892248	-1.3984379	-1.1735723	1.3985306	1.1735588	-0.21039453	3.2049205	2	2	0	0	-102.84318	R0:S0:1	1.3658448	-184.92702	uncorrelated	2	817c5bc	v2.2.6	YY	6	sharp_wc_2.0_b_50	self-energy/D	boucle.py	2023-11-30@09:39
2x2_2C_8b_C2v_L	-3.9660722	0	10.537218	0.2899801	-0.21561349	-4.7669958	-5.759341	-0.19381229	-5.7592607	-0.19378379	0.28971093	-5.563626	11.857919	-4.7882349e-05	1.8839688e-05	0.021783061	-0.17219975	0.021783497	-0.17218405	8.4404588e-06	-6.6115926e-06	-0.15127917	-1.2248305	1.949105	0.11050622	-1.9490837	-0.11051967	0.26637756	-2.5506795	2.5688778	1	-0.29009221	0.051276733	1.2604403	1.7028202	-0.5726412	-0.19138669	0.086505927	0.37758726	1.990334	1.9671595	1.7960762	1.5446154	1.7960665	1.5445721	0.0067961165	1.3952683	1.3682123	0.00033112642	-2.2863953e-05	0.26608814	1.6457855	0.26608859	1.6457432	-9.2646075e-05	-8.6467926e-06	0.1611575	0.35645574	-1.3920736	-1.1747314	1.3921255	1.1749156	-0.21033273	3.208093	2	2	0	0	-102.77734	R0:S0:1	1.3682123	-185.08702	uncorrelated	2	817c5bc	v2.2.6	YY	6	sharp_wc_2.0_b_50	self-energy/D	boucle.py	2023-11-30@09:49
