model	E_kin	D	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	sb1_1	sb2_1	sb3_1	sb4_1	sb5_1	sb6_1	sb7_1	sb8_1	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	tpd	tpp	tppp	ave_D	ave_e	ave_mu	ave_tpd	ave_tpp	ave_tppp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_sb1_1	ave_sb2_1	ave_sb3_1	ave_sb4_1	ave_sb5_1	ave_sb6_1	ave_sb7_1	ave_sb8_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	ave_e_2	ave_mu_2	ave_tpp_2	ave_tppp_2	E0_1	sector_1	n_1	E0_2	sector_2	n_2	githash	version	GS_consistency	iterations	dist_function	convergence	script	time	
2x2_2C_8b_C2v_L	4.8710883	0	10	2.5	-0.0084565199	-3.4539981	-4.7518834	0.19558816	-4.7519819	0.19562073	0.2813288	-4.4096022	10.96	0.077470463	2.1977446e-06	-0.018188549	0.099576907	-0.018190071	0.09958437	-8.1731978e-06	-5.1069402e-06	-7.9923003e-05	1.0502178	-1.6918149	0.1733292	1.691832	-0.17333734	-0.25112591	-2.2184582	2.1	1	0.2	0.049239829	1.247249	1.6884241	-0.61308401	-0.22567296	0.093614913	0.36374005	1.9657297	1.9556455	1.7780497	0.42391229	1.7780532	0.42389558	0.0043963919	1.3629331	1.3539812	-0.62967936	6.5529983e-06	-0.27849251	-1.1120157	-0.27849678	-1.1120178	5.0895605e-05	1.0059691e-05	0.00041101484	-0.43405451	1.4856353	-1.5422857	-1.4856267	1.542273	0.21991379	3.236251	2	2	0	0	-87.833829	R0:S0:1	1.3539812	-135.36	uncorrelated	2	817c5bc	v2.2.6	YY	24	sharp_wc_2.0_b_50	self-energy/D	boucle_elec.py	2023-11-03@17:00
model	E_kin	D	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	sb1_1	sb2_1	sb3_1	sb4_1	sb5_1	sb6_1	sb7_1	sb8_1	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	tpd	tpp	tppp	ave_D	ave_e	ave_mu	ave_tpd	ave_tpp	ave_tppp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_sb1_1	ave_sb2_1	ave_sb3_1	ave_sb4_1	ave_sb5_1	ave_sb6_1	ave_sb7_1	ave_sb8_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	ave_e_2	ave_mu_2	ave_tpp_2	ave_tppp_2	E0_1	sector_1	n_1	E0_2	sector_2	n_2	githash	version	GS_consistency	iterations	dist_function	convergence	script	time	
2x2_2C_8b_C2v_L	4.8711082	0	10	2.5	-0.0084602694	-3.4535109	-4.7518384	0.19559921	-4.7517984	0.19558521	0.28149439	-4.4102719	10.96	0.07746439	-2.4500824e-05	-0.018186916	0.09958177	-0.018187729	0.099577068	-1.4468991e-05	-3.6487914e-06	0.0004723847	1.0501537	-1.6918064	0.17333006	1.6918028	-0.1733271	-0.25120171	-2.2186397	2.1	1	0.2	0.049239144	1.2472492	1.688426	-0.61308111	-0.22567295	0.093614839	0.36373672	1.965713	1.9556431	1.7780436	0.42390625	1.7780546	0.42390787	0.004398801	1.3629722	1.3539771	-0.62962316	-6.0133873e-06	-0.27850222	-1.1120423	-0.27848654	-1.1119812	0.00020077954	-6.5894636e-05	-0.0024326658	-0.43406139	1.4856619	-1.5422687	-1.4855943	1.5422792	0.21996084	3.2362082	2	2	0	0	-87.8339	R0:S0:1	1.3539771	-135.36	uncorrelated	2	817c5bc	v2.2.6	YY	24	sharp_wc_2.0_b_50	self-energy/D	boucle_elec.py	2023-11-03@17:00
2x2_2C_8b_C2v_L	4.8645665	0	10	2.5	-0.015781568	-3.4547345	-4.7634328	0.20052405	-4.763778	0.20058005	0.28851242	-4.4164172	10.95	0.077192848	1.4668093e-05	-0.018165956	0.09981264	-0.018176382	0.099820824	8.3035519e-07	2.6618923e-06	-0.000126531	1.0521637	-1.6950249	0.17393432	1.6950887	-0.17395325	-0.25224998	-2.2220103	2.1	1	0.2	0.049571318	1.247126	1.6874482	-0.61402484	-0.22557517	0.093673101	0.36115594	1.9674379	1.9555569	1.7769216	0.41004438	1.7769335	0.41002242	0.0044067846	1.3642802	1.3513699	-0.61443392	-1.7197227e-05	-0.28157492	-1.1074391	-0.2815598	-1.1074093	-2.678766e-05	8.0655153e-06	0.00050522058	-0.43594355	1.4946422	-1.5070768	-1.4946096	1.5070962	0.22040087	3.2328554	2	2	0	0	-87.866642	R0:S0:1	1.3513699	-135.2	uncorrelated	2	817c5bc	v2.2.6	YY	9	sharp_wc_2.0_b_50	self-energy/D	boucle_elec.py	2023-11-03@17:15
2x2_2C_8b_C2v_L	4.8780313	0	10	2.5	-0.003219499	-3.4533452	-4.7396186	0.19067125	-4.7390485	0.19059235	0.27417415	-4.4034158	10.97	0.078118227	-7.6281248e-05	-0.018189141	0.099236313	-0.018178127	0.099195697	-9.5087304e-05	-2.5085149e-05	0.0039930707	1.0485606	-1.6885087	0.1727032	1.6884403	-0.17267144	-0.25002192	-2.2150874	2.1	1	0.2	0.048799295	1.2473798	1.6894184	-0.61209355	-0.22575234	0.093548619	0.36630227	1.960836	1.9556752	1.779124	0.43762454	1.7791549	0.43761224	0.0043906708	1.3616553	1.3565713	-0.6465714	-0.00012532034	-0.27494567	-1.1153491	-0.27492338	-1.1150149	0.0011964546	-0.00034920186	-0.026831351	-0.43256768	1.4768431	-1.5769375	-1.4765962	1.5769413	0.21947504	3.2394433	2	2	0	0	-87.803391	R0:S0:1	1.3565713	-135.52	uncorrelated	2	817c5bc	v2.2.6	YY	10	sharp_wc_2.0_b_50	self-energy/D	boucle_elec.py	2023-11-03@17:17
2x2_2C_8b_C2v_L	4.8852603	0	10	2.5	0.00092911378	-3.4527444	-4.72659	0.18571013	-4.7267091	0.18576759	0.26672876	-4.3967736	10.98	0.078941995	3.0632213e-05	-0.018164903	0.098724274	-0.018168675	0.098746388	6.7901093e-05	2.3707376e-05	0.0061545391	1.0470629	-1.6851542	0.17202842	1.6851591	-0.17204823	-0.24878097	-2.2115873	2.1	1	0.2	0.048263923	1.2475164	1.6904163	-0.61107315	-0.22581252	0.093475602	0.36883208	1.9479006	1.9556706	1.7802116	0.45102262	1.7801855	0.45101338	0.0043824842	1.3603824	1.3591317	-0.663184	0.00012678271	-0.27091897	-1.1168562	-0.27095682	-1.1170338	-0.00083639692	0.00021957412	-0.055529958	-0.43132848	1.4678668	-1.6107895	-1.468036	1.6107673	0.21896453	3.2425279	2	2	0	0	-87.774071	R0:S0:1	1.3591317	-135.68	uncorrelated	2	817c5bc	v2.2.6	YY	11	sharp_wc_2.0_b_50	self-energy/D	boucle_elec.py	2023-11-03@17:36
2x2_2C_8b_C2v_L	4.8927239	0	10	2.5	0.0043722815	-3.4535082	-4.7126336	0.18088632	-4.7140565	0.18104648	0.25934004	-4.3898972	10.99	0.080215376	5.290792e-05	-0.01811723	0.098120892	-0.018138789	0.098204231	0.00013670796	3.4693599e-05	0.0021601408	1.0458558	-1.6816585	0.17131475	1.6818629	-0.17137814	-0.24748699	-2.2080208	2.1	1	0.2	0.047651759	1.2476585	1.6914043	-0.61003345	-0.2258472	0.0933958	0.37129795	1.9560439	1.9556508	1.7812032	0.46374236	1.7811644	0.46376201	0.0043751518	1.359134	1.3616321	-0.68334282	0.00036881393	-0.26663629	-1.1171109	-0.26668015	-1.1177497	-0.0018594742	0.00056980072	-0.027459885	-0.43024754	1.459355	-1.6428684	-1.4597366	1.6428514	0.21842942	3.2454751	2	2	0	0	-87.745785	R0:S0:1	1.3616321	-135.84	uncorrelated	2	817c5bc	v2.2.6	YY	10	sharp_wc_2.0_b_50	self-energy/D	boucle_elec.py	2023-11-03@17:55
2x2_2C_8b_C2v_L	4.9003832	0	10	2.5	0.0072469515	-3.453905	-4.6997837	0.17629267	-4.7009079	0.17639672	0.25202704	-4.3834871	11	0.081325743	2.7865389e-05	-0.018069645	0.097467294	-0.018081503	0.097534273	0.00012532003	3.0791683e-05	0.00072228769	1.0446827	-1.6783738	0.17063952	1.6785379	-0.17067742	-0.24616178	-2.2045724	2.1	1	0.2	0.04697414	1.2478049	1.6923859	-0.60897683	-0.22586193	0.093310928	0.37370985	1.9566023	1.9556166	1.7821632	0.47593996	1.7821142	0.47598354	0.0043664559	1.3579425	1.3640807	-0.70185021	0.000373496	-0.2620863	-1.1163855	-0.26214881	-1.1170239	-0.0017205422	0.00051451261	-0.013878048	-0.42928155	1.451136	-1.6737344	-1.4515353	1.6737036	0.21786344	3.2482802	2	2	0	0	-87.720194	R0:S0:1	1.3640807	-136	uncorrelated	2	817c5bc	v2.2.6	YY	9	sharp_wc_2.0_b_50	self-energy/D	boucle_elec.py	2023-11-03@18:12
