model	E_kin	D	U	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	sb1_1	sb2_1	sb3_1	sb4_1	sb5_1	sb6_1	sb7_1	sb8_1	t	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	tp	tpp	ave_D	ave_mu	ave_t	ave_tp	ave_tpp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_sb1_1	ave_sb2_1	ave_sb3_1	ave_sb4_1	ave_sb5_1	ave_sb6_1	ave_sb7_1	ave_sb8_1	ave_t_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	ave_tp_1	E0_1	sector_1	n_1	githash	version	GS_consistency	method	iterations	dist_function	convergence	script	time	
2x2_2C_8b_C2v_L	-1.0790301	0	10.015295	-0.27718828	0.39847705	0.61028354	-0.2460047	0.24604628	0.61035403	0.62639755	-0.19551794	2.011062	4.6192759e-05	-3.8344275e-05	0.081232152	-0.13428411	0.22822088	0.08122992	-2.4065305e-05	-5.1901633e-05	1	-0.12546862	0.20052058	-0.40943388	0.22822834	-0.13431237	0.40943357	-0.55124514	-0.24497639	-0.76201266	0.10020614	0.0097957431	0.88671179	-0.76931972	0.36439724	-0.31969199	0.023955177	1.983722	0.27737348	0.17406614	1.5537841	0.4461492	0.17405673	0.085091925	1.8640529	0.88628708	-0.00056844825	1.3538553e-05	0.014248152	0.99213665	-1.2917112	0.01428082	5.6369797e-05	9.7227861e-05	-0.45184862	0.27743475	-1.771564	1.2863434	-1.2918322	0.99223715	-1.2863178	0.61673241	0.99785375	0.044638735	-11.805396	R0:S0:1	0.88628708	b8cfe21	v2.4.3	Y	Broyden	0	sharp_wc_2.0_b_50	self-energy/D	boucle_1bande.py	2024-06-13@19:17
model	E_kin	D	U	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	sb1_1	sb2_1	sb3_1	sb4_1	sb5_1	sb6_1	sb7_1	sb8_1	t	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	tp	tpp	ave_D	ave_mu	ave_t	ave_tp	ave_tpp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_sb1_1	ave_sb2_1	ave_sb3_1	ave_sb4_1	ave_sb5_1	ave_sb6_1	ave_sb7_1	ave_sb8_1	ave_t_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	ave_tp_1	E0_1	sector_1	n_1	githash	version	GS_consistency	method	iterations	dist_function	convergence	script	time	
2x2_2C_8b_C2v_L	-1.0790301	0	10.015295	-0.27718828	0.39847705	0.61028354	-0.2460047	0.24604628	0.61035403	0.62639755	-0.19551794	2.011062	4.6192759e-05	-3.8344275e-05	0.081232152	-0.13428411	0.22822088	0.08122992	-2.4065305e-05	-5.1901633e-05	1	-0.12546862	0.20052058	-0.40943388	0.22822834	-0.13431237	0.40943357	-0.55124514	-0.24497639	-0.76201266	0.10020614	0.0097957431	0.88671179	-0.76931972	0.36439724	-0.31969199	0.023955177	1.983722	0.27737348	0.17406614	1.5537841	0.4461492	0.17405673	0.085091925	1.8640529	0.88628708	-0.00056844825	1.3538552e-05	0.014248152	0.99213665	-1.2917112	0.01428082	5.6369797e-05	9.7227861e-05	-0.45184862	0.27743475	-1.771564	1.2863434	-1.2918322	0.99223715	-1.2863178	0.61673241	0.99785375	0.044638735	-11.805396	R0:S0:1	0.88628708	b8cfe21	v2.4.3	Y	Broyden	0	sharp_wc_2.0_b_50	self-energy/D	boucle_1bande.py	2024-06-13@19:17
2x2_2C_8b_C2v_L	-1.0743334	0	10.015295	-0.27236357	0.39108046	0.62081871	-0.24324367	0.24326494	0.62091793	0.6291603	-0.20173458	2.011062	0.00016272117	-0.000117408	0.084405782	-0.14224326	0.2237165	0.084358048	1.4191287e-05	-3.1153485e-06	1	-0.12378456	0.20107539	-0.40655459	0.22374324	-0.14223498	0.40656496	-0.54911471	-0.24568142	-0.75201266	0.10020614	0.010276068	0.88687815	-0.77326031	0.35777607	-0.31955055	0.023928228	1.9841526	0.28087002	0.16762637	1.5449788	0.45480104	0.1674727	0.082492928	1.86685	0.88625953	-0.0020463015	-4.270533e-05	0.004299495	1.0333987	-1.2885267	0.0044037162	-0.00011424306	7.256464e-05	-0.45294922	0.27340493	-1.7808499	1.2675087	-1.2884996	1.0327856	-1.2667446	0.60948445	0.99652213	0.043717449	-11.797865	R0:S0:1	0.88625953	b8cfe21	v2.4.3	Y	Broyden	8	sharp_wc_2.0_b_50	self-energy/D	boucle_1bande.py	2024-06-13@19:24
2x2_2C_8b_C2v_L	-1.0743334	0	10.015295	-0.27236357	0.39108046	0.62081871	-0.24324367	0.24326494	0.62091793	0.6291603	-0.20173458	2.011062	0.00016272117	-0.000117408	0.084405782	-0.14224326	0.2237165	0.084358048	1.4191287e-05	-3.1153485e-06	1	-0.12378456	0.20107539	-0.40655459	0.22374324	-0.14223498	0.40656496	-0.54911471	-0.24568142	-0.75201266	0.10020614	0.010276068	0.88687815	-0.77326031	0.35777607	-0.31955055	0.023928228	1.9841526	0.28087002	0.16762637	1.5449788	0.45480104	0.1674727	0.082492928	1.86685	0.88625953	-0.0020463015	-4.270533e-05	0.004299495	1.0333987	-1.2885267	0.0044037162	-0.00011424306	7.256464e-05	-0.45294922	0.27340493	-1.7808499	1.2675087	-1.2884996	1.0327856	-1.2667446	0.60948445	0.99652213	0.043717449	-11.797865	R0:S0:1	0.88625953	b8cfe21	v2.4.3	Y	Broyden	8	sharp_wc_2.0_b_50	self-energy/D	boucle_1bande.py	2024-06-13@19:24
2x2_2C_8b_C2v_L	-1.0697732	0	10.015295	-0.26218567	0.38207722	0.62988556	-0.24065803	0.24061526	0.62969594	0.63086576	-0.20638696	2.011062	-0.0001821493	0.0001327954	0.086234894	-0.14807373	0.21980126	0.086209363	1.9688566e-06	3.1210508e-05	1	-0.12175736	0.20131781	-0.40405218	0.21979213	-0.1480077	0.40405368	-0.54657161	-0.24591151	-0.74201266	0.10020614	0.010524663	0.88722674	-0.77723772	0.35118662	-0.31884883	0.023890219	1.9843363	0.28456075	0.16257639	1.5395578	0.46050381	0.16267094	0.080219952	1.8692226	0.88628452	0.002162042	-0.00011905908	-0.0016417288	1.0638776	-1.2836313	-0.0015263842	3.3332806e-05	-8.4486455e-05	-0.45393586	0.27080814	-1.789555	1.2518998	-1.283571	1.0638089	-1.2522668	0.60278292	0.99469474	0.042862166	-11.775612	R0:S0:1	0.88628452	b8cfe21	v2.4.3	Y	Broyden	8	sharp_wc_2.0_b_50	self-energy/D	boucle_1bande.py	2024-06-13@19:31
2x2_2C_8b_C2v_L	-1.0697732	0	10.015295	-0.26218567	0.38207722	0.62988556	-0.24065803	0.24061526	0.62969594	0.63086576	-0.20638696	2.011062	-0.0001821493	0.0001327954	0.086234894	-0.14807373	0.21980126	0.086209363	1.9688566e-06	3.1210508e-05	1	-0.12175736	0.20131781	-0.40405218	0.21979213	-0.1480077	0.40405368	-0.54657161	-0.24591151	-0.74201266	0.10020614	0.010524663	0.88722674	-0.77723772	0.35118662	-0.31884883	0.023890219	1.9843363	0.28456075	0.16257639	1.5395578	0.46050381	0.16267094	0.080219952	1.8692226	0.88628452	0.002162042	-0.00011905908	-0.0016417288	1.0638776	-1.2836313	-0.0015263842	3.3332806e-05	-8.4486455e-05	-0.45393586	0.27080814	-1.789555	1.2518998	-1.283571	1.0638089	-1.2522668	0.60278292	0.99469474	0.042862166	-11.775612	R0:S0:1	0.88628452	b8cfe21	v2.4.3	Y	Broyden	8	sharp_wc_2.0_b_50	self-energy/D	boucle_1bande.py	2024-06-13@19:31
2x2_2C_8b_C2v_L	-1.0652662	0	10.015295	-0.24579579	0.37229208	0.6369047	-0.23787265	0.23791925	0.63718983	0.63172075	-0.21012556	2.011062	0.00030177545	-0.00022070293	0.087099911	-0.1521904	0.2162214	0.087096792	-1.4796538e-05	-5.7388609e-05	1	-0.11927181	0.20132986	-0.40180261	0.21624892	-0.15225045	0.40181592	-0.54374239	-0.24585534	-0.73201266	0.10020614	0.01065093	0.88768042	-0.78113869	0.34465594	-0.31769509	0.023841901	1.9843092	0.28809969	0.15892332	1.5359284	0.46392341	0.15881047	0.078181622	1.8713082	0.88635568	-0.0036681553	0.00019321678	-0.0046794349	1.0871277	-1.2777567	-0.0046923248	-1.4622732e-05	0.00014306836	-0.45484554	0.26933505	-1.7969658	1.2405008	-1.2778912	1.087095	-1.2400434	0.59650891	0.99251944	0.042032812	-11.737628	R0:S0:1	0.88635568	b8cfe21	v2.4.3	Y	Broyden	9	sharp_wc_2.0_b_50	self-energy/D	boucle_1bande.py	2024-06-13@19:39
2x2_2C_8b_C2v_L	-1.0652662	0	10.015295	-0.24579579	0.37229208	0.6369047	-0.23787265	0.23791925	0.63718983	0.63172075	-0.21012556	2.011062	0.00030177545	-0.00022070293	0.087099911	-0.1521904	0.2162214	0.087096792	-1.4796538e-05	-5.7388609e-05	1	-0.11927181	0.20132986	-0.40180261	0.21624892	-0.15225045	0.40181592	-0.54374239	-0.24585534	-0.73201266	0.10020614	0.01065093	0.88768042	-0.78113869	0.34465594	-0.31769509	0.023841901	1.9843092	0.28809969	0.15892332	1.5359284	0.46392341	0.15881047	0.078181622	1.8713082	0.88635568	-0.0036681553	0.00019321678	-0.0046794349	1.0871277	-1.2777567	-0.0046923248	-1.4622732e-05	0.00014306836	-0.45484554	0.26933505	-1.7969658	1.2405008	-1.2778912	1.087095	-1.2400434	0.59650891	0.99251944	0.042032812	-11.737628	R0:S0:1	0.88635568	b8cfe21	v2.4.3	Y	Broyden	9	sharp_wc_2.0_b_50	self-energy/D	boucle_1bande.py	2024-06-13@19:39
2x2_2C_8b_C2v_L	-1.060827	0	10.015295	-0.22167901	0.36164782	0.64301054	-0.23515673	0.23515761	0.64301554	0.63179624	-0.21318162	2.011062	3.8197578e-05	-2.7983259e-05	0.087391117	-0.15532168	0.21300301	0.087388724	1.7559091e-05	2.0499084e-05	1	-0.1159903	0.20104776	-0.39972336	0.21300762	-0.15532898	0.39971817	-0.54066024	-0.24560064	-0.72201266	0.10020614	0.010706916	0.88820068	-0.78492925	0.33823789	-0.31620554	0.023785611	1.984097	0.29155191	0.15586591	1.5337366	0.46624672	0.15585756	0.076320343	1.8731296	0.88645813	-0.00048177194	2.7352484e-05	-0.0060746173	1.1053834	-1.2717513	-0.0060724896	-5.8727184e-05	-2.4653029e-05	-0.45569817	0.26865996	-1.8030812	1.2306036	-1.2717763	1.105387	-1.2305616	0.59054449	0.99023449	0.041220303	-11.682092	R0:S0:1	0.88645813	b8cfe21	v2.4.3	Y	Broyden	8	sharp_wc_2.0_b_50	self-energy/D	boucle_1bande.py	2024-06-13@19:46
2x2_2C_8b_C2v_L	-1.060827	0	10.015295	-0.22167901	0.36164782	0.64301054	-0.23515673	0.23515761	0.64301554	0.63179624	-0.21318162	2.011062	3.8197578e-05	-2.7983259e-05	0.087391117	-0.15532168	0.21300301	0.087388724	1.7559091e-05	2.0499084e-05	1	-0.1159903	0.20104776	-0.39972336	0.21300762	-0.15532898	0.39971817	-0.54066024	-0.24560064	-0.72201266	0.10020614	0.010706916	0.88820068	-0.78492925	0.33823789	-0.31620554	0.023785611	1.984097	0.29155191	0.15586591	1.5337366	0.46624672	0.15585756	0.076320343	1.8731296	0.88645813	-0.00048177194	2.7352484e-05	-0.0060746173	1.1053834	-1.2717513	-0.0060724896	-5.8727184e-05	-2.4653029e-05	-0.45569817	0.26865996	-1.8030812	1.2306036	-1.2717763	1.105387	-1.2305616	0.59054449	0.99023449	0.041220303	-11.682092	R0:S0:1	0.88645813	b8cfe21	v2.4.3	Y	Broyden	8	sharp_wc_2.0_b_50	self-energy/D	boucle_1bande.py	2024-06-13@19:46
2x2_2C_8b_C2v_L	-1.0563559	0	10.015295	-0.18234393	0.34954286	0.64741348	-0.2323039	0.23229899	0.64754158	0.63096609	-0.21542056	2.011062	0.0001419866	-9.7513359e-05	0.087208063	-0.15750668	0.2100177	0.087173108	-1.0543031e-05	-3.0561702e-05	1	-0.11043293	0.20025358	-0.39769884	0.21004008	-0.15749791	0.39772583	-0.53729272	-0.2450827	-0.71201266	0.10020614	0.010713175	0.8887627	-0.78852082	0.33191921	-0.31439633	0.023717166	1.9837381	0.29489468	0.15353333	1.5323835	0.46748787	0.15350133	0.074578351	1.8746944	0.88661381	-0.002051909	3.1038535e-06	-0.0060952176	1.1195375	-1.2654204	-0.0059736072	-9.6804988e-06	8.4221175e-05	-0.45651896	0.2676447	-1.8072844	1.2228366	-1.2655131	1.1193594	-1.2226807	0.58476533	0.98773021	0.040397601	-11.592756	R0:S0:1	0.88661381	b8cfe21	v2.4.3	Y	Broyden	8	sharp_wc_2.0_b_50	self-energy/D	boucle_1bande.py	2024-06-13@19:54
