model	E_kin	D	U	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	sb1_1	sb2_1	sb3_1	sb4_1	sb5_1	sb6_1	sb7_1	sb8_1	t	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	tp	tpp	ave_D	ave_mu	ave_t	ave_tp	ave_tpp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_sb1_1	ave_sb2_1	ave_sb3_1	ave_sb4_1	ave_sb5_1	ave_sb6_1	ave_sb7_1	ave_sb8_1	ave_t_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	ave_tp_1	E0_1	sector_1	n_1	githash	version	GS_consistency	method	iterations	dist_function	convergence	script	time	
2x2_2C_8b_C2v_L	-0.8286166	0	11.095834	1.6167536	0.26739054	0.25703431	1.6022951	1.6021563	0.25697377	-0.32843063	0.76615592	3.0385852	0.77957206	0.2460023	0.13888792	0.4710877	0.4710843	0.13886589	0.078020523	-0.17266059	1	7.2737822e-06	-9.6199088e-06	-0.075227148	0.013140949	-0.013132901	0.075222583	-1.7260363e-05	8.7866694e-06	0.67456547	0.26414835	0.059080758	0.96581838	-0.68139004	-0.20071729	-0.044783949	0.026377255	0.013209738	0.0028720756	0.1442107	0.042178968	0.042184386	0.14421664	1.996841	0.016726424	0.97196862	-0.31709948	-0.11986749	-0.6266007	-0.61578142	-0.6158017	-0.6265874	-0.11684533	0.40903674	-0.46757627	-1.717418e-05	5.5239383e-05	0.86762918	0.2368836	-0.23692154	-0.86765005	5.5512945e-05	-8.9011514e-06	-0.034136213	-14.251891	R0:S0:1	0.97196862	b8cfe21	v2.4.3	Y	Broyden	0	sharp_wc_2.0_b_50	self-energy/D	boucle_1bande.py	2024-06-05@12:08
2x2_2C_8b_C2v_L	-0.82895175	0	11.085834	1.6163597	0.26736714	0.25712378	1.6019665	1.6019802	0.25717066	-0.32891158	0.76616828	3.0385852	0.77954787	0.24593376	0.1388616	0.47106873	0.47105634	0.13887906	0.07806274	-0.17265222	1	1.5486783e-05	-2.1254967e-05	-0.075255478	0.013153761	-0.013154988	0.075255558	4.7011307e-06	-9.1561804e-06	0.67456547	0.26414835	0.059072812	0.96586716	-0.6816938	-0.20075875	-0.044796915	0.026418026	0.013225498	0.002872395	0.14407764	0.042174182	0.042171821	0.14406816	1.9968416	0.016719	0.97202159	-0.31722217	-0.11989218	-0.6262366	-0.61595098	-0.61593811	-0.62624186	-0.11683319	0.40920242	-0.46782858	-3.5338449e-05	0.00012169442	0.86753135	0.23679749	-0.23678512	-0.86749051	-1.2009791e-05	1.3661953e-05	-0.034105346	-14.253886	R0:S0:1	0.97202159	b8cfe21	v2.4.3	Y	Broyden	4	sharp_wc_2.0_b_50	self-energy/D	boucle_1bande.py	2024-06-05@12:25
2x2_2C_8b_C2v_L	-0.82934767	0	11.075834	1.6160282	0.26739472	0.25720453	1.6015346	1.6014692	0.25714579	-0.32935977	0.76618929	3.0385852	0.77951014	0.24590342	0.13884873	0.47103563	0.47103691	0.13882513	0.078115737	-0.17265205	1	1.8221827e-05	-2.7772407e-05	-0.075284988	0.013159013	-0.013147999	0.075279216	-3.4009148e-05	2.1335503e-05	0.67456547	0.26414835	0.059064166	0.9658955	-0.6820409	-0.20082902	-0.044802277	0.026458794	0.013240899	0.0028738875	0.14400856	0.042192111	0.042196256	0.1440101	1.996841	0.016721123	0.97205583	-0.31733346	-0.11993465	-0.62615099	-0.61626819	-0.61628717	-0.62613133	-0.11683878	0.40947579	-0.46809294	-4.075437e-05	0.00015998409	0.86750087	0.23678745	-0.23682613	-0.86750593	0.00011126691	-2.0102764e-05	-0.034092613	-14.255837	R0:S0:1	0.97205583	b8cfe21	v2.4.3	Y	Broyden	3	sharp_wc_2.0_b_50	self-energy/D	boucle_1bande.py	2024-06-05@12:39
2x2_2C_8b_C2v_L	-0.82954937	0	11.065834	1.6157838	0.26738917	0.25741281	1.6013295	1.601426	0.25743879	-0.32990438	0.76605896	3.0385852	0.77950785	0.24583432	0.13884642	0.47099327	0.47099171	0.13886382	0.078093293	-0.17262097	1	4.272838e-06	-6.048071e-06	-0.075263685	0.013168024	-0.013169436	0.075260783	3.8511857e-06	-1.4115531e-06	0.67456547	0.26414835	0.059064511	0.96599086	-0.68225224	-0.20080317	-0.044831808	0.026499525	0.013254419	0.0028718331	0.14369338	0.042138485	0.042134796	0.1436903	1.9968473	0.016696622	0.97215284	-0.31746126	-0.11995053	-0.62521319	-0.61609517	-0.6160815	-0.6252316	-0.11672578	0.40942548	-0.46831793	-1.0526429e-05	3.3792881e-05	0.86695899	0.2366141	-0.23659373	-0.86692461	-1.1014613e-05	2.8522286e-06	-0.034020008	-14.25783	R0:S0:1	0.97215284	b8cfe21	v2.4.3	Y	Broyden	8	sharp_wc_2.0_b_50	self-energy/D	boucle_1bande.py	2024-06-05@13:10
2x2_2C_8b_C2v_L	-0.82984961	0	11.055834	1.6156726	0.26747726	0.25754588	1.6012318	1.6009791	0.25757426	-0.33034585	0.76580445	3.0385852	0.77948646	0.24583939	0.13884979	0.47097581	0.47093592	0.13885295	0.078113455	-0.17259911	1	-3.2244006e-06	6.8151018e-06	-0.075250215	0.013169216	-0.013165865	0.075252191	-4.9040037e-06	8.4931348e-06	0.67456547	0.26414835	0.059063399	0.96605247	-0.68253264	-0.20082563	-0.044849534	0.026540364	0.013268317	0.0028727254	0.14349934	0.042117324	0.042120209	0.14349441	1.9968494	0.016689904	0.97221923	-0.31757563	-0.12000567	-0.62473014	-0.61616564	-0.6161514	-0.62471914	-0.1166852	0.40956249	-0.46856091	3.4524888e-06	-4.2311995e-05	0.86660444	0.23653455	-0.23656235	-0.86661635	1.0797332e-05	-1.5854506e-05	-0.03397726	-14.259681	R0:S0:1	0.97221923	b8cfe21	v2.4.3	Y	Broyden	13	sharp_wc_2.0_b_50	self-energy/D	boucle_1bande.py	2024-06-05@13:58
2x2_2C_8b_C2v_L	-0.83007542	0	11.045834	1.615636	0.26752595	0.25767038	1.6007767	1.6009389	0.25775902	-0.33117929	0.76577829	3.0385852	0.77948971	0.24582487	0.13883891	0.47090126	0.47090721	0.13886914	0.078116254	-0.17258075	1	1.5199341e-06	-1.639351e-06	-0.07520407	0.013156395	-0.013173564	0.075218471	-5.6493721e-05	4.256591e-05	0.67456547	0.26414835	0.059064157	0.96614027	-0.68276145	-0.20081076	-0.044876186	0.026581156	0.013281329	0.0028715438	0.14321652	0.042079906	0.042071786	0.14321891	1.9968555	0.016669218	0.97230929	-0.31769851	-0.12004663	-0.62392289	-0.61606567	-0.61602995	-0.62394706	-0.11658748	0.40956271	-0.46878913	-5.9197703e-06	9.051398e-06	0.86604183	0.23646298	-0.23640071	-0.86607177	0.00017624678	-5.1072343e-05	-0.033911573	-14.262249	R0:S0:1	0.97230929	b8cfe21	v2.4.3	Y	Broyden	4	sharp_wc_2.0_b_50	self-energy/D	boucle_1bande.py	2024-06-05@14:15
2x2_2C_8b_C2v_L	-0.83050619	0	11.035834	1.6150185	0.26753328	0.25779583	1.6004519	1.6004966	0.25783999	-0.33151295	0.76566347	3.0385852	0.7794219	0.24575873	0.1388278	0.47089143	0.47088954	0.13884051	0.078179273	-0.17256287	1	1.3610238e-05	-2.1739856e-05	-0.075281934	0.013185564	-0.013191307	0.075289716	-7.1414487e-05	4.4965369e-05	0.67456547	0.26414835	0.059050037	0.96615674	-0.68313258	-0.20089891	-0.044876818	0.026622383	0.013297783	0.0028731224	0.14319233	0.042102406	0.042099045	0.14319218	1.9968534	0.016674328	0.97233195	-0.3178066	-0.12007498	-0.62395178	-0.61644706	-0.61643006	-0.62395696	-0.11661567	0.40986453	-0.46906458	-2.9297452e-05	0.00012764859	0.86622893	0.2363859	-0.23636454	-0.86624416	0.00022700966	-4.9273939e-05	-0.033909394	-14.264039	R0:S0:1	0.97233195	b8cfe21	v2.4.3	Y	Broyden	7	sharp_wc_2.0_b_50	self-energy/D	boucle_1bande.py	2024-06-05@14:42
2x2_2C_8b_C2v_L	-0.83077813	0	11.025834	1.6148394	0.26752468	0.25790568	1.5999165	1.6003207	0.25796084	-0.33226709	0.76565963	3.0385852	0.77941799	0.2457106	0.13880066	0.47083496	0.47085581	0.13883856	0.078202972	-0.1725533	1	2.1938839e-05	-3.7638115e-05	-0.07526017	0.01317874	-0.013188379	0.075268595	4.9381956e-05	-1.9798644e-05	0.67456547	0.26414835	0.05904802	0.96622878	-0.68339361	-0.20090679	-0.044898033	0.026663442	0.013312054	0.0028722922	0.14295389	0.04208378	0.042069656	0.14297559	1.9968573	0.016660067	0.97240767	-0.31793093	-0.12010398	-0.62329362	-0.61648516	-0.61642451	-0.62336001	-0.11655449	0.40994475	-0.46930323	-5.1610731e-05	0.00021004943	0.86578897	0.23634165	-0.23626871	-0.86585548	-0.00015162083	2.6335181e-05	-0.033857356	-14.266493	R0:S0:1	0.97240767	b8cfe21	v2.4.3	Y	Broyden	15	sharp_wc_2.0_b_50	self-energy/D	boucle_1bande.py	2024-06-05@15:37
2x2_2C_8b_C2v_L	-0.83117188	0	11.015834	1.6141751	0.2674863	0.25809709	1.5999114	1.5999891	0.25815491	-0.33246682	0.76528585	3.0385852	0.77936254	0.24561	0.13882568	0.47083234	0.47082722	0.13884612	0.078237882	-0.1725047	1	1.4324622e-05	-2.3158086e-05	-0.075316683	0.013206841	-0.013216446	0.075329182	-2.8044563e-05	1.9455447e-05	0.67456547	0.26414835	0.059039219	0.96625888	-0.68374007	-0.2009749	-0.044903118	0.026704766	0.013328466	0.0028727529	0.14288325	0.04208396	0.042077583	0.14289357	1.9968567	0.016661554	0.97244289	-0.3180457	-0.12011445	-0.62321107	-0.6167381	-0.61669902	-0.62323454	-0.11655195	0.41017197	-0.46957155	-3.2383901e-05	0.00013274134	0.86583546	0.23622569	-0.23618927	-0.86589963	8.9224118e-05	-2.163661e-05	-0.033843274	-14.267977	R0:S0:1	0.97244289	b8cfe21	v2.4.3	Y	Broyden	6	sharp_wc_2.0_b_50	self-energy/D	boucle_1bande.py	2024-06-05@16:02
2x2_2C_8b_C2v_L	-0.83138439	0	11.005834	1.6145022	0.26765289	0.25813564	1.5992636	1.5996424	0.25824049	-0.33320423	0.76535041	3.0385852	0.77937976	0.24568372	0.13877806	0.47075334	0.47077126	0.13882582	0.078228284	-0.17250086	1	1.2845496e-06	-6.1309645e-06	-0.075262792	0.013181988	-0.013201346	0.075271678	2.8117999e-05	-1.6535473e-05	0.67456547	0.26414835	0.059036844	0.96635155	-0.68395837	-0.20095515	-0.04493163	0.026745746	0.013340467	0.0028732098	0.14259411	0.042050612	0.042036945	0.14259441	1.996863	0.016639889	0.97253807	-0.31816357	-0.12019619	-0.62232161	-0.61664022	-0.61659213	-0.62237144	-0.11644543	0.41017227	-0.46979535	5.1098871e-08	3.5960991e-05	0.86525278	0.23618392	-0.23608825	-0.86523669	-8.6234405e-05	2.1668972e-05	-0.033773364	-14.270336	R0:S0:1	0.97253807	b8cfe21	v2.4.3	Y	Broyden	6	sharp_wc_2.0_b_50	self-energy/D	boucle_1bande.py	2024-06-05@16:26
