D	D_ave	E0_1	E_kin	GS_consistency	U	U_1_ave	eb1_1	eb1_1_ave	eb2_1	eb2_1_ave	eb3_1	eb3_1_ave	eb4_1	eb4_1_ave	eb5_1	eb5_1_ave	eb6_1	eb6_1_ave	eb7_1	eb7_1_ave	eb8_1	eb8_1_ave	githash	model	mu	mu_1_ave	mu_ave	n_1	sb1_1	sb1_1_ave	sb2_1	sb2_1_ave	sb3_1	sb3_1_ave	sb4_1	sb4_1_ave	sb5_1	sb5_1_ave	sb6_1	sb6_1_ave	sb7_1	sb7_1_ave	sb8_1	sb8_1_ave	script	sector_1	t	t_1_ave	t_ave	tb1_1	tb1_1_ave	tb2_1	tb2_1_ave	tb3_1	tb3_1_ave	tb4_1	tb4_1_ave	tb5_1	tb5_1_ave	tb6_1	tb6_1_ave	tb7_1	tb7_1_ave	tb8_1	tb8_1_ave	time	tp	tp_1_ave	tp_ave	version	
0	0.01305917694	-13.10820481	-1.135535325	Y	6	0.06515966117	0.3794679854	0.1352317205	-0.3242871428	1.971421081	-0.299561872	1.657880115	1.007043623	0.1077322591	-0.2999514243	1.657708107	1.008049469	0.1075269939	-0.2700964752	1.918965517	0.9530958339	0.03882252893	a248bdd	2x2_2C_8b_C2v_L	2	0.9447790694	0.9525876793	0.9999999999203306	-0.008695995525	0.0104304891	0.007036127549	-0.05468255683	-0.1534230875	1.234001067	0.0597490164	0.114012137	-0.1537065055	1.234860268	-0.06002516431	-0.112951044	-6.334390511e-05	9.157991697e-05	-5.559408254e-05	0.0002171571806	boucle_1bande.py	R0:S0:1	1	-0.6624074027	-1.104204793	-0.2023679477	1.483030038	0.2310277655	-0.2961773585	0.209152502	-1.417952569	-0.3828745628	1.143033015	-0.2092380294	1.418123113	-0.3828528989	1.142037831	0.2262576346	-1.052058219	0.52545506	-0.3624832707	2024-11-27@13:31	-0.3	-0.01111003097	0.1044351067	v2.7.1	
D	D_ave	E0_1	E_kin	GS_consistency	U	U_1_ave	eb1_1	eb1_1_ave	eb2_1	eb2_1_ave	eb3_1	eb3_1_ave	eb4_1	eb4_1_ave	eb5_1	eb5_1_ave	eb6_1	eb6_1_ave	eb7_1	eb7_1_ave	eb8_1	eb8_1_ave	githash	model	mu	mu_1_ave	mu_ave	n_1	sb1_1	sb1_1_ave	sb2_1	sb2_1_ave	sb3_1	sb3_1_ave	sb4_1	sb4_1_ave	sb5_1	sb5_1_ave	sb6_1	sb6_1_ave	sb7_1	sb7_1_ave	sb8_1	sb8_1_ave	script	sector_1	t	t_1_ave	t_ave	tb1_1	tb1_1_ave	tb2_1	tb2_1_ave	tb3_1	tb3_1_ave	tb4_1	tb4_1_ave	tb5_1	tb5_1_ave	tb6_1	tb6_1_ave	tb7_1	tb7_1_ave	tb8_1	tb8_1_ave	time	tp	tp_1_ave	tp_ave	version	
0	0.01305917694	-13.10820481	-1.135535325	Y	6	0.06515966117	0.3794679854	0.1352317205	-0.3242871428	1.971421081	-0.299561872	1.657880115	1.007043623	0.1077322591	-0.2999514243	1.657708107	1.008049469	0.1075269939	-0.2700964752	1.918965517	0.9530958339	0.03882252893	a248bdd	2x2_2C_8b_C2v_L	2	0.9447790694	0.9525876794	0.9999999999203351	-0.008695995526	0.0104304891	0.007036127549	-0.05468255683	-0.1534230875	1.234001067	0.0597490164	0.114012137	-0.1537065055	1.234860268	-0.06002516431	-0.112951044	-6.334390516e-05	9.157991701e-05	-5.559408261e-05	0.0002171571809	boucle_1bande.py	R0:S0:1	1	-0.6624074027	-1.104204793	-0.2023679477	1.483030038	0.2310277655	-0.2961773585	0.209152502	-1.417952569	-0.3828745628	1.143033015	-0.2092380294	1.418123113	-0.3828528989	1.142037831	0.2262576346	-1.052058219	0.52545506	-0.3624832707	2024-11-27@13:32	-0.3	-0.01111003097	0.1044351067	v2.7.1	
0	0.01357376318	-12.99259978	-1.137373129	Y	6	0.06480426301	0.3648953448	0.1413085045	-0.3172958688	1.969947446	-0.2952910169	1.651332416	0.9967621614	0.1101497519	-0.295440985	1.65136056	0.9967434595	0.110161075	-0.2648450162	1.91790888	0.9430096173	0.03946929597	a248bdd	2x2_2C_8b_C2v_L	1.98	0.9428352488	0.9506696297	0.9999999999089679	-0.005401712796	0.006773218017	0.004430906909	-0.03473832431	-0.1531600577	1.244773163	0.059319391	0.1172237419	-0.1531703729	1.244638736	-0.05930980903	-0.1173075391	-0.0001281895077	0.0001531422365	-0.0001076549158	0.0003865013581	boucle_1bande.py	R0:S0:1	1	-0.6615724555	-1.106293169	-0.2022284082	1.506459958	0.2292155852	-0.3041353566	0.2078480528	-1.427137314	-0.3832085336	1.153763713	-0.2079134176	1.427199788	-0.3832431777	1.153826362	0.2246868313	-1.053148486	0.5250143418	-0.3642383317	2024-11-27@13:33	-0.3	-0.01104489227	0.1035998683	v2.7.1	
0	0.01250198887	-13.22518298	-1.133629486	Y	6	0.06550038777	0.3941908932	0.1294813812	-0.331228897	1.973010243	-0.3043561396	1.665504208	1.012429195	0.1058742095	-0.304390649	1.665487906	1.012539387	0.1058543685	-0.2759326901	1.920029286	0.9632354896	0.03816588331	a248bdd	2x2_2C_8b_C2v_L	2.02	0.9467114013	0.9545704879	0.9999999998945812	-0.005416121656	0.006239857551	0.004312200919	-0.03319316035	-0.153192724	1.219994893	0.05973635233	0.1127803955	-0.1532078129	1.219983578	-0.05975631354	-0.1126988721	-7.496709597e-05	9.889705594e-05	-6.229894299e-05	0.000226790882	boucle_1bande.py	R0:S0:1	1	-0.6632549784	-1.102049783	-0.2025457316	1.4603388	0.2329588909	-0.2886470307	0.2106636384	-1.407564235	-0.3822208909	1.134573716	-0.2106854213	1.407649446	-0.382230174	1.134472465	0.2279613994	-1.051082722	0.525841782	-0.3606473751	2024-11-27@13:37	-0.3	-0.01119415856	0.1052656763	v2.7.1	
0	0.01175221872	-13.34239464	-1.131512533	Y	6	0.06580350028	0.4101509442	0.1233004718	-0.3390162472	1.974532322	-0.3091803034	1.673645874	1.02005214	0.1036420256	-0.3092643017	1.673638228	1.020020366	0.1036260295	-0.2813685983	1.921226665	0.9752498669	0.03740261072	a248bdd	2x2_2C_8b_C2v_L	2.04	0.9487003001	0.9567401105	0.9999999998409053	-0.004150948724	0.00460253387	0.003231560282	-0.0245989192	-0.1525598661	1.203794421	0.05967709766	0.1109772341	-0.1525910148	1.203858669	-0.05972163584	-0.1108483415	-6.13392154e-05	7.793290626e-05	-4.845387208e-05	0.0001787824196	boucle_1bande.py	R0:S0:1	1	-0.6641664016	-1.099635471	-0.2023123046	1.434346807	0.2350551114	-0.2807381267	0.212388648	-1.396672751	-0.381378279	1.124237931	-0.2124050437	1.396680128	-0.3813615734	1.124141968	0.2297012909	-1.049521956	0.5258515348	-0.3583710521	2024-11-27@13:40	-0.3	-0.01133987171	0.1062568704	v2.7.1	
0	-0.01431012293	-11.19716655	-1.139820805	Y	6	0.06449901306	0.3503576472	0.1473760173	-0.3113078338	1.966684614	0.9766932031	0.1142630978	0.2882844492	0.3578272171	0.9803310057	0.1136167646	0.2878401354	0.3587182656	0.256784741	0.08380425232	0.9312558764	0.04044457913	a248bdd	2x2_2C_8b_C2v_L	1.96	0.9406882041	0.9486278748	0.9999999998410729	-0.0251874443	0.03335149134	0.02103475398	-0.1659990447	-0.05817056693	-0.123819041	0.2057433681	-1.438912801	-0.05863993549	-0.1210061963	-0.2058768897	1.440772595	0.2226656803	-1.056351745	-0.0001158289578	0.0004405444863	boucle_1bande.py	R0:S0:1	1	-0.6603838857	-1.108971984	-0.201582746	1.526562323	0.225961854	-0.3119269188	-0.3831965134	1.171717782	-0.1521610387	1.257874624	0.3833205211	-1.168732973	-0.1526498407	1.259481791	0.0002416359231	-0.0003293496071	0.524923008	-0.3670992191	2024-11-27@13:43	-0.3	-0.01075483866	0.1028294026	v2.7.1	
0	0.01133266495	-13.45936191	-1.129627079	Y	6	0.06615484689	0.4230845712	0.1186294823	-0.3464447771	1.975748769	-0.3138771469	1.679797883	1.034268459	0.1013833486	-0.3139982328	1.679746247	1.034432179	0.1013248679	-0.2854696244	1.922132885	0.9846832289	0.03688582533	a248bdd	2x2_2C_8b_C2v_L	2.06	0.9505259933	0.9586343665	0.9999999999044484	-0.0006027443629	0.0006534783298	0.0004605918883	-0.003459443028	-0.1530955788	1.194133417	0.06034170541	0.1069363604	-0.1531837023	1.194426699	-0.06045135364	-0.106556355	-1.560147933e-05	1.667758745e-05	-1.14101146e-05	4.306165814e-05	boucle_1bande.py	R0:S0:1	1	-0.6648259002	-1.097562361	-0.2024733306	1.414352279	0.236587648	-0.2745424095	0.2135622361	-1.387032183	-0.3818457295	1.114172052	-0.2135722269	1.387053112	-0.3818096485	1.113853926	0.2307970857	-1.048112411	0.52652381	-0.3569018957	2024-11-27@13:45	-0.3	-0.01122530933	0.1068823955	v2.7.1	
0	0.01462259972	-12.77612963	-1.140935469	Y	6	0.06409493969	0.3442872144	0.1529488163	-0.3074078037	1.967245777	-0.2868724327	1.637826671	0.9800894138	0.1148117639	-0.2869289093	1.6377882	0.9800056375	0.1147700832	-0.2558850896	1.915899723	0.9279581062	0.04071453824	a248bdd	2x2_2C_8b_C2v_L	1.94	0.9388846625	0.9468028832	0.9999999998210399	-0.001759766135	0.002370870019	0.001487876399	-0.01184345463	-0.1528178074	1.267128455	0.05873587983	0.1221024969	-0.1528800157	1.26733687	-0.05880556495	-0.1218381709	1.226972365e-05	-1.732153506e-05	6.898013671e-06	-1.146543579e-05	boucle_1bande.py	R0:S0:1	1	-0.6598382664	-1.110412712	-0.2031296332	1.552545656	0.2261684702	-0.3187537459	0.205128483	-1.445246065	-0.384198076	1.174179947	-0.2051308333	1.44524978	-0.3841388769	1.17393907	0.2219669056	-1.055988634	0.5251846237	-0.3677722981	2024-11-27@13:45	-0.3	-0.01091685207	0.1017425227	v2.7.1	
0	-0.01509765247	-12.16302816	-1.142704463	Y	6	0.06372448905	0.3347751506	0.158660754	-0.3031622223	1.965656394	0.9655957415	0.1180761517	-0.2821510468	1.631718677	0.9640415832	0.1182068606	-0.281877171	1.631900914	0.2517527211	0.08517427737	0.9220720751	0.0413307616	a248bdd	2x2_2C_8b_C2v_L	1.92	0.9368771647	0.9449032311	0.9999999999193858	-0.008746337921	0.01237781405	0.007372417807	-0.05889741565	-0.05786029469	-0.1271561485	0.1518519113	-1.275523694	-0.05734980416	-0.1288184308	-0.1514213818	1.272705992	-0.2208348718	1.058148526	0.0001417902752	-0.0004264976121	boucle_1bande.py	R0:S0:1	1	-0.6589244805	-1.11244425	-0.2033785612	1.573870073	0.2245732395	-0.325915287	-0.3842223974	1.18817907	0.2036879244	-1.452977815	0.3841935661	-1.188327132	0.2038500371	-1.454496012	0.0001390886237	-0.000183985347	0.525479781	-0.3695842779	2024-11-27@13:50	-0.3	-0.01088073628	0.1008673739	v2.7.1	
