model	E_kin	D	U	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	sb1_1	sb2_1	sb3_1	sb4_1	sb5_1	sb6_1	sb7_1	sb8_1	t	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	tp	tpp	ave_D	ave_mu	ave_t	ave_tp	ave_tpp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_sb1_1	ave_sb2_1	ave_sb3_1	ave_sb4_1	ave_sb5_1	ave_sb6_1	ave_sb7_1	ave_sb8_1	ave_t_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	ave_tp_1	E0_1	sector_1	n_1	githash	version	GS_consistency	method	iterations	dist_function	convergence	script	time	
2x2_2C_8b_C2v_L	-1.0790301	0	10.015295	-0.27718828	0.39847705	0.61028354	-0.2460047	0.24604628	0.61035403	0.62639755	-0.19551794	2.011062	4.6192759e-05	-3.8344275e-05	0.081232152	-0.13428411	0.22822088	0.08122992	-2.4065305e-05	-5.1901633e-05	1	-0.12546862	0.20052058	-0.40943388	0.22822834	-0.13431237	0.40943357	-0.55124514	-0.24497639	-0.76201266	0.10020614	0.0097957431	0.88671179	-0.76931972	0.36439724	-0.31969199	0.023955177	1.983722	0.27737348	0.17406614	1.5537841	0.4461492	0.17405673	0.085091925	1.8640529	0.88628708	-0.00056844825	1.3538552e-05	0.014248152	0.99213665	-1.2917112	0.01428082	5.6369797e-05	9.7227861e-05	-0.45184862	0.27743475	-1.771564	1.2863434	-1.2918322	0.99223715	-1.2863178	0.61673241	0.99785375	0.044638735	-11.805396	R0:S0:1	0.88628708	b8cfe21	v2.4.3	Y	Broyden	0	sharp_wc_2.0_b_50	self-energy/D	boucle_1bande.py	2024-06-13@19:20
2x2_2C_8b_C2v_L	-1.0789382	0	10.015295	-0.27718012	0.39825227	0.61054677	-0.24606004	0.24602413	0.61034593	0.62639101	-0.1956567	2.012062	-0.0002065238	0.0001549975	0.081341908	-0.13451242	0.22819658	0.081320437	1.9163655e-05	4.9561767e-05	1	-0.12547734	0.20047639	-0.40933284	0.22818386	-0.13444841	0.4093248	-0.55118179	-0.24503889	-0.76201266	0.10020614	0.0098058331	0.88678863	-0.76929443	0.36432504	-0.31957633	0.023962374	1.9837251	0.27732419	0.17377828	1.5538408	0.44625979	0.1739328	0.08503244	1.864107	0.88636604	0.0024741927	-0.0001064221	0.013846129	0.99273613	-1.2914852	0.013986403	1.1507282e-07	-0.00013308024	-0.45185286	0.2773708	-1.7712566	1.28533	-1.2914744	0.99286241	-1.2859575	0.61659827	0.99778048	0.044627375	-11.809246	R0:S0:1	0.88636604	b8cfe21	v2.4.3	Y	Broyden	21	sharp_wc_2.0_b_50	self-energy/D	boucle_1bande.py	2024-06-13@19:37
2x2_2C_8b_C2v_L	-1.0788649	0	10.015295	-0.27705187	0.39795808	0.61047301	-0.24606933	0.24611187	0.61070619	0.62641296	-0.19587885	2.013062	0.00013669621	-0.00010859031	0.081426349	-0.13465803	0.22815354	0.0814536	-2.243122e-05	-4.9762042e-05	1	-0.12546357	0.20042825	-0.40920968	0.22816155	-0.13471886	0.40922458	-0.55112238	-0.24513202	-0.76201266	0.10020614	0.0098166011	0.88687382	-0.7692905	0.36424919	-0.31946055	0.023969901	1.9837293	0.27732759	0.17370843	1.5537474	0.44619892	0.17357423	0.084961173	1.8641728	0.88644293	-0.0016333367	8.7833691e-05	0.013643599	0.9935379	-1.2911789	0.013494567	3.1087136e-05	0.0001136255	-0.45185667	0.27730138	-1.7710745	1.2851817	-1.2911629	0.99350036	-1.2846771	0.61643481	0.99775214	0.044618913	-11.812962	R0:S0:1	0.88644293	b8cfe21	v2.4.3	Y	Broyden	5	sharp_wc_2.0_b_50	self-energy/D	boucle_1bande.py	2024-06-13@19:42
2x2_2C_8b_C2v_L	-1.0787958	0	10.015295	-0.27699248	0.39765716	0.61055057	-0.24613935	0.24615805	0.61097459	0.62643793	-0.19612343	2.014062	0.0002917522	-0.00022976425	0.081620138	-0.13490963	0.22808792	0.081519342	-2.7674352e-05	-0.00012047958	1	-0.12546878	0.20037208	-0.40908305	0.22816585	-0.13493428	0.40912673	-0.55107592	-0.24523254	-0.76201266	0.10020614	0.009828539	0.88695547	-0.7692844	0.36418067	-0.31935245	0.023977616	1.9837288	0.2773357	0.1735801	1.5535123	0.44609739	0.17324242	0.084894956	1.8642332	0.88651733	-0.003687934	-4.226523e-05	0.013073767	0.99482729	-1.2908879	0.013235187	-6.8144391e-05	0.00033286501	-0.45185676	0.27726639	-1.7708764	1.2849266	-1.2909265	0.99388545	-1.2834195	0.61628995	0.99775092	0.044612731	-11.817023	R0:S0:1	0.88651733	b8cfe21	v2.4.3	Y	Broyden	6	sharp_wc_2.0_b_50	self-energy/D	boucle_1bande.py	2024-06-13@19:48
2x2_2C_8b_C2v_L	-1.0787228	0	10.015295	-0.27687049	0.39734394	0.61044827	-0.24614276	0.24624448	0.61132561	0.62641308	-0.19627162	2.015062	0.00070885729	-0.00053835708	0.081730044	-0.13506488	0.22802748	0.08166874	-6.9946801e-05	-0.00024197992	1	-0.12545638	0.20031147	-0.40895015	0.22815215	-0.13523012	0.40901163	-0.55101357	-0.245297	-0.76201266	0.10020614	0.0098381057	0.88704057	-0.76927704	0.36411022	-0.31923405	0.023984845	1.9837241	0.27732988	0.17347887	1.5533417	0.44603481	0.17289767	0.084837767	1.864283	0.88659381	-0.0086874027	0.00015402225	0.012743072	0.99560199	-1.2904698	0.012697905	-5.8413253e-05	0.00063441034	-0.4518573	0.2772124	-1.7706307	1.2846516	-1.2907448	0.99468753	-1.2821983	0.61616005	0.99770309	0.044606276	-11.820565	R0:S0:1	0.88659381	b8cfe21	v2.4.3	Y	Broyden	9	sharp_wc_2.0_b_50	self-energy/D	boucle_1bande.py	2024-06-13@19:55
2x2_2C_8b_C2v_L	-1.0786621	0	10.015295	-0.27693199	0.39704793	0.61085617	-0.24620445	0.24630021	0.61126582	0.62644275	-0.19650046	2.016062	0.00028937502	-0.00021851197	0.081852456	-0.13534236	0.22802167	0.081803779	-4.2915683e-05	-0.00012445153	1	-0.12546993	0.20026892	-0.4088613	0.22809575	-0.13542193	0.40888089	-0.55096267	-0.2453902	-0.76201266	0.10020614	0.0098513707	0.88712544	-0.76928125	0.36403912	-0.31912657	0.023992792	1.9837351	0.27736103	0.17310947	1.5533806	0.44620767	0.17281462	0.08476866	1.8643462	0.88666692	-0.0036692712	-7.8578313e-05	0.012276054	0.99626655	-1.2902322	0.012355895	-1.0726883e-05	0.00032819527	-0.4518591	0.27715735	-1.7705211	1.2833313	-1.2904623	0.99572055	-1.2820306	0.61600086	0.99769239	0.044601419	-11.82484	R0:S0:1	0.88666692	b8cfe21	v2.4.3	Y	Broyden	6	sharp_wc_2.0_b_50	self-energy/D	boucle_1bande.py	2024-06-13@20:01
2x2_2C_8b_C2v_L	-1.0785844	0	10.015295	-0.27673156	0.39680032	0.6110921	-0.24630715	0.24634938	0.61138687	0.62646104	-0.19672604	2.017062	0.00016613507	-0.00012716436	0.081967707	-0.1355927	0.22800548	0.081930005	-2.1142798e-05	-7.6521764e-05	1	-0.12545332	0.20022276	-0.40873105	0.22805372	-0.13562736	0.4087617	-0.55089849	-0.24549118	-0.76201266	0.10020614	0.0098611097	0.88721461	-0.76928272	0.36395172	-0.31900092	0.024000331	1.98374	0.27732454	0.17277341	1.553491	0.4462948	0.17266026	0.084696191	1.8644127	0.88674725	-0.002068197	-5.5189213e-07	0.011874235	0.9968254	-1.2899052	0.011982542	-5.5997868e-06	0.0001856869	-0.45186855	0.27707791	-1.7702661	1.2820944	-1.2901103	0.99666898	-1.2816363	0.61583671	0.99765956	0.044585123	-11.828583	R0:S0:1	0.88674725	b8cfe21	v2.4.3	Y	Broyden	12	sharp_wc_2.0_b_50	self-energy/D	boucle_1bande.py	2024-06-13@20:11
2x2_2C_8b_C2v_L	-1.0785207	0	10.015295	-0.27665553	0.39643054	0.61162401	-0.24641446	0.24633261	0.61116421	0.62645456	-0.19692647	2.018062	-0.00032802854	0.00025364681	0.082041843	-0.13585939	0.22802357	0.082081094	2.8996625e-05	0.00011738869	1	-0.12545192	0.20015721	-0.40866177	0.22797308	-0.13577632	0.40862529	-0.55084227	-0.24557594	-0.76201266	0.10020614	0.0098713328	0.8873009	-0.76928097	0.36388517	-0.31888877	0.024007746	1.9837376	0.27736708	0.17236754	1.5537084	0.4466187	0.17265314	0.084635495	1.8644616	0.88682036	0.0040392492	-5.51849e-05	0.011585993	0.9972632	-1.2898033	0.011562995	4.1056123e-05	-0.00030626666	-0.45186349	0.27705698	-1.7701134	1.2805834	-1.2896736	0.99772499	-1.281783	0.61569889	0.99765787	0.044584973	-11.832579	R0:S0:1	0.88682036	b8cfe21	v2.4.3	Y	Broyden	5	sharp_wc_2.0_b_50	self-energy/D	boucle_1bande.py	2024-06-13@20:16
2x2_2C_8b_C2v_L	-1.0784528	0	10.015295	-0.27657693	0.3961326	0.61160463	-0.24642498	0.24640637	0.61148388	0.62648538	-0.19714203	2.019062	-5.8565599e-05	3.840731e-05	0.082167578	-0.13603477	0.22798186	0.082197979	7.7949573e-06	2.836155e-05	1	-0.12545626	0.2001092	-0.40853612	0.22795051	-0.13603738	0.40851363	-0.55078955	-0.24566941	-0.76201266	0.10020614	0.0098823824	0.88738071	-0.76927088	0.36382302	-0.31878419	0.024015293	1.9837397	0.27738485	0.17229157	1.5535336	0.44659293	0.17228167	0.084569353	1.864515	0.88689416	0.00075004161	3.8833114e-05	0.011257512	0.99829318	-1.2895998	0.011107502	2.0798349e-06	-6.8261262e-05	-0.45186258	0.27702331	-1.7699468	1.2804641	-1.2893893	0.99828093	-1.2804129	0.61554905	0.99766365	0.044580706	-11.836406	R0:S0:1	0.88689416	b8cfe21	v2.4.3	Y	Broyden	4	sharp_wc_2.0_b_50	self-energy/D	boucle_1bande.py	2024-06-13@20:20
2x2_2C_8b_C2v_L	-1.0783626	0	10.015295	-0.27645712	0.39587556	0.61182414	-0.24646586	0.24644452	0.61151542	0.62647158	-0.19732181	2.020062	-0.00018315371	0.00013485376	0.082261208	-0.1362445	0.22794997	0.082321764	1.6453059e-05	7.34817e-05	1	-0.12544333	0.20006048	-0.40843656	0.22790135	-0.13622925	0.40839466	-0.55072958	-0.24573841	-0.76201266	0.10020614	0.009891804	0.88746476	-0.76925821	0.36373816	-0.31865575	0.024022528	1.9837436	0.27734772	0.17199946	1.5536164	0.44663414	0.17216242	0.084505963	1.8645856	0.88697452	0.0023101573	4.5357012e-05	0.010881409	0.99871123	-1.2891715	0.010739797	4.0051751e-05	-0.00019909859	-0.45186938	0.27694361	-1.7696694	1.2793894	-1.2890535	0.99914336	-1.2800923	0.61540651	0.99756267	0.044567368	-11.840084	R0:S0:1	0.88697452	b8cfe21	v2.4.3	Y	Broyden	5	sharp_wc_2.0_b_50	self-energy/D	boucle_1bande.py	2024-06-13@20:24
