model	E_kin	D	M	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	sb1_1	sb2_1	sb3_1	sb4_1	sb5_1	sb6_1	sb7_1	sb8_1	tbA1_down_1	tbA1_up_1	tbA2_down_1	tbA2_up_1	tbA3_down_1	tbA3_up_1	tbA4_down_1	tbA4_up_1	tbA5_down_1	tbA5_up_1	tbA6_down_1	tbA6_up_1	tbA7_down_1	tbA7_up_1	tbA8_down_1	tbA8_up_1	tbB1_down_1	tbB1_up_1	tbB2_down_1	tbB2_up_1	tbB3_down_1	tbB3_up_1	tbB4_down_1	tbB4_up_1	tbB5_down_1	tbB5_up_1	tbB6_down_1	tbB6_up_1	tbB7_down_1	tbB7_up_1	tbB8_down_1	tbB8_up_1	tpd	tpp	tppp	trb1_1	trb2_1	trb3_1	trb4_1	trb5_1	trb6_1	trb7_1	trb8_1	ave_D	ave_M	ave_e	ave_mu	ave_tpd	ave_tpp	ave_tppp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_sb1_1	ave_sb2_1	ave_sb3_1	ave_sb4_1	ave_sb5_1	ave_sb6_1	ave_sb7_1	ave_sb8_1	ave_tbA1_down_1	ave_tbA1_up_1	ave_tbA2_down_1	ave_tbA2_up_1	ave_tbA3_down_1	ave_tbA3_up_1	ave_tbA4_down_1	ave_tbA4_up_1	ave_tbA5_down_1	ave_tbA5_up_1	ave_tbA6_down_1	ave_tbA6_up_1	ave_tbA7_down_1	ave_tbA7_up_1	ave_tbA8_down_1	ave_tbA8_up_1	ave_tbB1_down_1	ave_tbB1_up_1	ave_tbB2_down_1	ave_tbB2_up_1	ave_tbB3_down_1	ave_tbB3_up_1	ave_tbB4_down_1	ave_tbB4_up_1	ave_tbB5_down_1	ave_tbB5_up_1	ave_tbB6_down_1	ave_tbB6_up_1	ave_tbB7_down_1	ave_tbB7_up_1	ave_tbB8_down_1	ave_tbB8_up_1	ave_trb1_1	ave_trb2_1	ave_trb3_1	ave_trb4_1	ave_trb5_1	ave_trb6_1	ave_trb7_1	ave_trb8_1	ave_e_2	ave_mu_2	ave_tpp_2	ave_tppp_2	E0_1	sector_1	n_1	E0_2	sector_2	n_2	githash	version	GS_consistency	iterations	dist_function	convergence	script	time	
2x2_2C_8b_C2v_L	4.6738279	0	0	10.999094	2.5000884	-5.3259243	-4.2681093	0.45301188	-6.2242528	-5.2045971	-0.40968165	-0.40978861	-7.1208326	12.086608	1.6322016e-05	4.4739075e-05	-4.0226949e-06	3.0994361e-05	-5.117313e-05	0.25721958	-7.4788682e-06	-8.9111673e-06	-2.1425031	1.9893039	1.5497965	0.2729095	0.18668806	0.48438643	-0.39075791	1.7075761	-0.0010326081	2.2542652	-8.214762e-06	5.8977567e-06	1.3937963e-06	-1.1874161e-05	2.987996	0.0011356193	-1.9948565	2.1487897	0.27403088	1.5435271	0.48436337	0.18677011	1.6997382	-0.38638207	2.2542642	-0.0010843064	2.1960406e-05	5.0704989e-06	6.6110944e-06	-2.2206936e-05	0.001087362	2.9879878	2.1000006	1.3	0.20106456	2.5838563e-05	2.9207221e-05	1.2143639e-05	7.4972522e-06	-6.8430647e-06	-6.1753925e-06	0.25726185	4.5186559e-05	1.7783481e-05	0.21335216	1.2482622	1.6702105	-0.61630808	-0.22095182	0.092812898	0.26687808	1.5922453	1.7788695	0.023761415	1.9949006	1.989442	1.9874417	1.9874358	1.5645953	1.2577659	-8.8903756e-06	-2.8680964e-05	9.5806495e-06	-3.2393691e-05	3.6514182e-05	-0.39952141	-1.0536034e-05	-0.00027268573	0.99755099	-0.24989493	-0.74402535	-0.16782058	0.053558352	-0.25617221	0.0065054275	-0.022482802	0.0005230409	-0.030134947	0.00024115335	8.3489301e-06	-0.00021333553	1.0648619e-05	-1.1480999	-1.3907337e-05	0.2495054	-0.9996221	-0.16847411	-0.74108426	-0.25615154	0.053586366	-0.021917353	0.0044259089	-0.030131956	0.00054945232	-1.2705911e-05	-0.00022898023	-9.1137374e-06	0.00028805758	-1.355482e-05	-1.148098	-1.1038899e-05	-1.6720648e-05	-2.7259707e-05	-9.5403024e-06	-2.0450146e-05	-1.1505941e-05	-0.39961017	-2.2714265e-05	2	2	0	0	-115.84904	R0:S0:1	1.2577659	-76.692157	uncorrelated	2	817c5bc	v2.2.6	YY	8	sharp_wc_2.0_b_50	self-energy/D/M	boucle_AF.py	2023-11-22@13:26
2x2_2C_8b_C2v_L	4.6741505	0	0	10.999094	2.5000884	-5.3275198	-4.2654029	0.452928	-6.2266644	-5.2061144	-0.40961832	-0.4097155	-7.121058	12.086708	1.4362911e-06	-1.571273e-05	-2.5584284e-06	2.3296514e-05	2.2702931e-06	0.25725468	2.4415919e-06	3.9186173e-06	-2.1428349	1.9912068	1.5488592	0.27286107	0.18673522	0.48443665	-0.3932529	1.7057093	-0.00028960943	2.254582	6.5475169e-06	-6.3921197e-07	-2.9668681e-06	1.1457654e-05	2.9880408	0.0015056623	-1.9983815	2.1489669	0.27156386	1.5427181	0.48440444	0.18678171	1.6961927	-0.38911667	2.254583	-0.0014483529	1.7929005e-06	-2.8143227e-06	-4.9755048e-06	7.2472281e-06	0.00031634052	2.9880399	2.1000006	1.3	0.20106456	-1.090079e-05	1.0885874e-05	-2.8169599e-06	9.330962e-07	4.5013751e-07	-9.9301106e-06	0.257289	-7.0096831e-06	-1.0898313e-05	0.21332087	1.2482668	1.6702442	-0.61626075	-0.22095303	0.092803956	0.26687757	1.5921414	1.7789551	0.023767534	1.9949156	1.9894418	1.9874387	1.987434	1.564595	1.2577641	-1.6692762e-06	9.3727827e-06	5.2953587e-06	-2.439051e-05	-9.0865794e-07	-0.39957664	-3.0269758e-05	0.00016324277	0.99775251	-0.24992852	-0.74372439	-0.16782978	0.053550652	-0.25620053	0.0076055889	-0.022221821	0.00014765096	-0.03013819	-0.00014685624	-5.2653704e-06	0.00013338473	-6.6573287e-06	-1.1480973	-1.8980109e-05	0.24961732	-0.99961578	-0.16837892	-0.74108338	-0.25617207	0.053588192	-0.021624551	0.0054883957	-0.030135633	0.0007331508	6.0484623e-06	0.00013423156	5.7873469e-06	-0.0001493259	-3.0200897e-06	-1.1480957	5.9431154e-06	-5.3930481e-06	5.9638396e-06	-6.0515987e-07	1.4863691e-05	3.0134786e-06	-0.39964851	3.7992983e-06	2	2	0	0	-115.85541	R0:S0:1	1.2577641	-76.692957	uncorrelated	2	817c5bc	v2.2.6	YY	7	sharp_wc_2.0_b_50	self-energy/D/M	boucle_AF.py	2023-11-22@13:38
2x2_2C_8b_C2v_L	4.6741916	0	0	10.999094	2.5000884	-5.32616	-4.2682183	0.45282097	-6.2234415	-5.2049143	-0.40952825	-0.40964213	-7.1208847	12.086808	-4.3735559e-05	-1.1838404e-05	7.5212428e-06	-4.5933256e-05	-2.9875823e-05	0.25722717	-8.2558029e-06	-2.9202183e-06	-2.1424559	1.9891918	1.5498809	0.27295819	0.18669337	0.48437944	-0.39058391	1.7075899	-0.0010248797	2.2542993	-6.8340524e-06	3.8272504e-06	1.163846e-06	-5.9763962e-06	2.9879778	0.0011945667	-1.9947197	2.1487669	0.27416067	1.5435793	0.48435244	0.18676623	1.6997613	-0.38617963	2.2543032	-0.0011317031	2.2040962e-05	1.2535972e-05	1.0496175e-05	-1.448221e-05	0.001079364	2.9879701	2.1000006	1.3	0.20106456	-7.4859704e-06	-3.9089924e-05	1.3463917e-06	5.841142e-06	-2.5466168e-06	-7.8030328e-06	0.25726984	2.5548448e-05	2.3653211e-05	0.21332155	1.2482678	1.6702465	-0.61625633	-0.22095124	0.092802696	0.26688127	1.5922716	1.7788389	0.023760982	1.9948995	1.989442	1.987441	1.9874351	1.5645872	1.2577691	2.0097281e-05	9.4528193e-06	-1.4376945e-05	4.7172512e-05	2.2356767e-05	-0.39953499	-9.1220612e-06	-0.00036442834	0.99751064	-0.24988904	-0.74408521	-0.16783169	0.053554343	-0.25617043	0.0064439741	-0.022501142	0.00051840267	-0.030135052	0.00029497928	1.1897867e-05	-0.00027587832	1.3332417e-05	-1.1481075	-1.6422799e-05	0.24949532	-0.99959597	-0.16849112	-0.74112299	-0.25614507	0.053585719	-0.021933385	0.0043550843	-0.030132294	0.00057161065	-1.4069889e-05	-0.0003124754	-1.3117746e-05	0.00032026208	-1.4123317e-05	-1.1481056	1.2069179e-06	2.56678e-05	-6.1674577e-06	-7.1418805e-06	-3.1177534e-05	-9.2214417e-06	-0.39962203	-1.2694008e-05	2	2	0	0	-115.84908	R0:S0:1	1.2577691	-76.693757	uncorrelated	2	817c5bc	v2.2.6	YY	3	sharp_wc_2.0_b_50	self-energy/D/M	boucle_AF.py	2023-11-22@13:44
2x2_2C_8b_C2v_L	4.6744595	0	0	10.999094	2.5000884	-5.3275544	-4.2659562	0.45269806	-6.2256959	-5.2057742	-0.40938116	-0.40951536	-7.1210303	12.086908	1.8668609e-05	1.5143773e-05	-8.3630753e-07	2.07258e-05	1.7148603e-05	0.2572301	1.1596049e-06	3.1014303e-06	-2.1427872	1.9909782	1.5490342	0.27299825	0.18672854	0.48439899	-0.39270985	1.7057726	-0.00035893979	2.2544658	1.7172761e-05	-8.4039859e-08	6.8411319e-07	1.9837618e-05	2.9879905	0.0015218719	-1.9979849	2.148892	0.27166264	1.5428666	0.48436707	0.18676408	1.6964848	-0.38890202	2.254469	-0.0014561384	-9.1411372e-06	-4.0360387e-06	-4.832282e-06	1.9724485e-05	0.00039104306	2.9879815	2.1000006	1.3	0.20106456	9.4490214e-06	1.862316e-05	3.2119284e-06	2.496836e-06	-1.3107609e-07	-1.0981476e-05	0.25727569	-2.1214511e-05	-2.7714924e-05	0.21329739	1.2482717	1.6702736	-0.6162176	-0.22095153	0.092795265	0.26687958	1.5921665	1.7789335	0.023764588	1.9949141	1.9894422	1.9874404	1.9874348	1.5645878	1.2577667	-8.9716595e-06	-9.3017997e-06	8.8611884e-07	-2.1320493e-05	-9.6370363e-06	-0.39954585	-2.7806173e-05	0.00042839457	0.99772581	-0.24991392	-0.74376738	-0.16783631	0.053545156	-0.25618525	0.0074019398	-0.022240247	0.00018276149	-0.030135743	-0.00037600733	-1.3108238e-05	0.00031610926	-1.7190556e-05	-1.148106	-1.9618105e-05	0.2495999	-0.99959342	-0.16838703	-0.74111905	-0.25615419	0.053585889	-0.021674064	0.0054136195	-0.030133574	0.0007367814	1.6807359e-05	0.0003327528	1.405202e-05	-0.00038593738	-4.0107349e-06	-1.1481033	-4.8436989e-06	-1.1381837e-05	-6.8197471e-06	-3.217089e-06	3.9658031e-05	3.8617924e-06	-0.39963176	1.3868872e-05	2	2	0	0	-115.85378	R0:S0:1	1.2577667	-76.694557	uncorrelated	2	817c5bc	v2.2.6	YY	5	sharp_wc_2.0_b_50	self-energy/D/M	boucle_AF.py	2023-11-22@13:53
2x2_2C_8b_C2v_L	4.6745102	0	0	10.999094	2.5000884	-5.3262919	-4.2685658	0.45263063	-6.2226133	-5.2049086	-0.40924121	-0.40945854	-7.1209381	12.087008	-3.6731509e-05	-1.8798708e-05	4.1145628e-06	-4.5226937e-05	-8.3792005e-07	0.25719094	-1.8476339e-06	1.069353e-05	-2.1424717	1.9890017	1.5499348	0.27315867	0.18669492	0.4843663	-0.39021769	1.7076434	-0.0010825079	2.2542581	1.3092024e-05	1.5506601e-05	-2.4065947e-05	4.2629146e-06	2.9879354	0.0012452466	-1.9945036	2.1486689	0.27415956	1.5437344	0.48433957	0.18676892	1.6999027	-0.38600804	2.2542463	-0.0011761795	-9.4931386e-06	-6.9925827e-06	-1.2251663e-05	2.7678337e-05	0.0011550103	2.9879343	2.1000006	1.3	0.20106456	-9.5811544e-06	-4.5703899e-05	-1.5378962e-06	1.5328624e-06	4.5122834e-06	-2.0444065e-06	0.25726145	-6.9951115e-06	-4.0621426e-05	0.21329599	1.2482727	1.6702774	-0.61621156	-0.22095003	0.092793715	0.26688314	1.5922935	1.7788174	0.023759719	1.9948981	1.9894426	1.9874435	1.9874356	1.5645835	1.2577713	1.8850232e-05	1.3508833e-05	-1.0535185e-05	4.6770625e-05	1.5397247e-06	-0.399491	-1.9572119e-05	0.00065546423	0.997509	-0.24987377	-0.74408892	-0.16784949	0.053551906	-0.2561622	0.0063089624	-0.022517282	0.00054726784	-0.030133775	-0.00054282266	-2.4597965e-05	0.000578373	-2.2164089e-05	-1.1481111	-1.6245429e-05	0.24949171	-0.99954874	-0.16849229	-0.74119201	-0.25613781	0.053582225	-0.021966935	0.0042935526	-0.030129742	0.00059513436	2.5058375e-05	0.00052247563	2.1862958e-05	-0.0005926199	-1.5560905e-05	-1.1481101	2.3747714e-06	2.7093833e-05	2.3376116e-07	-2.6701502e-06	6.0506235e-05	-1.7519178e-05	-0.39961156	3.9276052e-06	2	2	0	0	-115.84829	R0:S0:1	1.2577713	-76.695357	uncorrelated	2	817c5bc	v2.2.6	YY	11	sharp_wc_2.0_b_50	self-energy/D/M	boucle_AF.py	2023-11-22@14:12
2x2_2C_8b_C2v_L	4.6747613	0	0	10.999094	2.5000884	-5.3275667	-4.266297	0.45250977	-6.2253477	-5.2057406	-0.40920482	-0.40931305	-7.1212109	12.087108	6.1542775e-06	-1.7839263e-05	-4.179904e-06	1.9267451e-05	2.4405871e-05	0.25722298	-6.1503629e-07	-3.8860606e-07	-2.1427008	1.9908554	1.5491438	0.27299635	0.18671374	0.48438642	-0.39255825	1.7058043	-0.00045846114	2.2544188	1.4003292e-05	6.5520066e-06	1.3337601e-05	6.1404134e-07	2.9879875	0.0015242341	-1.997799	2.148846	0.27180849	1.5429294	0.48435382	0.18676417	1.6965925	-0.38869834	2.2544199	-0.0014547782	-9.840481e-06	-2.500802e-06	-5.4534864e-06	2.9568117e-05	0.00049623016	2.987978	2.1000006	1.3	0.20106456	-1.0488162e-05	1.798008e-05	-4.0323119e-06	-1.878534e-06	2.7659102e-06	-1.115751e-05	0.25726537	-4.3284184e-05	-2.4106886e-05	0.2132728	1.2482764	1.6703031	-0.61617502	-0.22095059	0.092786772	0.2668814	1.5921769	1.7789183	0.02376339	1.9949134	1.9894423	1.9874411	1.9874355	1.5645875	1.2577688	-4.5240399e-06	1.1872838e-05	7.096696e-06	-1.9886829e-05	-1.3531185e-05	-0.3995348	-2.4656182e-05	0.00039477532	0.99770023	-0.24991283	-0.74380909	-0.16783854	0.053546106	-0.25617691	0.0073425943	-0.022257185	0.00023213952	-0.030135022	-0.00033957613	-1.1513931e-05	0.00024646099	-1.5496746e-05	-1.1481067	-2.0649662e-05	0.24959192	-0.99959165	-0.16839889	-0.74112601	-0.25614925	0.05358339	-0.021689545	0.0053414336	-0.030132833	0.00073506322	1.622645e-05	0.00029898962	1.1692914e-05	-0.00039011169	-6.2933092e-06	-1.1481041	4.0143276e-06	-9.3363131e-06	8.5739937e-06	2.5187877e-06	3.3750865e-05	3.1960081e-06	-0.39961823	2.660387e-05	2	2	0	0	-115.85411	R0:S0:1	1.2577688	-76.696157	uncorrelated	2	817c5bc	v2.2.6	YY	3	sharp_wc_2.0_b_50	self-energy/D/M	boucle_AF.py	2023-11-22@14:17
2x2_2C_8b_C2v_L	4.6748345	0	0	10.999094	2.5000884	-5.326538	-4.2686603	0.45237559	-6.2214044	-5.204888	-0.40908649	-0.40921205	-7.1210697	12.087208	-2.1098644e-05	-2.8126265e-06	4.1625863e-06	-3.5046327e-05	-3.5891859e-06	0.25718793	-6.1268391e-06	1.7206193e-06	-2.1424022	1.9887964	1.5500312	0.27350724	0.18667009	0.48431789	-0.39001575	1.7076259	-0.0011545999	2.2542067	1.1068005e-05	2.5452574e-05	7.0624319e-06	2.0251244e-06	2.9879258	0.001339212	-1.9942439	2.1485075	0.27443273	1.5439243	0.48429435	0.18674702	1.7000012	-0.38590712	2.254206	-0.0012787644	6.0300197e-06	1.5111972e-06	-3.9993852e-06	1.8592135e-05	0.0012206086	2.9879149	2.1000006	1.3	0.20106456	1.8198145e-08	-3.6472456e-05	-2.1899832e-06	1.1962112e-06	6.5124976e-06	-7.9374471e-06	0.25723945	-1.5664032e-05	-1.3533377e-05	0.21327058	1.2482778	1.6703086	-0.61616606	-0.2209487	0.092784601	0.26688534	1.5923558	1.7787513	0.023756804	1.9948965	1.9894431	1.9874442	1.9874372	1.5645817	1.2577741	1.2402065e-05	3.0846294e-06	-1.2303864e-05	3.6397964e-05	6.5880639e-06	-0.39948145	-1.2883568e-05	0.00021925304	0.99745094	-0.24984641	-0.74417388	-0.16788446	0.05354937	-0.25614246	0.0062340115	-0.022526061	0.00058434361	-0.030131376	-0.00020138974	-7.5148056e-06	0.00014117918	-8.9425387e-06	-1.1481146	-1.6348751e-05	0.24947186	-0.99945694	-0.16851555	-0.7413261	-0.25612141	0.053577319	-0.021986945	0.0042615549	-0.030128604	0.00064809643	8.8856754e-06	0.00015972808	6.341469e-06	-0.00022580886	-1.5731549e-05	-1.1481125	-2.2856563e-06	2.0363115e-05	5.1770756e-06	-1.7034908e-06	1.466514e-05	-7.5687975e-06	-0.39958714	1.2279788e-05	2	2	0	0	-115.84672	R0:S0:1	1.2577741	-76.696957	uncorrelated	2	817c5bc	v2.2.6	YY	7	sharp_wc_2.0_b_50	self-energy/D/M	boucle_AF.py	2023-11-22@14:30
2x2_2C_8b_C2v_L	4.6750668	0	0	10.999094	2.5000884	-5.3259164	-4.2678594	0.4522345	-6.2262432	-5.2045348	-0.40896884	-0.40913106	-7.1227876	12.087308	4.3913564e-05	6.3670266e-05	-1.0641594e-05	5.4255113e-05	-1.8577766e-05	0.2571845	7.0004533e-07	4.8042264e-07	-2.1428786	1.9903283	1.5486964	0.27309249	0.18664855	0.48430555	-0.39292168	1.7060951	-0.00084125597	2.2541139	5.0457619e-06	6.5937905e-06	4.0152686e-06	7.6022324e-06	2.988261	0.0017875406	-1.9972007	2.1484313	0.27195593	1.5432599	0.48427351	0.18668981	1.6969543	-0.38849245	2.2541142	-0.0017028338	1.4755814e-05	9.2244456e-06	2.025542e-06	1.7973528e-06	0.00089353302	2.9882594	2.1000006	1.3	0.20106456	3.8432404e-05	6.2314715e-05	1.1426465e-05	-1.3333481e-06	-2.6051438e-06	-1.1035583e-05	0.25724587	1.2730346e-05	4.0404225e-06	0.21325625	1.2482815	1.6703292	-0.61613425	-0.22094657	0.092778057	0.26687181	1.5920359	1.7790426	0.023754888	1.9949135	1.9894433	1.9874455	1.9874377	1.5646489	1.2577611	-2.2811959e-05	-4.3547852e-05	2.1542092e-05	-5.6030047e-05	1.6314987e-05	-0.39944883	-2.3336291e-05	-8.0706264e-05	0.99799803	-0.24989679	-0.74343509	-0.16781428	0.053549838	-0.25613983	0.007451292	-0.022270459	0.00042714671	-0.030129281	4.5639116e-05	2.947217e-06	-6.98563e-05	1.6331607e-06	-1.1480538	-2.2968926e-05	0.24962777	-0.99965056	-0.16830057	-0.74109523	-0.25611063	0.053583047	-0.021662846	0.0052624726	-0.030127222	0.00086197727	-2.6635976e-06	-8.8017928e-05	-3.5582394e-06	5.4997921e-05	-1.0266842e-05	-1.1480524	-1.3401921e-05	-3.6881156e-05	-2.2014389e-05	6.9687361e-07	-4.6142189e-06	4.4575574e-06	-0.39956789	-2.5848445e-06	2	2	0	0	-115.85631	R0:S0:1	1.2577611	-76.697757	uncorrelated	2	817c5bc	v2.2.6	YY	5	sharp_wc_2.0_b_50	self-energy/D/M	boucle_AF.py	2023-11-22@14:39
2x2_2C_8b_C2v_L	4.6752173	0	0	10.999094	2.5000884	-5.3267605	-4.2688769	0.45219337	-6.2210498	-5.2047511	-0.40888375	-0.40898136	-7.1209646	12.087408	-1.8121385e-05	-2.3653417e-05	3.2957389e-06	-2.9304171e-05	-7.5726711e-06	0.25717506	-3.8501448e-06	3.4904678e-06	-2.1422689	1.9886424	1.5502193	0.27374701	0.18666839	0.4843117	-0.38988941	1.7077224	-0.0011717658	2.2541339	1.9402599e-05	9.3581379e-06	6.3350019e-06	5.2262067e-06	2.987853	0.0013046291	-1.9940712	2.1484659	0.27469588	1.5439888	0.48428746	0.18674972	1.7001001	-0.38586922	2.2541348	-0.0012398227	-3.9243053e-06	9.8537079e-06	5.8547716e-06	9.3738816e-06	0.0012279919	2.9878499	2.1000006	1.3	0.20106456	-1.269222e-05	-2.6782179e-05	-4.6271424e-06	5.7061414e-06	4.8340875e-06	-5.3719731e-06	0.25722084	2.0735086e-06	-5.009128e-06	0.21323866	1.2482837	1.6703463	-0.616112	-0.22094759	0.09277383	0.26688937	1.5924005	1.7787038	0.023756371	1.9948954	1.989443	1.9874449	1.9874383	1.5645705	1.2577784	1.0349261e-05	1.8686276e-05	-1.0523694e-05	3.0350364e-05	1.0653683e-05	-0.39946904	-1.5282281e-05	8.7974068e-05	0.99737567	-0.24983756	-0.7442802	-0.16790081	0.053548277	-0.25613978	0.0061832523	-0.022533308	0.00059387413	-0.030131003	-0.00013009949	-1.4679503e-06	4.7991383e-05	-5.2882728e-06	-1.1481248	-1.6637944e-05	0.24945338	-0.99942173	-0.16854459	-0.74137495	-0.25611879	0.053576662	-0.022000714	0.0042405784	-0.03012779	0.00062765711	4.9491549e-06	3.7715172e-05	1.2965558e-06	-9.9718577e-05	-1.4992015e-05	-1.1481235	3.812817e-07	1.5236809e-05	8.5922457e-06	-6.7036394e-06	3.0215579e-06	-1.2801465e-05	-0.39956862	5.2173214e-06	2	2	0	0	-115.84631	R0:S0:1	1.2577784	-76.698557	uncorrelated	2	817c5bc	v2.2.6	YY	5	sharp_wc_2.0_b_50	self-energy/D/M	boucle_AF.py	2023-11-22@14:47
2x2_2C_8b_C2v_L	4.6754081	0	0	10.999094	2.5000884	-5.326205	-4.2683241	0.45206548	-6.2250758	-5.2045555	-0.40880568	-0.40896349	-7.122983	12.087508	5.6482183e-05	2.2610145e-05	-1.2103668e-05	7.9646046e-05	-6.0707267e-06	0.25718269	-2.0278004e-06	-7.1095429e-06	-2.1428511	1.9901294	1.5488576	0.27316084	0.18666656	0.4842967	-0.3925936	1.7061899	-0.0009977126	2.254078	-1.3781526e-06	2.5987224e-06	1.7721212e-05	-1.1358902e-05	2.9882578	0.0017904027	-1.9970068	2.148417	0.27207246	1.5434042	0.48426755	0.18669466	1.6970432	-0.38810404	2.2540785	-0.0017040109	5.5585474e-06	1.7128698e-05	5.006212e-06	-6.4345855e-06	0.0010515937	2.9882569	2.1000006	1.3	0.20106456	1.3455906e-05	8.2650148e-05	5.2204318e-06	-5.702551e-07	-3.008425e-06	-1.0475455e-05	0.25724199	-6.4206583e-06	2.4007687e-05	0.21322898	1.2482867	1.6703623	-0.61608602	-0.22094554	0.092768515	0.2668709	1.592069	1.779017	0.023753228	1.9949118	1.9894435	1.9874461	1.9874382	1.5646492	1.2577602	-3.0130927e-05	-1.4995543e-05	2.5828217e-05	-8.2366247e-05	7.1344084e-06	-0.39943955	-1.7901057e-05	-0.00038625033	0.99795917	-0.24988576	-0.74348599	-0.16782447	0.053543776	-0.25613032	0.0073341928	-0.022305001	0.00050666725	-0.03012833	0.0003012479	1.4380573e-05	-0.00035218668	1.2813743e-05	-1.148054	-2.319781e-05	0.24961404	-0.99961868	-0.16831322	-0.74113483	-0.25610086	0.053579605	-0.021692438	0.0051233478	-0.030126356	0.00086236723	-1.2865108e-05	-0.00034941163	-1.4467644e-05	0.00031603756	-1.1958712e-05	-1.1480527	-5.0713576e-06	-4.8014632e-05	-1.1109761e-05	4.2046887e-07	-3.3578724e-05	2.3632967e-06	-0.39955875	6.1126524e-06	2	2	0	0	-115.85607	R0:S0:1	1.2577602	-76.699357	uncorrelated	2	817c5bc	v2.2.6	YY	4	sharp_wc_2.0_b_50	self-energy/D/M	boucle_AF.py	2023-11-22@14:54
2x2_2C_8b_C2v_L	4.6755426	0	0	10.999094	2.5000884	-5.3269432	-4.2692493	0.45197731	-6.220062	-5.2045446	-0.4086237	-0.40876343	-7.121385	12.087608	-1.1421881e-05	-1.2738461e-05	9.1007096e-07	-8.2866329e-06	-7.0854897e-06	0.25715228	-5.0506627e-06	5.2180653e-06	-2.1421864	1.9884263	1.5503645	0.27395412	0.18665955	0.48428971	-0.3897454	1.7077922	-0.0011984278	2.254048	1.5762631e-05	9.0732047e-06	-7.8828212e-06	1.1761588e-05	2.9878982	0.0013689068	-1.9939053	2.1484202	0.2748913	1.544102	0.48426673	0.18673667	1.7001062	-0.38569045	2.2540438	-0.0013045022	-3.1546811e-06	-3.9300831e-06	-4.4321053e-06	1.8209197e-05	0.0012651977	2.9878912	2.1000006	1.3	0.20106456	-7.2033153e-06	-1.0802789e-05	1.1264062e-06	4.6532684e-06	2.021727e-09	-5.7008538e-06	0.25720985	2.4541879e-06	-3.0653164e-05	0.21321421	1.2482888	1.6703774	-0.61606645	-0.22094612	0.092764669	0.26688719	1.5924361	1.7786707	0.023754498	1.9948942	1.9894436	1.9874467	1.9874391	1.5645808	1.2577766	5.7447057e-06	1.0669473e-05	-3.4860841e-06	8.4404268e-06	7.7982094e-06	-0.39943415	-1.4653915e-05	0.00046890878	0.99733226	-0.24982036	-0.74434466	-0.16791227	0.053545407	-0.25612903	0.0061368493	-0.022549575	0.0006072729	-0.030128404	-0.00040473667	-1.6101246e-05	0.0003803773	-1.7504353e-05	-1.1481171	-1.6591095e-05	0.24943447	-0.99938826	-0.16855862	-0.74142568	-0.25610789	0.053574778	-0.022012351	0.0041771574	-0.030125228	0.00066137972	1.7571157e-05	0.0003666158	1.5347901e-05	-0.00041361946	-1.5685988e-05	-1.1481153	1.4866742e-07	6.7561029e-06	-5.9011642e-06	-5.7991809e-06	4.4275014e-05	-1.1816328e-05	-0.39954937	2.1612774e-06	2	2	0	0	-115.8457	R0:S0:1	1.2577766	-76.700157	uncorrelated	2	817c5bc	v2.2.6	YY	5	sharp_wc_2.0_b_50	self-energy/D/M	boucle_AF.py	2023-11-22@15:03
