model	E_kin	D	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	sb1_1	sb2_1	sb3_1	sb4_1	sb5_1	sb6_1	sb7_1	sb8_1	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	tpd	tpp	tppp	ave_D	ave_e	ave_mu	ave_tpd	ave_tpp	ave_tppp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_sb1_1	ave_sb2_1	ave_sb3_1	ave_sb4_1	ave_sb5_1	ave_sb6_1	ave_sb7_1	ave_sb8_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	ave_e_2	ave_mu_2	ave_tpp_2	ave_tppp_2	E0_1	sector_1	n_1	E0_2	sector_2	n_2	githash	version	GS_consistency	iterations	dist_function	convergence	script	time	
2x2_2C_8b_C2v_L	17.195473	0	11.694104	5.0469777	-0.031409665	-3.7115528	-2.4364436	0.1377575	-2.4365187	0.13780378	0.30101445	-1.0534454	11.686859	0.030002911	1.1400929e-05	-0.0024249297	0.012397386	-0.0024276574	0.012394973	1.1980283e-06	5.9845738e-07	-1.251211e-05	0.35259755	-0.50394952	0.074782938	0.5039583	-0.074792774	-0.21554516	-0.57686582	0.58980414	1	-1.6134422	0.057954077	1.2649393	1.6915938	-0.4805846	-0.20355662	0.10244482	0.28631235	1.9428796	1.9879061	1.9068101	0.26806154	1.906819	0.26797968	0.016638741	1.4189393	1.2854575	-0.66225836	-2.2065972e-05	-0.31193776	-0.90716424	-0.31192296	-0.90695909	-3.9482765e-05	1.6746734e-05	0.00013123849	-0.29901139	1.0349786	-1.2194464	-1.0349051	1.2193501	0.40279046	2.8621336	2	2	0	0	-67.955844	R0:S0:1	1.2854575	-106.2381	uncorrelated	2	817c5bc	v2.2.6	YY	13	sharp_wc_2.0_b_50	self-energy/D	boucle.py	2023-11-09@14:15
2x2_2C_8b_C2v_L	17.195473	0	11.694104	5.0469777	-0.031409665	-3.7115528	-2.4364436	0.1377575	-2.4365187	0.13780378	0.30101445	-1.0534454	11.686859	0.030002911	1.1400929e-05	-0.0024249297	0.012397386	-0.0024276574	0.012394973	1.1980283e-06	5.9845738e-07	-1.251211e-05	0.35259755	-0.50394952	0.074782938	0.5039583	-0.074792774	-0.21554516	-0.57686582	0.58980414	1	-1.6134422	0.057954077	1.2649393	1.6915938	-0.4805846	-0.20355662	0.10244482	0.28631235	1.9428796	1.9879061	1.9068101	0.26806154	1.906819	0.26797968	0.016638741	1.4189393	1.2854575	-0.66225836	-2.2065972e-05	-0.31193776	-0.90716424	-0.31192296	-0.90695909	-3.9482765e-05	1.6746734e-05	0.00013123849	-0.29901139	1.0349786	-1.2194464	-1.0349051	1.2193501	0.40279046	2.8621336	2	2	0	0	-67.955844	R0:S0:1	1.2854575	-106.2381	uncorrelated	2	817c5bc	v2.2.6	YY	13	sharp_wc_2.0_b_50	self-energy/D	boucle.py	2023-11-09@14:28
2x2_2C_8b_C2v_L	17.172585	0	11.694104	5.0469777	-0.0094832993	-3.7085929	-2.372936	0.080702408	-2.3730902	0.08070616	0.2825763	-1.059967	11.696859	0.032051893	-1.394756e-05	-7.7098038e-06	7.2981957e-05	-1.8140895e-05	9.3177714e-05	-1.2488472e-05	-8.7837523e-06	0.00027652926	0.35050216	-0.49602929	0.067084013	0.49604312	-0.067086929	-0.21405703	-0.5750738	0.58980414	1	-1.6134422	0.0013731388	1.2644371	1.7033784	-0.48284102	-0.20556934	0.1035301	0.3453393	1.8561415	1.9883605	1.9236243	0.60143681	1.9236291	0.60142925	0.018201797	1.4213166	1.3445391	-1.2296726	-9.9116251e-05	-0.0014454588	-0.0052252954	-0.0013191624	-0.0053122243	0.00072865292	-0.00042008165	-0.0064951817	-0.28208563	0.86121718	-2.2354511	-0.86118868	2.23545	0.42114306	2.8851172	2	2	0	0	-67.721235	R0:S0:1	1.3445391	-106.3981	uncorrelated	2	817c5bc	v2.2.6	YY	21	sharp_wc_2.0_b_50	self-energy/D	boucle.py	2023-11-09@15:41
2x2_2C_8b_C2v_L	17.233672	0	11.694104	5.0469777	-0.097678791	-3.8596232	-2.4793415	0.1891596	-2.4792601	0.18909997	0.31802572	-1.0436685	11.676859	0.033689753	8.9002173e-06	-6.4941556e-05	0.00033576587	-6.6397411e-05	0.00033004667	-4.8045025e-06	-3.0122627e-06	8.2513491e-06	0.36123578	-0.5107343	0.080479485	0.51072269	-0.080466807	-0.21786046	-0.57898629	0.58980414	1	-1.6134422	0.0033749391	1.265799	1.6656387	-0.47767318	-0.20019494	0.10038987	0.20080526	1.9977578	1.986518	1.8817377	0.0039480059	1.8817356	0.0039465377	0.015389552	1.4251917	1.1998904	-0.17477335	-2.0330987e-05	-0.0081911291	-0.021457049	-0.0081932484	-0.021358933	0.00010589299	-4.4032032e-05	-7.5786821e-05	-0.34033055	1.2847115	-0.17814326	-1.2847227	0.17811831	0.38598391	2.7852833	2	2	0	0	-68.491549	R0:S0:1	1.1998904	-106.0781	uncorrelated	2	817c5bc	v2.2.6	YY	57	sharp_wc_2.0_b_50	self-energy/D	boucle.py	2023-11-09@15:43
2x2_2C_8b_C2v_L	17.232556	0	11.694104	5.0469777	-0.11100213	-3.8689512	-2.4790328	0.20199601	-2.4791219	0.20216445	0.33016529	-1.0371774	11.666859	0.034594802	-1.9944921e-06	-2.203102e-05	9.5820563e-05	-1.4958814e-05	7.8260172e-05	-8.5526013e-06	-5.0219853e-06	-2.3970253e-06	0.36208742	-0.51152653	0.081641858	0.5115389	-0.081659089	-0.21934061	-0.57937244	0.58980414	1	-1.6134422	0.00040562361	1.2657669	1.6653979	-0.47777462	-0.20027652	0.10043255	0.20036464	1.9976735	1.9865471	1.8820704	0.0039505357	1.8820734	0.0039511386	0.015487357	1.4258325	1.1994426	-0.17828755	-3.901729e-07	-0.001489366	-0.0042796448	-0.0015060957	-0.0039979216	0.00011808852	-2.0157369e-05	5.9716178e-06	-0.3401624	1.2831545	-0.17954937	-1.283137	0.17957379	0.38729553	2.7834325	2	2	0	0	-68.482903	R0:S0:1	1.1994426	-105.9181	uncorrelated	2	817c5bc	v2.2.6	YY	20	sharp_wc_2.0_b_50	self-energy/D	boucle.py	2023-11-09@16:13
2x2_2C_8b_C2v_L	17.231664	0	11.694104	5.0469777	-0.1251196	-3.8777789	-2.4778548	0.21618756	-2.477311	0.2160766	0.34342728	-1.0300471	11.656859	0.035399321	3.304825e-06	1.1826834e-05	-4.6751348e-05	9.9663606e-06	-5.4843462e-05	3.9526044e-06	3.6964732e-07	1.2705045e-06	0.36290205	-0.51229699	0.082768521	0.51223351	-0.082742221	-0.22076141	-0.57972998	0.58980414	1	-1.6134422	-0.00015276896	1.2657404	1.665309	-0.47782235	-0.2003495	0.10047109	0.20003954	1.9975933	1.9865816	1.8823653	0.0040123423	1.8823451	0.0040097585	0.015575428	1.4262624	1.1991108	-0.18136817	-2.0966011e-06	0.00065655352	0.0018488499	0.00065345783	0.0019658861	-5.5801359e-05	1.4515433e-05	-4.978154e-06	-0.33986729	1.2817227	-0.18113044	-1.2818379	0.18106735	0.38853796	2.7820966	2	2	0	0	-68.468804	R0:S0:1	1.1991108	-105.7581	uncorrelated	2	817c5bc	v2.2.6	YY	13	sharp_wc_2.0_b_50	self-energy/D	boucle.py	2023-11-09@16:31
2x2_2C_8b_C2v_L	17.230936	0	11.694104	5.0469777	-0.13946352	-3.878889	-2.4746107	0.23086703	-2.4747999	0.23085546	0.35737046	-1.0221496	11.646859	0.036051992	-5.859004e-06	-1.1002768e-05	4.7024264e-05	-1.5989999e-05	3.3869844e-05	-1.4844832e-05	-1.1430741e-05	-7.3166172e-06	0.36340193	-0.51288437	0.08372166	0.51290364	-0.083734814	-0.22203865	-0.58001515	0.58980414	1	-1.6134422	7.8806313e-05	1.2657188	1.6652423	-0.47786263	-0.20040884	0.1005025	0.19980547	1.9975309	1.9865986	1.8825798	0.0040602814	1.8825917	0.0040621677	0.015650515	1.4265051	1.1988708	-0.18374554	9.8979712e-06	-0.00035430301	-0.0012790842	-0.00035793296	-0.0011028932	0.0001453524	1.736611e-05	4.2027816e-05	-0.33974063	1.280706	-0.18236582	-1.2806266	0.18241097	0.38965698	2.7811942	2	2	0	0	-68.432811	R0:S0:1	1.1988708	-105.5981	uncorrelated	2	817c5bc	v2.2.6	YY	11	sharp_wc_2.0_b_50	self-energy/D	boucle.py	2023-11-09@16:46
2x2_2C_8b_C2v_L	17.230329	0	11.694104	5.0469777	-0.15435876	-3.8818473	-2.4704885	0.24600959	-2.469717	0.24578562	0.37160198	-1.0135451	11.636859	0.036643534	-1.6016411e-05	-5.3489612e-06	1.7272946e-05	-2.0253324e-06	-2.0643349e-06	-6.609019e-06	-5.3748465e-06	1.7031427e-05	0.36397391	-0.51343013	0.084576144	0.5133474	-0.08455412	-0.22313676	-0.58021728	0.58980414	1	-1.6134422	9.418612e-06	1.265701	1.6651941	-0.47789874	-0.2004581	0.10052836	0.19965507	1.9974758	1.9866254	1.8827667	0.0041026893	1.882734	0.0041006495	0.015712562	1.4265725	1.1987154	-0.18584303	2.5032839e-05	-3.5805172e-05	-0.00030801246	-4.8294575e-05	-4.9538537e-05	7.4657764e-05	-2.2729349e-06	-0.00010964533	-0.33945108	1.2797694	-0.18348663	-1.2799619	0.18343236	0.39061958	2.7807203	2	2	0	0	-68.393406	R0:S0:1	1.1987153	-105.4381	uncorrelated	2	817c5bc	v2.2.6	YY	7	sharp_wc_2.0_b_50	self-energy/D	boucle.py	2023-11-09@16:54
2x2_2C_8b_C2v_L	17.229873	0	11.694104	5.0469777	-0.16947897	-3.8815883	-2.4645008	0.26094925	-2.4640976	0.26080004	0.38584338	-1.0043696	11.626859	0.037120436	3.7579856e-06	-4.6440824e-06	1.5629889e-05	-1.0740521e-05	8.924082e-06	-1.7713123e-05	-1.4064404e-05	-4.1997265e-06	0.36442668	-0.5138101	0.085269259	0.51376578	-0.085239153	-0.22406718	-0.58035163	0.58980414	1	-1.6134422	9.332176e-06	1.2656876	1.6651643	-0.47792708	-0.20049493	0.10054775	0.19956643	1.9974349	1.9866453	1.8828829	0.0041336409	1.8828627	0.0041306634	0.015763685	1.4265258	1.1986226	-0.18741057	-5.4426073e-06	-3.8626357e-05	-0.00027603854	-3.7356885e-05	-0.00019859687	0.00016401926	1.7155824e-05	2.0768109e-05	-0.33921843	1.2792045	-0.1843326	-1.2793331	0.18425873	0.39144688	2.7805325	2	2	0	0	-68.342111	R0:S0:1	1.1986226	-105.2781	uncorrelated	2	817c5bc	v2.2.6	YY	8	sharp_wc_2.0_b_50	self-energy/D	boucle.py	2023-11-09@17:04
2x2_2C_8b_C2v_L	17.229557	0	11.694104	5.0469777	-0.18375056	-3.8782236	-2.4567298	0.27521933	-2.4565148	0.27517997	0.39965464	-0.99458959	11.616859	0.037465616	2.133204e-07	1.7271809e-06	-4.1848261e-06	-3.8025688e-06	1.3030634e-05	-2.6679934e-06	-4.5278539e-06	-4.2583718e-06	0.36473985	-0.51401937	0.085768078	0.51399342	-0.085756697	-0.22476703	-0.58037885	0.58980414	1	-1.6134422	4.8667408e-06	1.2656786	1.6651483	-0.4779497	-0.20051989	0.10056095	0.19954154	1.9974061	1.9866598	1.8829402	0.004153923	1.8829331	0.0041528087	0.015802629	1.4263846	1.1985947	-0.18852398	2.8576091e-06	-3.0635406e-05	1.4840787e-05	-1.8026847e-05	-0.00019336095	6.1160411e-06	2.9202378e-05	2.817661e-05	-0.33902685	1.2789329	-0.18491369	-1.2789721	0.18488775	0.3921003	2.780594	2	2	0	0	-68.274058	R0:S0:1	1.1985947	-105.1181	uncorrelated	2	817c5bc	v2.2.6	YY	10	sharp_wc_2.0_b_50	self-energy/D	boucle.py	2023-11-09@17:15
