CDMFT_iterations	CDMFT_method	D	D2	D2_ave	D_ave	E0_1	E_kin	GS_consistency	U	U_1_ave	convergence	dist_function	eb1_1	eb1_1_ave	eb2_1	eb2_1_ave	eb3_1	eb3_1_ave	eb4_1	eb4_1_ave	eb5_1	eb5_1_ave	eb6_1	eb6_1_ave	eb7_1	eb7_1_ave	eb8_1	eb8_1_ave	githash	model	mu	mu_1_ave	mu_ave	n_1	sb1_1	sb1_1_ave	sb2_1	sb2_1_ave	sb3_1	sb3_1_ave	sb4_1	sb4_1_ave	sb5_1	sb5_1_ave	sb6_1	sb6_1_ave	sb7_1	sb7_1_ave	sb8_1	sb8_1_ave	script	sector_1	t	t_1_ave	t_ave	tb1_1	tb1_1_ave	tb2_1	tb2_1_ave	tb3_1	tb3_1_ave	tb4_1	tb4_1_ave	tb5_1	tb5_1_ave	tb6_1	tb6_1_ave	tb7_1	tb7_1_ave	tb8_1	tb8_1_ave	time	tp	tp_1_ave	tp_ave	tpp	tpp_ave	version	
7	Broyden	1e-09	1e-09	-0.006086223834	0.0009086294555	-24.63248431	-1.106573837	Y	6	0.1127133702	self-energy	sharp_wc_2_b_35	1.011961044	0.03099349354	-0.310752671	1.926502673	-0.3833382248	1.709725986	-1.005629543	1.923530133	0.3831970098	0.2901093619	-1.004639164	1.923389058	-0.4940635169	1.977804873	0.4521111304	0.09985558894	a248bdd	2x2_2C_8b_C2v_L	3.9	1.047722503	1.041478948	0.9999999999018738	-0.4935410302	0.3295250539	-0.2333390294	1.049741445	-0.2385391174	1.363874959	-0.08493396424	-0.008230010687	0.1569365528	-1.157564614	0.08462957965	0.009330500177	-0.2810213887	0.263297176	0.2062424586	-1.324894955	recalcules_de_points_supra.py	R0:S0:1	1	-0.6706707014	-1.099467921	0.0001262324381	-0.000413595117	0.0001538320429	-0.0001342977002	-0.1571682617	1.158396375	0.333731399	-0.9682323252	0.2385468077	-1.363808839	0.3337778139	-0.969132978	-0.01003178334	0.06240221459	0.0130727462	-0.01269181731	2024-12-02@21:12	0.2	0.01862161286	-0.04587164519	0.03	0.06894710899	v2.7.1	
7	Broyden	1e-09	1e-09	0.02009222545	0.002996522248	-14.33046884	-1.227808109	Y	6	0.07322202886	self-energy	sharp_wc_2_b_35	-0.1610255504	1.806728418	-0.7430163804	1.915639153	0.7731111115	0.152142791	0.2946355826	0.5087751267	0.2945193548	0.5087181069	0.772910496	0.1522195417	0.4880227763	0.02509548848	0.3427291774	0.1101409482	a248bdd	2x2_2C_8b_C2v_L	2.44	0.931517002	0.9272591371	0.9999999998409448	-0.2175761996	1.519929401	-2.776737023e-05	0.0001499168475	0.3462983324	-1.393129075	-0.1598713799	1.634465967	-0.159801719	1.634183119	0.3463041945	-1.393463688	-0.0004122283446	0.002316905872	0.2103642611	-1.314069925	recalcules_de_points_supra.py	R0:S0:1	1	-0.6779334985	-1.195362951	2.261731321e-05	-3.899677383e-05	-0.5018717741	0.4956239935	-0.07770427593	-0.1304932903	-0.2207615398	1.637214528	0.220738484	-1.637170904	0.07762375142	0.1308072741	-0.2690276113	0.2665214294	-0.0004322098173	0.0004884231926	2024-12-02@21:17	0.2	-0.04703130004	-0.1760564545	0.03	0.09220441168	v2.7.1	
7	Broyden	1e-09	1e-09	0.00655986437	-0.00177909285	-22.77465609	-1.109308704	Y	6	0.1145153151	self-energy	sharp_wc_2_b_35	-0.3053465968	1.925327074	1.000160707	0.03165834761	0.3769128834	0.2994161482	0.9913373021	0.07800196398	-0.9913443068	1.92202352	0.3768824971	0.2994587702	-0.4424083281	1.896074601	-0.4864508438	1.977034979	a248bdd	2x2_2C_8b_C2v_L	3.92	1.049805522	1.043459635	0.9999999998941412	0.2319956871	-1.052714995	-0.493549965	0.3318559785	0.1577946025	-1.175476487	0.3334332396	-0.9758286265	0.08497390405	0.009479586093	-0.1578522053	1.175789234	-0.001478485415	0.001462752697	0.2802971534	-0.2689052346	recalcules_de_points_supra.py	R0:S0:1	1	-0.6702428566	-1.102569173	7.47123519e-05	-7.754292944e-05	-6.929470849e-05	0.000238528067	0.237048433	-1.381273902	-0.08490076482	-0.009747224325	-0.3333808194	0.9756608122	0.2370141624	-1.381181782	0.2071589397	-1.346750586	0.001154264841	-0.007264946477	2024-12-02@21:22	0.2	0.01913929146	-0.04427202135	0.03	0.07049576299	v2.7.1	
7	Broyden	1e-09	1e-09	0.02080845007	0.00431087673	-16.7774343	-1.233623066	Y	6	0.072876654	self-energy	sharp_wc_2_b_35	0.1533403405	0.2006557978	0.7351796499	0.08843763115	-0.7623498285	1.841271654	-0.2893256834	1.480513346	-0.2894753425	1.480447703	0.7626920517	0.1585843672	-0.3383465817	1.887406228	-0.4819894282	1.974168184	a248bdd	2x2_2C_8b_C2v_L	2.42	0.9283487724	0.9240999551	0.9999999998934019	1.162439108e-05	-1.548044859e-05	-0.5013113426	0.5068987685	-0.07731618651	-0.1334794622	-0.2205538717	1.642598338	-0.2205591404	1.642486975	-0.3469479187	1.424334952	-0.0004307406327	0.0005044734378	-0.269040258	0.2694829667	recalcules_de_points_supra.py	R0:S0:1	1	-0.6780254796	-1.200094358	-0.2167930337	1.537107888	-2.168235284e-05	0.0001208797595	-0.3469804155	1.42492576	0.1583084011	-1.65224892	-0.1584439054	1.652870439	-0.07744540182	-0.1329227096	0.2103809384	-1.326086866	-0.0003941573199	0.002222864974	2024-12-02@21:27	0.2	-0.04895005415	-0.1819240285	0.03	0.09520325377	v2.7.1	
7	Broyden	1e-09	1e-09	0.00742300166	-0.003400053593	-23.91459971	-1.114540508	Y	6	0.1180910798	self-energy	sharp_wc_2_b_35	-0.9744873985	1.967022149	-0.2951007844	1.923147228	0.366230302	0.3162687033	0.9671603035	0.08118572999	-0.9671699447	1.918796413	0.3663494454	0.3162236206	-0.4706705544	1.975110421	0.4250846611	0.1116909008	a248bdd	2x2_2C_8b_C2v_L	3.96	1.053954363	1.047409642	0.9999999999005462	-0.0001003953226	0.0003372609205	0.2293105158	-1.057547099	0.1586625145	-1.205949654	0.3335080737	-0.991664586	-0.08453442466	-0.01410680502	0.1586389188	-1.205734548	0.2780895874	-0.2794747085	0.2084005488	-1.385899198	recalcules_de_points_supra.py	R0:S0:1	1	-0.6695154849	-1.108555245	0.4928126907	-0.3360981982	0.0001159430905	-0.0001169348439	0.2346457027	-1.413798562	-0.08456498739	-0.01394626754	0.3335531811	-0.9917782484	-0.2346876258	1.413842315	-0.003242618282	0.02079858893	-0.004094606929	0.004278675172	2024-12-02@21:32	0.2	0.02016390357	-0.04094846727	0.03	0.07348102343	v2.7.1	
6	Broyden	1e-09	1e-09	-0.02149215741	-0.005603624967	-12.67705237	-1.239287672	Y	6	0.07249653391	self-energy	sharp_wc_2_b_35	0.7267745485	0.09268344073	-0.1461564043	1.791784327	0.7456014736	0.1671604619	0.2831241301	0.5290293643	0.2831174502	0.5289484845	0.7454644116	0.1672460528	0.331969232	0.1151645667	0.4731169744	0.02671722871	a248bdd	2x2_2C_8b_C2v_L	2.4	0.9251636907	0.9209117209	0.9999999998833722	0.5005773266	-0.5184275861	0.2160048512	-1.553850974	-0.3472785793	1.463207297	-0.1557443132	1.664283164	-0.155671315	1.663878604	-0.34731363	1.463553816	-0.2099667264	1.337384288	-0.0004027311049	0.002305838532	recalcules_de_points_supra.py	R0:S0:1	1	-0.6781040628	-1.204654286	-2.709037863e-05	0.000132969432	-2.629786432e-05	5.991977659e-05	-0.07602172018	-0.1400940461	0.2202129771	-1.645868309	-0.2202354871	1.645921476	0.07594712283	0.1404816624	-0.0004279383901	0.0004989519636	0.2685282354	-0.2727802598	2024-12-02@21:37	0.2	-0.05085464939	-0.1878996483	0.03	0.09821813419	v2.7.1	
7	Broyden	1e-09	1e-09	-0.007836748989	0.004182997304	-23.00787128	-1.117078838	Y	6	0.1198862876	self-energy	sharp_wc_2_b_35	-0.9660126206	1.966409183	0.2905300987	0.07789692126	0.957897468	0.082865432	0.3613647576	0.3243446479	-0.3614547236	1.67555812	0.9582462046	0.08278002475	-0.4190161316	1.884487133	-0.4631308965	1.97422882	a248bdd	2x2_2C_8b_C2v_L	3.98	1.056037519	1.049418368	0.9999999998665197	-8.348402401e-05	0.0002918729214	9.676708733e-05	-0.0001009386712	0.3340735555	-1.000140544	0.1587378778	-1.219315056	0.2336444154	-1.429889788	0.3339991331	-0.9996152437	1.799927659e-05	-1.455060328e-05	0.2771098479	-0.2846005889	recalcules_de_points_supra.py	R0:S0:1	1	-0.6691414053	-1.111486091	0.4930788154	-0.3381211646	-0.2281811985	1.060270086	0.08407578665	0.01733823254	-0.2336694195	1.429993141	-0.1588956216	1.219962752	-0.08425618134	-0.01665843881	-0.2092905243	1.405231534	2.009353871e-05	-0.0001363204802	2024-12-02@21:42	0.2	0.02069327407	-0.03920742622	0.03	0.07495794205	v2.7.1	
5	Broyden	1e-09	1e-09	-0.008222060971	0.004968539691	-24.58704197	-1.119541001	Y	6	0.1216831681	self-energy	sharp_wc_2_b_35	-0.9559704128	1.965770224	-0.2861606182	1.921037471	0.9464822506	0.08471963757	0.3564951866	0.3322412487	-0.9466307415	1.915301322	-0.3564976653	1.667721369	-0.4098837719	1.880397036	0.4547565256	0.02686633821	a248bdd	2x2_2C_8b_C2v_L	4	1.058138878	1.051431694	0.9999999998600604	3.29435326e-05	-0.0001169826421	0.227002205	-1.062788592	0.3343934285	-1.009292104	-0.1587374632	1.231998413	-0.08361348735	-0.02043002614	0.2326053926	-1.445319639	-0.003839825149	0.004233338342	-0.003072127497	0.02008718696	recalcules_de_points_supra.py	R0:S0:1	1	-0.6687486259	-1.114348812	-0.4930665878	0.3401467755	4.124437723e-05	-5.474249889e-05	0.08355399496	0.02064500644	0.2326121595	-1.445348213	-0.3343877521	1.009177399	-0.1587779019	1.232198187	0.2095919503	-1.424108549	0.2758211582	-0.2902748434	2024-12-02@21:46	0.2	0.02120656897	-0.03741925711	0.03	0.0763887497	v2.7.1	
6	Broyden	1e-09	1e-09	-0.02213150114	-0.006827324462	-15.29902811	-1.244792372	Y	6	0.07211855755	self-energy	sharp_wc_2_b_35	-0.1391935071	1.784319263	0.7194557802	0.09692882079	0.7349247012	0.17418184	-0.2781417247	1.461361732	0.7344524168	0.1744066133	-0.2779553543	1.461508065	-0.3282733336	1.882578622	-0.4676938745	1.97256551	a248bdd	2x2_2C_8b_C2v_L	2.38	0.9219858814	0.9177522487	0.9999999998902198	0.2151868165	-1.570034755	-0.499949016	0.5298404886	-0.3479331571	1.495819189	-0.2200300192	1.649064692	-0.3479700285	1.496708909	-0.2200176179	1.649117671	-8.502929642e-05	9.428640221e-05	0.2685637674	-0.2755049084	recalcules_de_points_supra.py	R0:S0:1	1	-0.6782344578	-1.209065827	2.285762336e-06	-1.204551685e-05	4.182774421e-06	-2.606970831e-05	-0.07565899283	-0.1422393415	-0.1539932536	1.678169286	0.07547148873	0.1430760418	0.1538003465	-1.677243784	0.2100020835	-1.348331719	9.017089286e-05	-0.0005267598131	2024-12-02@21:51	0.2	-0.05274889387	-0.1937999289	0.03	0.1011147122	v2.7.1	
8	Broyden	1e-09	1e-09	-0.008582209764	0.005755206463	-21.72563272	-1.121951999	Y	6	0.1234972488	self-energy	sharp_wc_2_b_35	-0.2809917293	1.91997672	0.9443885174	0.03490708778	0.9351189057	0.08658594823	-0.35153705	1.659829175	0.9351083314	0.08658841976	0.351568821	0.3401659006	-0.4469298918	1.972001916	-0.4010475044	1.876110204	a248bdd	2x2_2C_8b_C2v_L	4.02	1.060272098	1.053448971	0.9999999998734186	-0.2255626868	1.064759915	-0.492701808	0.342148739	0.334632242	-1.018314088	0.2314572555	-1.460238669	0.3346369529	-1.018328531	0.1587378737	-1.244432909	0.2745966976	-0.2962082269	-0.00432310132	0.004894614929	recalcules_de_points_supra.py	R0:S0:1	1	-0.6683432437	-1.117167044	-8.924535119e-05	0.000111473479	-7.29151808e-05	0.0002548971191	0.08316584462	0.02318559655	0.1587366876	-1.244448145	-0.08317053936	-0.02318603805	0.231465123	-1.460237947	0.003486428849	-0.02302721635	0.2100235605	-1.443624879	2024-12-02@21:56	0.2	0.0216785546	-0.03559161508	0.03	0.07777894621	v2.7.1	
5	Broyden	1e-09	1e-09	-0.02272743987	-0.008014118247	-13.66991949	-1.250122138	Y	6	0.07171233852	self-energy	sharp_wc_2_b_35	0.1328461105	0.2232455825	-0.7114080499	1.898698762	0.7215358092	0.1824791405	0.2720588416	0.5473842398	0.2721268621	0.547535748	0.721795449	0.1822913514	0.4615432087	0.02818548856	0.3240688978	0.119615831	a248bdd	2x2_2C_8b_C2v_L	2.36	0.9188029791	0.914596977	0.9999999998883804	-2.648229246e-05	8.512248763e-05	-1.987072671e-05	7.618133247e-05	0.3484943529	-1.532756997	0.151337746	-1.686786689	-0.1514913004	1.687588101	0.3484324744	-1.532007381	-0.0004263078193	0.002474890625	-0.2098586482	1.35850695	recalcules_de_points_supra.py	R0:S0:1	1	-0.6783685565	-1.213299113	-0.2144336596	1.585765289	-0.4990980196	0.5413883857	0.07444197899	0.1473379932	-0.2196195716	1.651106673	-0.2195998399	1.651078805	-0.07459030161	-0.146606515	0.268398831	-0.278203614	-0.0004518492292	0.0005440606263	2024-12-02@22:01	0.2	-0.05461886338	-0.1997107053	0.03	0.1039705599	v2.7.1	
6	Broyden	1e-09	1e-09	0.008934666184	-0.006566803373	-25.50986983	-1.124346158	Y	6	0.1253452877	self-energy	sharp_wc_2_b_35	-0.939042997	1.964498813	-0.2773543439	1.918986274	0.3466091096	0.3486237338	0.9274965789	0.08818670425	-0.3468095832	1.651337438	-0.9277632739	1.911866435	-0.4402615314	1.971089603	-0.3966386484	1.872052359	a248bdd	2x2_2C_8b_C2v_L	4.04	1.062429159	1.055538263	0.9999999998790468	0.0001532610344	-0.0005219750895	0.2245682933	-1.067579021	0.1589900959	-1.258100129	-0.335119207	1.025821637	-0.2302719906	1.475599592	0.08329310467	0.0236226078	-0.2736830451	0.3015983816	0.0006412460464	-0.0007370039655	recalcules_de_points_supra.py	R0:S0:1	1	-0.6678971738	-1.119992889	0.4935053159	-0.3441175525	-0.0002011349201	0.0002333985182	0.2302393279	-1.475580081	0.08318371841	0.02399842927	-0.1590858	1.258353302	-0.3351121109	1.025509719	-0.0005239389165	0.003497498762	-0.2111555679	1.463369617	2024-12-02@22:05	0.2	0.02218375746	-0.03364141171	0.03	0.07916709932	v2.7.1	
5	Broyden	1e-09	1e-09	0.0232632417	0.009103371571	-16.47242342	-1.255194291	Y	6	0.07129063535	self-energy	sharp_wc_2_b_35	-0.1275728901	1.769745532	0.7062394075	0.1052436349	-0.2673875835	1.445771732	-0.7076539213	1.80922522	0.7100732246	0.1899567008	-0.2676859514	1.445162403	-0.3201189054	1.878417171	-0.4567786838	1.971126751	a248bdd	2x2_2C_8b_C2v_L	2.34	0.915655113	0.9114927418	0.9999999998672007	-0.2139332414	1.601125081	0.4988117513	-0.5520864108	-0.2194657294	1.651219908	-0.07331725215	-0.1528768509	-0.3489120414	1.565995063	0.2194518536	-1.651456886	-0.0001892938432	0.0002160703317	0.2683842501	-0.2806041211	recalcules_de_points_supra.py	R0:S0:1	1	-0.6785302949	-1.217298816	4.515813518e-05	-0.0001589904212	-2.005563977e-05	6.883875022e-05	0.1489282225	-1.69336205	-0.3488089125	1.568817288	-0.07380768586	-0.1505201819	0.1493764041	-1.695906769	0.209682808	-1.367635096	0.0001789194339	-0.001062203866	2024-12-02@22:09	0.2	-0.05643584427	-0.2054725371	0.03	0.1066344078	v2.7.1	
9	Broyden	1e-09	1e-09	0.009247600412	-0.007308219176	-21.07783707	-1.126649736	Y	6	0.1271604665	self-energy	sharp_wc_2_b_35	0.927638279	0.03618642723	0.272081122	0.08211107903	0.912406736	0.09066009434	-0.3419674764	1.644293661	-0.3420513171	1.644078489	0.9163942729	0.09039633863	0.4303069257	0.0309057736	-0.3843199786	1.867874776	a248bdd	2x2_2C_8b_C2v_L	4.06	1.064582316	1.057560121	0.999999999900728	0.4929969871	-0.3460102615	3.594282113e-05	-6.439610277e-05	0.335286482	-1.03774682	0.2292671446	-1.489370374	0.2292997571	-1.49002636	-0.3357170187	1.036532746	-0.01730562891	0.1167941656	-0.02109135008	0.02512397002	recalcules_de_points_supra.py	R0:S0:1	1	-0.6674839873	-1.122712873	5.555857918e-05	-0.0002520032618	-0.2230952196	1.069444186	-0.08205713987	-0.02952378586	-0.1583290989	1.267208552	0.1584333899	-1.267529043	-0.08232935578	-0.02839510647	0.2710718098	-0.3073960458	0.210140705	-1.477635076	2024-12-02@22:16	0.2	0.022648344	-0.03176045481	0.03	0.08050759219	v2.7.1	
5	Broyden	1e-09	1e-09	0.009546121635	-0.00804483272	-25.42956902	-1.128913369	Y	6	0.1290040848	self-energy	sharp_wc_2_b_35	-0.9212259879	1.963226248	-0.2688619834	1.916928416	-0.338404293	1.636972696	0.9088454236	0.09229216391	-0.9086871837	1.907698	-0.3383497472	1.636971201	-0.4237872946	1.96858147	0.3788565559	0.1370250952	a248bdd	2x2_2C_8b_C2v_L	4.08	1.066745521	1.059645475	0.9999999998991463	-4.964658828e-06	2.120935406e-05	-0.2221659185	1.07200389	-0.2284559617	1.503733922	-0.336494729	1.045561796	0.08180616735	0.03176904813	0.2284358375	-1.503675988	0.2709200266	-0.3142879014	-0.2116587954	1.501754619	recalcules_de_points_supra.py	R0:S0:1	1	-0.6670485929	-1.125418331	-0.4934590682	0.3477858605	-2.288605509e-06	4.291711591e-06	0.1583028307	-1.278119809	0.08182007819	0.03173271549	-0.3364658172	1.045608363	0.1582979031	-1.278166094	-0.0003127088118	0.002121909777	0.0003854145585	-0.0004764693239	2024-12-02@22:20	0.2	0.02312000155	-0.02974919169	0.03	0.08182667878	v2.7.1	
4	Broyden	1e-09	1e-09	-0.02374639878	-0.01015377362	-16.32450014	-1.260132515	Y	6	0.0708566527	self-energy	sharp_wc_2_b_35	0.1223491128	0.2373158324	0.7005394788	0.1093139568	-0.6962963705	1.801435389	0.2626095899	0.561504737	-0.2626794712	1.438569205	-0.6964577226	1.801419625	0.3165117519	0.1234260689	-0.452519217	1.970468679	a248bdd	2x2_2C_8b_C2v_L	2.32	0.9125091637	0.9083818283	0.9999999998595541	-2.444219247e-05	9.184349326e-05	-0.4983077469	0.562867318	-0.07257179428	-0.1558084648	0.1467042698	-1.70016497	-0.2192349565	1.651067111	-0.07256853642	-0.155914307	0.2095223093	-1.37623381	0.2684057843	-0.2828277911	recalcules_de_points_supra.py	R0:S0:1	1	-0.6787210495	-1.221159942	0.2133127826	-1.615761036	-1.015759958e-05	2.455796135e-05	0.3492388241	-1.602746886	-0.21920986	1.651168901	0.1466897489	-1.70006544	-0.3492922032	1.602861393	-0.0004643775653	0.0005847098137	-0.0004206700924	0.002460719059	2024-12-02@22:24	0.2	-0.05825036939	-0.2112468683	0.03	0.1092266913	v2.7.1	
5	Broyden	1e-09	1e-09	-0.009807058875	0.008799314401	-21.44429527	-1.131134341	Y	6	0.1308700433	self-energy	sharp_wc_2_b_35	-0.264695086	1.915930707	0.9146465753	0.03740212533	0.3343385447	0.3702527685	-0.8976087116	1.905530999	0.3341965335	0.3701236283	0.8973281468	0.0945925023	0.4172549408	0.0326397376	0.3719677616	0.1416037026	a248bdd	2x2_2C_8b_C2v_L	4.1	1.068952188	1.061735722	0.9999999998956589	-0.2209702731	1.074271115	0.4938720176	-0.3496291414	-0.1580534475	1.288081188	-0.0813568532	-0.03446989268	0.1578617064	-1.287337955	-0.3369350362	1.056292485	-0.003043227827	0.02092566573	-0.2122612753	1.521262884	recalcules_de_points_supra.py	R0:S0:1	1	-0.6665772224	-1.12808757	1.311014428e-05	-5.775717222e-06	-1.544382865e-05	5.10668692e-05	0.2274407177	-1.517045314	0.3368304889	-1.055574464	0.2274536476	-1.517104411	0.08114650955	0.03533330023	0.2697904002	-0.3205566707	-0.003640127871	0.004544635346	2024-12-02@22:28	0.2	0.02357559713	-0.02769785767	0.03	0.08309335598	v2.7.1	
7	Broyden	1e-09	1e-09	0.01006497892	-0.00951865541	-26.58536689	-1.133356533	Y	6	0.1327473594	self-energy	sharp_wc_2_b_35	-0.906859058	1.961968797	-0.260456215	1.914924024	-0.8903848131	1.903481228	0.3299546735	0.3778020092	-0.3300612249	1.622081969	-0.8908831454	1.90358684	-0.4098238482	1.966051141	0.3643571187	0.1463201912	a248bdd	2x2_2C_8b_C2v_L	4.12	1.071169695	1.063829666	0.9999999998954323	-0.0001473208712	0.0005103356958	0.219755218	-1.07639014	0.08083311662	0.03732378421	0.1575563865	-1.297541343	-0.2264727699	1.531277464	0.08101375768	0.03658845982	0.268453114	-0.327108571	0.2126105668	-1.540370208	recalcules_de_points_supra.py	R0:S0:1	1	-0.6661305505	-1.130759384	0.4938701294	-0.3513389022	0.0001838441749	-0.0002115490293	0.3376768229	-1.065068692	0.2264597753	-1.53127406	-0.1577104661	1.298127255	-0.3376491632	1.064504946	-0.003299929919	0.02289790154	-0.003922171036	0.005044368936	2024-12-02@22:33	0.2	0.02403114755	-0.02564354224	0.03	0.08438531499	v2.7.1	
4	Broyden	1e-09	1e-09	-0.02417998563	-0.01115453311	-14.30090908	-1.264996611	Y	6	0.07041187332	self-energy	sharp_wc_2_b_35	0.1176039416	0.2445213009	0.6951507432	0.1134456051	0.2575459248	0.5678824928	-0.6832392872	1.792616086	0.6831835003	0.2074999829	0.2575006718	0.5678244911	0.3127256292	0.1253498813	-0.4475955526	1.969751783	a248bdd	2x2_2C_8b_C2v_L	2.3	0.9093349677	0.9052732686	0.9999999998685535	-3.558511398e-05	0.0001300700553	-0.4978726931	0.5738832511	-0.144002709	1.70331996	-0.07140617207	-0.1603957426	0.3496759645	-1.640310264	0.1438997251	-1.702774605	-0.2093627709	1.384966307	-0.2683517742	0.2852239482	recalcules_de_points_supra.py	R0:S0:1	1	-0.6788751093	-1.224945592	0.2128666691	-1.630722996	-1.882727592e-05	7.94206107e-05	0.2189038783	-1.649813389	0.3496111868	-1.639864384	-0.07134426191	-0.1607545034	0.2189212024	-1.649891461	-0.0004476205203	0.0005532208649	-0.0004210409233	0.002498429958	2024-12-02@22:37	0.2	-0.06005832772	-0.2170222028	0.03	0.1117807118	v2.7.1	
26	Broyden	1e-09	1e-09	-0.02456636433	-0.01208919528	-14.44843183	-1.26975799	Y	6	0.06997593169	self-energy	sharp_wc_2_b_35	0.1138481394	0.2512409492	0.6916435518	0.1171857345	-0.2540943133	1.426563283	-0.6735777273	1.784901423	0.2541026916	0.573386551	0.6735103342	0.2149465721	0.4441848996	0.03081053546	-0.3107008534	1.87306258	a248bdd	2x2_2C_8b_C2v_L	2.28	0.9061670375	0.9021880293	0.9999999998823141	-9.248703355e-05	0.0004553629739	-0.4978266628	0.5841658878	-0.2189971099	1.648227431	-0.07090888488	-0.1629127626	-0.1420527115	1.707972165	-0.3500909056	1.672291211	-0.000795112377	0.004819513591	-0.0007194728187	0.0008215854547	recalcules_de_points_supra.py	R0:S0:1	1	-0.6791023944	-1.228642112	-0.2127233055	1.645697997	-6.367003373e-05	0.0004623264728	-0.1419209033	1.707368291	0.3502553258	-1.672881194	-0.2189485122	1.648181063	0.07076843437	0.1631971344	-0.2685122969	0.2870207353	-0.2094832903	1.393035647	2024-12-02@22:55	0.2	-0.06183391799	-0.2227049549	0.03	0.114170453	v2.7.1	
4	Broyden	1e-09	1e-09	-0.01028886487	0.01022783033	-21.87075088	-1.13551503	Y	6	0.1346355545	self-energy	sharp_wc_2_b_35	0.9018530947	0.03862870735	0.2568801846	0.08610852059	0.3266613018	0.3846975385	-0.8830494356	1.901459605	0.3265045599	0.3845672695	0.8825698794	0.09868096748	0.3566992262	0.1512850789	-0.403427966	1.964717115	a248bdd	2x2_2C_8b_C2v_L	4.14	1.073403655	1.065941519	0.9999999999120595	-0.4944471463	0.3530668612	-5.205424779e-05	6.18623268e-05	-0.1573019267	1.306832406	-0.08041311773	-0.04011895945	0.1571058411	-1.306078504	-0.3385065098	1.074994627	-0.2130483895	1.560280921	-0.2673049174	0.3339946252	recalcules_de_points_supra.py	R0:S0:1	1	-0.6656173522	-1.133377472	3.454371581e-05	-0.0001241663523	-0.2187837802	1.079148573	0.2256594357	-1.544391313	0.3384291873	-1.074223274	0.225665661	-1.544434919	0.08019598156	0.04102265412	2.785317606e-05	-3.098309923e-05	3.071626828e-05	-0.0002220211719	2024-12-02@22:58	0.2	0.02447106484	-0.02353318425	0.03	0.08563594085	v2.7.1	
4	Broyden	1e-09	1e-09	-0.02487515166	-0.01297429777	-14.93731773	-1.274310892	Y	6	0.0695064421	self-energy	sharp_wc_2_b_35	-0.11013023	1.741784138	0.6863154785	0.1212034505	0.2487390934	0.5782034084	-0.6603860833	1.775247552	0.6605865594	0.2245709447	0.2488855797	0.5783558879	-0.4403572078	1.968530547	-0.3068075435	1.871433288	a248bdd	2x2_2C_8b_C2v_L	2.26	0.9030088504	0.8991187723	0.9999999998818336	-0.2124750283	1.659927329	-0.4972911943	0.5948075354	-0.1386001921	1.704067787	0.06911243367	0.1695933134	0.3506321938	-1.711198111	-0.1387316103	1.704795294	-0.2684837144	0.2890213412	-3.679022005e-06	1.906622065e-05	recalcules_de_points_supra.py	R0:S0:1	1	-0.6793113061	-1.232135999	-3.570543878e-05	0.0001313261908	-2.162041437e-05	0.0001006399655	0.2186451314	-1.645730538	-0.3506666382	1.711872417	-0.06926884061	-0.1689243565	-0.2186705028	1.645812411	-9.965073007e-06	7.529998794e-05	-0.2091656284	1.40025885	2024-12-02@23:02	0.2	-0.06358493205	-0.228347128	0.03	0.1164844204	v2.7.1	
4	Broyden	1e-09	1e-09	-0.01048730268	0.0109331774	-25.51604758	-1.13763588	Y	6	0.1365399413	self-energy	sharp_wc_2_b_35	-0.8953431859	1.960743152	-0.2530129816	1.912876803	-0.3227708712	1.608373525	0.8740884178	0.100881577	-0.3227558527	1.608296236	-0.874543059	1.899174998	-0.3963124459	1.963223993	0.3482775064	0.1563939076	a248bdd	2x2_2C_8b_C2v_L	4.16	1.075665548	1.06806993	0.9999999998936671	4.788869236e-05	-0.0001541504151	-0.2176153783	1.081361912	-0.224748373	1.55750852	0.3391553619	-1.084790097	0.2247268978	-1.557494419	0.07978961276	0.04343601533	0.2658406317	-0.341125678	0.2132418931	-1.579604075	recalcules_de_points_supra.py	R0:S0:1	1	-0.6651109934	-1.13596636	-0.4947310736	0.3547629805	-6.76489575e-05	8.11207805e-05	-0.1566574749	1.31470376	0.07971442842	0.04377879961	-0.1567194389	1.315053665	0.3391648673	-1.084531848	-0.003149782133	0.02228704	-0.003666915242	0.004970888104	2024-12-02@23:05	0.2	0.02489544801	-0.02137858409	0.03	0.08687322646	v2.7.1	
