model	E_kin	D	M	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	sb1_1	sb2_1	sb3_1	sb4_1	sb5_1	sb6_1	sb7_1	sb8_1	tbA1_down_1	tbA1_up_1	tbA2_down_1	tbA2_up_1	tbA3_down_1	tbA3_up_1	tbA4_down_1	tbA4_up_1	tbA5_down_1	tbA5_up_1	tbA6_down_1	tbA6_up_1	tbA7_down_1	tbA7_up_1	tbA8_down_1	tbA8_up_1	tbB1_down_1	tbB1_up_1	tbB2_down_1	tbB2_up_1	tbB3_down_1	tbB3_up_1	tbB4_down_1	tbB4_up_1	tbB5_down_1	tbB5_up_1	tbB6_down_1	tbB6_up_1	tbB7_down_1	tbB7_up_1	tbB8_down_1	tbB8_up_1	tpd	tpp	tppp	trb1_1	trb2_1	trb3_1	trb4_1	trb5_1	trb6_1	trb7_1	trb8_1	ave_D	ave_M	ave_e	ave_mu	ave_tpd	ave_tpp	ave_tppp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_sb1_1	ave_sb2_1	ave_sb3_1	ave_sb4_1	ave_sb5_1	ave_sb6_1	ave_sb7_1	ave_sb8_1	ave_tbA1_down_1	ave_tbA1_up_1	ave_tbA2_down_1	ave_tbA2_up_1	ave_tbA3_down_1	ave_tbA3_up_1	ave_tbA4_down_1	ave_tbA4_up_1	ave_tbA5_down_1	ave_tbA5_up_1	ave_tbA6_down_1	ave_tbA6_up_1	ave_tbA7_down_1	ave_tbA7_up_1	ave_tbA8_down_1	ave_tbA8_up_1	ave_tbB1_down_1	ave_tbB1_up_1	ave_tbB2_down_1	ave_tbB2_up_1	ave_tbB3_down_1	ave_tbB3_up_1	ave_tbB4_down_1	ave_tbB4_up_1	ave_tbB5_down_1	ave_tbB5_up_1	ave_tbB6_down_1	ave_tbB6_up_1	ave_tbB7_down_1	ave_tbB7_up_1	ave_tbB8_down_1	ave_tbB8_up_1	ave_trb1_1	ave_trb2_1	ave_trb3_1	ave_trb4_1	ave_trb5_1	ave_trb6_1	ave_trb7_1	ave_trb8_1	ave_e_2	ave_mu_2	ave_tpp_2	ave_tppp_2	E0_1	sector_1	n_1	E0_2	sector_2	n_2	githash	version	GS_consistency	iterations	dist_function	convergence	script	time	
2x2_2C_8b_C2v_L	5.3630455	0	0	10.999094	2.5000884	-5.8813178	-0.19669101	0.29683246	-4.58389	-5.7302169	-0.23643686	-5.1825629	-0.2361432	12.099208	5.8839323e-06	1.6938502e-05	-7.7237018e-06	-7.1840131e-06	6.600756e-05	0.18829511	-3.0397932e-06	-3.7894482e-05	2.1762955	2.4268697	4.9746212e-05	-0.23399856	-0.33827837	0.14927973	1.2530755	-0.91733795	0.025681698	2.5266302	-8.0522676e-05	-0.00018372741	2.2701874	0.0047894575	-9.0645086e-05	0.00011735902	2.42649	2.1757733	-0.23399309	5.0335411e-05	-0.14925995	0.33826511	-0.91813903	1.2537705	-2.5264887	0.0047115924	0.0001744025	7.6986277e-05	0.025864126	-2.2703129	-0.0001211903	7.7536071e-05	2.1000006	0.95	0.20106456	-9.2933618e-07	-1.7762937e-06	-1.220843e-06	4.3635027e-06	-1.7385875e-06	-3.967315e-05	-3.8553548e-05	-0.18817361	0.0002038339	-0.11476019	1.2619268	1.6980601	-0.57384657	-0.18762854	0.079967496	0.41544754	1.5281303	1.8097855	0.13485406	1.9696591	1.7810674	1.3991105	1.9359867	1.3987099	1.4095822	-4.5883914e-06	-4.9221954e-05	1.1084832e-05	1.2029933e-05	0.0016363523	-2.3484743	-7.6910616e-06	0.00022512507	-0.48865215	-0.9151796	0.16288855	0.49404524	0.372648	0.10635173	-0.032944352	0.14624689	-0.001859001	-0.57900181	0.00020051427	0.0016907045	-0.17466322	-0.0011261416	0.00016884775	-0.0016010755	-0.91513374	-0.48863207	0.49403144	0.16290024	-0.10638353	-0.37261378	0.14661856	-0.033132008	0.5789822	-0.0004031691	-0.0016844008	-0.00019818303	-0.0064155964	0.17466554	0.0016065802	-0.00016879062	4.1304645e-07	2.7420721e-06	3.0216837e-06	-5.9543602e-06	5.2378374e-06	0.00025227081	-0.00023688051	2.3487337	2	2	0	0	-101.14806	R0:S0:1	1.4095822	-76.792957	uncorrelated	2	817c5bc	v2.2.6	YY	16	sharp_wc_2.0_b_50	self-energy/D/M	boucle_AF.py	2023-11-27@12:02
2x2_2C_8b_C2v_L	5.3057872	0	0	10.999094	2.5000884	-8.6614863	-0.75051014	-0.95162959	-5.6210402	-0.73873527	-8.539631	-6.0130439	-0.73920855	11.829208	3.3180533e-06	-1.8063779e-05	4.1385075e-06	-8.579222e-05	0.24852646	1.5374612e-05	2.590898e-06	0.24863482	0.24052973	2.9830556	-1.0826147e-05	-7.4209202e-05	9.2403714e-06	-3.7356283e-05	2.4970874	1.3652045	-6.0952576e-06	-9.4063299e-06	-0.0010774217	3.2053843	2.4195643	0.0032231713	-9.3868971e-06	-2.1253918e-05	2.9838699	0.23903088	-4.7182756e-05	1.6890353e-05	7.6429369e-06	-0.00010681231	1.3640507	2.4971606	-2.1105837e-05	-8.5486564e-06	3.2053859	0.0035400677	0.001023175	-2.4195646	1.106113e-05	1.3465357e-05	2.1000006	0.95	0.20106456	0.00018945071	0.30228838	0.21684474	2.3292311e-05	-4.0285247e-05	4.2223434e-06	1.2579595e-06	4.5102755e-05	-1.4429346e-08	-0.23920559	1.2603824	1.6666291	-0.58411252	-0.18073757	0.07890808	0.20834314	1.7365867	1.9961936	1.991276	1.7977307	1.9926788	1.6397799	1.9936377	1.9926729	1.2012716	-1.910545e-06	7.6463323e-06	-6.3140089e-06	7.0813627e-05	-0.31305832	-9.305671e-06	-4.1164156e-06	-0.31318368	-0.1485361	-0.8770949	1.3338256e-05	0.00010801733	-3.6000048e-06	7.869974e-05	-0.14942409	-0.74421983	-4.7320826e-07	1.5596811e-05	1.0565497e-05	-1.0748486	-0.01976137	-0.0014563227	-2.8857053e-07	4.2669483e-05	-0.877425	-0.14846291	7.2014783e-05	1.9413097e-05	-1.3408963e-05	1.7940001e-05	-0.74375882	-0.14949564	4.3586097e-05	-2.7388065e-07	-1.0748489	-3.6366086e-05	-0.00046273818	0.019760741	-1.8331819e-05	3.408245e-07	-6.0628562e-05	-0.21725829	-0.4038043	-2.1522585e-05	6.9245351e-05	1.5802638e-06	-7.2781675e-07	-6.6411318e-05	2	2	0	0	-120.52758	R0:S0:1	1.2012716	-74.632957	uncorrelated	2	817c5bc	v2.2.6	YY	6	sharp_wc_2.0_b_50	self-energy/D/M	boucle_AF.py	2023-11-27@12:05
2x2_2C_8b_C2v_L	5.3052629	0	0	10.999094	2.5000884	-8.6115055	-0.76091671	-0.96678079	-5.6249081	-0.74831415	-8.4959442	-6.0187916	-0.75089474	11.819208	-5.3620934e-06	3.0247555e-05	-2.2594646e-05	0.0001256406	0.24838988	-0.00012116735	0.00010473051	0.24899668	0.23043422	2.9737413	-1.3984873e-06	9.446034e-05	-5.337043e-05	3.2196224e-05	2.5006435	1.3710052	1.2112921e-05	4.737353e-05	0.012409083	3.1993896	2.4225411	0.0014442525	-2.9221302e-05	1.4664162e-05	2.9724225	0.23289384	0.00011310434	-1.8566356e-05	-5.514212e-05	7.4475162e-05	1.372877	2.5005059	5.8437703e-05	1.0674141e-06	3.1993623	0.0017488029	-0.011247601	-2.4225603	-4.1312066e-06	4.5800715e-05	2.1000006	0.95	0.20106456	-0.00029483148	0.30242059	0.21737956	-3.487561e-06	8.9422761e-05	-1.0451352e-06	-5.4607387e-07	-9.5484816e-05	1.2172151e-07	-0.23914117	1.2603732	1.6666304	-0.58417119	-0.18077091	0.078923328	0.20879443	1.736684	1.9961751	1.9912401	1.7967762	1.9926695	1.6387667	1.9936256	1.9926357	1.201717	-3.2201708e-06	-1.2946311e-05	4.0069051e-05	-0.00010582614	-0.31340055	5.3983539e-05	-6.5117234e-05	-0.31410667	-0.14853743	-0.87705216	-3.1184765e-05	-0.0001319343	1.8642331e-05	-6.1322853e-05	-0.15001703	-0.74518196	4.4111336e-07	-9.1344065e-05	-0.00013084087	-1.0759773	-0.019804515	-0.0006498097	2.1483549e-06	-3.0295924e-05	-0.87651431	-0.14865706	-0.00016958983	-2.3464114e-05	8.8107837e-05	-1.4778452e-05	-0.74592891	-0.14989961	-0.00012116585	3.8342545e-07	-1.0759678	-1.9246564e-05	0.0050646604	0.019805976	4.0351852e-06	-3.07319e-06	9.3969555e-05	-0.21771893	-0.40484942	4.9150366e-06	-0.00015020314	-7.5400706e-06	-4.551392e-07	0.00014378326	2	2	0	0	-120.41168	R0:S0:1	1.201717	-74.552957	uncorrelated	2	817c5bc	v2.2.6	YY	6	sharp_wc_2.0_b_50	self-energy/D/M	boucle_AF.py	2023-11-27@12:14
2x2_2C_8b_C2v_L	5.380638	0	0	10.999094	2.5000884	-5.8795918	-0.20012451	0.28738958	-4.5681636	-5.7322382	-0.22801589	-5.1735861	-0.22760055	12.109208	3.5215112e-06	1.0224683e-05	-7.2444274e-06	6.5226975e-06	1.3528714e-05	0.18754243	-9.2007233e-05	-1.5849232e-05	2.1764057	2.4220279	-0.0023892766	-0.23269576	-0.33717724	0.14795152	1.2473141	-0.92149973	0.022175239	2.5254032	-1.9090879e-05	-7.8587329e-05	2.2666993	-0.0073289577	-4.7696531e-05	1.761432e-05	2.4223761	2.1768737	-0.23270479	-0.0024055959	-0.14795931	0.33717907	-0.92077508	1.246678	-2.5253098	-0.0073337187	-8.2091416e-06	1.1138457e-05	0.022267717	-2.2667916	-2.556122e-05	-1.881325e-05	2.1000006	0.95	0.20106456	-1.3121193e-06	1.0028362e-06	2.9656831e-07	5.8515078e-07	-9.7950636e-05	-1.9983043e-05	-4.0713574e-06	-0.18736673	3.250488e-05	-0.11327411	1.2622035	1.699745	-0.57140028	-0.18749983	0.079533682	0.41591729	1.528106	1.8082229	0.13539483	1.9693282	1.7808143	1.3992697	1.9358455	1.3987285	1.4100716	-1.6878715e-06	-2.7321331e-05	1.70319e-05	-1.1067138e-05	0.00025213856	-2.3473454	0.00011333698	0.00011202528	-0.48915934	-0.91422604	0.16410405	0.49533823	0.37279278	0.10612757	-0.032120978	0.14874796	-0.0015832949	-0.57919809	4.219169e-05	0.00031818531	-0.17478733	0.0018783237	3.0688669e-05	-0.00024449688	-0.91427521	-0.48917345	0.4953495	0.16410716	-0.10611855	-0.37279694	0.14841501	-0.03194458	0.57917577	0.00047552304	-0.00024637133	-2.8565802e-05	-0.0055610617	0.17479208	0.00027962371	-2.5645482e-05	1.0296356e-06	-7.6639924e-07	-1.950655e-06	2.0260714e-06	0.00011394086	0.0001233966	-4.4703466e-05	2.3476706	2	2	0	0	-101.12648	R0:S0:1	1.4100716	-76.872957	uncorrelated	2	817c5bc	v2.2.6	YY	9	sharp_wc_2.0_b_50	self-energy/D/M	boucle_AF.py	2023-11-27@12:22
2x2_2C_8b_C2v_L	5.3047563	0	0	10.999094	2.5000884	-8.5442589	-0.7711966	-0.97781843	-5.6247812	-0.76039927	-8.456741	-6.0248178	-0.76017832	11.809208	1.4617281e-05	3.5357265e-07	-1.0640151e-05	0.00018283791	0.24886021	-0.00024908332	0.00020377084	0.24879737	0.23178335	2.963842	-1.3574547e-05	0.00013223972	-0.00016123443	6.2195129e-05	2.5024998	1.3725869	1.9706138e-05	9.7108653e-05	-0.0042394232	3.1942229	2.4256309	0.0022647457	-8.4019389e-05	2.2746804e-05	2.9639012	0.23172617	0.00010549291	8.6288599e-07	-9.1820721e-05	0.00011313826	1.3725154	2.5024915	0.0001467565	1.5277848e-05	3.1942171	0.0024389752	0.0038955395	-2.425623	-2.0744165e-05	7.5447794e-05	2.1000006	0.95	0.20106456	-0.00037068278	0.30250064	0.21717427	1.1031659e-05	-5.832351e-05	-9.8119965e-06	-6.0317126e-08	6.0809951e-05	4.3541249e-08	-0.23907942	1.2603647	1.6666312	-0.58422849	-0.18080249	0.078937827	0.20924641	1.7354106	1.9961558	1.9912493	1.797098	1.9926271	1.637875	1.9936207	1.992631	1.2021647	-9.8466585e-06	2.1113287e-08	1.9958498e-05	-0.00015738111	-0.3144233	0.00011321433	-0.00012549558	-0.31434439	-0.14916054	-0.87851525	-2.731147e-05	-0.00019369708	3.533009e-05	-0.00011073102	-0.15003377	-0.74466922	7.7704498e-07	-0.00018885083	4.4084243e-05	-1.0769599	-0.019849634	-0.0010171287	5.0429148e-06	-4.7633584e-05	-0.87853639	-0.14915704	-0.0001519884	-3.4251746e-05	0.00016132064	-2.4529173e-05	-0.74464034	-0.15003809	-0.00029519998	1.5225863e-06	-1.0769585	-2.5547839e-05	-0.0017499319	0.019849657	3.5425824e-05	-6.0764087e-06	0.0001167769	-0.21818472	-0.40481534	-8.3362391e-06	9.3069397e-05	6.6424168e-08	-2.3589817e-06	-9.480679e-05	2	2	0	0	-120.25385	R0:S0:1	1.2021647	-74.472957	uncorrelated	2	817c5bc	v2.2.6	YY	5	sharp_wc_2.0_b_50	self-energy/D/M	boucle_AF.py	2023-11-27@12:22
2x2_2C_8b_C2v_L	5.3042196	0	0	10.999094	2.5000884	-8.478124	-0.78092677	-0.98926746	-5.6252361	-0.76885732	-8.4104711	-6.0278538	-0.77146852	11.799208	-1.2093966e-05	-7.1484266e-05	4.0920821e-05	-0.00013726475	0.2484409	1.1718744e-05	1.135812e-05	0.24903505	0.23225286	2.9520162	-2.086675e-06	-9.4386851e-05	0.00010532232	-5.1441992e-05	2.5045134	1.3771618	-9.8353882e-06	-5.4655293e-06	0.0092090735	3.1875744	2.4279895	0.0037150856	-1.1821288e-05	-5.5631406e-06	2.9550439	0.22667371	-7.4548144e-05	-1.4065134e-05	5.9340952e-05	-9.9390865e-05	1.3728754	2.5048188	-2.2582687e-05	-1.4237267e-05	3.187572	0.0041886957	-0.008355355	-2.427998	2.7794794e-06	2.7683623e-05	2.1000006	0.95	0.20106456	0.00027499727	0.30242125	0.21703416	-4.3096888e-06	5.1296011e-05	3.8044722e-06	-3.0273237e-06	-4.4466871e-05	-4.8589251e-08	-0.23900977	1.2603561	1.6666329	-0.58429024	-0.18083506	0.078952921	0.20975914	1.734464	1.9961387	1.9912512	1.7970375	1.9926284	1.6367991	1.9936094	1.992596	1.2026761	8.2452163e-06	3.2255169e-05	-7.2622375e-05	0.00011787776	-0.3145256	-6.390007e-06	-8.5855488e-06	-0.31520427	-0.1497644	-0.87908572	1.9961225e-05	0.0001406677	-2.2636519e-05	9.1208847e-05	-0.15012321	-0.7453195	-3.0028629e-08	7.7344977e-06	-9.8153992e-05	-1.0781499	-0.01989517	-0.0016629192	2.8731428e-07	1.1283074e-05	-0.88032314	-0.14949052	0.00010982031	2.5394621e-05	-0.00010306488	2.0261333e-05	-0.7436089	-0.15039393	4.4286669e-05	-1.8432795e-08	-1.0781458	-4.5812032e-05	0.0037423591	0.019892619	-3.0813214e-06	-2.9146739e-07	-8.7997622e-05	-0.21857958	-0.4049602	2.2342565e-06	-6.2784673e-05	1.5148858e-07	3.087826e-06	8.5651436e-05	2	2	0	0	-120.07481	R0:S0:1	1.2026761	-74.392957	uncorrelated	2	817c5bc	v2.2.6	YY	6	sharp_wc_2.0_b_50	self-energy/D/M	boucle_AF.py	2023-11-27@12:31
2x2_2C_8b_C2v_L	5.3037139	0	0	10.999094	2.5000884	-8.4083898	-0.79101244	-0.99809346	-5.6241313	-0.77967911	-8.3716201	-6.0336107	-0.78226769	11.789208	-2.1961557e-05	9.1797383e-05	-5.3233702e-05	-0.00013312865	0.2485998	-0.00047003962	0.00039389332	0.24917235	0.22806542	2.9464265	1.3275981e-05	-8.1636908e-05	0.00013738784	-7.1036438e-05	2.5063791	1.3716077	3.8985925e-05	0.00021411887	0.0042493633	3.1824385	2.4310265	0.007065158	-0.00017074953	2.6747645e-05	2.9428427	0.23471573	-4.3173163e-05	-1.8966391e-05	7.1688785e-05	-9.5884751e-05	1.3767268	2.5060063	0.000250607	3.3260191e-05	3.1824538	0.0077907235	-0.0037685552	-2.4310191	-4.3810947e-05	0.00015601995	2.1000006	0.95	0.20106456	0.00023844167	0.30244672	0.21649938	-1.5524424e-05	-3.408191e-05	-3.5472303e-06	3.933711e-06	2.2026599e-05	2.8241107e-08	-0.23894607	1.2603478	1.6666338	-0.58434781	-0.18086624	0.078967272	0.21021849	1.7329054	1.99612	1.9912779	1.7976258	1.9926028	1.6359128	1.9936004	1.9925725	1.2031323	6.9261654e-06	-4.3295651e-05	9.4793937e-05	0.00011975121	-0.31519465	0.00021545021	-0.00024476848	-0.31583248	-0.15013118	-0.88262682	9.937039e-06	0.00012507958	-2.5883192e-05	0.00011274358	-0.15041541	-0.74202735	1.2258528e-06	-0.00041553996	-4.8597348e-05	-1.0791175	-0.019940419	-0.0031538309	1.0123018e-05	-5.3108142e-05	-0.8811525	-0.1504586	5.8733109e-05	2.2358487e-05	-0.00012149335	2.3122166e-05	-0.74406755	-0.15009182	-0.00048712047	2.2767988e-06	-1.0791227	-8.5221731e-05	0.0016802034	0.019943207	8.1429383e-05	-1.0840227e-05	-7.7923835e-05	-0.21902108	-0.40450164	1.6300001e-05	3.46596e-05	1.6928699e-06	-5.3620825e-06	-5.6065108e-05	2	2	0	0	-119.90555	R0:S0:1	1.2031323	-74.312957	uncorrelated	2	817c5bc	v2.2.6	YY	5	sharp_wc_2.0_b_50	self-energy/D/M	boucle_AF.py	2023-11-27@12:39
2x2_2C_8b_C2v_L	5.3986385	0	0	10.999094	2.5000884	-5.8763273	-0.20135608	0.27801473	-4.5398867	-5.7305735	-0.21926259	-5.163435	-0.21901337	12.119208	5.9009168e-07	-6.6202774e-07	-1.0050905e-06	1.2393258e-05	-8.2569953e-06	0.18656902	-7.2705693e-05	-2.4793623e-05	2.1843944	2.4124474	-0.0055950709	-0.23062634	-0.33596886	0.14662064	1.2289929	-0.93389736	0.018602941	2.5232806	6.4331556e-06	-2.1786991e-05	2.2631507	0.0015332654	-1.9908423e-05	-9.9223089e-06	2.4118684	2.1836315	-0.23060251	-0.0055823909	-0.14661136	0.3359538	-0.93508163	1.2300373	-2.5232067	0.0014840048	-4.2286276e-05	-4.8592176e-06	0.018687625	-2.2632241	9.89805e-06	-3.2078033e-05	2.1000006	0.95	0.20106456	-3.597198e-06	9.0448407e-06	4.7813321e-06	-1.1032519e-06	-7.4008869e-05	-2.318486e-05	5.6367354e-06	-0.18646358	-7.840137e-06	-0.11157541	1.2624878	1.7014671	-0.56890872	-0.18735007	0.079110545	0.41652458	1.5284878	1.806087	0.13619232	1.9684142	1.780603	1.3992282	1.9355449	1.3988992	1.4106996	-1.2908833e-06	3.5142213e-06	4.4483384e-06	-2.0968039e-05	-5.8082549e-05	-2.346616	9.0115247e-05	0.00015300795	-0.49035887	-0.91213024	0.16572601	0.49671312	0.37297683	0.10557246	-0.028375239	0.15534674	-0.0013477697	-0.57911329	-6.5009626e-06	-5.5287899e-05	-0.17530087	-0.00033782443	-5.4732706e-06	8.6449674e-05	-0.91205448	-0.49033235	0.49667772	0.16573648	-0.10559932	-0.37295364	0.15589764	-0.028663448	0.57910775	-0.00015221364	0.00010168117	1.1063912e-05	-0.0046620724	0.17530495	-6.8984536e-05	1.4519255e-05	6.4221703e-07	-1.1235568e-05	-1.3834822e-05	2.0110955e-06	8.68461e-05	0.00015757649	2.9942987e-06	2.3468182	2	2	0	0	-101.06097	R0:S0:1	1.4106995	-76.952957	uncorrelated	2	817c5bc	v2.2.6	YY	10	sharp_wc_2.0_b_50	self-energy/D/M	boucle_AF.py	2023-11-27@12:44
2x2_2C_8b_C2v_L	5.3032021	0	0	10.999094	2.5000884	-8.3686623	-0.80099626	-1.0174943	-5.6286662	-0.78760331	-8.3239955	-6.0353888	-0.79247788	11.779208	7.8947049e-06	-4.6348871e-05	2.9240396e-05	-6.3584916e-06	0.24808482	-0.00019663763	0.00017061745	0.24920361	0.21966182	2.9320749	-2.6734705e-07	1.3154221e-05	-4.930287e-06	-1.5074326e-06	2.5100961	1.3872209	1.4264524e-05	8.7681126e-05	0.019783032	3.1754159	2.4330188	0.0056753228	-0.00010037408	1.6810071e-05	2.9341145	0.21591128	-3.0536606e-05	-2.7786929e-06	1.4905081e-06	1.216663e-05	1.3843304	2.5102989	9.2902209e-05	6.7189911e-06	3.1753525	0.0064308082	-0.018105741	-2.4330601	-2.1353794e-05	4.6660004e-05	2.1000006	0.95	0.20106456	1.7620123e-05	0.30243216	0.21760857	-6.4103664e-06	0.00012277939	1.2435217e-06	1.1760728e-05	-0.00012049801	5.1275163e-09	-0.2388782	1.2603392	1.6666359	-0.58440592	-0.18089809	0.078981957	0.21068506	1.733927	1.996105	1.9912087	1.7957727	1.9926083	1.6348023	1.9935841	1.9925469	1.2035957	-2.964485e-06	2.065172e-05	-5.2540078e-05	4.7591932e-06	-0.31519751	8.9122457e-05	-0.00010662126	-0.31647757	-0.15017461	-0.87949349	7.9739776e-06	-1.9415656e-05	2.0164898e-07	-2.389335e-06	-0.15096334	-0.74689742	4.4877901e-07	-0.00016904976	-0.00021242404	-1.0803509	-0.019978731	-0.0025246974	5.1741192e-06	-3.1499617e-05	-0.88033178	-0.14998919	4.4189682e-05	-3.0880656e-06	-1.1974446e-06	-4.9114147e-07	-0.74574804	-0.15114651	-0.00017964976	9.1175911e-07	-1.080327	-7.3581058e-05	0.0080685934	0.019977677	3.9632872e-05	-3.8316415e-06	-7.3618921e-06	-0.21938657	-0.40633878	5.7704069e-06	-0.00018030792	-1.7475742e-06	-9.2954339e-06	0.00019863295	2	2	0	0	-119.79632	R0:S0:1	1.2035957	-74.232957	uncorrelated	2	817c5bc	v2.2.6	YY	5	sharp_wc_2.0_b_50	self-energy/D/M	boucle_AF.py	2023-11-27@12:47
2x2_2C_8b_C2v_L	5.3026597	0	0	10.999094	2.5000884	-8.283955	-0.81117142	-1.0211572	-5.6247717	-0.79952001	-8.2772518	-6.0378276	-0.79992355	11.769208	-1.550683e-06	1.4858611e-05	-6.7585124e-06	0.00015220292	0.24842456	-1.6940133e-05	1.0999562e-06	0.2485389	0.22711687	2.9260753	-6.5733754e-06	9.5551182e-05	-0.00017754663	1.8384241e-05	2.5105289	1.3777429	-3.2752833e-06	1.5446112e-05	0.0024360472	3.1685826	2.4353123	0.0015495119	1.8323314e-05	1.2422903e-05	2.9252145	0.2286811	0.00012905419	1.3038615e-05	-7.4465266e-05	6.880205e-05	1.3789738	2.5104397	2.5514795e-05	1.2895416e-05	3.168593	0.0016673016	-0.0022473931	-2.4353018	9.3910319e-07	5.6857768e-06	2.1000006	0.95	0.20106456	-0.00030946861	0.30244341	0.21621151	2.0623981e-05	7.5987739e-06	-5.5844242e-06	-6.2661138e-06	-1.3627374e-05	5.3842503e-08	-0.23880455	1.2603312	1.6666373	-0.58446952	-0.18092983	0.078996774	0.21122903	1.7310103	1.9960834	1.9912825	1.7976374	1.992567	1.6336967	1.9935842	1.9925596	1.204141	-9.7697369e-07	-5.9075134e-06	1.1769444e-05	-0.00012861935	-0.31619023	9.9593279e-06	8.6076277e-07	-0.31634046	-0.15121203	-0.88443609	-3.3311115e-05	-0.00013502416	3.0797152e-05	-4.0643204e-05	-0.15071052	-0.74219178	6.5427188e-07	-2.5307099e-05	-2.4883891e-05	-1.0815519	-0.020026993	-0.00069103723	-1.7463362e-07	-2.2335271e-05	-0.88408089	-0.15129015	-0.00018093501	-2.4763154e-05	0.00013662672	-1.0571906e-05	-0.74268154	-0.15063222	-4.7208218e-05	-8.1783911e-08	-1.0815534	-1.5816688e-05	0.0010004988	0.020027362	-4.0167937e-06	-6.4494464e-07	0.00010193475	-0.21986534	-0.40475891	-2.0410736e-05	-1.5062197e-05	1.623876e-06	4.6369544e-06	1.4470849e-05	2	2	0	0	-119.55267	R0:S0:1	1.204141	-74.152957	uncorrelated	2	817c5bc	v2.2.6	YY	7	sharp_wc_2.0_b_50	self-energy/D/M	boucle_AF.py	2023-11-27@12:58
2x2_2C_8b_C2v_L	5.4156747	0	0	10.999094	2.5000884	-5.8739403	-0.20221291	0.2692455	-4.5161055	-5.7293807	-0.21135545	-5.1508965	-0.21089881	12.129208	-3.3986058e-06	-4.491288e-06	5.1548272e-07	-6.8982214e-06	-4.0778176e-06	0.18565953	-1.8776203e-05	-1.7286815e-05	2.1879755	2.4081453	-0.0088401983	-0.22878439	-0.33471684	0.14531443	1.2175022	-0.93605999	0.022394831	2.5212714	4.6610943e-06	5.0488124e-06	2.2590947	-0.01001274	-1.5836394e-06	-1.0808318e-05	2.4048221	2.1836582	-0.22870764	-0.0087807151	-0.14526082	0.3346542	-0.94272911	1.2234786	-2.521177	-0.010022381	-1.6308195e-05	-1.3042078e-06	0.022450538	-2.2591855	9.9302213e-07	-1.1287466e-05	2.1000006	0.95	0.20106456	-1.8601453e-06	-2.7860957e-06	-1.9370286e-06	-1.6563096e-06	-1.3570912e-05	-1.0857195e-05	3.6921611e-06	-0.18546118	-6.1551609e-06	-0.10999265	1.2627591	1.703089	-0.56656386	-0.18718828	0.078725488	0.41723689	1.528645	1.8036559	0.13697267	1.967941	1.7804815	1.3996482	1.9352563	1.3990473	1.4114358	5.1795087e-06	1.2393153e-05	2.0453764e-06	1.1567629e-05	-5.1899902e-05	-2.3458372	2.4108626e-05	8.5401671e-05	-0.49137614	-0.91066827	0.16753027	0.49853435	0.37313991	0.10488074	-0.026281371	0.15692894	-0.0015997905	-0.57882376	-6.05593e-06	-6.1076875e-05	-0.17573545	0.0025581036	-6.0661956e-06	6.5839817e-05	-0.91020385	-0.49124794	0.498414	0.16756338	-0.10499285	-0.37302525	0.16005227	-0.027931569	0.57884688	0.00067337861	7.3515575e-05	9.6068891e-06	-0.0056406341	0.17573434	-5.6850159e-05	6.1080262e-06	9.0227147e-07	4.3700509e-06	4.5764619e-06	4.1744606e-06	1.5246407e-05	0.00010451436	3.9284758e-06	2.3461892	2	2	0	0	-101.00371	R0:S0:1	1.4114358	-77.032957	uncorrelated	2	817c5bc	v2.2.6	YY	9	sharp_wc_2.0_b_50	self-energy/D/M	boucle_AF.py	2023-11-27@13:05
