model	E_kin	D	U	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	sb1_1	sb2_1	sb3_1	sb4_1	sb5_1	sb6_1	sb7_1	sb8_1	t	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	tp	ave_D	ave_mu	ave_t	ave_tp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_sb1_1	ave_sb2_1	ave_sb3_1	ave_sb4_1	ave_sb5_1	ave_sb6_1	ave_sb7_1	ave_sb8_1	ave_t_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	ave_tp_1	E0_1	sector_1	n_1	githash	version	GS_consistency	method	iterations	dist_function	convergence	script	time	
2x2_2C_8b_C2v_L	-0.68719518	0	12.707713	1.414372	-0.27047098	1.377866	0.26859467	1.3777498	0.26854348	0.78018738	0.48852655	2.9152119	-0.54351164	-8.5482191e-06	-0.41587941	0.15039152	-0.41587696	0.15037134	-0.18773988	0.00018648095	1	6.1460646e-06	0.19410025	-0.017847449	-0.091972122	0.017835377	0.091963843	0.00012584696	0.098989106	0.39591635	0.047956863	0.97013615	-0.63952094	-0.12041492	0.019762029	0.0051016454	1.9988813	0.03183203	0.13385635	0.031837116	0.1338527	0.012310822	0.0024117549	0.97237941	0.20353473	4.3785491e-05	0.49578337	-0.54761955	0.49580702	-0.54760038	0.34255377	-0.00038793818	-0.43681132	-1.6410273e-05	-0.082326912	-0.17403927	0.8358378	0.17408448	-0.83581712	-0.00013179967	-0.11590463	-0.025235442	-13.411472	R0:S0:1	0.97237941	b8cfe21	v2.4.3	Y	fixed_point	2	sharp_wc_2.0_b_50	self-energy/D	boucle_1bande.py	2024-05-07@15:47
2x2_2C_8b_C2v_L	-0.6869543	0	12.717713	1.4145218	-0.27041996	1.3779583	0.26841056	1.3780305	0.26844878	0.78040283	0.48791445	2.9152119	-0.54350713	-4.4247957e-06	-0.41590232	0.15037544	-0.4159039	0.15038867	-0.18777898	7.9251002e-05	1	5.3921776e-06	0.19413108	-0.017838804	-0.09198239	0.01784636	0.091992421	5.0621043e-05	0.098964751	0.39591635	0.047957727	0.97008195	-0.63927992	-0.12041529	0.019734084	0.0050966227	1.9988813	0.031858213	0.13403977	0.031854469	0.13404637	0.012323061	0.0024134172	0.9723272	0.20345946	2.1298674e-05	0.49580155	-0.548062	0.49578114	-0.54807385	0.34253572	-0.00016453498	-0.43659778	-1.6598758e-05	-0.082308007	-0.17413878	0.83615808	0.17411054	-0.8362004	-5.3519682e-05	-0.11594878	-0.025268943	-13.410674	R0:S0:1	0.9723272	b8cfe21	v2.4.3	Y	fixed_point	13	sharp_wc_2.0_b_50	self-energy/D	boucle_1bande.py	2024-05-07@15:58
2x2_2C_8b_C2v_L	-0.68670824	0	12.727713	1.4145845	-0.27032149	1.3781613	0.2682279	1.3780493	0.26824158	0.78049803	0.4869693	2.9152119	-0.54351553	-5.764389e-06	-0.41594515	0.15035856	-0.41593634	0.1503537	-0.1878017	6.1437057e-05	1	5.2096976e-06	0.19413859	-0.017831347	-0.091996409	0.017825589	0.091995552	3.6442451e-05	0.098925818	0.39591635	0.047958145	0.97003003	-0.63903497	-0.1204125	0.019706179	0.0050921183	1.9988813	0.03188203	0.13422846	0.031885498	0.1342155	0.012334878	0.0024155202	0.97227686	0.20339164	2.8159772e-05	0.49580727	-0.54849151	0.4958216	-0.54846921	0.34249896	-0.000128105	-0.43638259	-1.6458491e-05	-0.082280974	-0.17422442	0.83651389	0.17425012	-0.83647568	-3.7866761e-05	-0.11599396	-0.025300774	-13.409768	R0:S0:1	0.97227686	b8cfe21	v2.4.3	Y	fixed_point	9	sharp_wc_2.0_b_50	self-energy/D	boucle_1bande.py	2024-05-07@16:09
2x2_2C_8b_C2v_L	-0.68648011	0	12.737713	1.4147682	-0.27027993	1.3781745	0.26804407	1.378354	0.26811493	0.78057592	0.48613176	2.9152119	-0.5435131	-2.0148637e-05	-0.41596024	0.15034042	-0.41596355	0.15037401	-0.18783	7.9577052e-05	1	1.2898859e-05	0.19417616	-0.017814346	-0.092010231	0.017837189	0.092022533	5.1152189e-05	0.098893949	0.39591635	0.04795866	0.96997167	-0.63880444	-0.12041855	0.019678247	0.0050872116	1.9988812	0.031914693	0.13442461	0.031905889	0.13443472	0.012349484	0.002417556	0.9722205	0.20331648	0.00010608756	0.495862	-0.54898559	0.49582049	-0.54902308	0.34249782	-0.00016414591	-0.43617215	-3.4878389e-05	-0.082265437	-0.17436634	0.83685777	0.1742849	-0.83689894	-5.5681365e-05	-0.11604041	-0.025337735	-13.408995	R0:S0:1	0.9722205	b8cfe21	v2.4.3	Y	fixed_point	8	sharp_wc_2.0_b_50	self-energy/D	boucle_1bande.py	2024-05-07@16:24
2x2_2C_8b_C2v_L	-0.68623262	0	12.747713	1.4147211	-0.27016293	1.3784813	0.26793865	1.378213	0.26789404	0.78058342	0.48513961	2.9152119	-0.54351479	-1.4260193e-05	-0.41599793	0.15035424	-0.41599749	0.15031537	-0.18783731	0.00013178438	1	7.9957955e-06	0.19416399	-0.017834266	-0.092040982	0.017821323	0.09203979	8.3840719e-05	0.098829465	0.39591635	0.047956742	0.96992043	-0.63855831	-0.1204151	0.019650421	0.0050824807	1.9988815	0.031929927	0.13461351	0.031940496	0.13460183	0.012360131	0.002418536	0.97217035	0.20324593	7.3960423e-05	0.49582942	-0.54942372	0.49587841	-0.54936959	0.34244138	-0.00027408565	-0.4359587	-2.1918603e-05	-0.082228657	-0.17434356	0.83723083	0.17441437	-0.83721965	-8.8619616e-05	-0.11605701	-0.025369489	-13.40806	R0:S0:1	0.97217035	b8cfe21	v2.4.3	Y	fixed_point	10	sharp_wc_2.0_b_50	self-energy/D	boucle_1bande.py	2024-05-07@16:41
2x2_2C_8b_C2v_L	-0.68599337	0	12.757713	1.4150203	-0.27017731	1.3784745	0.2677626	1.378541	0.26774389	0.78059088	0.48411265	2.9152119	-0.54350844	-6.9176384e-06	-0.41602082	0.15032895	-0.41603634	0.15031963	-0.18785103	6.946202e-05	1	5.4160485e-06	0.19423096	-0.017824564	-0.092058278	0.017824197	0.092062451	4.5700156e-05	0.098780448	0.39591635	0.047955832	0.96986642	-0.63831884	-0.12041566	0.019622622	0.0050773381	1.998881	0.031960201	0.13479449	0.031959855	0.13480244	0.012372717	0.0024203404	0.97211772	0.20316726	3.5521137e-05	0.49586793	-0.54985286	0.49587048	-0.54985006	0.34240857	-0.0001445505	-0.43574627	-1.5408106e-05	-0.082225131	-0.1744539	0.83755863	0.17445479	-0.83760116	-4.8269762e-05	-0.11609306	-0.025403311	-13.407395	R0:S0:1	0.97211772	b8cfe21	v2.4.3	Y	fixed_point	8	sharp_wc_2.0_b_50	self-energy/D	boucle_1bande.py	2024-05-07@16:55
2x2_2C_8b_C2v_L	-0.68575051	0	12.767713	1.4151093	-0.27010121	1.3787484	0.26760894	1.3784879	0.26755282	0.78065154	0.48353183	2.9152119	-0.54351756	7.6595867e-06	-0.41606568	0.15032719	-0.41605208	0.15028936	-0.18787566	3.8694532e-05	1	-7.3836055e-06	0.194237	-0.017831797	-0.092078079	0.01780803	0.092069039	2.7522229e-05	0.098759492	0.39591635	0.047955719	0.96981365	-0.63807653	-0.12041426	0.019594907	0.0050727327	1.9988813	0.031980315	0.13498984	0.031990387	0.13497507	0.012385486	0.0024221341	0.97206689	0.2030991	-4.0044447e-05	0.49586158	-0.55030559	0.49590313	-0.55025423	0.34238292	-8.1132909e-05	-0.43553238	2.1590305e-05	-0.082196441	-0.17448947	0.83792851	0.17458063	-0.83789061	-2.8487449e-05	-0.11614083	-0.025435622	-13.406542	R0:S0:1	0.97206689	b8cfe21	v2.4.3	Y	fixed_point	12	sharp_wc_2.0_b_50	self-energy/D	boucle_1bande.py	2024-05-07@17:14
2x2_2C_8b_C2v_L	-0.68551304	0	12.777713	1.4153685	-0.27010364	1.3786865	0.26739343	1.3786338	0.2674113	0.78070346	0.48245473	2.9152119	-0.54350698	-2.1899206e-05	-0.41607675	0.15029444	-0.41607162	0.15029599	-0.18789397	-1.0412543e-06	1	1.5910997e-05	0.19430706	-0.017806341	-0.092084594	0.0178167	0.092091427	-1.7603247e-06	0.098711031	0.39591635	0.047954931	0.96975909	-0.63783861	-0.12041541	0.019567084	0.0050676374	1.9988806	0.03201321	0.13517393	0.03201259	0.13517776	0.01239822	0.0024241859	0.97201407	0.20302002	0.0001150946	0.49590747	-0.55074376	0.49589974	-0.55074513	0.34235535	3.5110011e-06	-0.43532033	-4.5075322e-05	-0.08219474	-0.17464493	0.83823519	0.17462346	-0.83826776	2.5216981e-07	-0.1161804	-0.025469562	-13.405842	R0:S0:1	0.97201407	b8cfe21	v2.4.3	Y	fixed_point	7	sharp_wc_2.0_b_50	self-energy/D	boucle_1bande.py	2024-05-07@17:26
2x2_2C_8b_C2v_L	-0.68528788	0	12.787713	1.4153197	-0.26993182	1.3789948	0.26725665	1.3790015	0.2672596	0.78076405	0.48154296	2.9152119	-0.54352164	2.7352667e-05	-0.41613406	0.15028813	-0.41612411	0.15029341	-0.18791162	0.00013375936	1	-1.7954333e-05	0.19427188	-0.01781858	-0.092124322	0.017814513	0.092118935	8.5832641e-05	0.09865676	0.39591635	0.047953467	0.96970129	-0.63761118	-0.12042115	0.019539715	0.0050632013	1.9988812	0.032038247	0.13538582	0.032037248	0.13538048	0.012411615	0.0024253657	0.97195721	0.20295332	-0.00014680354	0.49594601	-0.55125185	0.49593931	-0.55125347	0.34234037	-0.00028123014	-0.43511366	4.9011487e-05	-0.082148565	-0.17468036	0.83868807	0.17468486	-0.83865377	-8.7764943e-05	-0.11620362	-0.025506942	-13.40484	R0:S0:1	0.97195721	b8cfe21	v2.4.3	Y	fixed_point	10	sharp_wc_2.0_b_50	self-energy/D	boucle_1bande.py	2024-05-07@17:41
2x2_2C_8b_C2v_L	-0.68504309	0	12.797713	1.4157866	-0.27003587	1.3790171	0.26704618	1.3791864	0.26714164	0.78084177	0.48053504	2.9152119	-0.54350765	1.3817014e-05	-0.41615169	0.15026661	-0.41614545	0.15029765	-0.18793659	-3.0616347e-05	1	-6.838227e-06	0.19439138	-0.017806224	-0.092128389	0.017820992	0.092136716	-1.1449084e-05	0.098608393	0.39591635	0.047953127	0.96964972	-0.63736725	-0.12041897	0.01951211	0.0050577119	1.9988802	0.032064525	0.13557013	0.032056574	0.13556113	0.012423833	0.0024271936	0.97190761	0.20286934	-7.2706953e-05	0.49595593	-0.55167415	0.49591829	-0.55168796	0.34230988	6.3405984e-05	-0.43489967	1.8384936e-05	-0.082166402	-0.17478294	0.83899653	0.1747229	-0.83897533	1.2616129e-05	-0.11624021	-0.025538364	-13.404343	R0:S0:1	0.97190761	b8cfe21	v2.4.3	Y	fixed_point	8	sharp_wc_2.0_b_50	self-energy/D	boucle_1bande.py	2024-05-07@17:53
