w	up_1	up_2	up_3	cumul_up_1	cumul_up_2	cumul_up_3	
-25	0.000221321	0.000216996	0.000216996	0	0	0
-24.95	0.000223376	0.000218337	0.000218337	1.11688e-05	1.09168e-05	1.09169e-05
-24.9	0.000225296	0.000219686	0.000219687	2.24336e-05	2.19012e-05	2.19012e-05
-24.85	0.000227167	0.000221046	0.000221047	3.3792e-05	3.29535e-05	3.29535e-05
-24.8	0.000229138	0.00022242	0.000222421	4.52489e-05	4.40745e-05	4.40746e-05
-24.75	0.000231317	0.000223812	0.000223813	5.68147e-05	5.52651e-05	5.52652e-05
-24.7	0.00023373	0.000225222	0.000225223	6.85012e-05	6.65262e-05	6.65264e-05
-24.65	0.000236294	0.000226648	0.000226649	8.0316e-05	7.78586e-05	7.78588e-05
-24.6	0.000238774	0.000228087	0.000228087	9.22547e-05	8.92629e-05	8.92632e-05
-24.55	0.000240871	0.00022953	0.00022953	0.000104298	0.000100739	0.00010074
-24.5	0.00024251	0.000230978	0.000230977	0.000116424	0.000112288	0.000112289
-24.45	0.000243934	0.000232435	0.000232434	0.00012862	0.00012391	0.00012391
-24.4	0.000245433	0.000233907	0.000233906	0.000140892	0.000135605	0.000135606
-24.35	0.000247145	0.000235397	0.000235397	0.000153249	0.000147375	0.000147375
-24.3	0.000249066	0.000236907	0.000236906	0.000165703	0.000159221	0.000159221
-24.25	0.000251106	0.000238434	0.000238433	0.000178258	0.000171142	0.000171142
-24.2	0.000253152	0.000239978	0.000239977	0.000190916	0.000183141	0.000183141
-24.15	0.000255173	0.000241538	0.000241538	0.000203674	0.000195218	0.000195218
-24.1	0.000257238	0.000243116	0.000243115	0.000216536	0.000207374	0.000207374
-24.05	0.00025943	0.000244712	0.000244712	0.000229508	0.000219609	0.000219609
-24	0.000261799	0.000246328	0.000246328	0.000242598	0.000231926	0.000231926
-23.95	0.000264364	0.000247964	0.000247964	0.000255816	0.000244324	0.000244324
-23.9	0.000267124	0.000249622	0.000249622	0.000269172	0.000256805	0.000256805
-23.85	0.000270036	0.000251299	0.000251299	0.000282674	0.00026937	0.00026937
-23.8	0.000272967	0.000252992	0.000252992	0.000296322	0.00028202	0.00028202
-23.75	0.00027571	0.000254697	0.000254697	0.000310108	0.000294755	0.000294755
-23.7	0.000278153	0.000256409	0.000256409	0.000324015	0.000307575	0.000307575
-23.65	0.000280408	0.000258133	0.000258133	0.000338036	0.000320482	0.000320482
-23.6	0.000282676	0.000259874	0.000259874	0.000352169	0.000333475	0.000333475
-23.55	0.000285081	0.000261636	0.000261636	0.000366423	0.000346557	0.000346557
-23.5	0.000287656	0.000263422	0.000263422	0.000380806	0.000359728	0.000359728
-23.45	0.000290394	0.00026523	0.00026523	0.000395326	0.00037299	0.00037299
-23.4	0.000293279	0.00026706	0.00026706	0.00040999	0.000386343	0.000386343
-23.35	0.000296296	0.000268914	0.000268914	0.000424805	0.000399788	0.000399788
-23.3	0.000299438	0.000270789	0.000270789	0.000439777	0.000413328	0.000413328
-23.25	0.000302699	0.000272688	0.000272688	0.000454912	0.000426962	0.000426962
-23.2	0.000306079	0.000274609	0.000274609	0.000470215	0.000440693	0.000440693
-23.15	0.000309582	0.000276554	0.000276554	0.000485695	0.00045452	0.00045452
-23.1	0.000313214	0.000278522	0.000278523	0.000501355	0.000468447	0.000468447
-23.05	0.000316982	0.000280516	0.000280516	0.000517204	0.000482472	0.000482472
-23	0.000320899	0.000282534	0.000282534	0.000533249	0.000496599	0.000496599
-22.95	0.000324981	0.000284579	0.000284579	0.000549498	0.000510828	0.000510828
-22.9	0.000329248	0.00028665	0.00028665	0.000565961	0.00052516	0.00052516
-22.85	0.000333726	0.00028875	0.00028875	0.000582647	0.000539598	0.000539598
-22.8	0.000338452	0.000290879	0.000290879	0.00059957	0.000554142	0.000554142
-22.75	0.000343472	0.00029304	0.00029304	0.000616743	0.000568794	0.000568794
-22.7	0.000348851	0.000295235	0.000295235	0.000634186	0.000583556	0.000583556
-22.65	0.000354668	0.000297466	0.000297467	0.000651919	0.000598429	0.000598429
-22.6	0.000361019	0.000299739	0.00029974	0.00066997	0.000613416	0.000613416
-22.55	0.000367981	0.000302054	0.000302055	0.000688369	0.000628519	0.000628519
-22.5	0.000375524	0.000304412	0.000304414	0.000707145	0.000643739	0.00064374
-22.45	0.00038337	0.000306803	0.000306805	0.000726314	0.000659079	0.00065908
-22.4	0.000391013	0.000309209	0.000309212	0.000745865	0.00067454	0.00067454
-22.35	0.000398218	0.000311623	0.000311627	0.000765775	0.000690121	0.000690122
-22.3	0.00040547	0.000314061	0.000314065	0.000786049	0.000705824	0.000705825
-22.25	0.000413634	0.00031655	0.000316556	0.000806731	0.000721651	0.000721653
-22.2	0.000423455	0.000319116	0.000319124	0.000827903	0.000737607	0.000737609
-22.15	0.000435531	0.000321776	0.000321787	0.00084968	0.000753696	0.000753698
-22.1	0.000450483	0.000324548	0.000324564	0.000872204	0.000769923	0.000769927
-22.05	0.000468988	0.000327454	0.000327473	0.000895653	0.000786296	0.0007863
-22	0.000491481	0.000330505	0.000330529	0.000920227	0.000802821	0.000802827
-21.95	0.000517201	0.000333683	0.000333706	0.000946088	0.000819506	0.000819512
-21.9	0.000542659	0.000336889	0.000336899	0.00097322	0.00083635	0.000836357
-21.85	0.000561822	0.00033995	0.000339934	0.00100131	0.000853347	0.000853354
-21.8	0.000571252	0.000342758	0.000342717	0.00102987	0.000870485	0.000870489
-21.75	0.000574818	0.000345418	0.000345368	0.00105862	0.000887756	0.000887758
-21.7	0.000579891	0.000348147	0.000348101	0.00108761	0.000905164	0.000905163
-21.65	0.000591649	0.000351103	0.000351067	0.00111719	0.000922719	0.000922716
-21.6	0.000611955	0.000354355	0.000354328	0.00114779	0.000940437	0.000940433
-21.55	0.000639783	0.000357906	0.000357888	0.00117978	0.000958332	0.000958327
-21.5	0.00067108	0.000361686	0.000361673	0.00121333	0.000976416	0.000976411
-21.45	0.000699478	0.000365523	0.000365515	0.00124831	0.000994692	0.000994686
-21.4	0.000717791	0.000369127	0.000369123	0.0012842	0.00101315	0.00101314
-21.35	0.000720053	0.000372191	0.00037219	0.0013202	0.00103176	0.00103175
-21.3	0.000707352	0.000374696	0.000374698	0.00135557	0.00105049	0.00105049
-21.25	0.000688871	0.000376971	0.000376976	0.00139001	0.00106934	0.00106934
-21.2	0.00067361	0.000379362	0.00037937	0.00142369	0.00108831	0.0010883
-21.15	0.000665613	0.000382033	0.000382045	0.00145697	0.00110741	0.00110741
-21.1	0.000665447	0.000385014	0.000385029	0.00149024	0.00112666	0.00112666
-21.05	0.000672555	0.000388289	0.000388309	0.00152387	0.00114608	0.00114607
-21	0.000686443	0.000391842	0.000391869	0.00155819	0.00116567	0.00116567
-20.95	0.0007071	0.000395677	0.000395712	0.00159355	0.00118545	0.00118545
-20.9	0.000735137	0.000399815	0.000399861	0.00163031	0.00120544	0.00120545
-20.85	0.000771903	0.000404306	0.000404368	0.0016689	0.00122566	0.00122566
-20.8	0.000819647	0.000409232	0.000409317	0.00170988	0.00124612	0.00124613
-20.75	0.000881736	0.000414715	0.00041483	0.00175397	0.00126686	0.00126687
-20.7	0.000962758	0.000420921	0.000421076	0.00180211	0.0012879	0.00128793
-20.65	0.00106795	0.000428043	0.000428247	0.00185551	0.0013093	0.00130934
-20.6	0.00120044	0.000436209	0.000436456	0.00191553	0.00133111	0.00133116
-20.55	0.00135373	0.000445223	0.000445465	0.00198321	0.00135338	0.00135343
-20.5	0.00150074	0.000454164	0.000454298	0.00205825	0.00137608	0.00137615
-20.45	0.00159645	0.000461428	0.00046135	0.00213807	0.00139916	0.00139922
-20.4	0.00161203	0.000465855	0.000465586	0.00221867	0.00142245	0.0014225
-20.35	0.00155991	0.000467692	0.000467353	0.00229667	0.00144583	0.00144586
-20.3	0.00147456	0.00046807	0.000467759	0.0023704	0.00146924	0.00146925
-20.25	0.00139043	0.000468277	0.000468028	0.00243992	0.00149265	0.00149265
-20.2	0.00133157	0.000469276	0.000469088	0.0025065	0.00151611	0.00151611
-20.15	0.00130837	0.000471484	0.000471345	0.00257192	0.00153969	0.00153967
-20.1	0.0013217	0.000474929	0.000474827	0.002638	0.00156343	0.00156342
-20.05	0.0013657	0.000479433	0.000479358	0.00270629	0.00158741	0.00158738
-20	0.00142453	0.000484619	0.000484564	0.00277751	0.00161164	0.00161161
-19.95	0.0014704	0.000489894	0.000489854	0.00285103	0.00163613	0.0016361
-19.9	0.00147989	0.000494779	0.000494751	0.00292503	0.00166087	0.00166084
-19.85	0.00145853	0.000499395	0.000499377	0.00299795	0.00168584	0.00168581
-19.8	0.00143363	0.000504321	0.000504311	0.00306964	0.00171106	0.00171103
-19.75	0.00142807	0.000510072	0.00051007	0.00314104	0.00173656	0.00173653
-19.7	0.00145223	0.000516942	0.000516947	0.00321365	0.00176241	0.00176238
-19.65	0.00150868	0.000525062	0.000525075	0.00328908	0.00178866	0.00178863
-19.6	0.00159445	0.00053436	0.000534381	0.00336881	0.00181538	0.00181535
-19.55	0.00169669	0.000544282	0.000544313	0.00345364	0.00184259	0.00184257
-19.5	0.00178864	0.000553577	0.00055362	0.00354307	0.00187027	0.00187025
-19.45	0.00184377	0.00056099	0.000561048	0.00363526	0.00189832	0.0018983
-19.4	0.00186485	0.000566675	0.000566754	0.0037285	0.00192665	0.00192664
-19.35	0.00188257	0.000572137	0.000572242	0.00382263	0.00195526	0.00195525
-19.3	0.00192685	0.000578827	0.000578968	0.00391898	0.0019842	0.0019842
-19.25	0.00201488	0.000587564	0.000587754	0.00401972	0.00201358	0.00201358
-19.2	0.00215732	0.000598828	0.000599086	0.00412759	0.00204352	0.00204354
-19.15	0.00236547	0.000613115	0.000613468	0.00424586	0.00207418	0.00207421
-19.1	0.00265433	0.000631084	0.00063156	0.00437858	0.00210573	0.00210579
-19.05	0.00304001	0.000653445	0.000654064	0.00453058	0.0021384	0.00213849
-19	0.00352601	0.000680364	0.000681086	0.00470688	0.00217242	0.00217255
-18.95	0.00407042	0.000710002	0.00071065	0.0049104	0.00220792	0.00220808
-18.9	0.00455035	0.000736897	0.00073713	0.00513792	0.00224477	0.00224494
-18.85	0.00481001	0.000753987	0.000753559	0.00537842	0.00228247	0.00228261
-18.8	0.00482401	0.000759891	0.000758958	0.00561962	0.00232046	0.00232056
-18.75	0.00474333	0.000761165	0.000760108	0.00585678	0.00235852	0.00235857
-18.7	0.0047311	0.000765019	0.00076409	0.00609334	0.00239677	0.00239677
