w	up_1	up_2	up_3	down_1	down_2	down_3	cumul_up_1	cumul_up_2	cumul_up_3	cumul_down_1	cumul_down_2	cumul_down_3	
-25	5.21118e-05	5.42933e-05	5.4292e-05	2.13709e-05	1.61292e-05	1.61292e-05	0	0	0	0	0	0
-24.9875	5.22229e-05	5.43766e-05	5.43751e-05	2.13915e-05	1.61424e-05	1.61424e-05	6.52786e-07	6.79707e-07	6.79688e-07	2.67393e-07	2.0178e-07	2.0178e-07
-24.975	5.2338e-05	5.44602e-05	5.44584e-05	2.1412e-05	1.61556e-05	1.61556e-05	1.30701e-06	1.36046e-06	1.36042e-06	5.35044e-07	4.03724e-07	4.03724e-07
-24.9625	5.24582e-05	5.45442e-05	5.4542e-05	2.14326e-05	1.61688e-05	1.61688e-05	1.96274e-06	2.04226e-06	2.04219e-06	8.02952e-07	6.05834e-07	6.05834e-07
-24.95	5.25852e-05	5.46284e-05	5.46258e-05	2.14533e-05	1.6182e-05	1.6182e-05	2.62005e-06	2.72512e-06	2.72502e-06	1.07112e-06	8.08109e-07	8.08109e-07
-24.9375	5.27213e-05	5.47132e-05	5.471e-05	2.14739e-05	1.61953e-05	1.61953e-05	3.27907e-06	3.40903e-06	3.40889e-06	1.33954e-06	1.01055e-06	1.01055e-06
-24.925	5.28696e-05	5.47984e-05	5.47944e-05	2.14946e-05	1.62085e-05	1.62085e-05	3.93994e-06	4.09401e-06	4.09382e-06	1.60822e-06	1.21316e-06	1.21316e-06
-24.9125	5.30349e-05	5.48842e-05	5.48792e-05	2.15154e-05	1.62218e-05	1.62218e-05	4.60288e-06	4.78006e-06	4.77981e-06	1.87717e-06	1.41593e-06	1.41593e-06
-24.9	5.32231e-05	5.49708e-05	5.49645e-05	2.15361e-05	1.62351e-05	1.62351e-05	5.26816e-06	5.4672e-06	5.46687e-06	2.14637e-06	1.61887e-06	1.61887e-06
-24.8875	5.34412e-05	5.50583e-05	5.50502e-05	2.15569e-05	1.62484e-05	1.62484e-05	5.93618e-06	6.15543e-06	6.15499e-06	2.41583e-06	1.82197e-06	1.82197e-06
-24.875	5.36944e-05	5.51469e-05	5.51364e-05	2.15777e-05	1.62618e-05	1.62618e-05	6.60736e-06	6.84476e-06	6.8442e-06	2.68555e-06	2.02525e-06	2.02525e-06
-24.8625	5.39773e-05	5.52365e-05	5.5223e-05	2.15986e-05	1.62751e-05	1.62751e-05	7.28208e-06	7.53522e-06	7.53449e-06	2.95553e-06	2.22868e-06	2.22868e-06
-24.85	5.42582e-05	5.53264e-05	5.53098e-05	2.16195e-05	1.62885e-05	1.62885e-05	7.9603e-06	8.2268e-06	8.22586e-06	3.22578e-06	2.43229e-06	2.43229e-06
-24.8375	5.44694e-05	5.54146e-05	5.53962e-05	2.16404e-05	1.63019e-05	1.63019e-05	8.64117e-06	8.91948e-06	8.91831e-06	3.49628e-06	2.63606e-06	2.63606e-06
-24.825	5.45492e-05	5.54998e-05	5.54815e-05	2.16613e-05	1.63153e-05	1.63153e-05	9.32304e-06	9.61323e-06	9.61183e-06	3.76705e-06	2.84e-06	2.84e-06
-24.8125	5.451e-05	5.55821e-05	5.5566e-05	2.16823e-05	1.63287e-05	1.63287e-05	1.00044e-05	1.0308e-05	1.03064e-05	4.03808e-06	3.04411e-06	3.04411e-06
-24.8	5.44242e-05	5.56633e-05	5.56503e-05	2.17033e-05	1.63421e-05	1.63421e-05	1.06847e-05	1.10038e-05	1.1002e-05	4.30937e-06	3.24839e-06	3.24839e-06
-24.7875	5.43508e-05	5.57451e-05	5.57349e-05	2.17243e-05	1.63556e-05	1.63556e-05	1.13641e-05	1.17006e-05	1.16987e-05	4.58092e-06	3.45283e-06	3.45283e-06
-24.775	5.43121e-05	5.58279e-05	5.58201e-05	2.17454e-05	1.6369e-05	1.6369e-05	1.2043e-05	1.23985e-05	1.23965e-05	4.85274e-06	3.65745e-06	3.65745e-06
-24.7625	5.43082e-05	5.59118e-05	5.59058e-05	2.17665e-05	1.63825e-05	1.63825e-05	1.27219e-05	1.30974e-05	1.30953e-05	5.12482e-06	3.86223e-06	3.86223e-06
-24.75	5.43324e-05	5.59966e-05	5.59919e-05	2.17876e-05	1.6396e-05	1.6396e-05	1.3401e-05	1.37973e-05	1.37952e-05	5.39717e-06	4.06718e-06	4.06718e-06
-24.7375	5.43775e-05	5.60821e-05	5.60785e-05	2.18088e-05	1.64096e-05	1.64096e-05	1.40807e-05	1.44983e-05	1.44962e-05	5.66978e-06	4.2723e-06	4.2723e-06
-24.725	5.44381e-05	5.61683e-05	5.61654e-05	2.183e-05	1.64231e-05	1.64231e-05	1.47612e-05	1.52004e-05	1.51982e-05	5.94265e-06	4.47759e-06	4.47759e-06
-24.7125	5.45099e-05	5.62549e-05	5.62526e-05	2.18512e-05	1.64366e-05	1.64366e-05	1.54426e-05	1.59036e-05	1.59014e-05	6.21579e-06	4.68305e-06	4.68305e-06
-24.7	5.45902e-05	5.63419e-05	5.63401e-05	2.18725e-05	1.64502e-05	1.64502e-05	1.6125e-05	1.66079e-05	1.66057e-05	6.4892e-06	4.88867e-06	4.88867e-06
-24.6875	5.46769e-05	5.64293e-05	5.64279e-05	2.18938e-05	1.64638e-05	1.64638e-05	1.68084e-05	1.73133e-05	1.7311e-05	6.76287e-06	5.09447e-06	5.09447e-06
-24.675	5.47688e-05	5.65171e-05	5.6516e-05	2.19151e-05	1.64774e-05	1.64774e-05	1.7493e-05	1.80197e-05	1.80175e-05	7.03681e-06	5.30044e-06	5.30044e-06
-24.6625	5.48648e-05	5.66051e-05	5.66043e-05	2.19364e-05	1.6491e-05	1.6491e-05	1.81788e-05	1.87273e-05	1.8725e-05	7.31101e-06	5.50658e-06	5.50658e-06
-24.65	5.49642e-05	5.66934e-05	5.66929e-05	2.19578e-05	1.65047e-05	1.65047e-05	1.88659e-05	1.9436e-05	1.94337e-05	7.58549e-06	5.71288e-06	5.71288e-06
-24.6375	5.50666e-05	5.6782e-05	5.67817e-05	2.19792e-05	1.65183e-05	1.65183e-05	1.95542e-05	2.01457e-05	2.01434e-05	7.86023e-06	5.91936e-06	5.91936e-06
-24.625	5.51717e-05	5.68709e-05	5.68708e-05	2.20007e-05	1.6532e-05	1.6532e-05	2.02439e-05	2.08566e-05	2.08543e-05	8.13523e-06	6.12601e-06	6.12601e-06
-24.6125	5.52792e-05	5.69601e-05	5.69602e-05	2.20222e-05	1.65457e-05	1.65457e-05	2.09349e-05	2.15686e-05	2.15663e-05	8.41051e-06	6.33283e-06	6.33283e-06
-24.6	5.53892e-05	5.70495e-05	5.70498e-05	2.20437e-05	1.65594e-05	1.65594e-05	2.16272e-05	2.22817e-05	2.22794e-05	8.68606e-06	6.53983e-06	6.53983e-06
-24.5875	5.55015e-05	5.71391e-05	5.71396e-05	2.20652e-05	1.65731e-05	1.65731e-05	2.2321e-05	2.2996e-05	2.29937e-05	8.96187e-06	6.74699e-06	6.74699e-06
-24.575	5.56163e-05	5.72291e-05	5.72298e-05	2.20868e-05	1.65869e-05	1.65869e-05	2.30162e-05	2.37114e-05	2.37091e-05	9.23796e-06	6.95433e-06	6.95433e-06
-24.5625	5.57337e-05	5.73193e-05	5.73202e-05	2.21084e-05	1.66006e-05	1.66006e-05	2.37129e-05	2.44278e-05	2.44256e-05	9.51431e-06	7.16184e-06	7.16184e-06
-24.55	5.5854e-05	5.74097e-05	5.74109e-05	2.21301e-05	1.66144e-05	1.66144e-05	2.4411e-05	2.51455e-05	2.51432e-05	9.79094e-06	7.36952e-06	7.36952e-06
-24.5375	5.59775e-05	5.75005e-05	5.75019e-05	2.21517e-05	1.66282e-05	1.66282e-05	2.51108e-05	2.58642e-05	2.5862e-05	1.00678e-05	7.57737e-06	7.57737e-06
-24.525	5.61046e-05	5.75915e-05	5.75932e-05	2.21735e-05	1.6642e-05	1.6642e-05	2.58121e-05	2.65841e-05	2.65819e-05	1.0345e-05	7.78539e-06	7.78539e-06
-24.5125	5.6236e-05	5.76828e-05	5.76848e-05	2.21952e-05	1.66559e-05	1.66559e-05	2.6515e-05	2.73051e-05	2.7303e-05	1.06224e-05	7.99359e-06	7.99359e-06
