w	up_1	up_2	up_3	down_1	down_2	down_3	cumul_up_1	cumul_up_2	cumul_up_3	cumul_down_1	cumul_down_2	cumul_down_3	
-25	0.000217412	0.00021687	0.000216863	8.52594e-05	6.45927e-05	6.45927e-05	0	0	0	0	0	0
-24.95	0.00021954	0.000218214	0.000218205	8.55881e-05	6.48044e-05	6.48044e-05	1.0977e-05	1.09107e-05	1.09102e-05	4.2794e-06	3.24022e-06	3.24022e-06
-24.9	0.000221611	0.000219568	0.000219556	8.59187e-05	6.50171e-05	6.50171e-05	2.20575e-05	2.18891e-05	2.1888e-05	8.57534e-06	6.49108e-06	6.49108e-06
-24.85	0.000223524	0.000220931	0.000220915	8.62513e-05	6.5231e-05	6.5231e-05	3.32337e-05	3.29357e-05	3.29338e-05	1.28879e-05	9.75263e-06	9.75262e-06
-24.8	0.000225289	0.000222302	0.000222282	8.65859e-05	6.54459e-05	6.54459e-05	4.44982e-05	4.40508e-05	4.40478e-05	1.72172e-05	1.30249e-05	1.30249e-05
-24.75	0.000226964	0.000223683	0.000223661	8.69225e-05	6.56619e-05	6.56619e-05	5.58463e-05	5.52349e-05	5.52309e-05	2.15633e-05	1.6308e-05	1.6308e-05
-24.7	0.000228564	0.000225074	0.000225052	8.72611e-05	6.5879e-05	6.5879e-05	6.72746e-05	6.64886e-05	6.64835e-05	2.59264e-05	1.9602e-05	1.9602e-05
-24.65	0.000230124	0.000226476	0.000226458	8.76018e-05	6.60972e-05	6.60972e-05	7.87808e-05	7.78124e-05	7.78064e-05	3.03065e-05	2.29068e-05	2.29068e-05
-24.6	0.000231726	0.000227891	0.00022788	8.79445e-05	6.63165e-05	6.63165e-05	9.03671e-05	8.9207e-05	8.92004e-05	3.47037e-05	2.62227e-05	2.62227e-05
-24.55	0.000233444	0.000229323	0.000229318	8.82893e-05	6.6537e-05	6.6537e-05	0.000102039	0.000100673	0.000100666	3.91182e-05	2.95495e-05	2.95495e-05
-24.5	0.000235313	0.000230771	0.000230772	8.86362e-05	6.67585e-05	6.67585e-05	0.000113805	0.000112212	0.000112205	4.355e-05	3.28874e-05	3.28874e-05
-24.45	0.000237341	0.000232236	0.000232244	8.89852e-05	6.69812e-05	6.69812e-05	0.000125672	0.000123823	0.000123817	4.79992e-05	3.62365e-05	3.62365e-05
-24.4	0.000239527	0.000233719	0.000233734	8.93363e-05	6.7205e-05	6.7205e-05	0.000137648	0.000135509	0.000135504	5.2466e-05	3.95967e-05	3.95967e-05
-24.35	0.000241847	0.000235218	0.00023524	8.96896e-05	6.743e-05	6.743e-05	0.000149741	0.00014727	0.000147266	5.69505e-05	4.29682e-05	4.29682e-05
-24.3	0.000244226	0.000236733	0.000236762	9.0045e-05	6.76562e-05	6.76562e-05	0.000161952	0.000159107	0.000159104	6.14528e-05	4.63511e-05	4.6351e-05
-24.25	0.000246531	0.000238264	0.000238295	9.04026e-05	6.78835e-05	6.78835e-05	0.000174279	0.00017102	0.000171019	6.59729e-05	4.97452e-05	4.97452e-05
-24.2	0.000248655	0.000239808	0.000239838	9.07624e-05	6.8112e-05	6.81119e-05	0.000186711	0.00018301	0.000183011	7.0511e-05	5.31508e-05	5.31508e-05
-24.15	0.00025063	0.000241367	0.000241392	9.11245e-05	6.83416e-05	6.83416e-05	0.000199243	0.000195079	0.00019508	7.50672e-05	5.65679e-05	5.65679e-05
