2x2_2C_8b_C2v_L	6.7419999	7.3333333	1.6855	0.09210959	-2.1955003	-2.7378797	0.24942141	-2.7378418	0.24941837	0.29866288	-2.7791281	9.87	0.00047356029	0.0822472	-0.1271876	0.0037941342	0.12718667	-0.0037940936	0.00098519792	-0.15949586	0.21657778	0.11111111	0.026366668	1.3333333	1.9999995	-9.5125306e-08	-2.7448838e-09	1.2212955e-09	0.60708979	1.7535625e-07	0.23579831	1.938313	1.0298887e-05	1.9382741	1.0298042e-05	2.506095e-07	1.4595	1.6070234	-0.0021268083	-2.2714913	0.43787812	-0.016242371	-0.43809991	0.016241331	-0.0018464534	2.9103985	0.039780591	1.7535623e-07	0.20389802	0.073727583	1.0298823e-05	0.073774646	1.0297978e-05	2.5060948e-07	0.42952361	0.039802176	7.2362343	5.0295605	1.5144203	7.2045553	1.5150991	7.2042545	4.0671308	3.0315448	-61.587258	R0:N12:S0:1	-65.476	uncorrelated	b7fd39a	v1.0.3	2022-06-29@15:58
2x2_2C_8b_C2v_L	6.7419999	7.2222222	1.6855	0.092109596	-2.1955003	-2.7378797	0.2494214	-2.7378418	0.24941836	0.29866283	-2.7791282	9.87	0.00047353882	0.082246521	-0.12718719	0.0037938689	0.12718626	-0.0037938266	0.00098499946	-0.15949573	0.21657778	0.11111111	0.026366668	1.3333333	1.9999996	-7.2430718e-08	-2.0509103e-09	9.2287711e-10	0.66724455	1.756171e-07	0.15885298	1.9341193	1.0315588e-05	1.9340635	1.0314743e-05	2.9291208e-07	1.3042482	1.6671737	-0.0021860799	-1.9557417	0.3911957	-0.016671356	-0.39146509	0.016670296	-0.0021279097	3.1477547	0.038714767	1.7561709e-07	0.143847	0.084570189	1.0315524e-05	0.084642261	1.031468e-05	2.9291204e-07	0.50246874	0.038740397	7.4483944	5.7975933	1.3840152	7.4009506	1.3848716	7.4006393	4.4245796	2.5971889	-61.87062	R0:N12:S0:1	-65.476	uncorrelated	b7fd39a	v1.0.3	2022-06-29@15:58
2x2_2C_8b_C2v_L	6.742	7	1.6855	0.09210958	-2.1955003	-2.7378799	0.24942162	-2.7378419	0.24941857	0.29866338	-2.7791284	9.87	0.00047340637	0.082251947	-0.12719117	0.0037964779	0.12719024	-0.003796444	0.00098695888	-0.15949709	0.21657778	0.11111111	0.026366668	1.3333333	1.9999998	-3.9640358e-08	-1.0821098e-09	4.9810316e-10	0.77486804	1.6770823e-07	0.085595093	1.9306755	1.0067981e-05	1.9305687	1.0067273e-05	3.7787255e-07	0.9539554	1.7747961	-0.0022078925	-1.5289604	0.2810141	-0.017102437	-0.28137215	0.017101503	-0.0027381559	3.3372504	0.034628368	1.6770822e-07	0.081104737	0.10318777	1.006792e-05	0.10334563	1.0067212e-05	3.7787248e-07	0.57134441	0.034661217	7.6706223	6.6686336	1.0444692	7.7002158	1.0457014	7.6999261	5.325737	2.1854031	-62.512985	R0:N12:S0:1	-65.476	uncorrelated	b7fd39a	v1.0.3	2022-06-29@15:58
2x2_2C_8b_C2v_L	6.742	7.1111111	1.6855	0.092109596	-2.1955003	-2.7378798	0.24942148	-2.7378418	0.24941844	0.29866304	-2.7791283	9.87	0.0004734819	0.082248509	-0.12718866	0.0037948517	0.12718773	-0.0037948144	0.00098573608	-0.15949622	0.21657778	0.11111111	0.026366668	1.3333333	1.9999997	-5.3923533e-08	-1.5036177e-09	6.8469724e-10	0.7234233	1.725091e-07	0.11367128	1.9312529	1.0233774e-05	1.9311748	1.0232994e-05	3.3699305e-07	1.1304781	1.7233505	-0.0022078752	-1.7145243	0.33850004	-0.01695505	-0.33881526	0.016954043	-0.0024357563	3.2973355	0.037261136	1.7250908e-07	0.10583475	0.095132303	1.0233711e-05	0.095240326	1.0232932e-05	3.3699299e-07	0.5534504	0.037290759	7.5811885	6.3143105	1.2265663	7.5663059	1.2276079	7.566	4.8598846	2.2731727	-62.179805	R0:N12:S0:1	-65.476	uncorrelated	b7fd39a	v1.0.3	2022-06-29@15:58
2x2_2C_8b_C2v_L	7.4839999	8.3888889	1.871	0.092109534	-2.655289	-3.7878381	0.25334711	-3.787827	0.25334373	0.29901964	-5.160313	9.87	4.7722344e-06	0.18299459	-0.30750143	0.00063986139	0.30750096	-0.00063989493	-0.00056908417	-0.44599091	0.43315556	0.22222222	0.052733334	1.3333333	1.9999999	-6.592481e-08	-3.940041e-09	1.908913e-09	0.060850364	0	1.9243046	1.9411962	3.2535064e-08	1.9411959	3.2538578e-08	2.3396469e-08	1.9499018	1.0608504	-5.5156316e-06	-1.0580404	0.94102856	-0.00066485537	-0.94103097	0.00066489114	0.00056758404	0.87258996	0.014265377	0	0.069965597	0.05534593	3.2535063e-08	0.055346214	3.2538577e-08	2.3396468e-08	0.047588331	0.01426538	4.3027815	2.8805506	3.1144653	4.2352149	3.1144608	4.2352162	4.2003923	3.2385868	-70.879563	R0:N12:S0:1	-63.992	uncorrelated	b7fd39a	v1.0.3	2022-06-29@15:59
2x2_2C_8b_C2v_L	7.4839999	8.1666667	1.871	0.092109582	-2.6588189	-3.7954827	0.25341846	-3.7954873	0.2534143	0.29903399	-5.1768944	9.87	4.7656883e-06	0.18305923	-0.30776148	0.0006171913	0.30776157	-0.00061725267	-0.00057951838	-0.44666075	0.43315556	0.22222222	0.052733334	1.3333333	1.9999999	-4.5828459e-08	-2.7482628e-09	1.3283858e-09	0.074159283	0	1.8968637	1.9309338	3.2811489e-08	1.930934	3.2818039e-08	2.5954439e-08	1.9446314	1.0741593	-5.9770832e-06	-1.2165473	1.0142669	-0.00066684051	-1.0142654	0.00066690692	0.00059504222	0.91479337	0.017087131	0	0.092499215	0.064296086	3.2811489e-08	0.064295901	3.2818038e-08	2.5954439e-08	0.052302934	0.017087134	4.4125452	2.5200127	2.9712628	4.2762646	2.9712658	4.2762637	4.2214742	3.1631532	-71.009109	R0:N12:S0:1	-63.992	uncorrelated	b7fd39a	v1.0.3	2022-06-29@15:59
2x2_2C_8b_C2v_L	7.484	7.9444444	1.871	0.09210948	-2.6602852	-3.7985794	0.25340028	-3.7985865	0.25339689	0.29903401	-5.1833812	9.87	4.6933502e-06	0.18308981	-0.30783923	0.0005934974	0.30783948	-0.00059353259	-0.00057273095	-0.44690542	0.43315556	0.22222222	0.052733334	1.3333333	1.9999999	-3.1826501e-08	-1.9076691e-09	9.1954041e-10	0.09298243	0	1.8541241	1.9178002	3.3554505e-08	1.9178006	3.3558482e-08	2.7645271e-08	1.9383454	1.0929824	-6.5821936e-06	-1.411927	1.0986755	-0.00067433746	-1.0986732	0.00067437727	0.00061094329	0.96210892	0.020833444	0	0.12459612	0.075442993	3.3554504e-08	0.075442681	3.3558482e-08	2.7645271e-08	0.05785335	0.020833447	4.5835036	2.0064621	2.7929123	4.3287988	2.7929173	4.3287974	4.2466183	3.0743465	-71.110613	R0:N12:S0:1	-63.992	uncorrelated	b7fd39a	v1.0.3	2022-06-29@15:59
2x2_2C_8b_C2v_L	7.484	7.7222222	1.871	0.092109859	-2.660433	-3.7985997	0.25340165	-3.7985997	0.25339829	0.29902854	-5.183115	9.87	4.6256015e-06	0.1831047	-0.30784977	0.00058875906	0.30784972	-0.00058873775	-0.00057177248	-0.44690458	0.43315556	0.22222222	0.052733334	1.3333333	1.9999999	-2.346026e-08	-1.4017989e-09	6.746885e-10	0.1202213	0	1.7867168	1.9007814	3.7364338e-08	1.9007814	3.7361689e-08	3.0735791e-08	1.9308352	1.1202213	-7.5280205e-06	-1.638504	1.1958213	-0.0007136787	-1.1958212	0.00071365327	0.00064122533	1.0149369	0.02568269	0	0.16779347	0.089374287	3.7364337e-08	0.089374273	3.7361688e-08	3.073579e-08	0.064381062	0.025682693	4.8531327	1.3153046	2.5700116	4.3968741	2.5700119	4.396874	4.276659	2.9699032	-71.204496	R0:N12:S0:1	-63.992	uncorrelated	b7fd39a	v1.0.3	2022-06-29@15:59
2x2_2C_8b_C2v_L	7.4839996	7.5	1.871	0.092109498	-2.6596766	-3.7965521	0.25340725	-3.7965585	0.25340297	0.29903278	-5.178334	9.87	4.7382968e-06	0.18311834	-0.30781253	0.00061846697	0.30781274	-0.00061850493	-0.00057571133	-0.44674427	0.43315556	0.22222222	0.052733334	1.3333333	1.9999994	-2.4214764e-07	-1.5972034e-08	6.4160746e-09	0.17207918	0	1.6011431	1.8968898	7.4414817e-08	1.8968909	7.4425038e-08	3.0519363e-08	1.9167918	1.1720711	-7.5218017e-06	-2.266371	1.128081	-0.0010349897	-1.1280722	0.0010350619	0.00063657916	1.1328855	0.034576453	0	0.34345266	0.10134267	7.4414814e-08	0.10134163	7.4425035e-08	3.0519362e-08	0.081336993	0.034575705	4.7802156	3.077998	3.2776174	4.9145124	3.2776049	4.9145275	4.1438813	3.8457964	-71.314197	R0:N12:S0:1	-63.992	uncorrelated	b7fd39a	v1.0.3	2022-06-29@15:59
2x2_2C_8b_C2v_L	7.4839983	7.2777778	1.871	0.092109601	-2.6605593	-3.7983713	0.25340539	-3.7983794	0.25340209	0.29902504	-5.1822212	9.87	4.660517e-06	0.18314026	-0.30789453	0.00061759737	0.30789483	-0.00061761573	-0.00058124818	-0.44690813	0.43315556	0.22222222	0.052733334	1.3333333	1.9999972	-1.1550331e-06	-7.4578354e-08	3.0600956e-08	0.2550155	0	1.2903071	1.8942716	1.0530232e-07	1.8942783	1.0531491e-07	3.3904249e-08	1.9012233	1.2549799	-9.2447285e-06	-2.8214651	1.0403929	-0.0013229044	-1.0403354	0.001323	0.00065866154	1.2557601	0.043192848	0	0.49573388	0.10539342	1.0530231e-07	0.10538708	1.0531491e-07	3.3904249e-08	0.096094906	0.043195444	5.1934119	2.4382048	2.9276951	5.4387879	2.9275824	5.438909	4.0085683	3.9559806	-71.517233	R0:N12:S0:1	-63.992	uncorrelated	b7fd39a	v1.0.3	2022-06-29@16:00
2x2_2C_8b_C2v_L	8.2259801	9.3333333	2.0565	0.092109534	-3.7942847	-5.271106	0.25337989	-5.2710673	0.25337403	0.30159841	-5.9372679	9.87	-5.2506333e-06	0.33455959	-0.55605489	-0.00038000964	0.55605405	0.00037216389	0.0015062698	-0.74250622	0.64973333	0.33333333	0.079100001	1.3333331	1.9999795	-9.0897574e-06	-5.2995072e-07	2.3846757e-07	0.049306422	0	1.968738	1.9524597	9.423156e-09	1.9524589	9.0379873e-09	1.3107514e-07	1.9297065	1.0491592	5.7894039e-06	-0.67000735	0.85097163	0.00037111061	-0.85098066	-0.00036344662	-0.0013339261	1.0609943	0.011731399	0	0.031082297	0.046981186	9.4231559e-09	0.046982027	9.0379872e-09	1.3107513e-07	0.068822455	0.011701997	4.41004	3.6226686	3.8202047	4.1900835	3.8202142	4.1900721	3.9963514	3.9620549	-81.048665	R0:N12:S0:1	-62.508	uncorrelated	b7fd39a	v1.0.3	2022-06-29@16:00
2x2_2C_8b_C2v_L	8.2259684	8.6666667	2.0565	0.092109433	-4.0928815	-5.6483119	0.25342675	-5.6483148	0.2534229	0.30063183	-6.173725	9.87	4.045906e-05	0.34716387	-0.5740261	-0.0019481986	0.5740263	0.0019344272	0.003145183	-0.75650126	0.64973333	0.33333333	0.079100001	1.3333329	1.9999695	-1.4341063e-05	-8.8934136e-07	4.0846981e-07	0.059192166	1.2946959e-10	1.9600986	1.9441004	2.4690534e-07	1.9441004	2.4342736e-07	5.7062569e-07	1.9157263	1.0589933	-4.5561962e-05	-0.74877943	0.91864746	0.001920509	-0.91864725	-0.0019069344	-0.0028057758	1.1597475	0.013933521	1.2946959e-10	0.039626454	0.055128944	2.4690532e-07	0.055128919	2.4342735e-07	5.7062561e-07	0.082114171	0.013895993	4.4870369	3.5611995	3.7908945	4.2234719	3.7908945	4.2234719	4.0099121	3.9348589	-83.760427	R0:N12:S0:1	-62.508	uncorrelated	b7fd39a	v1.0.3	2022-06-29@16:00
2x2_2C_8b_C2v_L	8.2259132	8.3333333	2.0565	0.092109859	-5.0467369	-6.8824184	0.25343176	-6.8824157	0.25342757	0.30186515	-6.856335	9.87	-5.9915155e-05	0.38243694	-0.63183344	0.0083959945	0.63183116	-0.0083523654	-0.015171309	-0.79650917	0.64973333	0.33333333	0.079100001	1.3333318	1.9999261	-3.8444774e-05	-2.7092195e-06	1.187016e-06	0.053381307	2.5792743e-10	1.9661157	1.95193	4.0586874e-06	1.9519305	4.016647e-06	1.1455891e-05	1.9174393	1.0531412	6.5265707e-05	-0.6896273	0.85546129	-0.0079040736	-0.85545566	0.0078630401	0.012859053	1.1529103	0.012642272	2.5792743e-10	0.033686611	0.047500207	4.0586828e-06	0.047499719	4.0166425e-06	1.145586e-05	0.080469106	0.012597388	4.4909429	3.5517197	3.8187778	4.192171	3.8187694	4.1921811	3.9749622	3.9635229	-91.999087	R0:N12:S0:1	-62.508	uncorrelated	b7fd39a	v1.0.3	2022-06-29@16:00
2x2_2C_8b_C2v_L	8.2259419	9	2.0565	0.092109582	-4.5027505	-6.1668203	0.25356144	-6.1666986	0.25355584	0.30445714	-6.439247	9.87	0.00023933548	0.36253526	-0.59938299	-0.001250415	0.59938122	0.0012368981	0.0082770875	-0.77268941	0.64973333	0.33333333	0.079100001	1.3333323	1.9999451	-2.5881626e-05	-1.6167646e-06	6.5099637e-07	0.047816746	4.1886615e-09	1.9702958	1.9554345	9.3304035e-08	1.955432	9.1294854e-08	3.5624962e-06	1.9282598	1.0476435	-0.00025886286	-0.65172141	0.82522306	0.0011856648	-0.82524974	-0.0011728262	-0.0071004767	1.0739423	0.011394479	4.1886615e-09	0.029543316	0.044074416	9.3304032e-08	0.044076802	9.1294851e-08	3.5624932e-06	0.070195388	0.011360066	4.4251578	3.6074461	3.830982	4.1782145	3.8310131	4.178178	3.9807468	3.972754	-87.100649	R0:N12:S0:1	-62.508	uncorrelated	b7fd39a	v1.0.3	2022-06-29@16:00
2x2_2C_8b_C2v_L	8.2259316	8	2.0565	0.092109498	-3.9741698	-5.4969259	0.25342847	-5.4969259	0.25342434	0.30035425	-6.1112705	9.87	1.0712015e-05	0.3407004	-0.56594928	-0.00090447702	0.56594942	0.00090852833	0.0011927999	-0.75251588	0.64973333	0.33333333	0.079100001	1.3333323	1.9999394	-3.0786288e-05	-2.0410566e-06	9.3652177e-07	0.080939069	0	1.9383863	1.9238878	5.8228931e-08	1.9238877	5.8751779e-08	9.2229359e-08	1.8911547	1.0806708	-1.2782883e-05	-0.91333286	1.0602378	0.00093759215	-1.0602385	-0.0009417919	-0.0011231182	1.308493	0.018602117	0	0.061024751	0.074690049	5.822893e-08	0.074690129	5.8751778e-08	9.2229357e-08	0.10515966	0.018557434	4.6150326	3.4724119	3.7222518	4.3041866	3.7222527	4.3041854	4.0673287	3.8604428	-82.982525	R0:N12:S0:1	-62.508	uncorrelated	b7fd39a	v1.0.3	2022-06-29@16:00
2x2_2C_8b_C2v_L	8.225885	7.6666667	2.0565	0.092109601	-3.9226793	-5.4312615	0.25342547	-5.4312009	0.25342217	0.30030578	-6.081546	9.87	5.9295962e-06	0.3383661	-0.56247258	-0.00094504376	0.56246956	0.00094487526	0.0018330305	-0.75057937	0.64973333	0.33333333	0.079100001	1.3333314	1.9999051	-5.1229736e-05	-3.6182009e-06	1.6467742e-06	0.096503585	0	1.9198919	1.9098072	6.72796e-08	1.9098032	6.7254517e-08	2.3699381e-07	1.875702	1.0961988	-7.3299084e-06	-1.0288259	1.1452038	0.0010125392	-1.1452352	-0.0010123452	-0.0018011492	1.3885118	0.021795453	0	0.079161881	0.088198928	6.7279599e-08	0.088202718	6.7254516e-08	2.3699379e-07	0.11946112	0.021749645	4.6962665	3.4245087	3.6762062	4.3604202	3.6762313	4.3603839	4.1221104	3.8018463	-82.680581	R0:N12:S0:1	-62.508	uncorrelated	b7fd39a	v1.0.3	2022-06-29@16:01
2x2_2C_8b_C2v_L	8.0401096	10.277778	2.242	0.092104018	-4.9935464	-6.227062	0.25348106	-6.2270007	0.25319107	0.30696667	-6.1253156	9.87	0.0042829182	0.50636146	-0.81074135	0.027345873	0.81088779	-0.028194957	-0.037198295	-1.0318854	0.86631111	0.44444444	0.10546667	1.3163387	1.6670919	-0.29555458	-0.038155349	0.017117543	0.055307454	1.7879863e-06	1.9747267	1.9490541	5.2953353e-05	1.9490233	5.6267009e-05	7.2616584e-05	1.907241	1.0549428	-0.0052894833	-0.59033967	0.87919964	-0.02770451	-0.87953368	0.028556593	0.031553553	1.2302374	0.013092393	1.7879851e-06	0.025172358	0.050310611	5.2952609e-05	0.050340388	5.6266169e-05	7.2615592e-05	0.090012887	0.013036705	4.5516645	3.4863131	3.8094203	4.2037876	3.809898	4.203214	3.920429	3.9885631	-88.189289	R0:N12:S0:1	-61.024	uncorrelated	b7fd39a	v1.0.3	2022-06-29@16:01
2x2_2C_8b_C2v_L	8.9649009	8.9444444	2.242	0.092110532	-5.0993045	-6.7453693	0.25396694	-6.7454448	0.25395437	0.39302584	-6.449851	9.87	-0.00013826773	0.52978117	-0.86031082	0.01629272	0.86031794	-0.016304553	-0.02882664	-1.0746556	0.86631111	0.44444444	0.10546667	1.3332748	1.9987633	-0.00098879926	-0.00011306172	4.8291459e-05	0.078782429	1.9723777e-09	1.9611175	1.9300527	1.9300701e-05	1.9300531	1.9328884e-05	4.3177222e-05	1.8661322	1.0781407	0.00018207909	-0.70812412	1.0196947	-0.016994209	-1.0196919	0.017006586	0.024371715	1.4787317	0.018166318	1.9723777e-09	0.038706805	0.068769406	1.9300599e-05	0.068768973	1.9328781e-05	4.3176847e-05	0.12776757	0.018065408	4.7754121	3.3041835	3.7468975	4.2794251	3.7468999	4.279422	3.9159824	3.9133504	-91.54095	R0:N12:S0:1	-61.024	uncorrelated	b7fd39a	v1.0.3	2022-06-29@16:01
2x2_2C_8b_C2v_L	8.9677774	8.5	2.242	0.09210957	-4.7417123	-5.944809	0.25344936	-5.944874	0.25344435	0.30036291	-5.8089842	9.87	0.00011673208	0.51101701	-0.80791057	-0.00060553714	0.80791697	0.00058874237	-0.00052966647	-1.0193892	0.86631111	0.44444444	0.10546667	1.3333304	1.9998769	-7.5282376e-05	-6.2334953e-06	2.8720664e-06	0.10276226	1.6755041e-09	1.9522294	1.9077133	3.0615807e-08	1.9077142	2.8941333e-08	1.6216205e-08	1.8244858	1.1019643	-0.00016917612	-0.76354561	1.1567385	0.00067630225	-1.1567325	-0.00065754686	0.00046998366	1.6870051	0.023083483	1.675504e-09	0.047588136	0.09027725	3.0615807e-08	0.090276356	2.8941333e-08	1.6216205e-08	0.1645112	0.022970637	4.948563	3.1691499	3.678608	4.3685445	3.6786075	4.3685452	3.9457759	3.7992215	-86.52805	R0:N12:S0:1	-61.024	uncorrelated	b7fd39a	v1.0.3	2022-06-29@16:01
2x2_2C_8b_C2v_L	7.9799076	9.8333333	2.242	0.092247022	-4.524542	-6.1584574	0.25143106	-6.1583184	0.25140388	0.30460255	-6.3835742	9.87	0.024660997	0.48483511	-0.80880501	-0.048356173	0.80879419	0.048354104	-0.065397253	-1.0564617	0.86631111	0.44444444	0.10546667	1.3143487	1.6675153	-0.31139336	-0.042877762	0.019151152	0.062834032	5.9570047e-05	1.9685699	1.9417712	0.00016998932	1.9417702	0.00016997418	0.00023813184	1.8979759	1.0623188	-0.030922721	-0.6521844	0.9362165	0.049786323	-0.93622435	-0.049784184	0.056422174	1.2901764	0.014748162	5.956866e-05	0.031287114	0.057402089	0.0001699814	0.057403024	0.00016996626	0.00023812127	0.098650403	0.014700147	4.6132783	3.4383958	3.7851954	4.2320267	3.7851962	4.2320257	3.9196931	3.9734645	-87.610732	R0:N12:S0:1	-61.024	uncorrelated	b7fd39a	v1.0.3	2022-06-29@16:01
2x2_2C_8b_C2v_L	8.5548715	9.3888889	2.242	0.029810491	-4.3604168	-5.7294207	-0.024406667	-5.7293978	-0.024362506	-0.04756507	-5.9986213	9.87	0.025321831	0.48189446	-0.78425217	0.032146522	0.78425242	-0.032143421	0.044084054	-1.0258515	0.86631111	0.44444444	0.10546667	1.3252013	1.8585174	-0.1293415	-0.018636308	0.0081092995	0.07648198	7.142914e-05	1.9617826	1.9287792	9.02828e-05	1.928778	9.0262592e-05	0.00012914884	1.8765596	1.0759299	-0.033954394	-0.708872	1.0281265	-0.035990736	-1.0281371	0.035986701	-0.040913115	1.4164383	0.017691701	7.1427046e-05	0.038032489	0.069994622	9.0280477e-05	0.069995727	9.026027e-05	0.00012914571	0.11835705	0.017622161	4.7107275	3.3608593	3.7420117	4.2841992	3.742024	4.2841832	3.9356276	3.9226208	-84.930144	R0:N12:S0:1	-61.024	uncorrelated	b7fd39a	v1.0.3	2022-06-29@16:01
2x2_2C_8b_C2v_L	8.3823619	11.222222	2.4275	0.092875357	-5.196591	-6.2352566	0.26095615	-6.2352111	0.26070575	0.40768931	-5.7311388	9.87	0.00060503095	0.66067254	-1.0387284	0.02120578	1.0387252	-0.021191775	0.032703702	-1.296609	1.0828889	0.55555556	0.13183333	1.3112006	1.6665451	-0.33588577	-0.050486862	0.022424995	0.068688182	5.2365369e-08	1.9730298	1.9382722	4.1230179e-05	1.9382718	4.1179354e-05	5.8698588e-05	1.8779417	1.0680858	-0.00089615823	-0.59510386	0.96217068	-0.023782578	-0.96217456	0.023767752	-0.027741149	1.4182091	0.016036661	5.2365368e-08	0.026878111	0.060808682	4.1229762e-05	0.0608091	4.1178939e-05	5.8698135e-05	0.11701225	0.015939689	4.7164004	3.3366132	3.774464	4.2465361	3.7744673	4.2465321	3.879945	3.9610264	-88.504395	R0:N12:S0:1	-59.54	uncorrelated	b7fd39a	v1.0.3	2022-06-29@16:01
2x2_2C_8b_C2v_L	8.9676536	8.0555556	2.242	0.092109601	-5.6721469	-6.6308856	0.25401846	-6.6308997	0.25401168	0.30039251	-5.8971043	9.87	-0.00010562733	0.55543508	-0.85091741	0.0097547555	0.85091819	-0.0097522221	0.0025108447	-1.0261139	0.86631111	0.44444444	0.10546667	1.3333283	1.999834	-0.000115059	-1.1216215e-05	5.1871227e-06	0.10897872	1.3853232e-09	1.9579447	1.907582	7.4962639e-06	1.9075825	7.4924228e-06	3.191652e-07	1.7951822	1.1079233	0.0001566954	-0.70145946	1.1574152	-0.010682271	-1.1574111	0.010679536	-0.0021272125	1.8294666	0.024296617	1.3853232e-09	0.041962956	0.090438875	7.4962485e-06	0.090438388	7.4924074e-06	3.1916517e-07	0.18918036	0.024158426	5.0746383	3.0450096	3.6827337	4.3690031	3.6827301	4.3690082	3.9141138	3.7339717	-91.456142	R0:N12:S0:1	-61.024	uncorrelated	b7fd39a	v1.0.3	2022-06-29@16:02
2x2_2C_8b_C2v_L	9.7086786	8.4444444	2.4275	0.091055527	-5.3632458	-5.445452	0.34370219	-5.4454751	0.34363191	0.31355778	-4.9923573	9.87	-0.00045709141	0.70088219	-1.0017078	-7.714061e-05	1.0017139	6.7228195e-05	-0.0022976813	-1.2411272	1.0828889	0.55555556	0.13183333	1.3333163	1.9995488	-0.00035096453	-3.8522995e-05	1.7429682e-05	0.17012358	4.8449498e-08	1.9555283	1.8514762	7.386334e-10	1.8514734	5.6100819e-10	3.0072858e-07	1.6696394	1.1679706	0.00094851011	-0.65250236	1.4195493	0.00010425625	-1.4195705	-9.0859309e-05	0.0020310969	2.3275748	0.035253872	4.8449497e-08	0.044653041	0.14395604	7.386334e-10	0.14395849	5.6100819e-10	3.0072856e-07	0.28466048	0.035110333	5.6055375	2.5802389	3.5593289	4.5918709	3.5593486	4.5918351	3.8982858	3.3063856	-85.542901	R0:N12:S0:1	-59.54	uncorrelated	b7fd39a	v1.0.3	2022-06-29@16:02
2x2_2C_8b_C2v_L	8.6955175	12.166667	2.613	0.092888743	-5.4811017	-5.9934179	0.29996347	-5.9933636	0.29971767	0.48178167	-5.1901608	9.87	0.0027924997	0.83955026	-1.2595107	0.021503149	1.2595043	-0.021486159	0.018842567	-1.5482597	1.2994667	0.66666667	0.1582	1.3065077	1.6664859	-0.36815983	-0.061963558	0.027317278	0.082464677	1.8395052e-06	1.971296	1.9268414	6.0869695e-05	1.9268414	6.0780965e-05	2.1099085e-05	1.8484649	1.0816029	-0.0052175925	-0.59960841	1.0409156	-0.027706079	-1.0409148	0.027685616	-0.016222852	1.5852649	0.018970909	1.8395035e-06	0.028623534	0.071889097	6.0868903e-05	0.071889111	6.0780175e-05	2.1099065e-05	0.14338069	0.018839297	4.8681511	3.2000429	3.7392959	4.292083	3.7392919	4.2920883	3.853385	3.9085755	-87.765082	R0:N12:S0:1	-58.056	uncorrelated	b7fd39a	v1.0.3	2022-06-29@16:02
2x2_2C_8b_C2v_L	8.282997	10.666667	2.4275	0.094228782	-5.0174817	-6.1774589	0.32776459	-6.1774176	0.32773959	0.70129145	-5.7459901	9.87	-0.0067825092	0.64970917	-1.0335102	-0.034219333	1.0335046	0.034218997	0.06282921	-1.2990043	1.0828889	0.55555556	0.13183333	1.3082303	1.6667334	-0.35648195	-0.057712308	0.025507572	0.078779206	6.8375646e-06	1.9691931	1.929674	0.00010763333	1.9296744	0.00010763297	0.00020033342	1.8591092	1.0779817	0.01038466	-0.62633392	1.0221121	0.038677625	-1.022108	-0.038677602	-0.051463892	1.5249579	0.018188791	6.8375436e-06	0.0307066	0.06914487	0.00010763043	0.069144559	0.00010763007	0.00020032752	0.13397246	0.018084731	4.8143245	3.2540605	3.7474992	4.2805514	3.7474902	4.280563	3.8723325	3.9236683	-88.107489	R0:N12:S0:1	-59.54	uncorrelated	b7fd39a	v1.0.3	2022-06-29@16:03
2x2_2C_8b_C2v_L	8.1697631	10.111111	2.4275	0.18745693	-5.231315	-6.0798239	0.42482694	-6.0797758	0.42491242	-0.1423427	-5.4568672	9.87	0.027623211	0.66202589	-1.0260924	-0.061113279	1.0261008	0.061148407	-0.0030493393	-1.2584399	1.0828889	0.55555556	0.13183333	1.3046754	1.6670568	-0.37933216	-0.066460384	0.029218416	0.09199524	0.00011871899	1.9663707	1.9186505	0.00034681733	1.9186459	0.00034718262	6.0505778e-07	1.8315145	1.0910013	-0.043819574	-0.64233464	1.0925558	0.069830589	-1.0925959	-0.06986715	0.0027929755	1.6665876	0.020936558	0.00011871244	0.033536599	0.079791047	0.00034678695	0.079795318	0.00034715218	6.0505773e-07	0.15824195	0.020832726	4.9314944	3.1530444	3.7149932	4.3236121	3.7150405	4.3235482	3.8769588	3.8521744	-87.737225	R0:N12:S0:1	-59.54	uncorrelated	b7fd39a	v1.0.3	2022-06-29@16:03
2x2_2C_8b_C2v_L	8.2513153	9.5555556	2.4275	0.026510553	-5.2884074	-6.0673413	0.042197802	-6.0679416	0.042199051	0.039890855	-5.3732561	9.87	-0.03498676	0.66741672	-1.0237549	0.053920336	1.0238035	-0.053922281	-0.064964403	-1.2541351	1.0828889	0.55555556	0.13183333	1.3046014	1.7243469	-0.35111763	-0.072672566	0.031201737	0.10801772	0.00021999727	1.9627591	1.9063329	0.00032708207	1.9063449	0.00032715169	0.00025433279	1.7965606	1.1067185	0.06055362	-0.65833089	1.1642111	-0.067490585	-1.164124	0.067497574	0.05788852	1.8315787	0.024130865	0.00021997371	0.037176486	0.091645029	0.00032705558	0.0916337	0.00032712518	0.00025432281	0.1878871	0.024018153	5.087154	3.0210107	3.681286	4.3726086	3.6812302	4.3726874	3.8743129	3.7552164	-87.865024	R0:N12:S0:1	-59.54	uncorrelated	b7fd39a	v1.0.3	2022-06-29@16:03
