model	E_kin	D	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	sb1_1	sb2_1	sb3_1	sb4_1	sb5_1	sb6_1	sb7_1	sb8_1	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	tpd	tpp	tppp	ave_D	ave_e	ave_mu	ave_tpd	ave_tpp	ave_tppp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_sb1_1	ave_sb2_1	ave_sb3_1	ave_sb4_1	ave_sb5_1	ave_sb6_1	ave_sb7_1	ave_sb8_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	ave_e_2	ave_mu_2	ave_tpp_2	ave_tppp_2	E0_1	sector_1	n_1	E0_2	sector_2	n_2	githash	version	GS_consistency	iterations	dist_function	convergence	script	time	
2x2_2C_8b_C2v_L	11.683974	0	14	4.0781	0.9893517	-5.7034265	-5.7643443	-0.79673044	-5.7526064	-0.77947692	0.58866077	-4.9899794	12.59	0.18898765	2.3918861e-05	1.2960144e-05	-5.6878694e-05	-1.283538e-05	4.7665553e-05	-0.11576809	-2.4689488e-05	-4.5973991e-05	-1.3267827	1.9351569	0.14883995	-1.9340471	-0.14577265	-0.00013631912	-2.4531656	2.1719	1	0.1609	7.9192715e-07	1.2730393	1.6659241	-0.53467461	-0.14588195	0.063506255	0.1938913	0.0030481837	1.960474	1.8375484	1.9946657	1.8373629	1.9948369	0.0040140827	1.6203106	1.190466	-0.16017868	-3.2842352e-05	-1.0921542e-05	9.5017488e-05	1.4024381e-05	-7.8717854e-05	0.25896477	2.0371266e-05	0.00011763038	0.57696438	-1.4672646	-0.26353121	1.4678852	0.25920613	0.00010251709	2.5191822	2	2	0	0	-105.42242	R0:S0:1	1.190466	-136.1904	uncorrelated	2	8eae08f	v2.2.3	YY	3	sharp_wc_2.0_b_50	parameters	new_boucle_param.py	2023-09-20@14:25
2x2_2C_8b_C2v_L	11.683902	0	14	4.0781	0.99899283	-5.7130431	-5.7633831	-0.78722848	-5.7525419	-0.77505073	0.58220346	-4.9954413	12.6	0.18909774	2.6005007e-05	2.6727423e-05	-6.0173983e-05	-1.2280037e-05	5.0004107e-05	-0.11330168	1.2072512e-05	-8.1249253e-05	-1.3267223	1.9342036	0.14572684	-1.9330533	-0.14338746	6.0389405e-05	-2.4525342	2.1719	1	0.1609	-2.5150816e-07	1.2730383	1.6659235	-0.53468276	-0.14588433	0.063507327	0.19395185	0.0030523942	1.9604742	1.8372976	1.9948303	1.8371625	1.9949641	0.0038790386	1.6200916	1.1905278	-0.16028453	-2.8124148e-05	-2.8776535e-05	9.9664774e-05	1.8529504e-06	-8.6286607e-05	0.25456404	-1.3500064e-05	0.00020650458	0.57694632	-1.468335	-0.25939919	1.4686957	0.25596069	-4.3865175e-05	2.5198387	2	2	0	0	-105.46154	R0:S0:1	1.1905278	-136.3504	uncorrelated	2	8eae08f	v2.2.3	YY	3	sharp_wc_2.0_b_50	parameters	new_boucle_param.py	2023-09-20@14:28
2x2_2C_8b_C2v_L	11.683726	0	14	4.0781	0.99005518	-5.6983825	-5.7544677	-0.77162318	-5.7537691	-0.76965867	0.58056316	-5.0015016	12.61	0.18524679	-1.7355467e-06	1.700699e-05	-7.1679634e-05	7.2153082e-05	-0.00023991629	-0.11124361	2.4850091e-07	-1.9313917e-05	-1.3256299	1.9323679	0.14100074	-1.932308	-0.14072943	3.1854426e-05	-2.4519662	2.1719	1	0.1609	-3.3334262e-07	1.2730353	1.6659198	-0.53470088	-0.14589214	0.06351075	0.19403174	0.0029517819	1.9603405	1.8369336	1.9950912	1.8369247	1.9951049	0.0037633273	1.6198895	1.1906077	-0.15760878	3.5390628e-06	-2.0897563e-05	0.00012717329	-6.6621404e-05	0.00040946702	0.25073312	-3.3494222e-06	4.8557293e-05	0.57787728	-1.4697633	-0.25270215	1.4697811	0.2523409	-2.2812918e-05	2.5204569	2	2	0	0	-105.42539	R0:S0:1	1.1906077	-136.5104	uncorrelated	2	8eae08f	v2.2.3	YY	4	sharp_wc_2.0_b_50	parameters	new_boucle_param.py	2023-09-20@14:34
2x2_2C_8b_C2v_L	11.683717	0	14	4.0781	1.0062191	-5.7187414	-5.7558199	-0.76930966	-5.7537472	-0.7667486	0.57221782	-5.0054101	12.62	0.18670366	3.7157143e-05	1.1521691e-05	-3.5778228e-05	1.787873e-05	-7.633784e-05	-0.10830825	1.9785251e-05	-6.6061277e-05	-1.3262113	1.9315207	0.13895059	-1.9313047	-0.1384634	8.5045667e-05	-2.4510331	2.1719	1	0.1609	-3.5554009e-07	1.2730356	1.6659203	-0.53470344	-0.1458905	0.063510034	0.19408841	0.0029915778	1.9603861	1.8367532	1.9951996	1.8367268	1.9952269	0.0036028322	1.6196332	1.1906671	-0.15866899	-4.0467333e-05	-8.8741987e-06	6.372898e-05	-1.7463336e-05	0.00012961635	0.24531651	-1.2376702e-05	0.00016613784	0.57755016	-1.4705187	-0.24987289	1.4705896	0.24914912	-6.2983178e-05	2.5211881	2	2	0	0	-105.50495	R0:S0:1	1.1906671	-136.6704	uncorrelated	2	8eae08f	v2.2.3	YY	3	sharp_wc_2.0_b_50	parameters	new_boucle_param.py	2023-09-20@14:38
2x2_2C_8b_C2v_L	11.683541	0	14	4.0781	0.99515023	-5.6948851	-5.7636922	-0.77711736	-5.7523406	-0.7632786	0.56518818	-5.0097825	12.63	0.18208963	3.73279e-05	4.6811867e-06	-2.9584562e-05	-3.9620754e-05	0.00014787702	-0.10534329	-2.6771272e-05	-0.00010279001	-1.324377	1.9313405	0.13842765	-1.9301513	-0.13584648	-0.00016345569	-2.4501878	2.1719	1	0.1609	7.2805462e-07	1.2730326	1.6659164	-0.53472104	-0.14589922	0.063513656	0.19415772	0.0028700014	1.9602205	1.8366747	1.9952282	1.836523	1.9953714	0.0034406707	1.6193481	1.1907362	-0.15539643	-4.752548e-05	-1.9603853e-06	4.6345177e-05	3.8854414e-05	-0.00024873582	0.23972372	1.7429051e-05	0.00026000088	0.57870107	-1.4709149	-0.24913203	1.4713554	0.2453077	0.00012384084	2.5220479	2	2	0	0	-105.5261	R0:S0:1	1.1907362	-136.8304	uncorrelated	2	8eae08f	v2.2.3	YY	4	sharp_wc_2.0_b_50	parameters	new_boucle_param.py	2023-09-20@14:44
2x2_2C_8b_C2v_L	11.683772	0	14	4.0781	1.0482847	-5.7666897	-5.7669951	-0.77489855	-5.7532635	-0.75147736	0.5617742	-5.0160238	12.64	0.19108518	-5.8344099e-05	9.5476007e-06	-7.0259305e-05	-3.1581219e-06	-2.9458449e-06	-0.10347007	-5.6097289e-05	0.00010569893	-1.3276125	1.9307409	0.13656398	-1.9294489	-0.13274006	-0.0003502137	-2.4496434	2.1719	1	0.1609	7.7264164e-07	1.2730372	1.6659235	-0.53470057	-0.14588472	0.063507549	0.19416656	0.0031069771	1.9605224	1.8365358	1.9953244	1.8363056	1.9955261	0.0033427596	1.6192349	1.1907501	-0.16170658	6.3214461e-05	-3.1328264e-06	0.00011824266	1.2563117e-05	1.0744835e-05	0.23627834	3.5318174e-05	-0.00025829231	0.57657754	-1.4714853	-0.24658939	1.4722925	0.24114499	0.00026166163	2.5223214	2	2	0	0	-105.70258	R0:S0:1	1.1907501	-136.9904	uncorrelated	2	8eae08f	v2.2.3	YY	3	sharp_wc_2.0_b_50	parameters	new_boucle_param.py	2023-09-20@14:49
2x2_2C_8b_C2v_L	11.683303	0	14	4.0781	0.97595483	-5.6671414	-5.772988	-0.78471318	-5.7547246	-0.75133081	0.55251438	-5.0202962	12.65	0.17467948	4.0374892e-05	2.7724687e-05	-0.0001102489	-1.1415461e-05	2.2301407e-05	-0.10025831	-6.0400796e-06	-9.9881712e-05	-1.3220301	1.9302778	0.13601429	-1.9285924	-0.13070472	-9.320677e-05	-2.4487908	2.1719	1	0.1609	1.1392134e-07	1.2730285	1.6659128	-0.53474495	-0.14591089	0.063518547	0.19428003	0.0026838235	1.9599699	1.836448	1.99536	1.8361327	1.9956364	0.0031735506	1.6188754	1.1908587	-0.15025003	-4.6280681e-05	-1.9773652e-05	0.00018515633	1.2909982e-05	-3.4296499e-05	0.23021572	1.7972358e-06	0.00025350784	0.58043936	-1.4718525	-0.24563987	1.4729752	0.23812156	7.1280854e-05	2.523461	2	2	0	0	-105.58396	R0:S0:1	1.1908587	-137.1504	uncorrelated	2	8eae08f	v2.2.3	YY	5	sharp_wc_2.0_b_50	parameters	new_boucle_param.py	2023-09-20@14:56
2x2_2C_8b_C2v_L	11.683532	0	14	4.0781	1.054548	-5.7626022	-5.7625389	-0.75600527	-5.7536334	-0.74074214	0.55323885	-5.0272742	12.66	0.1878747	3.0197231e-05	-1.7119268e-05	4.9875089e-05	-5.4990714e-05	0.00016664697	-0.098779837	7.3517769e-06	-5.0413679e-05	-1.3263789	1.9284486	0.12987686	-1.9275774	-0.12742724	3.5594973e-05	-2.4483409	2.1719	1	0.1609	2.2121394e-07	1.2730334	1.6659188	-0.53472594	-0.14589448	0.063511769	0.1942987	0.0030204192	1.9604009	1.8360127	1.9956761	1.8358742	1.9958029	0.0030951548	1.6188141	1.1908837	-0.15942256	-3.6042203e-05	2.9128164e-05	-8.4353228e-05	5.8642738e-05	-0.00028113475	0.2273472	-1.8185228e-06	0.0001231649	0.57740807	-1.4736456	-0.23705915	1.4740999	0.23351148	-2.6696138e-05	2.5235839	2	2	0	0	-105.72682	R0:S0:1	1.1908837	-137.3104	uncorrelated	2	8eae08f	v2.2.3	YY	5	sharp_wc_2.0_b_50	parameters	new_boucle_param.py	2023-09-20@15:03
2x2_2C_8b_C2v_L	11.683245	0	14	4.0781	0.99905917	-5.6917888	-5.7550739	-0.73812773	-5.77585	-0.77215076	0.53945485	-5.0306342	12.67	0.17537273	6.0789771e-05	8.944816e-06	-2.7083054e-05	-4.1516165e-05	0.00015389455	-0.095226159	-4.341699e-05	-0.00012479574	-1.3223776	1.9267214	0.12534074	-1.9287967	-0.13084219	-0.00029557277	-2.4473272	2.1719	1	0.1609	1.4056885e-06	1.2730281	1.6659133	-0.5347529	-0.14591105	0.063518618	0.19438607	0.0027024812	1.9599827	1.8357293	1.9959104	1.836043	1.9956252	0.0029157384	1.6184536	1.1909685	-0.15076858	-7.8894752e-05	-6.224655e-06	4.2147369e-05	3.6494486e-05	-0.00025610553	0.22065001	3.6791154e-05	0.00031133878	0.58033543	-1.4746044	-0.2304595	1.4735937	0.23846851	0.00022203625	2.5246757	2	2	0	0	-105.68676	R0:S0:1	1.1909685	-137.4704	uncorrelated	2	8eae08f	v2.2.3	YY	5	sharp_wc_2.0_b_50	parameters	new_boucle_param.py	2023-09-20@15:11
2x2_2C_8b_C2v_L	11.683366	0	14	4.0781	1.0488217	-5.7450754	-5.7742526	-0.76359643	-5.7614987	-0.74173419	0.53373979	-5.0365962	12.68	0.1826592	-7.3921487e-05	3.1286004e-06	8.4322401e-06	-4.5133575e-05	0.00018144143	-0.092971432	-2.3903396e-05	0.00016069398	-1.3244205	1.9276725	0.12784759	-1.9264141	-0.12431531	-0.00015351328	-2.4467445	2.1719	1	0.1609	4.2115448e-07	1.2730307	1.6659173	-0.53474286	-0.14590258	0.063515058	0.194409	0.0028853038	1.9602113	1.8358236	1.9957796	1.8356297	1.9959617	0.0028031556	1.6183019	1.1909952	-0.15579729	8.2629355e-05	-4.3236065e-06	-1.9728156e-05	3.8000094e-05	-0.00030476882	0.21634079	1.4556508e-05	-0.00039172252	0.57872106	-1.4744529	-0.23418255	1.4750725	0.22901015	0.00011297004	2.5250914	2	2	0	0	-105.84464	R0:S0:1	1.1909952	-137.6304	uncorrelated	2	8eae08f	v2.2.3	YY	5	sharp_wc_2.0_b_50	parameters	new_boucle_param.py	2023-09-20@15:18
