CDMFT_iterations	CDMFT_method	E0_1	E0_2	E_kin	GS_consistency	U	U_1_ave	convergence	dist_function	e	e_2_ave	e_ave	eb1_1	eb1_1_ave	eb2_1	eb2_1_ave	eb3_1	eb3_1_ave	eb4_1	eb4_1_ave	eb5_1_ave	eb6_1_ave	eb7_1	eb7_1_ave	eb8_1	eb8_1_ave	githash	model	mu	mu_1_ave	mu_2_ave	mu_ave	n_1	n_2	opt_method	sb1_1	sb1_1_ave	sb2_1	sb2_1_ave	sb3_1	sb3_1_ave	sb4_1	sb4_1_ave	sb5_1_ave	sb6_1_ave	sb7_1	sb7_1_ave	sb8_1	sb8_1_ave	script	sector_1	sector_2	tb1_1	tb1_1_ave	tb2_1	tb2_1_ave	tb3_1	tb3_1_ave	tb4_1	tb4_1_ave	tb5_1_ave	tb6_1_ave	tb7_1	tb7_1_ave	tb8_1	tb8_1_ave	time	tpd	tpd_ave	tpp	tpp_2_ave	tpp_ave	tppp	tppp_2_ave	tppp_ave	version	
4	fixed_point	-63.25510816	-49.44	17.00558812	YY	18	0.1409765145	self-energy	sharp_wc_5_b_50	8	2	1.054118212	1.987002653	0.336355425	-0.3871497709	1.091425062	-0.7431150951	1.971107434	1.832780848	0.9328953091	1.97111565	0.9328988792	-0.8530041417	1.880203369	-0.6185003591	0.8921072302	bce2d27	2x2_2C_8b_C2v_L	11.09	1.040714261	2	1.400560576	1.040714261	2	Nelder-Mead	-1.251131143	1.77135316	0.4576437774	-2.283048991	-0.6049574011	0.5944683937	-1.925512721	3.337879547	-0.5944470566	-3.337884355	0.873423004	-0.9395302605	-0.2478851583	0.2902490088	run_cdmft.py	R0:S0:1	uncorrelated	0.06657084278	0.1971594629	-0.1918242198	1.194509956	-0.0002028025729	0.02730642824	-0.0001325490767	-0.05240034347	-0.02624893986	0.05269386028	0.5895178675	-0.7773068218	2.291095363	-3.237870574	2025-01-22@14:04	2.1719	-1.03925282	1	1.179611964e-16	-0.5374923495	0.1609	3.434752482e-16	0.1878758579	v2.8.0	
3	fixed_point	-66.12775526	-67.04	19.13555978	YY	18	0.1501208666	self-energy	sharp_wc_5_b_50	8	2	1.108130528	2.414266235	0.1718985024	-0.2447536501	1.500606145	-0.6054957553	1.980815762	2.686668407	0.8078101736	1.980815769	0.8078101681	-1.598500962	0.9337691043	-0.7198677213	1.963741576	bce2d27	2x2_2C_8b_C2v_L	12.19	1.069932277	2	1.472140582	1.069932277	2	Nelder-Mead	-1.287642211	1.088298366	0.3426779573	-2.151365067	-0.5128286351	0.4532501396	-1.956826196	3.195550068	-0.4532501359	-3.19555005	2.026036753e-05	0.0001074322161	-0.7606954717	0.702277288	run_cdmft.py	R0:S0:1	uncorrelated	8.537953071e-06	-0.0002184970822	0.0001329860189	-0.0006439819933	5.518732071e-05	-0.0002270141501	7.839549574e-05	-9.099898052e-05	-8.29137451e-05	-0.0002438599224	2.43963953	-3.363601287	0.0002757116862	-0.0005748096122	2025-01-22@14:13	2.1719	-0.9375734347	1	4.163336342e-17	-0.480685146	0.1609	4.857225733e-17	0.1894132469	v2.8.0	
3	fixed_point	-66.36214023	-68.64	19.3739336	YY	18	0.1508145625	self-energy	sharp_wc_5_b_50	8	2	1.113665448	2.456678353	0.1601819688	-0.2292845674	1.548779464	-0.5916124998	1.981169606	2.760829862	0.7964810588	1.981169343	0.7964809121	-1.683423848	0.9404019282	-0.6924982598	1.965673942	bce2d27	2x2_2C_8b_C2v_L	12.29	1.072383929	2	1.480377343	1.072383929	2	Nelder-Mead	-1.289349358	1.039810817	0.3295247223	-2.070220615	-0.5053731493	0.4450490665	-1.958945877	3.177625165	-0.4450496184	-3.177624789	4.556815469e-05	4.933245661e-05	-0.7471915613	0.6824650765	run_cdmft.py	R0:S0:1	uncorrelated	-0.0001929701825	0.0007534979977	-5.941476739e-05	0.000518461824	0.0002151224637	-0.001235298441	0.0001282010461	6.65440002e-05	-0.001690573125	0.0005407051481	2.443568488	-3.363106917	0.0002504595507	-0.0005372263414	2025-01-22@14:18	2.1719	-0.9240245905	1	-2.289834988e-16	-0.4747612903	0.1609	-3.122502257e-16	0.188344192	v2.8.0	
3	fixed_point	-66.59203406	-70.24	19.62352804	YY	18	0.1514891227	self-energy	sharp_wc_5_b_50	8	2	1.119377528	2.495464843	0.1485083363	-0.2171148313	1.598611304	-0.5783693356	1.981398276	2.836085063	0.784501996	1.981398298	0.7845020121	-1.768713309	0.9470130354	-0.6575738778	1.967498133	bce2d27	2x2_2C_8b_C2v_L	12.39	1.074851431	2	1.488973695	1.074851431	2	Nelder-Mead	-1.291080256	0.9916882731	0.3159051475	-1.976713891	-0.498395679	0.4378298068	-1.961239788	3.15798221	-0.4378297559	-3.157982254	-9.619935693e-06	1.920326216e-05	-0.7331577363	0.6631511337	run_cdmft.py	R0:S0:1	uncorrelated	7.676731402e-06	2.740559278e-05	-4.418967867e-05	0.0001803494462	-6.177500219e-05	0.0007371658554	-4.521149416e-06	-0.0003774808281	0.0006701648727	-0.0003181638385	2.447168363	-3.362124413	-1.567243399e-06	-3.124174682e-06	2025-01-22@14:24	2.1719	-0.909501802	1	1.45716772e-16	-0.4685676356	0.1609	-7.632783294e-17	0.1868886953	v2.8.0	
3	fixed_point	-66.80174966	-71.84	19.88669412	YY	18	0.1521314733	self-energy	sharp_wc_5_b_50	8	2	1.125290468	2.530099154	0.13856433	-0.1960709426	1.644798019	-0.5649342837	1.981603181	2.90953497	0.7731805661	1.98160357	0.7731807983	-1.852397404	0.9532072851	-0.6222269	1.96923053	bce2d27	2x2_2C_8b_C2v_L	12.49	1.077240213	2	1.498134822	1.077240213	2	Nelder-Mead	-1.291593004	0.9495624262	0.2989527619	-1.876953133	-0.491315382	0.4310119629	-1.96335013	3.138525419	-0.4310111055	-3.138526076	4.502621101e-05	-6.121593043e-05	-0.7190403122	0.6443908079	run_cdmft.py	R0:S0:1	uncorrelated	7.76375169e-05	-0.0003267449809	4.539873586e-05	-0.0002797647401	0.0002122517283	-0.003078472302	5.1919021e-05	0.001570134545	-0.002770081895	0.001298655559	2.450257452	-3.360914424	5.225468328e-05	-9.949986786e-05	2025-01-22@14:31	2.1719	-0.8936936832	1	-4.857225733e-16	-0.4621830462	0.1609	2.775557562e-17	0.1850258144	v2.8.0	
4	fixed_point	-66.98339428	-73.44	20.16838127	YY	18	0.1527363887	self-energy	sharp_wc_5_b_50	8	2	1.131504809	2.564839685	0.1292403588	-0.1706736772	1.690229404	-0.5477810396	1.981722414	2.982970814	0.7617837111	1.981722807	0.7617839664	-1.934517008	0.959059765	-0.5857779569	1.970899789	bce2d27	2x2_2C_8b_C2v_L	12.59	1.079586919	2	1.507991663	1.079586919	2	Nelder-Mead	-1.291860408	0.9100927094	0.279911963	-1.767085176	-0.484218963	0.4249265868	-1.965295543	3.118163649	-0.4249256946	-3.118164389	-5.38012415e-05	4.555638085e-05	-0.7045165535	0.6258731887	run_cdmft.py	R0:S0:1	uncorrelated	2.747704236e-06	6.24452661e-05	-6.490245427e-05	0.0002604050178	-0.000210901286	0.005213603418	-3.377644834e-05	-0.003012147302	0.005056680228	-0.002893421481	2.452893066	-3.359391255	-8.910695406e-05	0.000208992685	2025-01-22@14:38	2.1719	-0.876258336	1	-9.714451465e-17	-0.4554786299	0.1609	2.844946501e-16	0.1825941137	v2.8.0	
7	fixed_point	-67.36283522	-75.04	20.45254566	YY	18	0.1554317307	self-energy	sharp_wc_5_b_50	8	2	1.139164239	2.692020562	0.1301990062	-0.1988828101	1.627402471	-0.5298177387	1.820567915	3.061943166	0.6535758875	1.820469083	0.6534869262	-2.009679461	1.011864483	-0.5649136608	1.971602246	bce2d27	2x2_2C_8b_C2v_L	12.69	1.08863945	2	1.510934971	1.08863945	2	Nelder-Mead	-1.302323551	0.9449303966	0.2848973043	-1.850533314	-0.4699067795	0.7294524856	-1.96910298	2.844241041	-0.7297157369	-2.843983069	-1.73551663e-05	1.455396018e-05	-0.6794593588	0.5984388995	run_cdmft.py	R0:S0:1	uncorrelated	-0.0001124708883	4.71430099e-05	0.0002939560932	-0.001133604675	-0.04212141841	0.7743545039	-0.01139137633	-0.4045988269	0.7744910928	-0.4047452556	2.459445322	-3.309831944	-3.646322016e-05	8.497195626e-05	2025-01-22@14:48	2.1719	-0.868348322	1	1.387778781e-17	-0.4381191841	0.1609	1.734723476e-16	0.1757999245	v2.8.0	
9	fixed_point	-67.7360004	-76.64	20.73778873	YY	18	0.1574221118	self-energy	sharp_wc_5_b_50	8	2	1.146285354	2.815676273	0.1231774495	-0.2205259131	1.619705753	-0.5141379901	1.742313546	3.139374148	0.5897920699	1.742088063	0.5896428357	-2.085065285	1.050983303	-0.5476246165	1.972946852	bce2d27	2x2_2C_8b_C2v_L	12.79	1.095371624	2	1.516292011	1.095371624	2	Nelder-Mead	-1.310876492	0.9348344386	0.2870151009	-1.865172088	-0.4557261289	0.8871656028	-1.9734568	2.681145406	-0.8877443044	-2.680691801	-9.293758838e-05	-5.185858399e-05	-0.653175571	0.5707922845	run_cdmft.py	R0:S0:1	uncorrelated	-9.091432579e-05	-0.0001032540872	0.0003668958838	-0.001424998981	-0.04505102954	0.8608496182	-0.01162782695	-0.4532260547	0.861081622	-0.4535167492	2.466465128	-3.271633691	-0.0003240256954	0.0008625093984	2025-01-22@14:59	2.1719	-0.8569021944	1	1.318389842e-16	-0.4239890642	0.1609	7.632783294e-17	0.1703440245	v2.8.0	
1	fixed_point	-68.17443921	-78.24	21.03690553	YY	18	0.1591871945	self-energy	sharp_wc_5_b_50	8	2	1.153429437	2.976476076	0.1113963218	-0.2523819927	1.636333267	-0.5019437835	1.705904678	3.215362195	0.545131055	1.705639159	0.5450265483	-2.157568368	1.086034615	-0.5465479646	1.975350318	bce2d27	2x2_2C_8b_C2v_L	12.89	1.101309246	2	1.523092349	1.101309246	2	Nelder-Mead	-1.321497701	0.9006885549	0.2944867872	-1.85443491	-0.4373387196	0.9750302485	-1.979415854	2.565480822	-0.9756497262	-2.565134268	-0.0001277891473	-0.0001359852522	-0.6191349442	0.535680881	run_cdmft.py	R0:S0:1	uncorrelated	-0.0001097099022	6.963892569e-05	0.0002485812214	-0.0008243850436	-0.03297338132	0.8196899924	-0.007915358496	-0.461905486	0.8199456816	-0.4621436079	2.477018065	-3.236765916	-0.0005248646625	0.001401954979	2025-01-22@15:03	2.1719	-0.8430081079	1	2.220446049e-16	-0.4107502594	0.1609	6.938893904e-17	0.1649839216	v2.8.0	
# 4	fixed_point	-68.59533283	-79.84	21.41172312	NY	18	0.1624300232	self-energy	sharp_wc_5_b_50	8	2	1.163559879	3.099044549	0.1161669972	-0.2590988752	1.576789834	-0.4920829776	1.581375851	3.295546705	0.416570122	1.58131633	0.4165205486	-2.239327792	1.177254714	-0.5501524796	1.97520522	bce2d27	2x2_2C_8b_C2v_L	12.99	1.114417918	2	1.524215671	1.050723934	2	Nelder-Mead	-1.328443281	0.9516670139	0.2935379018	-1.993444834	-0.4232662284	1.304406512	-1.985257061	2.208230411	-1.304580807	-2.208074737	2.592751446e-05	-8.846443697e-05	-0.5943307542	0.5109692651	run_cdmft.py	R0:S0:1	uncorrelated	0.0001802691349	9.248071272e-05	-0.0005926088858	0.002330260791	0.005931287385	-0.2075441342	0.001444578214	0.1264720115	-0.207421778	0.1266091128	2.486834427	-3.126824329	0.0001593072509	-0.0003039070586	2025-01-22@15:10	2.1719	-0.8344734206	1	-9.714451465e-17	-0.3836925849	0.1609	-1.526556659e-16	0.1544276716	v2.8.0	
4	fixed_point	-68.89697486	-81.44	21.77344051	YY	18	0.1635101258	self-energy	sharp_wc_5_b_50	8	2	1.171279443	3.164711802	0.1098935312	-0.2443670754	1.605969387	-0.4669499713	1.593110626	3.369037948	0.3973812532	1.593110598	0.3973812382	-2.31735999	1.200367632	-0.5327601058	1.976348989	bce2d27	2x2_2C_8b_C2v_L	13.09	1.118206186	2	1.535951817	1.118206185	2	Nelder-Mead	-1.330434034	0.9256490849	0.2849997422	-1.941927826	-0.4126101215	1.303023935	-1.987141337	2.156885403	-1.30302401	-2.156885352	5.027920517e-06	2.823509199e-06	-0.577600156	0.4940097328	run_cdmft.py	R0:S0:1	uncorrelated	2.61337524e-05	-5.677472574e-05	-1.303456263e-05	2.903515319e-05	-0.0001510516819	0.003024379992	-3.759334133e-05	-0.00163824327	0.003019938365	-0.001644502629	2.49025829	-3.097381442	1.328828002e-05	-3.293585302e-05	2025-01-22@15:17	2.1719	-0.8119016786	1	1.734723476e-16	-0.3729212199	0.1609	2.810252031e-16	0.1483432919	v2.8.0	
4	fixed_point	-69.20870446	-83.04	22.10582298	YY	18	0.1645098147	self-energy	sharp_wc_5_b_50	8	2	1.178346736	3.226203477	0.1041846671	-0.2234721666	1.634825918	-0.444974937	1.612525781	3.439377547	0.38278949	1.612525416	0.3827894207	-2.394079124	1.220779959	-0.5196950376	1.977592326	bce2d27	2x2_2C_8b_C2v_L	13.19	1.12161313	2	1.546381289	1.12161313	2	Nelder-Mead	-1.331543261	0.9008177588	0.2750030013	-1.884016276	-0.4016458206	1.28491857	-1.98872107	2.117329569	-1.284919409	-2.117329268	8.620438295e-06	-3.193376898e-05	-0.5613834684	0.477374818	run_cdmft.py	R0:S0:1	uncorrelated	0.0001464373677	-0.0002528813072	-0.0001350731467	0.0004370636549	-0.0001510655187	0.002286828252	-4.786825561e-05	-0.001090344523	0.002275874513	-0.001108921108	2.493533372	-3.070440385	-4.700169522e-05	0.0001353859028	2025-01-22@15:23	2.1719	-0.7916001174	1	2.428612866e-16	-0.3619943449	0.1609	-1.491862189e-16	0.1435948536	v2.8.0	
4	fixed_point	-69.5307158	-84.64	22.42586539	YY	18	0.1655313681	self-energy	sharp_wc_5_b_50	8	2	1.185185832	3.286120372	0.09917125438	-0.1984731376	1.661630664	-0.4267815513	1.633725012	3.508477139	0.3677201684	1.633729447	0.3677219351	-2.471006333	1.242341278	-0.5068892081	1.978797156	bce2d27	2x2_2C_8b_C2v_L	13.29	1.125102625	2	1.555738141	1.125102625	2	Nelder-Mead	-1.332502044	0.8788723098	0.263251081	-1.824908478	-0.3907364198	1.263923395	-1.990380867	2.075630277	-1.263909437	-2.075637321	-3.127524454e-06	5.714737123e-06	-0.5450426592	0.4609920444	run_cdmft.py	R0:S0:1	uncorrelated	-0.0001341835921	0.0002743846993	7.00464617e-05	-0.0001926087841	-0.005647427963	0.07603411153	-0.001659433821	-0.03450034991	0.07606200211	-0.03446880457	2.496986834	-3.041150883	4.813295732e-05	-0.0001269083465	2025-01-22@15:32	2.1719	-0.7728698251	1	2.775557562e-16	-0.3499952464	0.1609	-8.67361738e-17	0.1391735641	v2.8.0	
7	fixed_point	-69.85705417	-86.24	22.52277557	YY	18	0.1665990633	self-energy	sharp_wc_5_b_50	8	2	1.187472271	3.349088927	0.09280247254	-0.197685006	1.679529561	-0.3917328178	1.584537628	3.59936617	0.3610333138	1.584603377	0.3610385752	-2.5619249	1.247899934	-0.4768876492	1.97961661	bce2d27	2x2_2C_8b_C2v_L	13.39	1.126883854	2	1.558582928	1.126883854	2	Nelder-Mead	-1.335473348	0.8516675903	0.2558147731	-1.742918572	-0.3773466094	1.285469139	-1.991071253	2.062926472	-1.28533201	-2.062959892	-5.536753171e-05	8.797118333e-05	-0.5354463621	0.4507749702	run_cdmft.py	R0:S0:1	uncorrelated	-1.435235946e-05	-2.972898605e-05	7.123398056e-05	-0.0002769811692	-0.06709065054	0.7074770449	-0.01888525737	-0.2639069942	0.7074568827	-0.2639108042	2.499851115	-3.038961053	-4.094294088e-05	7.135821202e-05	2025-01-22@15:42	2.1719	-0.7685543631	1	2.775557562e-16	-0.3452256675	0.1609	-3.469446952e-16	0.1383627961	v2.8.0	
