model	E_kin	D	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	sb1_1	sb2_1	sb3_1	sb4_1	sb5_1	sb6_1	sb7_1	sb8_1	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	tpd	tpp	tppp	ave_D	ave_e	ave_mu	ave_tpd	ave_tpp	ave_tppp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_sb1_1	ave_sb2_1	ave_sb3_1	ave_sb4_1	ave_sb5_1	ave_sb6_1	ave_sb7_1	ave_sb8_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	var_U_1	var_eb1_1	var_eb2_1	var_eb3_1	var_eb4_1	var_eb5_1	var_eb6_1	var_eb7_1	var_eb8_1	var_mu_1	var_sb1_1	var_sb2_1	var_sb3_1	var_sb4_1	var_sb5_1	var_sb6_1	var_sb7_1	var_sb8_1	var_tb1_1	var_tb2_1	var_tb3_1	var_tb4_1	var_tb5_1	var_tb6_1	var_tb7_1	var_tb8_1	E0_1	sector_1	E0_2	sector_2	githash	version	time
2x2_2C_8b_C2v_L	9.1894087	0	14	4.0781	0.02083435	-2.5734271	-3.4563398	-0.20871888	-3.4575759	-0.20887307	0.25742954	-3.0620775	10.5	3.8868047e-05	2.4244788e-05	0.011050422	-0.2520755	0.011068748	-0.25214605	-7.6855667e-06	6.4963992e-06	-0.14198069	-1.068823	1.7646951	0.034842977	-1.7650181	-0.034853429	0.34932036	-2.3561939	2.1719	1	0.1609	0.011450556	1.2133525	1.5774723	-0.74371782	-0.28893957	0.11922823	0.17169351	0.31624977	1.9050395	1.6623434	1.4760002	1.6623745	1.4762371	0.019827377	1.3357414	1.1293544	-0.00030193783	-0.00010566021	0.20802397	1.4162204	0.2080641	1.4158417	2.5570378e-05	-7.2924774e-06	1.537209	0.81825865	-2.0261896	-0.68237049	2.026288	0.682518	-0.34744187	3.0567997	0.035451461	0.26667002	0.090334424	0.28642145	0.44255883	0.28640352	0.44245305	0.020243861	0.42947215	0.048099148	4.2341333	5.6508267	5.6413045	4.8295571	5.641263	4.8296458	4.2736691	7.0373431	5.0935437	2.4172209	3.1181297	5.2525476	3.1184095	5.2520663	3.7879152	2.3213965	-75.234412	R0:S0:1	-51.3752	uncorrelated	b7fd39a	v1.0.3	2022-08-02@12:34
2x2_2C_8b_C2v_L	9.2695684	0	14	4.0781	0.020993817	-2.6046032	-3.490916	-0.20417913	-3.4909295	-0.20418049	0.25425262	-3.0963881	10.55	-0.0013052651	-0.00010251697	0.012999736	-0.24842603	0.012713238	-0.24845821	0.00055219393	-0.00012494054	-0.14082927	-1.0716684	1.766196	0.042559281	-1.7663503	-0.041465507	0.34521	-2.3569641	2.1719	1	0.1609	0.013640065	1.2154471	1.580432	-0.73720706	-0.2846252	0.11750417	0.17273504	0.31155609	1.9072227	1.6708963	1.4689587	1.6711324	1.4678354	0.019558829	1.3445368	1.1318247	0.011243877	-0.0001898124	0.20968698	1.419447	0.2105301	1.4230616	-0.0024379575	-0.00011263678	1.5180687	0.8122666	-1.9999251	-0.72680222	1.9987677	0.72219047	-0.34440923	3.0414452	0.035620129	0.26286866	0.08837486	0.28041699	0.4409329	0.28025361	0.44164696	0.019949786	0.42772852	0.047846855	4.2042568	5.6548726	5.6047337	4.8552505	5.6035545	4.8520186	4.2711991	7.0100213	5.1237603	2.4144704	3.1113333	5.2349141	3.1106026	5.2400634	3.7891531	2.3486672	-75.671705	R0:S0:1	-51.7752	uncorrelated	b7fd39a	v1.0.3	2022-08-02@12:38
2x2_2C_8b_C2v_L	9.3733028	0	14	4.0781	0.020910729	-2.6381044	-3.5302333	-0.19887032	-3.5300101	-0.19871906	0.25055911	-3.1373579	10.61	-2.3271018e-05	-1.5885822e-05	0.01433225	-0.24412614	0.014325508	-0.24405517	-1.8015231e-05	4.9059239e-06	-0.13946068	-1.0743098	1.7676266	0.048532813	-1.7675529	-0.04852829	0.34006649	-2.3577395	2.1719	1	0.1609	0.015740336	1.2181213	1.5843133	-0.72867857	-0.27911252	0.11524772	0.17400836	0.29923273	1.9103079	1.680852	1.470958	1.6808242	1.4708933	0.019039908	1.35641	1.1349185	0.00018742939	5.8733933e-05	0.20713222	1.4152968	0.20707036	1.415147	0.00010627243	2.267152e-05	1.4890845	0.80152761	-1.9688728	-0.75036424	1.968972	0.75036573	-0.34018291	3.0202404	0.035825284	0.25380932	0.085633343	0.27348782	0.43520762	0.27350581	0.43527556	0.019390255	0.42521859	0.047508291	4.1301984	5.6683965	5.5742729	4.8779239	5.5743575	4.8780023	4.2683967	6.9710432	5.1581255	2.4099132	3.1120038	5.2130225	3.1120042	5.212981	3.790766	2.3846497	-76.181189	R0:S0:1	-52.2552	uncorrelated	b7fd39a	v1.0.3	2022-08-02@12:46
model	E_kin	D	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	sb1_1	sb2_1	sb3_1	sb4_1	sb5_1	sb6_1	sb7_1	sb8_1	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	tpd	tpp	tppp	ave_D	ave_e	ave_mu	ave_tpd	ave_tpp	ave_tppp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_sb1_1	ave_sb2_1	ave_sb3_1	ave_sb4_1	ave_sb5_1	ave_sb6_1	ave_sb7_1	ave_sb8_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	var_U_1	var_eb1_1	var_eb2_1	var_eb3_1	var_eb4_1	var_eb5_1	var_eb6_1	var_eb7_1	var_eb8_1	var_mu_1	var_sb1_1	var_sb2_1	var_sb3_1	var_sb4_1	var_sb5_1	var_sb6_1	var_sb7_1	var_sb8_1	var_tb1_1	var_tb2_1	var_tb3_1	var_tb4_1	var_tb5_1	var_tb6_1	var_tb7_1	var_tb8_1	E0_1	sector_1	E0_2	sector_2	githash	version	time
2x2_2C_8b_C2v_L	9.5306957	0	14	4.0781	0.021090622	-2.6924404	-3.5961214	-0.19054145	-3.596228	-0.19053079	0.24638457	-3.2004352	10.7	2.8121931e-05	-9.5118492e-06	0.016496311	-0.2367285	0.01649126	-0.23671519	2.0854203e-05	-1.2941018e-05	-0.13729158	-1.079395	1.7715817	0.059328847	-1.7716044	-0.05932872	0.33170055	-2.3606213	2.1719	1	0.1609	0.018559437	1.2221129	1.5903757	-0.71555215	-0.27088764	0.11184147	0.17596728	0.27564982	1.91521	1.6943906	1.4802396	1.6943796	1.4802759	0.017899806	1.3739491	1.1394898	-0.00022994251	3.0764213e-05	0.20080982	1.3957948	0.20080916	1.3956455	-9.589164e-05	4.8660345e-07	1.4404686	0.7829057	-1.9275188	-0.78772512	1.9275874	0.78777269	-0.33216351	2.9890148	0.036138641	0.23601521	0.081270827	0.26395612	0.42408102	0.26396426	0.42407594	0.018178255	0.42123382	0.047030635	3.9912123	5.6958061	5.5399969	4.9174297	5.5400391	4.9174926	4.2635817	6.9125228	5.2099501	2.4003603	3.1169946	5.1643268	3.1170528	5.1641718	3.7930619	2.4353585	-76.996551	R0:S0:1	-52.9752	uncorrelated	b7fd39a	v1.0.3	2022-08-02@12:49
2x2_2C_8b_C2v_L	9.2893308	0	14	4.0781	0.020796111	-2.6105529	-3.4965187	-0.20348301	-3.4962555	-0.20354894	0.25307546	-3.1025374	10.56	-0.00023249835	-1.1688741e-05	0.012844294	-0.24794806	0.012757926	-0.24801585	0.00019511524	-4.9323977e-05	-0.14056786	-1.0721283	1.7663302	0.042117432	-1.7663322	-0.041777793	0.34433307	-2.3567089	2.1719	1	0.1609	0.013826398	1.2159585	1.5811399	-0.73559365	-0.28355587	0.11706103	0.17294787	0.3085919	1.9078698	1.6727228	1.4722279	1.6728543	1.4715529	0.019515445	1.3470575	1.1324099	0.0019655602	-3.7037607e-05	0.20840063	1.4172221	0.20863468	1.419331	-0.0009063249	-6.5669113e-05	1.5115782	0.80979849	-1.9941822	-0.72105138	1.9934649	0.71944106	-0.34387988	3.0367234	0.035654411	0.26108777	0.087810074	0.27920667	0.43898307	0.27911066	0.43927593	0.019903093	0.42719317	0.047769894	4.1847537	5.6587256	5.6021869	4.8555465	5.6014716	4.8542155	4.2708197	7.0013318	5.1294138	2.414049	3.1144444	5.2316616	3.1137942	5.2344782	3.78966	2.3566416	-75.750765	R0:S0:1	-51.8552	uncorrelated	b7fd39a	v1.0.3	2022-08-02@12:52
2x2_2C_8b_C2v_L	9.3360276	0	14	4.0781	0.021178697	-2.6299768	-3.519221	-0.20035472	-3.5196675	-0.20037982	0.2515895	-3.1239124	10.59	-1.4277476e-05	2.0498721e-05	0.014089311	-0.24535273	0.014077949	-0.24539163	2.7472816e-05	-1.0846349e-05	-0.13988117	-1.0741145	1.7677662	0.047448762	-1.7678815	-0.04740276	0.34168299	-2.3578741	2.1719	1	0.1609	0.015228169	1.2171604	1.5829587	-0.73173078	-0.28112305	0.11607623	0.17358725	0.30422179	1.9092344	1.6774187	1.4665298	1.6774869	1.4663192	0.019190749	1.3517741	1.1338141	0.00011759105	-6.4921569e-05	0.20939307	1.419822	0.20940089	1.4204799	-0.00012075538	7.9237056e-06	1.5001982	0.80562679	-1.9796978	-0.75067063	1.9794482	0.75035604	-0.3414295	3.0287192	0.035757679	0.25711889	0.086578988	0.27583077	0.43860594	0.27578052	0.43867429	0.019552167	0.42623951	0.047646002	4.1620919	5.6623422	5.5809449	4.8725447	5.5806112	4.8722063	4.2690843	6.9867602	5.1476264	2.4111153	3.1083607	5.2223583	3.108172	5.2233006	3.7901651	2.3704315	-76.029803	R0:S0:1	-52.0952	uncorrelated	b7fd39a	v1.0.3	2022-08-02@12:53
model	E_kin	D	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	sb1_1	sb2_1	sb3_1	sb4_1	sb5_1	sb6_1	sb7_1	sb8_1	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	tpd	tpp	tppp	ave_D	ave_e	ave_mu	ave_tpd	ave_tpp	ave_tppp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_sb1_1	ave_sb2_1	ave_sb3_1	ave_sb4_1	ave_sb5_1	ave_sb6_1	ave_sb7_1	ave_sb8_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	var_U_1	var_eb1_1	var_eb2_1	var_eb3_1	var_eb4_1	var_eb5_1	var_eb6_1	var_eb7_1	var_eb8_1	var_mu_1	var_sb1_1	var_sb2_1	var_sb3_1	var_sb4_1	var_sb5_1	var_sb6_1	var_sb7_1	var_sb8_1	var_tb1_1	var_tb2_1	var_tb3_1	var_tb4_1	var_tb5_1	var_tb6_1	var_tb7_1	var_tb8_1	E0_1	sector_1	E0_2	sector_2	githash	version	time
2x2_2C_8b_C2v_L	9.5306957	0	14	4.0781	0.021090622	-2.6924404	-3.5961214	-0.19054145	-3.596228	-0.19053079	0.24638457	-3.2004352	10.7	2.8121931e-05	-9.5118492e-06	0.016496311	-0.2367285	0.01649126	-0.23671519	2.0854203e-05	-1.2941018e-05	-0.13729158	-1.079395	1.7715817	0.059328847	-1.7716044	-0.05932872	0.33170055	-2.3606213	2.1719	1	0.1609	0.018559437	1.2221129	1.5903757	-0.71555215	-0.27088764	0.11184147	0.17596728	0.27564982	1.91521	1.6943906	1.4802396	1.6943796	1.4802759	0.017899806	1.3739491	1.1394898	-0.00022994251	3.0764213e-05	0.20080982	1.3957948	0.20080916	1.3956455	-9.589164e-05	4.8660339e-07	1.4404686	0.7829057	-1.9275188	-0.78772512	1.9275874	0.78777269	-0.33216351	2.9890148	0.036138641	0.23601521	0.081270827	0.26395612	0.42408102	0.26396426	0.42407594	0.018178255	0.42123382	0.047030635	3.9912123	5.6958061	5.5399969	4.9174297	5.5400391	4.9174926	4.2635817	6.9125228	5.2099501	2.4003603	3.1169946	5.1643268	3.1170528	5.1641718	3.7930619	2.4353585	-76.996551	R0:S0:1	-52.9752	uncorrelated	b7fd39a	v1.0.3	2022-08-02@12:58
2x2_2C_8b_C2v_L	9.3892369	0	14	4.0781	0.021009551	-2.6458725	-3.5389721	-0.19770625	-3.5378267	-0.1976477	0.24976315	-3.1441426	10.62	9.6062582e-05	1.2404053e-05	0.014690731	-0.24324001	0.014693012	-0.24317194	6.115211e-06	1.6343469e-06	-0.13921048	-1.0752367	1.768481	0.050148754	-1.7681886	-0.050166966	0.3390348	-2.358137	2.1719	1	0.1609	0.016141383	1.2185264	1.5849464	-0.72734494	-0.27829558	0.11491179	0.17422575	0.297283	1.9108199	1.682326	1.4696712	1.6822414	1.4698169	0.018912938	1.3579648	1.1353868	-0.00081069155	-1.2517158e-06	0.20687897	1.4153006	0.20690843	1.4147963	-4.8047727e-05	-2.0876485e-05	1.4846805	0.79982389	-1.9644758	-0.75837457	1.964671	0.75857849	-0.33922366	3.0175509	0.035860284	0.25218128	0.085173502	0.27242294	0.43493024	0.27248472	0.43488386	0.019254484	0.42489118	0.047468249	4.1196062	5.6703629	5.56837	4.8832611	5.5687475	4.8835536	4.2676759	6.9661178	5.1642622	2.4087924	3.1105487	5.2100836	3.110624	5.2092661	3.7910505	2.3891063	-76.279134	R0:S0:1	-52.3352	uncorrelated	b7fd39a	v1.0.3	2022-08-02@12:59
