model	E_kin	D	U	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	sb1_1	sb2_1	sb3_1	sb4_1	sb5_1	sb6_1	sb7_1	sb8_1	t	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	tp	ave_D	ave_mu	ave_t	ave_tp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_sb1_1	ave_sb2_1	ave_sb3_1	ave_sb4_1	ave_sb5_1	ave_sb6_1	ave_sb7_1	ave_sb8_1	ave_t_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	ave_tp_1	E0_1	sector_1	n_1	githash	version	GS_consistency	method	iterations	dist_function	convergence	script	time	
2x2_2C_8b_C2v_L	-1.1047407	0	6.5	-0.22262154	0.32150527	1.0243352	0.26269122	1.0244472	-0.26273055	0.26819816	0.9472236	1.9	0.00020432942	0.00021988297	0.052126563	0.19307199	-0.052162636	0.15066622	-0.23307657	1.2068063e-05	1	0.17893478	0.19117419	0.40212896	-0.15064245	0.40213772	-0.19308498	-2.1050779e-05	-0.54813834	-0.4	-0.013561285	0.93945103	-1.0454662	0.14818627	0.053648885	1.9718146	0.16196562	0.11307883	0.33467042	0.11305988	1.6653091	0.081545972	0.042130058	0.93028641	-0.0019398515	-0.00029849201	0.12290385	-1.317909	-0.12278583	-1.1860784	1.0043964	-3.3636387e-05	-0.62689156	-0.29739181	-1.5685218	-1.1579027	1.1860089	-1.1578215	1.3179444	2.9946442e-05	0.39784515	-0.0067931427	-11.20504	R0:S0:1	0.93028641	b8cfe21	v2.4.3	Y	Broyden	0	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-04-30@16:20
2x2_2C_8b_C2v_L	-1.1037453	0	6.51	-0.22245761	0.32057638	1.0236473	0.26294092	1.0237273	-0.26296612	0.26857859	0.94683589	1.9	0.0001482654	0.00016580677	0.052255374	0.19324331	-0.052283789	0.15061869	-0.23326427	5.4423384e-07	1	0.17896455	0.19091545	0.40169274	-0.15059302	0.40169647	-0.19324982	-2.6476365e-06	-0.54764097	-0.4	-0.01342112	0.93930818	-1.0445329	0.14803089	0.053459694	1.9717415	0.1619875	0.11275474	0.33392058	0.11274371	1.6660588	0.081465374	0.042061239	0.93014684	-0.0013927815	-0.00023875341	0.12197986	-1.3160789	-0.12188384	-1.1840705	1.0035739	-2.5410557e-06	-0.62643162	-0.2976012	-1.5675664	-1.1560819	1.1839582	-1.156048	1.3160697	4.1642129e-06	0.39787119	-0.0068785026	-11.202054	R0:S0:1	0.93014684	b8cfe21	v2.4.3	Y	Broyden	6	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-04-30@16:28
2x2_2C_8b_C2v_L	-1.1038451	0	6.5	-0.22342588	0.32371576	1.0283184	0.26456513	1.0284836	-0.26460841	0.27009605	0.95085234	1.91	-0.00027409532	-0.00029734625	0.052306395	0.19385125	-0.052333967	0.15070263	-0.23379326	-1.0375961e-05	1	0.17960647	0.19055421	0.40175449	-0.15067137	0.40175827	-0.19386855	1.489077e-05	-0.54789485	-0.4	-0.013260809	0.94037416	-1.0444969	0.1483705	0.053797405	1.9721558	0.15926707	0.11187619	0.33148703	0.11184604	1.6684842	0.081077356	0.041801654	0.93126673	0.0025969476	0.00039646659	0.12147978	-1.3138811	-0.12136329	-1.1804294	1.0035405	2.9179346e-05	-0.62735582	-0.29491493	-1.5570068	-1.1526156	1.1803575	-1.1524767	1.3139533	-2.3490807e-05	0.39683605	-0.0069389712	-11.245873	R0:S0:1	0.93126673	b8cfe21	v2.4.3	Y	Broyden	9	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-04-30@16:41
2x2_2C_8b_C2v_L	-1.1027053	0	6.5	-0.23055945	0.32076848	1.0199463	0.26564545	1.0200963	-0.26566139	0.26968034	0.94638587	1.9	0.00019028303	0.0002164183	0.053000884	0.1947511	-0.053025459	0.15050256	-0.23298469	8.9012917e-06	1	0.18367933	0.1914536	0.39880505	-0.1504832	0.39881447	-0.19475427	-1.1926452e-05	-0.54400272	-0.39	-0.01301726	0.93909997	-1.0471315	0.14249685	0.05355054	1.9711143	0.16104052	0.11163719	0.33299351	0.11161872	1.666986	0.081063106	0.041517568	0.93010379	-0.0017527125	-0.00031224386	0.11949291	-1.3196	-0.11939955	-1.1831738	1.0040608	-3.0310396e-05	-0.62785997	-0.30047201	-1.5634498	-1.1505108	1.1830948	-1.1504367	1.3196211	1.3846089e-05	0.39454662	-0.0078366526	-11.222171	R0:S0:1	0.93010379	b8cfe21	v2.4.3	Y	Broyden	9	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-04-30@16:53
2x2_2C_8b_C2v_L	-1.1056894	0	6.5066667	-0.21506215	0.32311171	1.0302953	0.2610464	1.0304181	-0.26108243	0.26799497	0.94970726	1.9066667	6.8596584e-05	8.3097689e-05	0.051490608	0.19198061	-0.051521923	0.15086387	-0.23367453	6.184e-06	1	0.17463473	0.19036435	0.40487389	-0.15083872	0.40487482	-0.19199131	-1.0163031e-05	-0.55177175	-0.41	-0.013845146	0.94029112	-1.0425776	0.15393113	0.053727308	1.9726912	0.16124232	0.11358689	0.33413492	0.11356114	1.6658404	0.081702323	0.042511521	0.93099955	-0.00064689033	-0.0001269641	0.12474551	-1.3128421	-0.12462933	-1.1846923	1.0036546	-2.1371862e-05	-0.62589424	-0.29280981	-1.5658601	-1.1608792	1.1846269	-1.1607576	1.3128975	1.0814433e-05	0.40058136	-0.0058718711	-11.212987	R0:S0:1	0.93099955	b8cfe21	v2.4.3	Y	Broyden	4	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-04-30@16:59
2x2_2C_8b_C2v_L	-1.107438	0	6.51	-0.20730969	0.3244494	1.0347004	0.25866705	1.0347708	-0.25871168	0.2668695	0.95092017	1.91	4.7907483e-05	5.1421674e-05	0.05076212	0.19057653	-0.05080741	0.15108376	-0.23391509	-6.9550208e-06	1	0.17011275	0.18991096	0.4078646	-0.15103928	0.40784435	-0.19057958	8.4019231e-06	-0.55566939	-0.42	-0.014288056	0.94083075	-1.0403554	0.15972062	0.05382778	1.9734832	0.16152178	0.11467945	0.3352283	0.11465017	1.6647439	0.08207701	0.043050278	0.93140763	-0.00047144744	-6.9418714e-05	0.1274559	-1.3102897	-0.12729501	-1.1865026	1.0035729	2.3334827e-05	-0.6248674	-0.28895871	-1.5678589	-1.166498	1.1863415	-1.1663567	1.3102854	-7.6228064e-06	0.40371166	-0.0048437702	-11.208555	R0:S0:1	0.93140763	b8cfe21	v2.4.3	Y	Broyden	5	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-04-30@17:06
2x2_2C_8b_C2v_L	-1.1066302	0	6.5133333	-0.21158803	0.32111596	1.0272781	0.25835174	1.0272492	-0.25833952	0.26581737	0.94614987	1.8966667	0.00031243498	0.0003513286	0.051112839	0.19075465	-0.051113201	0.1508034	-0.23309403	5.6955134e-06	1	0.17243349	0.19077991	0.40605555	-0.15080499	0.40604962	-0.19075343	-1.0317645e-05	-0.55306433	-0.41333333	-0.014223258	0.93937369	-1.042323	0.15558192	0.053486748	1.9726019	0.16419039	0.11508385	0.33745783	0.11508217	1.6625366	0.082269343	0.043008247	0.92998862	-0.0030133896	-0.00051109858	0.12667207	-1.3150625	-0.12666358	-1.1899899	1.0040112	-2.1426931e-05	-0.62478853	-0.29411313	-1.578311	-1.1674848	1.1899994	-1.1674675	1.3150821	1.3714105e-05	0.40273198	-0.0054186839	-11.164549	R0:S0:1	0.92998863	b8cfe21	v2.4.3	Y	Broyden	4	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-04-30@17:12
2x2_2C_8b_C2v_L	-1.1089357	0	6.5055556	-0.20506884	0.3240573	1.0336674	0.25683	1.0336118	-0.25680821	0.26512907	0.9490237	1.9044444	0.00016987692	0.00018837472	0.050493465	0.1896644	-0.050465431	0.15113201	-0.23338257	-1.5193934e-05	1	0.16862618	0.19034456	0.4089803	-0.1511631	0.40898698	-0.18965502	2.0484503e-05	-0.55695216	-0.42222222	-0.014651347	0.94045034	-1.040945	0.16103047	0.053860417	1.9735228	0.16325896	0.11584874	0.33808066	0.11586624	1.6619448	0.082503925	0.043427844	0.93096028	-0.0016739251	-0.00026370385	0.12919812	-1.3132434	-0.1293057	-1.1918573	1.0044739	4.4207231e-05	-0.62457161	-0.28937192	-1.5760478	-1.1719728	1.1919677	-1.172047	1.3132316	-2.2751381e-05	0.40506413	-0.0044545748	-11.183099	R0:S0:1	0.93096028	b8cfe21	v2.4.3	Y	Broyden	3	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-04-30@17:16
2x2_2C_8b_C2v_L	-1.1118939	0	6.5033333	-0.1963737	0.32634538	1.0377217	0.25361889	1.037704	-0.25361991	0.26298326	0.94954558	1.9066667	4.8461206e-05	5.5298022e-05	0.049613433	0.18783509	-0.04960904	0.15142918	-0.2332842	6.2832076e-06	1	0.16346724	0.19019277	0.41258228	-0.15143767	0.41258737	-0.18783665	-8.5405789e-06	-0.56160415	-0.43333333	-0.015299962	0.94099136	-1.0392347	0.16767505	0.054084078	1.9744492	0.16406103	0.11759744	0.34088221	0.1176035	1.6591232	0.083080022	0.044167168	0.9313314	-0.00048560294	-8.0463954e-05	0.13306256	-1.312815	-0.13308636	-1.1972782	1.0049787	-2.1277419e-05	-0.62359435	-0.28507546	-1.5811795	-1.1806745	1.1973126	-1.1807032	1.3128198	9.4464945e-06	0.40878298	-0.0031717745	-11.173813	R0:S0:1	0.9313314	b8cfe21	v2.4.3	Y	Broyden	7	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-04-30@17:26
2x2_2C_8b_C2v_L	-1.1132827	0	6.5177778	-0.18734237	0.32736098	1.0400608	0.25080668	1.0400509	-0.25079399	0.261374	0.94918287	1.9088889	9.6916654e-05	0.00010705986	0.048999207	0.18629413	-0.048988433	0.15165331	-0.23346295	1.2043052e-06	1	0.15834768	0.18967395	0.41534296	-0.15165783	0.41534332	-0.18629698	-1.0207513e-05	-0.5653958	-0.44444444	-0.015718526	0.94123974	-1.0359211	0.1740635	0.053985411	1.9752884	0.16491818	0.11881191	0.34264581	0.11881173	1.6573541	0.0835415	0.044809482	0.93144103	-0.0010010298	-0.00015061985	0.13518687	-1.3095943	-0.13520973	-1.1995299	1.0041564	-1.3295506e-06	-0.62182051	-0.28092303	-1.5848717	-1.1863111	1.1995667	-1.1863024	1.3096223	1.562142e-05	0.41261624	-0.0020203124	-11.159378	R0:S0:1	0.93144103	b8cfe21	v2.4.3	Y	Broyden	6	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-04-30@17:35
2x2_2C_8b_C2v_L	-1.1189067	0	6.5266667	-0.16935571	0.3323247	1.0444001	0.24413816	1.0445899	-0.24414717	0.25601111	0.9476859	1.9133333	-2.8995859e-06	3.4225183e-06	0.047565348	0.18273309	-0.047580825	0.15228516	-0.23297998	-1.5249566e-05	1	0.14794074	0.18943906	0.42176159	-0.15225533	0.42177007	-0.1827312	1.6651024e-05	-0.57401942	-0.46666667	-0.016929858	0.9419288	-1.0313765	0.18756473	0.054236353	1.9771793	0.16712398	0.1224342	0.3498533	0.12241413	1.650123	0.084822666	0.046408655	0.93186436	4.8913332e-05	-2.0331839e-05	0.14168803	-1.3093637	-0.14160592	-1.2124977	1.0043337	4.5066431e-05	-0.61904713	-0.27176952	-1.5966366	-1.2032971	1.2123502	-1.2032381	1.30934	-2.1431199e-05	0.42063264	0.00067524472	-11.136098	R0:S0:1	0.93186436	b8cfe21	v2.4.3	Y	Broyden	7	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-04-30@17:44
2x2_2C_8b_C2v_L	-1.119698	0	6.5133333	-0.17029398	0.33439909	1.0483635	0.24535708	1.0484855	-0.24538082	0.25694403	0.95085868	1.9233333	0.00010664446	0.00010923567	0.047554564	0.18313936	-0.047571026	0.15248738	-0.23326926	2.1860819e-06	1	0.14847741	0.18919297	0.42204705	-0.15245974	0.4220424	-0.18313388	-5.9559327e-06	-0.57451466	-0.46666667	-0.016929707	0.94300286	-1.0319798	0.18796767	0.054669883	1.9773961	0.16499934	0.12186872	0.34841208	0.1218487	1.6515806	0.084577326	0.046218236	0.93296325	-0.0011746464	-0.00013730287	0.1419553	-1.3091436	-0.14188588	-1.2112493	1.0048997	-4.0477536e-06	-0.62010043	-0.27006879	-1.5884731	-1.2014667	1.2111338	-1.2013841	1.3091057	1.1710298e-05	0.41968776	0.00068956649	-11.180712	R0:S0:1	0.93296325	b8cfe21	v2.4.3	Y	Broyden	8	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-04-30@17:55
2x2_2C_8b_C2v_L	-1.1281913	0	6.5188889	-0.14855733	0.3422164	1.0476479	0.23523869	1.0476392	-0.23526693	0.24702715	0.94493692	1.9188889	4.208572e-05	4.0734754e-05	0.045759598	0.17823902	-0.045769848	0.15293737	-0.23132174	-1.7368614e-06	1	0.13610616	0.1901008	0.42954239	-0.15292042	0.4295266	-0.17823928	1.4932295e-06	-0.58445154	-0.49111111	-0.018593468	0.94286247	-1.0282432	0.2035143	0.054988458	1.9795624	0.16999697	0.12799957	0.36266381	0.12798801	1.6373372	0.086627435	0.048556171	0.93257823	-0.00050851523	-4.2927571e-05	0.15117552	-1.3155147	-0.15114168	-1.2368519	1.0058589	7.7164569e-06	-0.61663385	-0.25990279	-1.6139305	-1.2289862	1.2368088	-1.2289206	1.3155008	1.4238677e-06	0.42990142	0.0041682277	-11.114543	R0:S0:1	0.93257823	b8cfe21	v2.4.3	Y	Broyden	7	sharp_wc_2.0_b_50	self-energy/D	run_optim.py	2024-04-30@18:05
