w	up_1	up_2	up_3	down_1	down_2	down_3	cumul_up_1	cumul_up_2	cumul_up_3	cumul_down_1	cumul_down_2	cumul_down_3	
-25	0.000173792	0.000309583	0.000309554	6.26008e-05	3.8364e-05	3.83641e-05	0	0	0	0	0	0
-24.96	0.000176431	0.000311807	0.000311783	6.27906e-05	3.84555e-05	3.84556e-05	7.06432e-06	1.24848e-05	1.24838e-05	2.51414e-06	1.53976e-06	1.53977e-06
-24.9199	0.000178602	0.000314014	0.000313997	6.29812e-05	3.85474e-05	3.85475e-05	1.42155e-05	2.50579e-05	2.50563e-05	5.03591e-06	3.0832e-06	3.08321e-06
-24.8799	0.000179651	0.000316152	0.000316144	6.31728e-05	3.86396e-05	3.86398e-05	2.14088e-05	3.77167e-05	3.77147e-05	7.56535e-06	4.63033e-06	4.63035e-06
-24.8398	0.000179593	0.000318224	0.000318224	6.33653e-05	3.87322e-05	3.87323e-05	2.85997e-05	5.04584e-05	5.04564e-05	1.01025e-05	6.18117e-06	6.18119e-06
-24.7998	0.000179096	0.000320283	0.00032029	6.35586e-05	3.88251e-05	3.88253e-05	3.57707e-05	6.32825e-05	6.32808e-05	1.26474e-05	7.73573e-06	7.73576e-06
-24.7598	0.000178705	0.000322375	0.000322386	6.37529e-05	3.89184e-05	3.89185e-05	4.2926e-05	7.61905e-05	7.61892e-05	1.52001e-05	9.29402e-06	9.29406e-06
-24.7197	0.000178593	0.000324515	0.000324524	6.39481e-05	3.9012e-05	3.90121e-05	5.00769e-05	8.91841e-05	8.91831e-05	1.77605e-05	1.08561e-05	1.08561e-05
-24.6797	0.000178766	0.000326703	0.000326706	6.41441e-05	3.9106e-05	3.91061e-05	5.72347e-05	0.000102265	0.000102264	2.03289e-05	1.24219e-05	1.24219e-05
-24.6396	0.000179195	0.000328934	0.000328932	6.43413e-05	3.92003e-05	3.92005e-05	6.44097e-05	0.000115436	0.000115435	2.29051e-05	1.39915e-05	1.39915e-05
-24.5996	0.000179856	0.000331205	0.0003312	6.45401e-05	3.9295e-05	3.92952e-05	7.16111e-05	0.000128697	0.000128696	2.54893e-05	1.55648e-05	1.55649e-05
-24.5596	0.000180714	0.000333513	0.00033351	6.4741e-05	3.93901e-05	3.93903e-05	7.88469e-05	0.000142051	0.00014205	2.80815e-05	1.7142e-05	1.71421e-05
-24.5195	0.000181693	0.000335854	0.000335854	6.49427e-05	3.94855e-05	3.94857e-05	8.61219e-05	0.000155499	0.000155498	3.06818e-05	1.8723e-05	1.87231e-05
-24.4795	0.000182715	0.000338224	0.000338225	6.5144e-05	3.95813e-05	3.95815e-05	9.34378e-05	0.000169041	0.00016904	3.32902e-05	2.03078e-05	2.03079e-05
-24.4394	0.000183765	0.000340624	0.000340621	6.53451e-05	3.96774e-05	3.96776e-05	0.000100796	0.00018268	0.000182679	3.59066e-05	2.18965e-05	2.18966e-05
-24.3994	0.000184857	0.000343053	0.000343046	6.55468e-05	3.97739e-05	3.97741e-05	0.000108197	0.000196416	0.000196414	3.85311e-05	2.34891e-05	2.34892e-05
-24.3594	0.000186001	0.000345511	0.000345501	6.57496e-05	3.98708e-05	3.9871e-05	0.000115645	0.00021025	0.000210248	4.11637e-05	2.50855e-05	2.50856e-05
-24.3193	0.000187195	0.000348	0.000347986	6.59536e-05	3.9968e-05	3.99682e-05	0.00012314	0.000224184	0.000224181	4.38045e-05	2.66858e-05	2.66859e-05
-24.2793	0.000188436	0.000350518	0.000350502	6.61589e-05	4.00657e-05	4.00658e-05	0.000130685	0.000238219	0.000238216	4.64535e-05	2.82901e-05	2.82902e-05
-24.2392	0.00018972	0.000353066	0.000353048	6.63654e-05	4.01636e-05	4.01638e-05	0.000138282	0.000252355	0.000252352	4.91108e-05	2.98982e-05	2.98983e-05
-24.1992	0.000191045	0.000355645	0.000355624	6.65731e-05	4.0262e-05	4.02622e-05	0.000145931	0.000266596	0.000266591	5.17764e-05	3.15103e-05	3.15104e-05
-24.1592	0.000192413	0.000358256	0.000358232	6.67819e-05	4.03608e-05	4.03609e-05	0.000153635	0.00028094	0.000280934	5.44503e-05	3.31264e-05	3.31265e-05
-24.1191	0.000193826	0.000360898	0.000360871	6.69921e-05	4.04599e-05	4.04601e-05	0.000161396	0.00029539	0.000295384	5.71327e-05	3.47464e-05	3.47465e-05
-24.0791	0.00019529	0.000363573	0.000363542	6.72036e-05	4.05594e-05	4.05596e-05	0.000169216	0.000309948	0.00030994	5.98235e-05	3.63704e-05	3.63705e-05
-24.039	0.000196811	0.000366283	0.000366246	6.74165e-05	4.06594e-05	4.06595e-05	0.000177096	0.000324614	0.000324604	6.25229e-05	3.79984e-05	3.79985e-05
-23.999	0.0001984	0.000369029	0.000368984	6.76309e-05	4.07597e-05	4.07598e-05	0.00018504	0.00033939	0.000339378	6.52308e-05	3.96304e-05	3.96305e-05
-23.959	0.000200064	0.000371812	0.000371757	6.78471e-05	4.08604e-05	4.08605e-05	0.00019305	0.000354277	0.000354264	6.79474e-05	4.12664e-05	4.12666e-05
-23.9189	0.000201787	0.00037463	0.000374564	6.80647e-05	4.09615e-05	4.09616e-05	0.00020113	0.000369277	0.000369261	7.06727e-05	4.29065e-05	4.29067e-05
-23.8789	0.00020349	0.000377476	0.000377403	6.82825e-05	4.1063e-05	4.1063e-05	0.000209278	0.000384392	0.000384372	7.34068e-05	4.45507e-05	4.45509e-05
-23.8388	0.000205009	0.000380331	0.000380267	6.84977e-05	4.11648e-05	4.11649e-05	0.000217486	0.00039962	0.000399598	7.61494e-05	4.6199e-05	4.61991e-05
-23.7988	0.000206242	0.000383184	0.000383152	6.87083e-05	4.1267e-05	4.12671e-05	0.000225744	0.000414963	0.00041494	7.89005e-05	4.78513e-05	4.78514e-05
-23.7588	0.000207407	0.000386061	0.000386066	6.89183e-05	4.13694e-05	4.13697e-05	0.000234049	0.000430421	0.000430398	8.166e-05	4.95077e-05	4.95079e-05
-23.7187	0.000208827	0.000389	0.000389024	6.91335e-05	4.14724e-05	4.14727e-05	0.00024241	0.000445996	0.000445974	8.44281e-05	5.11683e-05	5.11685e-05
-23.6787	0.000210534	0.000392005	0.000392028	6.93545e-05	4.15758e-05	4.15761e-05	0.00025084	0.000461692	0.000461671	8.72051e-05	5.2833e-05	5.28332e-05
-23.6386	0.000212398	0.000395061	0.000395074	6.95785e-05	4.16797e-05	4.168e-05	0.000259344	0.00047751	0.00047749	8.9991e-05	5.45018e-05	5.4502e-05
-23.5986	0.000214336	0.000398157	0.00039816	6.98038e-05	4.17841e-05	4.17843e-05	0.000267926	0.000493453	0.000493432	9.27859e-05	5.61749e-05	5.61751e-05
-23.5586	0.000216327	0.000401291	0.000401287	7.00298e-05	4.18888e-05	4.1889e-05	0.000276588	0.00050952	0.0005095	9.55899e-05	5.78521e-05	5.78523e-05
-23.5185	0.000218374	0.000404465	0.000404454	7.02566e-05	4.19939e-05	4.19941e-05	0.000285332	0.000525715	0.000525694	9.8403e-05	5.95335e-05	5.95338e-05
