w	up_1	up_2	up_3	cumul_up_1	cumul_up_2	cumul_up_3	
-20	0.000521965	0.000273288	0.000266001	0	0	0
-19.975	0.000560629	0.000277392	0.000267965	1.40157e-05	6.93479e-06	6.69913e-06
-19.95	0.000606603	0.000281942	0.000270201	2.91808e-05	1.39833e-05	1.34542e-05
-19.925	0.000648723	0.000285988	0.000272478	4.53989e-05	2.11331e-05	2.02661e-05
-19.9	0.000671432	0.000288279	0.000274477	6.21847e-05	2.834e-05	2.71281e-05
-19.875	0.000667337	0.000288399	0.000276021	7.88681e-05	3.555e-05	3.40286e-05
-19.85	0.000642847	0.00028718	0.00027719	9.49393e-05	4.27295e-05	4.09583e-05
-19.825	0.000610086	0.000285731	0.000278212	0.000110191	4.98728e-05	4.79136e-05
-19.8	0.00057962	0.00028473	0.00027933	0.000124682	5.6991e-05	5.48969e-05
-19.775	0.000557387	0.000284409	0.000280711	0.000138617	6.41013e-05	6.19146e-05
-19.75	0.000544974	0.000284763	0.000282423	0.000152241	7.12203e-05	6.89752e-05
-19.725	0.000541851	0.00028571	0.000284486	0.000165787	7.83631e-05	7.60874e-05
-19.7	0.000547143	0.000287174	0.000286917	0.000179466	8.55424e-05	8.32603e-05
-19.675	0.000560402	0.00028912	0.000289752	0.000193476	9.27704e-05	9.05041e-05
-19.65	0.00058186	0.000291554	0.000293062	0.000208022	0.000100059	9.78306e-05
-19.625	0.000612546	0.000294531	0.000296959	0.000223336	0.000107423	0.000105255
-19.6	0.000654435	0.000298163	0.000301615	0.000239697	0.000114877	0.000112795
-19.575	0.000710693	0.000302628	0.00030728	0.000257464	0.000122442	0.000120477
-19.55	0.000785997	0.000308194	0.000314312	0.000277114	0.000130147	0.000128335
-19.525	0.000886743	0.000315218	0.000323191	0.000299283	0.000138028	0.000136415
-19.5	0.00102044	0.000324106	0.00033449	0.000324794	0.00014613	0.000144777
-19.475	0.00119237	0.000335071	0.000348651	0.000354603	0.000154507	0.000153493
-19.45	0.0013963	0.000347511	0.000365357	0.00038951	0.000163195	0.000162627
-19.425	0.00160011	0.000359086	0.000382541	0.000429513	0.000172172	0.00017219
-19.4	0.00174769	0.000366016	0.000396414	0.000473205	0.000181322	0.000182101
-19.375	0.00179892	0.000366176	0.000403946	0.000518178	0.000190477	0.000192199
-19.35	0.00175537	0.000361198	0.000404368	0.000562063	0.000199507	0.000202309
-19.325	0.00163346	0.00035403	0.000397732	0.000602899	0.000208357	0.000212252
-19.3	0.00145949	0.000346742	0.000385647	0.000639386	0.000217026	0.000221893
-19.275	0.00127592	0.000340589	0.000371897	0.000671284	0.000225541	0.000231191
-19.25	0.00111682	0.00033614	0.000359768	0.000699205	0.000233944	0.000240185
-19.225	0.000994039	0.000333398	0.000350505	0.000724056	0.000242279	0.000248947
-19.2	0.000905275	0.000332106	0.000344004	0.000746688	0.000250582	0.000257548
-19.175	0.00084403	0.000331985	0.000339729	0.000767788	0.000258881	0.000266041
-19.15	0.00080419	0.000332823	0.000337142	0.000787893	0.000267202	0.000274469
-19.125	0.000781254	0.000334489	0.000335824	0.000807425	0.000275564	0.000282865
-19.1	0.000772357	0.000336932	0.000335484	0.000826733	0.000283988	0.000291252
-19.075	0.00077605	0.000340171	0.000335926	0.000846135	0.000292492	0.00029965
-19.05	0.000792125	0.000344303	0.000337035	0.000865938	0.000301099	0.000308076
-19.025	0.000821597	0.000349512	0.000338758	0.000886478	0.000309837	0.000316545
-19	0.000866814	0.000356094	0.000341094	0.000908148	0.00031874	0.000325072
-18.975	0.000931662	0.000364482	0.000344098	0.00093144	0.000327852	0.000333675
-18.95	0.00102161	0.000375257	0.000347875	0.00095698	0.000337233	0.000342372
-18.925	0.00114279	0.00038905	0.000352556	0.00098555	0.000346959	0.000351186
-18.9	0.001298	0.000406139	0.000358213	0.001018	0.000357113	0.000360141
-18.875	0.00147629	0.000425356	0.000364629	0.00105491	0.000367747	0.000369257
-18.85	0.00163829	0.000442586	0.000370978	0.00109586	0.000378811	0.000378531
-18.825	0.00172359	0.000451521	0.000375998	0.00113895	0.000390099	0.000387931
-18.8	0.00170551	0.00044932	0.000379207	0.00118159	0.000401332	0.000397411
-18.775	0.001627	0.000440268	0.000381701	0.00122227	0.000412339	0.000406954
-18.75	0.00155441	0.000430986	0.00038513	0.00126113	0.000423114	0.000416582
-18.725	0.00152872	0.000425417	0.000390592	0.00129934	0.000433749	0.000426347
-18.7	0.00156224	0.000424561	0.000398419	0.0013384	0.000444363	0.000436307
-18.675	0.00164683	0.00042753	0.000408011	0.00137957	0.000455051	0.000446507
