model	E_kin	D	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	sb1_1	sb2_1	sb3_1	sb4_1	sb5_1	sb6_1	sb7_1	sb8_1	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	tpd	tpp	tppp	ave_D	ave_e	ave_mu	ave_tpd	ave_tpp	ave_tppp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_sb1_1	ave_sb2_1	ave_sb3_1	ave_sb4_1	ave_sb5_1	ave_sb6_1	ave_sb7_1	ave_sb8_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	ave_e_2	ave_mu_2	ave_tpp_2	ave_tppp_2	E0_1	sector_1	n_1	E0_2	sector_2	n_2	githash	version	GS_consistency	iterations	dist_function	convergence	script	time	
2x2_2C_8b_C2v_L	4.3765317	0	14	2.0097	-0.13870135	-4.649359	-5.1579472	-0.1234455	-5.1556452	-0.12337464	0.10749043	-4.5794754	10	-6.9383932e-05	5.0132083e-05	0.0053907846	-0.042502589	0.0053718641	-0.042512301	0.15732701	2.4804084e-06	-0.15655665	-1.2597779	1.8957687	0.14949979	-1.8953699	-0.14950855	-3.9752661e-05	-2.4292073	2.1394	1	0.2577	-5.3796467e-07	1.2862789	1.6588914	-0.47926246	-0.11346613	0.048930742	0.13575753	1.9980884	1.9643415	1.874937	1.9016004	1.8749723	1.9014757	0.021520998	1.7286367	1.1301027	0.00061765679	-4.8080026e-05	0.075118226	0.3978828	0.075149121	0.39823035	-0.32051409	-4.3817104e-05	0.13107455	0.6027185	-1.3155153	-0.37066825	1.3151569	0.37069985	-1.2101153e-05	2.1239452	2	2	0	0	-85.852776	R0:S0:1	1.1301027	-127.8448	uncorrelated	2	8eae08f	v2.2.3	YY	3	sharp_wc_2.0_b_50	parameters	new_boucle_param.py	2023-09-20@13:21
2x2_2C_8b_C2v_L	4.4158733	0	14	2.0097	-0.1463267	-4.7282061	-5.2239146	-0.13094942	-5.2175862	-0.1304364	0.11759527	-4.633498	10.01	-3.4814553e-05	7.9353768e-06	0.0043876142	-0.035307243	0.004339964	-0.035299306	0.16292182	-1.2486089e-06	-0.15973847	-1.2688946	1.9058613	0.15420657	-1.9048595	-0.15396951	-1.6176513e-05	-2.4411011	2.1394	1	0.2577	1.5598145e-06	1.2872438	1.6604484	-0.47518979	-0.11073149	0.047871668	0.13593049	1.9981116	1.9645071	1.8776835	1.9284099	1.8777559	1.9281685	0.016989347	1.7330132	1.1311298	0.0003443929	1.5623229e-05	0.067388296	0.34097782	0.067495649	0.34177753	-0.30892433	-7.2289108e-05	0.13270601	0.6009891	-1.3039875	-0.32805407	1.3031978	0.32778136	-5.8792504e-05	2.1146531	2	2	0	0	-86.485858	R0:S0:1	1.1311298	-128.0048	uncorrelated	2	8eae08f	v2.2.3	YY	6	sharp_wc_2.0_b_50	parameters	new_boucle_param.py	2023-09-20@13:38
2x2_2C_8b_C2v_L	4.4524246	0	14	2.0097	-0.14952681	-4.7642023	-5.2701091	-0.13467737	-5.269482	-0.13463713	0.12226172	-4.6721058	10.02	1.1080034e-06	-2.0698676e-05	0.0033985862	-0.028304221	0.0033956079	-0.02830233	0.16546738	2.3485013e-05	-0.16073625	-1.2732587	1.9129509	0.15669594	-1.9128528	-0.15662526	-1.0718222e-05	-2.4495112	2.1394	1	0.2577	-2.4985704e-07	1.2881369	1.6618853	-0.47140265	-0.10819177	0.046889605	0.13610986	1.9981647	1.9646151	1.8800093	1.9513474	1.8800172	1.9513477	0.012740393	1.7365579	1.1320639	2.9999377e-06	4.5629868e-05	0.056846111	0.28008434	0.056865498	0.28014341	-0.29507894	-3.6493337e-05	0.13279055	0.59975866	-1.2938336	-0.28871461	1.2937467	0.28861147	7.9895428e-06	2.1073681	2	2	0	0	-86.913033	R0:S0:1	1.1320639	-128.1648	uncorrelated	2	8eae08f	v2.2.3	YY	10	sharp_wc_2.0_b_50	parameters	new_boucle_param.py	2023-09-20@14:07
2x2_2C_8b_C2v_L	4.4960251	0	14	2.0097	-0.1605545	-4.8539688	-5.3432657	-0.14613596	-5.3408257	-0.14569898	0.13360692	-4.7213421	10.03	3.3923008e-05	-2.5375644e-05	0.0023187415	-0.019489196	0.0022912286	-0.019479262	0.17035437	6.8032181e-06	-0.16434263	-1.2830666	1.9237717	0.16165591	-1.9233723	-0.16159766	-4.4888035e-06	-2.4598491	2.1394	1	0.2577	-1.6458333e-06	1.2891853	1.66363	-0.46684813	-0.10521174	0.045735292	0.13622057	1.9981715	1.9647833	1.8825922	1.9772054	1.8826264	1.9771524	0.0080183822	1.740557	1.1329957	-0.00024225937	4.4212228e-05	0.03935956	0.18913958	0.039383179	0.18937679	-0.28255448	-2.0206503e-05	0.13478726	0.59808952	-1.2826644	-0.24748941	1.2823266	0.24739826	-1.346309e-06	2.0985914	2	2	0	0	-87.613941	R0:S0:1	1.1329957	-128.3248	uncorrelated	2	8eae08f	v2.2.3	YY	7	sharp_wc_2.0_b_50	parameters	new_boucle_param.py	2023-09-20@14:26
2x2_2C_8b_C2v_L	4.5254393	0	14	2.0097	-0.17161699	-4.923502	-5.4029921	-0.15744566	-5.4024637	-0.15740352	0.14465439	-4.761035	10.04	-2.1159604e-07	-4.6163299e-07	0.001235112	-0.010535239	0.0012520893	-0.01053997	0.1740121	-1.565355e-07	-0.16704648	-1.290167	1.9321117	0.1654234	-1.932018	-0.16540049	-4.178416e-06	-2.4674713	2.1394	1	0.2577	3.2091287e-07	1.28988	1.6648409	-0.4637447	-0.10324583	0.044971588	0.13626552	1.9981583	1.9648929	1.8841852	1.9919174	1.8841958	1.991916	0.0052841308	1.7429581	1.1335324	1.0551734e-06	6.7165812e-07	0.020066901	0.096328332	0.020058956	0.096375091	-0.27628492	-1.5739198e-06	0.13642195	0.59701347	-1.2755411	-0.22432277	1.2754424	0.22427666	2.9201827e-06	2.093207	2	2	0	0	-88.203967	R0:S0:1	1.1335324	-128.4848	uncorrelated	2	8eae08f	v2.2.3	YY	7	sharp_wc_2.0_b_50	parameters	new_boucle_param.py	2023-09-20@14:44
2x2_2C_8b_C2v_L	4.5358963	0	14	2.0097	-0.18683839	-4.9954369	-5.4577087	-0.17296292	-5.4574717	-0.1728451	0.15935538	-4.7949294	10.05	4.6870542e-06	-5.1725574e-06	0.00032686333	-0.0025409938	0.00030314574	-0.0025060897	0.17770579	-1.0722356e-05	-0.17011701	-1.2966999	1.9388844	0.1691179	-1.9388645	-0.16910483	3.6006096e-05	-2.4728859	2.1394	1	0.2577	1.2353785e-06	1.2901187	1.665303	-0.46261957	-0.1025797	0.044710581	0.13621462	1.998107	1.9649798	1.8848699	1.9963422	1.8848659	1.9963438	0.0045602409	1.7439382	1.1336405	-2.4937459e-05	3.2378473e-06	0.004180006	0.020757135	0.004202589	0.020623195	-0.27795319	9.4361455e-06	0.13860777	0.59625559	-1.2723365	-0.21997048	1.2723629	0.21996049	-3.888411e-05	2.0906592	2	2	0	0	-88.783394	R0:S0:1	1.1336405	-128.6448	uncorrelated	2	8eae08f	v2.2.3	YY	7	sharp_wc_2.0_b_50	parameters	new_boucle_param.py	2023-09-20@15:01
2x2_2C_8b_C2v_L	4.537747	0	14	2.0097	-0.20772999	-5.0857751	-5.5109503	-0.19341843	-5.5122721	-0.19357894	0.17907588	-4.8269769	10.06	1.8721155e-05	-3.0875481e-05	2.7466466e-05	-0.00017935308	1.3440036e-05	-0.00014533773	0.18200443	8.5993827e-06	-0.17411884	-1.3044923	1.9447895	0.17319067	-1.9449826	-0.17329046	4.9683582e-06	-2.4771452	2.1394	1	0.2577	1.4115852e-07	1.2901506	1.6654205	-0.46239378	-0.1025016	0.044678208	0.13609256	1.9980257	1.9650796	1.8851851	1.9963935	1.8851724	1.9963889	0.0047200415	1.7443675	1.1335264	-0.00011784164	4.7468124e-05	0.00022128615	0.0012346986	0.00023972774	0.0011085759	-0.2838357	-1.3908837e-05	0.14158191	0.59549214	-1.2707002	-0.22429689	1.2708389	0.22445467	2.5839711e-07	2.089004	2	2	0	0	-89.422081	R0:S0:1	1.1335264	-128.8048	uncorrelated	2	8eae08f	v2.2.3	YY	7	sharp_wc_2.0_b_50	parameters	new_boucle_param.py	2023-09-20@15:16
2x2_2C_8b_C2v_L	4.5390267	0	14	2.0097	-0.22936679	-5.1648618	-5.5655434	-0.21559649	-5.5671579	-0.2159645	0.20025343	-4.8577217	10.07	1.1928848e-06	1.280091e-05	-3.7784345e-05	0.00021224338	-2.7334651e-05	0.00021731908	0.18625387	9.7691694e-07	-0.17786626	-1.3108472	1.9507347	0.17741209	-1.9509737	-0.17746321	4.4987299e-06	-2.4810085	2.1394	1	0.2577	4.5414697e-07	1.2901701	1.6655122	-0.46223071	-0.10245846	0.044659692	0.13596907	1.997949	1.9651838	1.8854883	1.9962367	1.8854755	1.9962343	0.00491824	1.7447403	1.1334021	-1.0528481e-05	-2.105149e-05	-0.00024846245	-0.0013689079	-0.00025261903	-0.0013849192	-0.28974342	7.6212108e-06	0.14432158	0.59466614	-1.2691406	-0.22914259	1.2692833	0.22923077	-2.2032577e-06	2.0875529	2	2	0	0	-90.045632	R0:S0:1	1.1334021	-128.9648	uncorrelated	2	8eae08f	v2.2.3	YY	7	sharp_wc_2.0_b_50	parameters	new_boucle_param.py	2023-09-20@15:32
2x2_2C_8b_C2v_L	4.5401313	0	14	2.0097	-0.25150626	-5.2428044	-5.6132042	-0.23704841	-5.6136245	-0.23710368	0.22048247	-4.8845722	10.08	7.8293539e-06	2.1813433e-05	2.0135861e-05	-0.00015470904	2.7800538e-05	-0.00015115651	0.18988661	1.5808987e-05	-0.181644	-1.3169467	1.9556695	0.18098098	-1.9557063	-0.18105947	-1.5441108e-05	-2.4840373	2.1394	1	0.2577	4.6886127e-08	1.2901873	1.6655867	-0.46209105	-0.10241906	0.044642777	0.13585684	1.9978702	1.9652864	1.8857408	1.996104	1.8857432	1.9961006	0.005088535	1.7450796	1.1332907	-5.5454384e-05	-3.2333211e-05	0.00015705071	0.00090062755	0.00015419795	0.00088473079	-0.29472213	3.5168407e-06	0.14708806	0.59387246	-1.2678766	-0.23319047	1.2678714	0.23329357	2.4163529e-05	2.0861854	2	2	0	0	-90.623109	R0:S0:1	1.1332907	-129.1248	uncorrelated	2	8eae08f	v2.2.3	YY	6	sharp_wc_2.0_b_50	parameters	new_boucle_param.py	2023-09-20@15:44
2x2_2C_8b_C2v_L	4.5410588	0	14	2.0097	-0.27242429	-5.3117116	-5.6576841	-0.25830878	-5.6537586	-0.25759875	0.24186996	-4.9134804	10.09	3.4272395e-05	-2.809434e-05	-8.713828e-06	-9.7460527e-06	2.7952669e-05	-6.4383324e-05	0.19369289	-1.0095398e-05	-0.18478239	-1.322229	1.9601136	0.18430169	-1.9595648	-0.18409428	-1.1525159e-05	-2.487499	2.1394	1	0.2577	-3.0972205e-07	1.2902014	1.6656537	-0.46197307	-0.10238739	0.044629503	0.13575729	1.9978052	1.9653818	1.8859592	1.9959787	1.8859836	1.9959886	0.0052686142	1.7454124	1.1331898	-0.00020344589	3.1527454e-05	4.0612023e-05	0.00010265514	7.1950361e-06	0.00028690919	-0.2999068	8.0495509e-06	0.14932765	0.59309782	-1.2668393	-0.23695492	1.2665409	0.23663068	1.8225366e-05	2.0849191	2	2	0	0	-91.162879	R0:S0:1	1.1331898	-129.2848	uncorrelated	2	8eae08f	v2.2.3	YY	6	sharp_wc_2.0_b_50	parameters	new_boucle_param.py	2023-09-20@15:55
2x2_2C_8b_C2v_L	4.5419554	0	14	2.0097	-0.29277277	-5.3758132	-5.6987966	-0.27894174	-5.7000387	-0.27963264	0.26079878	-4.9346691	10.1	-2.4840609e-06	1.1601003e-05	2.6212667e-06	-3.1614538e-05	3.0425673e-05	-6.2318897e-05	0.19640082	1.8630647e-05	-0.18766655	-1.3270027	1.964058	0.18737048	-1.9641617	-0.1876211	-1.7637216e-06	-2.489378	2.1394	1	0.2577	-1.1679581e-06	1.2902154	1.6657111	-0.46185997	-0.10235492	0.044615217	0.1356573	1.9977439	1.9654608	1.8862117	1.9958643	1.8862198	1.995854	0.005396105	1.745675	1.1330916	2.1430992e-05	-5.2202526e-06	2.6284685e-05	0.00017258086	5.0309718e-06	0.00027698902	-0.30351028	-1.3399641e-05	0.1514185	0.59250596	-1.2654414	-0.2403064	1.2654193	0.24060965	-3.8453261e-07	2.083819	2	2	0	0	-91.682103	R0:S0:1	1.1330916	-129.4448	uncorrelated	2	8eae08f	v2.2.3	YY	6	sharp_wc_2.0_b_50	parameters	new_boucle_param.py	2023-09-20@16:06
2x2_2C_8b_C2v_L	4.5427781	0	14	2.0097	-0.31336661	-5.4406688	-5.7368106	-0.29904646	-5.7392149	-0.29969419	0.28017354	-4.9571104	10.11	2.2379583e-05	-2.7953786e-05	-1.2956222e-05	6.8842127e-06	8.6795253e-07	6.4612434e-06	0.19925645	1.2721443e-05	-0.1905884	-1.3318235	1.9675718	0.19018852	-1.9678864	-0.19040368	-3.0537144e-05	-2.4915166	2.1394	1	0.2577	-5.401608e-07	1.2902282	1.6657647	-0.46175632	-0.10232483	0.044602284	0.13556706	1.9976816	1.9655436	1.8864283	1.995758	1.8864162	1.9957482	0.0055318366	1.7459456	1.1330026	-0.000121288	3.9637056e-05	1.0476811e-05	-2.7919144e-05	4.1703602e-06	-2.3759016e-05	-0.30730421	-1.4280966e-05	0.15351612	0.59186862	-1.2642813	-0.24338554	1.2644469	0.2436869	3.6179964e-05	2.0827126	2	2	0	0	-92.18002	R0:S0:1	1.1330026	-129.6048	uncorrelated	2	8eae08f	v2.2.3	YY	6	sharp_wc_2.0_b_50	parameters	new_boucle_param.py	2023-09-20@16:17
2x2_2C_8b_C2v_L	4.5433767	0	14	2.0097	-0.33214247	-5.4934527	-5.7687242	-0.31798262	-5.7722405	-0.31859303	0.29821665	-4.9777878	10.12	1.1793878e-05	-7.1352919e-06	1.5985407e-05	-2.7381098e-05	1.1568742e-05	-6.3359618e-06	0.20165	-1.1742764e-06	-0.19293074	-1.3354682	1.9702173	0.19260807	-1.9707156	-0.19275753	2.3794003e-05	-2.4933537	2.1394	1	0.2577	2.782235e-07	1.2902375	1.6658046	-0.46168074	-0.10230329	0.044593088	0.13549513	1.9976315	1.9656154	1.8866048	1.995666	1.8865819	1.9956584	0.0056464093	1.7461646	1.132931	-5.6264694e-05	9.3847661e-06	-1.9237134e-05	9.4029263e-05	-1.137355e-05	3.3224952e-05	-0.31047433	2.0860714e-06	0.15517773	0.59130001	-1.2633396	-0.24602155	1.2636131	0.24626767	-2.2377944e-05	2.081841	2	2	0	0	-92.615787	R0:S0:1	1.132931	-129.7648	uncorrelated	2	8eae08f	v2.2.3	YY	6	sharp_wc_2.0_b_50	parameters	new_boucle_param.py	2023-09-20@16:27
