model	E_kin	D	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	sb1_1	sb2_1	sb3_1	sb4_1	sb5_1	sb6_1	sb7_1	sb8_1	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	tpd	tpp	tppp	ave_D	ave_e	ave_mu	ave_tpd	ave_tpp	ave_tppp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_sb1_1	ave_sb2_1	ave_sb3_1	ave_sb4_1	ave_sb5_1	ave_sb6_1	ave_sb7_1	ave_sb8_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	var_U_1	var_eb1_1	var_eb2_1	var_eb3_1	var_eb4_1	var_eb5_1	var_eb6_1	var_eb7_1	var_eb8_1	var_mu_1	var_sb1_1	var_sb2_1	var_sb3_1	var_sb4_1	var_sb5_1	var_sb6_1	var_sb7_1	var_sb8_1	var_tb1_1	var_tb2_1	var_tb3_1	var_tb4_1	var_tb5_1	var_tb6_1	var_tb7_1	var_tb8_1	E0_1	sector_1	E0_2	sector_2	githash	version	time
2x2_2C_8b_C2v_L	4.5754489	0	14	2.3	-0.006655534	-3.3502828	-4.1133163	-0.10235806	-4.113222	-0.1023468	0.14108001	-3.7537133	9.68	-0.0001012231	7.5002141e-06	0.011771903	-0.16264369	0.011773954	-0.16264057	1.0013529e-05	-2.0059213e-06	-0.11240159	-1.1061747	1.7476608	0.057892245	-1.7476438	-0.057886658	0.22749261	-2.3061557	2.1	1	0.2	0.014944047	1.2616748	1.6232482	-0.57702297	-0.17996495	0.075054427	0.13286514	0.22328417	1.9435328	1.8129628	1.5895992	1.8129636	1.589563	0.01635088	1.5799543	1.1067318	0.0012267946	4.0346355e-06	0.10029878	1.1126728	0.10029109	1.112766	-8.3073034e-05	-1.504432e-05	1.1223499	0.71594806	-1.5332836	-0.61372149	1.5332577	0.61370556	-0.28290523	2.4861338	0.028767242	0.20370457	0.055115051	0.17204346	0.34367566	0.17204236	0.34369619	0.01644145	0.33349266	0.035971659	3.9095669	5.4215332	5.1415007	5.0574868	5.1415093	5.0575177	4.3430231	6.0553592	5.2745865	2.7227311	3.3812171	5.0607481	3.3811484	5.0608312	3.7088256	3.2330264	-75.59905	R0:S0:1	-59.04	uncorrelated	b7fd39a	v1.0.3	2022-08-01@12:14
model	E_kin	D	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	sb1_1	sb2_1	sb3_1	sb4_1	sb5_1	sb6_1	sb7_1	sb8_1	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	tpd	tpp	tppp	ave_D	ave_e	ave_mu	ave_tpd	ave_tpp	ave_tppp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_sb1_1	ave_sb2_1	ave_sb3_1	ave_sb4_1	ave_sb5_1	ave_sb6_1	ave_sb7_1	ave_sb8_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	var_U_1	var_eb1_1	var_eb2_1	var_eb3_1	var_eb4_1	var_eb5_1	var_eb6_1	var_eb7_1	var_eb8_1	var_mu_1	var_sb1_1	var_sb2_1	var_sb3_1	var_sb4_1	var_sb5_1	var_sb6_1	var_sb7_1	var_sb8_1	var_tb1_1	var_tb2_1	var_tb3_1	var_tb4_1	var_tb5_1	var_tb6_1	var_tb7_1	var_tb8_1	E0_1	sector_1	E0_2	sector_2	githash	version	time
2x2_2C_8b_C2v_L	4.5754489	0	14	2.3	-0.006655534	-3.3502828	-4.1133163	-0.10235806	-4.113222	-0.1023468	0.14108001	-3.7537133	9.68	-0.0001012231	7.5002141e-06	0.011771903	-0.16264369	0.011773954	-0.16264057	1.0013529e-05	-2.0059213e-06	-0.11240159	-1.1061747	1.7476608	0.057892245	-1.7476438	-0.057886658	0.22749261	-2.3061557	2.1	1	0.2	0.014944047	1.2616748	1.6232482	-0.57702297	-0.17996495	0.075054427	0.13286514	0.22328417	1.9435328	1.8129628	1.5895992	1.8129636	1.589563	0.01635088	1.5799543	1.1067318	0.0012267946	4.0346355e-06	0.10029878	1.1126728	0.10029109	1.112766	-8.3073034e-05	-1.504432e-05	1.1223499	0.71594806	-1.5332836	-0.61372149	1.5332577	0.61370556	-0.28290523	2.4861338	0.028767242	0.20370457	0.055115051	0.17204346	0.34367566	0.17204236	0.34369619	0.01644145	0.33349266	0.035971659	3.9095669	5.4215332	5.1415007	5.0574868	5.1415093	5.0575177	4.3430231	6.0553592	5.2745865	2.7227311	3.3812171	5.0607481	3.3811484	5.0608312	3.7088256	3.2330264	-75.59905	R0:S0:1	-59.04	uncorrelated	b7fd39a	v1.0.3	2022-08-01@12:16
model	E_kin	D	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	sb1_1	sb2_1	sb3_1	sb4_1	sb5_1	sb6_1	sb7_1	sb8_1	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	tpd	tpp	tppp	ave_D	ave_e	ave_mu	ave_tpd	ave_tpp	ave_tppp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_sb1_1	ave_sb2_1	ave_sb3_1	ave_sb4_1	ave_sb5_1	ave_sb6_1	ave_sb7_1	ave_sb8_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	var_U_1	var_eb1_1	var_eb2_1	var_eb3_1	var_eb4_1	var_eb5_1	var_eb6_1	var_eb7_1	var_eb8_1	var_mu_1	var_sb1_1	var_sb2_1	var_sb3_1	var_sb4_1	var_sb5_1	var_sb6_1	var_sb7_1	var_sb8_1	var_tb1_1	var_tb2_1	var_tb3_1	var_tb4_1	var_tb5_1	var_tb6_1	var_tb7_1	var_tb8_1	E0_1	sector_1	E0_2	sector_2	githash	version	time
2x2_2C_8b_C2v_L	4.5754489	0	14	2.3	-0.006655534	-3.3502828	-4.1133163	-0.10235806	-4.113222	-0.1023468	0.14108001	-3.7537133	9.68	-0.0001012231	7.5002141e-06	0.011771903	-0.16264369	0.011773954	-0.16264057	1.0013529e-05	-2.0059213e-06	-0.11240159	-1.1061747	1.7476608	0.057892245	-1.7476438	-0.057886658	0.22749261	-2.3061557	2.1	1	0.2	0.014944047	1.2616748	1.6232482	-0.57702297	-0.17996495	0.075054427	0.13286514	0.22328417	1.9435328	1.8129628	1.5895992	1.8129636	1.589563	0.01635088	1.5799543	1.1067318	0.0012267946	4.0346355e-06	0.10029878	1.1126728	0.10029109	1.112766	-8.3073034e-05	-1.504432e-05	1.1223499	0.71594806	-1.5332836	-0.61372149	1.5332577	0.61370556	-0.28290523	2.4861338	0.028767242	0.20370457	0.055115051	0.17204346	0.34367566	0.17204236	0.34369619	0.01644145	0.33349266	0.035971659	3.9095669	5.4215332	5.1415007	5.0574868	5.1415093	5.0575177	4.3430231	6.0553592	5.2745865	2.7227311	3.3812171	5.0607481	3.3811484	5.0608312	3.7088256	3.2330264	-75.59905	R0:S0:1	-59.04	uncorrelated	b7fd39a	v1.0.3	2022-08-01@12:46
2x2_2C_8b_C2v_L	4.4424604	0	14	2.2656222	-0.0020998953	-3.3424521	-4.0834611	-0.10379438	-4.0834188	-0.10379353	0.14340869	-3.7284053	9.6044444	-9.6110843e-05	1.1965434e-06	0.010764093	-0.16623499	0.010764907	-0.16623509	-7.7247187e-07	2.3149437e-06	-0.11255817	-1.1030372	1.7394134	0.051051069	-1.7394053	-0.051054053	0.2316138	-2.296786	2.0913222	1	0.20215556	0.014420178	1.2611687	1.6214611	-0.57886564	-0.18117827	0.075492163	0.13086699	0.23132851	1.9432751	1.8122355	1.5814128	1.8122355	1.5814057	0.017397193	1.5784706	1.1038894	0.0010182033	3.8291369e-06	0.10018037	1.133192	0.10017792	1.1332112	-4.3613509e-06	-6.6950608e-06	1.1305049	0.71836552	-1.5345998	-0.5887704	1.5345927	0.58878141	-0.29027062	2.4852574	0.028402069	0.210308	0.055342272	0.17255743	0.35136437	0.17255737	0.35136644	0.017503561	0.33392982	0.035844783	3.9631591	5.401919	5.1306809	5.0404753	5.1306859	5.0404887	4.3497594	6.0569491	5.2705657	2.7374756	3.3857823	5.0978269	3.385764	5.0978389	3.7052363	3.2404864	-75.055754	R0:S0:1	-58.710578	uncorrelated	b7fd39a	v1.0.3	2022-08-01@13:12
2x2_2C_8b_C2v_L	4.3053808	0	14	2.2312444	-0.001575063	-3.3312814	-4.0562111	-0.10585113	-4.056177	-0.1058503	0.14601466	-3.7019634	9.5288889	-7.5839214e-05	1.191786e-06	0.010400106	-0.1676089	0.010399603	-0.16760743	-3.691052e-07	1.0264345e-07	-0.11265428	-1.0997663	1.7325216	0.047900232	-1.7325145	-0.047900247	0.23331472	-2.2884275	2.0826444	1	0.20431111	0.014048757	1.2605083	1.6197892	-0.58094877	-0.18302029	0.076133304	0.12891947	0.24743851	1.9424883	1.810979	1.5695984	1.8109783	1.5695961	0.018421389	1.5744616	1.1008365	0.00080416322	-2.3434865e-07	0.10171704	1.1534107	0.10171767	1.1534124	-1.7605901e-06	-1.8735709e-06	1.1502405	0.72394235	-1.5374554	-0.58376731	1.5374545	0.58377079	-0.29544848	2.4906625	0.02804304	0.22359214	0.056047004	0.17344658	0.35804315	0.17344712	0.35804422	0.01854807	0.33560524	0.035798801	4.0556096	5.375737	5.1162806	5.0427583	5.1162852	5.0427656	4.3564068	6.0690256	5.2653893	2.7528367	3.3835222	5.1476831	3.3835165	5.147682	3.7004412	3.2409607	-74.522597	R0:S0:1	-58.381156	uncorrelated	b7fd39a	v1.0.3	2022-08-01@14:11
2x2_2C_8b_C2v_L	4.1666827	0	14	2.1968667	0.00031134439	-3.3128514	-4.0271869	-0.10734752	-4.0271749	-0.10734379	0.1478095	-3.6763881	9.4533333	-8.8944018e-06	7.0539512e-07	0.0096283446	-0.16981757	0.0096270697	-0.16981634	6.4354647e-06	8.2308825e-06	-0.11281764	-1.0951772	1.7247897	0.042935915	-1.7247882	-0.042929257	0.23587476	-2.2796817	2.0739667	1	0.20646667	0.013453432	1.2598125	1.6179051	-0.58331107	-0.18483386	0.076795575	0.12695618	0.26472106	1.9416562	1.8097967	1.55453	1.8097969	1.5545277	0.019752777	1.5706745	1.0977636	9.1300127e-05	4.2166458e-06	0.10247809	1.1774647	0.10248276	1.1774883	-4.4363058e-05	-1.6144797e-05	1.1674445	0.72969353	-1.5399391	-0.56963861	1.5399338	0.56960982	-0.3022964	2.4955421	0.027678804	0.23742205	0.056794073	0.17426835	0.3675266	0.17426815	0.36752873	0.019908449	0.3371187	0.03574458	4.1510557	5.348913	5.1015988	5.0415408	5.1016014	5.0415265	4.363483	6.0802887	5.2651855	2.7686242	3.3810072	5.2050989	3.3809944	5.2051145	3.6958611	3.2418631	-73.965059	R0:S0:1	-58.051733	uncorrelated	b7fd39a	v1.0.3	2022-08-01@15:29
2x2_2C_8b_C2v_L	4.0277066	0	14	2.1624889	0.0022774827	-3.2948333	-3.9971389	-0.10909653	-3.9971419	-0.1090966	0.1493634	-3.6469118	9.3777778	-6.2697692e-06	-7.1727078e-07	0.0086898293	-0.17207254	0.0086889686	-0.17207241	4.4694341e-06	8.852423e-06	-0.1129532	-1.0906677	1.7167833	0.037377477	-1.7167843	-0.037375908	0.23820227	-2.2696674	2.0652889	1	0.20862222	0.012624666	1.2591058	1.6159415	-0.58576158	-0.18662778	0.07746664	0.12499756	0.28339886	1.9407908	1.8086391	1.5401048	1.808639	1.5401112	0.021201756	1.5667447	1.0946973	6.2086982e-05	6.739545e-06	0.10302156	1.2007541	0.10302623	1.200756	-3.42874e-05	-1.7190296e-05	1.1832784	0.73570796	-1.5422595	-0.55092275	1.5422587	0.55091804	-0.30920871	2.5004915	0.027313248	0.25229259	0.057573263	0.17507704	0.37654615	0.1750772	0.37654212	0.021397936	0.33865435	0.035685673	4.2491114	5.3218005	5.0876885	5.0382254	5.0876911	5.0382178	4.3702891	6.0925405	5.2673446	2.7850133	3.3790761	5.262434	3.3790737	5.2624239	3.6917907	3.2428089	-73.395892	R0:S0:1	-57.722311	uncorrelated	b7fd39a	v1.0.3	2022-08-01@16:01
2x2_2C_8b_C2v_L	4.4179446	0	14	2.2656222	-0.0034144606	-3.33589	-4.0778876	-0.1049153	-4.0778446	-0.10491114	0.1445906	-3.7195938	9.5933333	-8.0276154e-05	1.3081478e-06	0.01118502	-0.16644511	0.01118438	-0.1664453	3.882942e-06	3.909921e-06	-0.1129902	-1.1027618	1.7397599	0.052621844	-1.7397515	-0.052618916	0.23204096	-2.2968219	2.0913222	1	0.20215556	0.014591031	1.2604972	1.6206529	-0.58123251	-0.18301788	0.076179397	0.13069181	0.24250034	1.9424186	1.8105218	1.5685596	1.8105234	1.568542	0.01780529	1.5735382	1.1030337	0.00089063025	7.7535197e-06	0.10233148	1.1484808	0.10232998	1.1485447	-3.5795385e-05	-1.3555083e-05	1.1488618	0.7233898	-1.5402765	-0.60536499	1.5402567	0.60534732	-0.29171485	2.4968057	0.02836887	0.21895547	0.056119154	0.17385256	0.35708236	0.17385102	0.35708979	0.01791723	0.33637195	0.03601249	4.0239457	5.3908159	5.1244801	5.0574338	5.1244831	5.0574378	4.3515125	6.0763513	5.2693112	2.7393984	3.3752622	5.135522	3.3752204	5.1355762	3.7031595	3.2280359	-74.967538	R0:S0:1	-58.621689	uncorrelated	b7fd39a	v1.0.3	2022-08-01@16:24
