w	up_1	up_2	up_3	cumul_up_1	cumul_up_2	cumul_up_3	
-20	0.000281031	0.000210619	0.000210621	0	0	0
-19.975	0.000284121	0.000211615	0.000211617	7.10302e-06	5.29038e-06	5.29043e-06
-19.95	0.000287464	0.000212626	0.000212629	1.42896e-05	1.0606e-05	1.06061e-05
-19.925	0.000291112	0.000213653	0.000213656	2.15674e-05	1.59473e-05	1.59475e-05
-19.9	0.000295134	0.000214698	0.000214702	2.89458e-05	2.13148e-05	2.13151e-05
-19.875	0.000299629	0.000215764	0.000215769	3.64365e-05	2.67089e-05	2.67093e-05
-19.85	0.000304727	0.000216854	0.000216861	4.40547e-05	3.21302e-05	3.21309e-05
-19.825	0.000310585	0.000217973	0.000217983	5.18193e-05	3.75796e-05	3.75804e-05
-19.8	0.000317338	0.000219125	0.000219138	5.97528e-05	4.30577e-05	4.30589e-05
-19.775	0.000324958	0.000220313	0.00022033	6.78767e-05	4.85655e-05	4.85671e-05
-19.75	0.000333034	0.00022153	0.000221553	7.62026e-05	5.41038e-05	5.4106e-05
-19.725	0.000340839	0.000222767	0.000222798	8.47235e-05	5.9673e-05	5.96759e-05
-19.7	0.000348121	0.000224025	0.000224068	9.34266e-05	6.52736e-05	6.52776e-05
-19.675	0.000355756	0.000225329	0.000225385	0.00010232	7.09068e-05	7.09122e-05
-19.65	0.000364976	0.00022671	0.00022678	0.000111445	7.65745e-05	7.65817e-05
-19.625	0.000376131	0.000228176	0.000228249	0.000120848	8.2279e-05	8.22879e-05
-19.6	0.000387858	0.000229683	0.000229728	0.000130545	8.8021e-05	8.80311e-05
-19.575	0.000397166	0.000231118	0.000231098	0.000140474	9.3799e-05	9.38086e-05
-19.55	0.000401722	0.000232379	0.000232287	0.000150517	9.96084e-05	9.96158e-05
-19.525	0.000402621	0.000233492	0.000233364	0.000160582	0.000105446	0.00010545
-19.5	0.000403281	0.000234591	0.000234467	0.000170664	0.000111311	0.000111312
-19.475	0.000406513	0.000235802	0.000235701	0.000180827	0.000117206	0.000117204
-19.45	0.000413745	0.000237196	0.00023712	0.000191171	0.000123135	0.000123132
-19.425	0.000425704	0.000238812	0.000238757	0.000201813	0.000129106	0.000129101
-19.4	0.000442885	0.000240679	0.000240639	0.000212886	0.000135123	0.000135117
-19.375	0.0004652	0.000242793	0.000242766	0.000224516	0.000141193	0.000141186
-19.35	0.000490563	0.000245056	0.000245038	0.00023678	0.000147319	0.000147312
-19.325	0.000513084	0.000247178	0.000247167	0.000249607	0.000153498	0.000153491
-19.3	0.000524778	0.000248769	0.000248765	0.000262726	0.000159718	0.00015971
-19.275	0.0005231	0.000249705	0.000249706	0.000275804	0.00016596	0.000165953
-19.25	0.000514177	0.000250283	0.00025029	0.000288658	0.000172217	0.00017221
-19.225	0.000505938	0.000250891	0.000250905	0.000301307	0.00017849	0.000178483
-19.2	0.000502708	0.000251738	0.000251758	0.000313874	0.000184783	0.000184777
-19.175	0.000505723	0.00025288	0.000252909	0.000326517	0.000191105	0.0001911
-19.15	0.000515098	0.000254318	0.000254358	0.000339395	0.000197463	0.000197459
-19.125	0.000530962	0.000256051	0.000256105	0.000352669	0.000203864	0.000203861
-19.1	0.000553929	0.000258097	0.00025817	0.000366517	0.000210317	0.000210315
-19.075	0.000585319	0.000260507	0.000260607	0.00038115	0.000216829	0.000216831
-19.05	0.000627345	0.000263367	0.000263503	0.000396834	0.000223414	0.000223418
-19.025	0.000683294	0.000266808	0.000266993	0.000413916	0.000230084	0.000230093
-19	0.00075753	0.000271004	0.000271254	0.000432854	0.000236859	0.000236874
-18.975	0.000854625	0.000276142	0.000276463	0.00045422	0.000243762	0.000243786
-18.95	0.000975991	0.000282278	0.000282644	0.00047862	0.000250819	0.000250852
-18.925	0.00111199	0.00028902	0.000289326	0.000506419	0.000258045	0.000258085
-18.9	0.00123363	0.000295172	0.000295233	0.00053726	0.000265424	0.000265466
-18.875	0.00130297	0.000299167	0.000298869	0.000569834	0.000272903	0.000272938
-18.85	0.0013067	0.000300566	0.00030002	0.000602502	0.000280417	0.000280438
-18.825	0.00126755	0.000300578	0.000299991	0.00063419	0.000287932	0.000287938
-18.8	0.00122196	0.000300857	0.000300357	0.000664739	0.000295453	0.000295447
-18.775	0.00119891	0.000302488	0.000302105	0.000694712	0.000303016	0.000302999
-18.75	0.00120709	0.000305594	0.000305316	0.000724889	0.000310655	0.000310632
-18.725	0.00122883	0.000309125	0.00030893	0.00075561	0.000318384	0.000318356
-18.7	0.00122618	0.000311084	0.000310953	0.000786264	0.000326161	0.000326129
-18.675	0.00117184	0.000310077	0.000309997	0.00081556	0.000333913	0.000333879
-18.65	0.00107821	0.000306822	0.000306785	0.000842516	0.000341583	0.000341549
-18.625	0.000978649	0.000303135	0.000303137	0.000866982	0.000349161	0.000349127
-18.6	0.000895519	0.000300236	0.000300276	0.00088937	0.000356667	0.000356634
-18.575	0.000835202	0.000298481	0.000298564	0.00091025	0.000364129	0.000364098
-18.55	0.000796343	0.00029781	0.000297942	0.000930159	0.000371575	0.000371547
-18.525	0.000775989	0.000298067	0.000298261	0.000949558	0.000379026	0.000379003
-18.5	0.000772016	0.000299135	0.000299411	0.000968859	0.000386505	0.000386489
-18.475	0.000783744	0.000300969	0.000301353	0.000988452	0.000394029	0.000394023
-18.45	0.000811811	0.000303588	0.000304112	0.00100875	0.000401619	0.000401625
-18.425	0.00085726	0.000307042	0.000307728	0.00103018	0.000409295	0.000409319
-18.4	0.000918779	0.000311294	0.000312106	0.00105315	0.000417077	0.000417121
-18.375	0.000986837	0.000315958	0.000316728	0.00107782	0.000424976	0.000425039
-18.35	0.00103837	0.000320018	0.000320429	0.00110378	0.000432976	0.00043305
-18.325	0.00104668	0.000322166	0.000321998	0.00112995	0.000441031	0.0004411
-18.3	0.00100795	0.000322043	0.000321432	0.00115514	0.000449082	0.000449136
-18.275	0.000945632	0.000320665	0.000319928	0.00117879	0.000457098	0.000457134
-18.25	0.000884739	0.000319268	0.000318611	0.0012009	0.00046508	0.000465099
-18.225	0.000836875	0.000318472	0.000317956	0.00122183	0.000473042	0.000473048
-18.2	0.000803634	0.000318388	0.000318003	0.00124192	0.000481001	0.000480998
-18.175	0.000782901	0.000318926	0.000318642	0.00126149	0.000488975	0.000488964
-18.15	0.00077206	0.00031996	0.000319751	0.00128079	0.000496974	0.000496958
-18.125	0.000769012	0.000321389	0.000321235	0.00130002	0.000505008	0.000504989
-18.1	0.000772309	0.000323142	0.000323027	0.00131932	0.000513087	0.000513065
