w	up_1	up_2	up_3	down_1	down_2	down_3	cumul_up_1	cumul_up_2	cumul_up_3	cumul_down_1	cumul_down_2	cumul_down_3	
-25	0.000212209	0.000210798	0.000210798	8.48168e-05	6.67843e-05	6.67843e-05	0	0	0	0	0	0
-24.95	0.000214113	0.000212093	0.000212093	8.51425e-05	6.70079e-05	6.70079e-05	1.07057e-05	1.06047e-05	1.06047e-05	4.25713e-06	3.35039e-06	3.35039e-06
-24.9	0.000216105	0.000213403	0.000213403	8.54701e-05	6.72326e-05	6.72326e-05	2.15109e-05	2.12748e-05	2.12748e-05	8.53063e-06	6.71202e-06	6.71202e-06
-24.85	0.000218201	0.000214728	0.000214728	8.57997e-05	6.74585e-05	6.74585e-05	3.2421e-05	3.20112e-05	3.20112e-05	1.28206e-05	1.0085e-05	1.0085e-05
-24.8	0.000220423	0.000216069	0.000216068	8.61313e-05	6.76856e-05	6.76856e-05	4.34421e-05	4.28146e-05	4.28146e-05	1.71272e-05	1.34692e-05	1.34692e-05
-24.75	0.000222777	0.000217426	0.000217425	8.64648e-05	6.79139e-05	6.79139e-05	5.4581e-05	5.36859e-05	5.36859e-05	2.14504e-05	1.68649e-05	1.68649e-05
-24.7	0.000225228	0.000218798	0.000218798	8.68004e-05	6.81433e-05	6.81433e-05	6.58424e-05	6.46258e-05	6.46258e-05	2.57904e-05	2.02721e-05	2.02721e-05
-24.65	0.00022766	0.000220182	0.000220181	8.7138e-05	6.83739e-05	6.83739e-05	7.72254e-05	7.56349e-05	7.56349e-05	3.01473e-05	2.36908e-05	2.36908e-05
-24.6	0.000229914	0.000221572	0.000221571	8.74776e-05	6.86058e-05	6.86058e-05	8.87211e-05	8.67135e-05	8.67134e-05	3.45212e-05	2.71211e-05	2.71211e-05
-24.55	0.000231953	0.000222967	0.000222966	8.78192e-05	6.88388e-05	6.88388e-05	0.000100319	9.78619e-05	9.78617e-05	3.89122e-05	3.0563e-05	3.0563e-05
-24.5	0.000233926	0.000224372	0.000224371	8.8163e-05	6.90731e-05	6.90731e-05	0.000112015	0.00010908	0.00010908	4.33203e-05	3.40167e-05	3.40167e-05
-24.45	0.000236018	0.000225793	0.000225792	8.85089e-05	6.93086e-05	6.93086e-05	0.000123816	0.00012037	0.00012037	4.77458e-05	3.74821e-05	3.74821e-05
-24.4	0.000238334	0.000227234	0.000227232	8.88568e-05	6.95453e-05	6.95453e-05	0.000135733	0.000131732	0.000131731	5.21886e-05	4.09594e-05	4.09594e-05
-24.35	0.000240906	0.000228696	0.000228694	8.92069e-05	6.97833e-05	6.97833e-05	0.000147778	0.000143167	0.000143166	5.6649e-05	4.44485e-05	4.44485e-05
-24.3	0.000243737	0.00023018	0.000230178	8.95591e-05	7.00226e-05	7.00226e-05	0.000159965	0.000154676	0.000154675	6.11269e-05	4.79497e-05	4.79497e-05
-24.25	0.00024679	0.000231685	0.000231683	8.99134e-05	7.02631e-05	7.02631e-05	0.000172304	0.00016626	0.000166259	6.56226e-05	5.14628e-05	5.14628e-05
-24.2	0.000249903	0.000233206	0.000233205	9.02699e-05	7.05048e-05	7.05048e-05	0.000184799	0.00017792	0.000177919	7.01361e-05	5.49881e-05	5.49881e-05
-24.15	0.000252732	0.000234734	0.000234735	9.06285e-05	7.07479e-05	7.07479e-05	0.000197436	0.000189657	0.000189656	7.46675e-05	5.85255e-05	5.85255e-05
-24.1	0.000254977	0.000236262	0.000236266	9.09894e-05	7.09922e-05	7.09922e-05	0.000210185	0.00020147	0.000201469	7.9217e-05	6.20751e-05	6.20751e-05
-24.05	0.000256715	0.000237793	0.000237798	9.13525e-05	7.12379e-05	7.12379e-05	0.000223021	0.00021336	0.000213359	8.37846e-05	6.5637e-05	6.5637e-05
-24	0.000258314	0.000239336	0.000239341	9.17179e-05	7.14848e-05	7.14848e-05	0.000235936	0.000225326	0.000225326	8.83705e-05	6.92112e-05	6.92112e-05
-23.95	0.000260068	0.000240899	0.000240903	9.20855e-05	7.17331e-05	7.17331e-05	0.00024894	0.000237371	0.000237372	9.29748e-05	7.27979e-05	7.27979e-05
-23.9	0.000262089	0.000242485	0.000242488	9.24555e-05	7.19827e-05	7.19827e-05	0.000262044	0.000249496	0.000249496	9.75975e-05	7.6397e-05	7.6397e-05
-23.85	0.000264381	0.000244094	0.000244096	9.28277e-05	7.22337e-05	7.22337e-05	0.000275263	0.0002617	0.000261701	0.000102239	8.00087e-05	8.00087e-05
-23.8	0.000266917	0.000245726	0.000245727	9.32024e-05	7.2486e-05	7.2486e-05	0.000288609	0.000273987	0.000273987	0.000106899	8.3633e-05	8.3633e-05
-23.75	0.000269669	0.00024738	0.000247381	9.35793e-05	7.27397e-05	7.27397e-05	0.000302093	0.000286356	0.000286356	0.000111578	8.727e-05	8.727e-05
-23.7	0.000272621	0.000249057	0.000249057	9.39587e-05	7.29947e-05	7.29947e-05	0.000315724	0.000298808	0.000298809	0.000116276	9.09197e-05	9.09197e-05
-23.65	0.000275766	0.000250756	0.000250756	9.43404e-05	7.32511e-05	7.32511e-05	0.000329512	0.000311346	0.000311347	0.000120993	9.45823e-05	9.45823e-05
-23.6	0.000279108	0.000252478	0.000252478	9.47246e-05	7.35089e-05	7.35089e-05	0.000343467	0.00032397	0.000323971	0.000125729	9.82577e-05	9.82577e-05
-23.55	0.000282663	0.000254225	0.000254225	9.51112e-05	7.37681e-05	7.37681e-05	0.0003576	0.000336681	0.000336682	0.000130485	0.000101946	0.000101946
-23.5	0.000286456	0.000255997	0.000255996	9.55002e-05	7.40288e-05	7.40288e-05	0.000371923	0.000349481	0.000349482	0.00013526	0.000105648	0.000105648
-23.45	0.000290524	0.000257795	0.000257795	9.58918e-05	7.42908e-05	7.42908e-05	0.00038645	0.000362371	0.000362371	0.000140054	0.000109362	0.000109362
-23.4	0.000294923	0.000259624	0.000259623	9.62859e-05	7.45543e-05	7.45543e-05	0.000401196	0.000375352	0.000375353	0.000144869	0.00011309	0.00011309
-23.35	0.00029973	0.000261484	0.000261483	9.66825e-05	7.48192e-05	7.48192e-05	0.000416182	0.000388426	0.000388427	0.000149703	0.000116831	0.000116831
-23.3	0.000305053	0.000263381	0.00026338	9.70817e-05	7.50856e-05	7.50856e-05	0.000431435	0.000401595	0.000401596	0.000154557	0.000120585	0.000120585
-23.25	0.000311044	0.000265321	0.000265319	9.74835e-05	7.53534e-05	7.53534e-05	0.000446987	0.000414862	0.000414862	0.000159431	0.000124353	0.000124353
