w	up_1	up_2	up_3	down_1	down_2	down_3	cumul_up_1	cumul_up_2	cumul_up_3	cumul_down_1	cumul_down_2	cumul_down_3	
-25	0.000333167	0.000162352	0.000162309	4.04115e-05	2.77125e-05	2.77125e-05	0	0	0	0	0	0
-24.975	0.000367846	0.000164279	0.000164227	4.04883e-05	2.77547e-05	2.77547e-05	9.19616e-06	4.10698e-06	4.10567e-06	1.01221e-06	6.93867e-07	6.93867e-07
-24.95	0.000412651	0.000166613	0.000166548	4.05653e-05	2.7797e-05	2.7797e-05	1.95124e-05	8.27229e-06	8.26938e-06	2.02634e-06	1.38879e-06	1.38879e-06
-24.925	0.000468474	0.000169383	0.000169303	4.06426e-05	2.78394e-05	2.78394e-05	3.12243e-05	1.25069e-05	1.2502e-05	3.0424e-06	2.08478e-06	2.08478e-06
-24.9	0.000531704	0.000172424	0.000172324	4.07201e-05	2.78818e-05	2.78818e-05	4.45169e-05	1.68175e-05	1.68101e-05	4.06041e-06	2.78182e-06	2.78182e-06
-24.875	0.000590273	0.000175209	0.000175081	4.07978e-05	2.79244e-05	2.79244e-05	5.92737e-05	2.11977e-05	2.11871e-05	5.08035e-06	3.47993e-06	3.47993e-06
-24.85	0.000627122	0.000177013	0.000176848	4.08757e-05	2.79671e-05	2.79671e-05	7.49518e-05	2.5623e-05	2.56083e-05	6.10224e-06	4.17911e-06	4.17911e-06
-24.825	0.000635845	0.000177622	0.000177405	4.09539e-05	2.80099e-05	2.80099e-05	9.08479e-05	3.00636e-05	3.00435e-05	7.12609e-06	4.87936e-06	4.87936e-06
-24.8	0.000627929	0.000177614	0.000177328	4.10323e-05	2.80528e-05	2.80528e-05	0.000106546	3.45039e-05	3.44766e-05	8.1519e-06	5.58068e-06	5.58068e-06
-24.775	0.000621358	0.000177781	0.0001774	4.11108e-05	2.80958e-05	2.80958e-05	0.00012208	3.89484e-05	3.89117e-05	9.17967e-06	6.28307e-06	6.28307e-06
-24.75	0.00063043	0.000178643	0.000178146	4.11897e-05	2.81389e-05	2.81389e-05	0.000137841	4.34145e-05	4.33653e-05	1.02094e-05	6.98655e-06	6.98655e-06
-24.725	0.000661608	0.000180364	0.000179752	4.12687e-05	2.81821e-05	2.81821e-05	0.000154381	4.79236e-05	4.78591e-05	1.12411e-05	7.6911e-06	7.6911e-06
-24.7	0.000709821	0.000182683	0.000182034	4.1348e-05	2.82254e-05	2.82254e-05	0.000172127	5.24907e-05	5.241e-05	1.22748e-05	8.39673e-06	8.39673e-06
-24.675	0.000754014	0.000184775	0.000184279	4.14276e-05	2.82688e-05	2.82688e-05	0.000190977	5.71101e-05	5.70169e-05	1.33105e-05	9.10345e-06	9.10345e-06
-24.65	0.000762639	0.000185508	0.000185367	4.15074e-05	2.83123e-05	2.83123e-05	0.000210043	6.17478e-05	6.16511e-05	1.43482e-05	9.81126e-06	9.81126e-06
-24.625	0.000720403	0.000184439	0.000184652	4.15874e-05	2.83559e-05	2.83559e-05	0.000228053	6.63588e-05	6.62674e-05	1.53879e-05	1.05202e-05	1.05202e-05
-24.6	0.000644991	0.000182291	0.000182669	4.16677e-05	2.83996e-05	2.83996e-05	0.000244178	7.09161e-05	7.08341e-05	1.64296e-05	1.12301e-05	1.12301e-05
-24.575	0.000565031	0.000180069	0.000180447	4.17482e-05	2.84434e-05	2.84434e-05	0.000258304	7.54178e-05	7.53453e-05	1.74733e-05	1.19412e-05	1.19412e-05
-24.55	0.000497002	0.00017831	0.000178619	4.1829e-05	2.84873e-05	2.84873e-05	0.000270729	7.98755e-05	7.98108e-05	1.8519e-05	1.26534e-05	1.26534e-05
-24.525	0.000444649	0.000177116	0.000177351	4.191e-05	2.85313e-05	2.85313e-05	0.000281845	8.43035e-05	8.42445e-05	1.95668e-05	1.33667e-05	1.33667e-05
-24.5	0.000406071	0.00017641	0.000176584	4.19912e-05	2.85755e-05	2.85755e-05	0.000291997	8.87137e-05	8.86591e-05	2.06165e-05	1.40811e-05	1.40811e-05
-24.475	0.000378175	0.000176081	0.00017621	4.20727e-05	2.86197e-05	2.86197e-05	0.000301451	9.31157e-05	9.30644e-05	2.16684e-05	1.47966e-05	1.47966e-05
-24.45	0.00035825	0.000176034	0.000176131	4.21545e-05	2.8664e-05	2.8664e-05	0.000310407	9.75166e-05	9.74676e-05	2.27222e-05	1.55132e-05	1.55132e-05
