w	up_1	up_2	up_3	down_1	down_2	down_3	cumul_up_1	cumul_up_2	cumul_up_3	cumul_down_1	cumul_down_2	cumul_down_3	
-25	9.51748e-05	9.31475e-05	9.31478e-05	4.47124e-05	3.57659e-05	3.57659e-05	0	0	0	0	0	0
-24.975	9.53787e-05	9.34079e-05	9.34086e-05	4.48013e-05	3.5828e-05	3.5828e-05	2.38447e-06	2.3352e-06	2.33521e-06	1.12003e-06	8.957e-07	8.957e-07
-24.95	9.54523e-05	9.36662e-05	9.36669e-05	4.48904e-05	3.58903e-05	3.58903e-05	4.77078e-06	4.67685e-06	4.67689e-06	2.24229e-06	1.79296e-06	1.79296e-06
-24.925	9.55084e-05	9.3925e-05	9.39257e-05	4.49799e-05	3.59527e-05	3.59527e-05	7.15849e-06	7.02498e-06	7.02503e-06	3.36679e-06	2.69177e-06	2.69177e-06
-24.9	9.5607e-05	9.4186e-05	9.41865e-05	4.50696e-05	3.60153e-05	3.60153e-05	9.54866e-06	9.37963e-06	9.37969e-06	4.49353e-06	3.59216e-06	3.59216e-06
-24.875	9.57509e-05	9.44494e-05	9.44498e-05	4.51596e-05	3.6078e-05	3.6078e-05	1.19424e-05	1.17409e-05	1.17409e-05	5.62252e-06	4.49411e-06	4.49411e-06
-24.85	9.59216e-05	9.4715e-05	9.47152e-05	4.52499e-05	3.6141e-05	3.6141e-05	1.43405e-05	1.41087e-05	1.41088e-05	6.75377e-06	5.39763e-06	5.39763e-06
-24.825	9.61108e-05	9.49824e-05	9.49826e-05	4.53404e-05	3.6204e-05	3.6204e-05	1.67432e-05	1.64833e-05	1.64834e-05	7.88728e-06	6.30273e-06	6.30273e-06
-24.8	9.63226e-05	9.52516e-05	9.52518e-05	4.54313e-05	3.62673e-05	3.62673e-05	1.91513e-05	1.88646e-05	1.88647e-05	9.02306e-06	7.20941e-06	7.20941e-06
-24.775	9.65605e-05	9.55226e-05	9.55228e-05	4.55224e-05	3.63307e-05	3.63307e-05	2.15653e-05	2.12527e-05	2.12527e-05	1.01611e-05	8.11768e-06	8.11768e-06
-24.75	9.68231e-05	9.57953e-05	9.57954e-05	4.56138e-05	3.63943e-05	3.63943e-05	2.39859e-05	2.36475e-05	2.36476e-05	1.13015e-05	9.02754e-06	9.02754e-06
-24.725	9.71064e-05	9.60696e-05	9.60697e-05	4.57055e-05	3.64581e-05	3.64581e-05	2.64136e-05	2.60493e-05	2.60494e-05	1.24441e-05	9.93899e-06	9.93899e-06
-24.7	9.74063e-05	9.63454e-05	9.63455e-05	4.57975e-05	3.65221e-05	3.65221e-05	2.88487e-05	2.84579e-05	2.8458e-05	1.3589e-05	1.0852e-05	1.0852e-05
-24.675	9.77196e-05	9.66227e-05	9.66227e-05	4.58898e-05	3.65862e-05	3.65862e-05	3.12917e-05	3.08735e-05	3.08736e-05	1.47363e-05	1.17667e-05	1.17667e-05
-24.65	9.80441e-05	9.69014e-05	9.69014e-05	4.59824e-05	3.66505e-05	3.66505e-05	3.37428e-05	3.3296e-05	3.32961e-05	1.58858e-05	1.2683e-05	1.2683e-05
-24.625	9.83781e-05	9.71815e-05	9.71815e-05	4.60753e-05	3.6715e-05	3.6715e-05	3.62023e-05	3.57256e-05	3.57257e-05	1.70377e-05	1.36008e-05	1.36008e-05
-24.6	9.87205e-05	9.74631e-05	9.74631e-05	4.61685e-05	3.67796e-05	3.67796e-05	3.86703e-05	3.81621e-05	3.81622e-05	1.81919e-05	1.45203e-05	1.45203e-05
-24.575	9.90708e-05	9.7746e-05	9.7746e-05	4.62619e-05	3.68444e-05	3.68444e-05	4.1147e-05	4.06058e-05	4.06059e-05	1.93485e-05	1.54414e-05	1.54414e-05
-24.55	9.94288e-05	9.80303e-05	9.80303e-05	4.63557e-05	3.69094e-05	3.69094e-05	4.36328e-05	4.30565e-05	4.30566e-05	2.05074e-05	1.63642e-05	1.63642e-05
-24.525	9.97944e-05	9.83161e-05	9.8316e-05	4.64498e-05	3.69746e-05	3.69746e-05	4.61276e-05	4.55144e-05	4.55145e-05	2.16686e-05	1.72885e-05	1.72885e-05
-24.5	0.000100168	9.86033e-05	9.86032e-05	4.65442e-05	3.704e-05	3.704e-05	4.86318e-05	4.79795e-05	4.79796e-05	2.28322e-05	1.82145e-05	1.82145e-05
-24.475	0.000100551	9.88919e-05	9.88919e-05	4.66389e-05	3.71055e-05	3.71055e-05	5.11456e-05	5.04518e-05	5.04519e-05	2.39982e-05	1.91422e-05	1.91422e-05
-24.45	0.000100943	9.91821e-05	9.9182e-05	4.6734e-05	3.71712e-05	3.71712e-05	5.36692e-05	5.29314e-05	5.29315e-05	2.51666e-05	2.00715e-05	2.00715e-05
-24.425	0.000101347	9.94739e-05	9.94738e-05	4.68294e-05	3.72371e-05	3.72371e-05	5.62028e-05	5.54182e-05	5.54183e-05	2.63373e-05	2.10024e-05	2.10024e-05
-24.4	0.000101763	9.97673e-05	9.97671e-05	4.69251e-05	3.73032e-05	3.73032e-05	5.87469e-05	5.79124e-05	5.79125e-05	2.75104e-05	2.1935e-05	2.1935e-05
-24.375	0.000102196	0.000100062	0.000100062	4.70212e-05	3.73694e-05	3.73694e-05	6.13018e-05	6.0414e-05	6.0414e-05	2.86859e-05	2.28692e-05	2.28692e-05
-24.35	0.000102646	0.000100359	0.000100359	4.71175e-05	3.74359e-05	3.74359e-05	6.38679e-05	6.29229e-05	6.2923e-05	2.98639e-05	2.38051e-05	2.38051e-05
-24.325	0.000103115	0.000100658	0.000100658	4.72141e-05	3.75025e-05	3.75025e-05	6.64458e-05	6.54394e-05	6.54395e-05	3.10442e-05	2.47427e-05	2.47427e-05
-24.3	0.000103609	0.000100959	0.000100958	4.73108e-05	3.75693e-05	3.75693e-05	6.90361e-05	6.79634e-05	6.79634e-05	3.2227e-05	2.56819e-05	2.56819e-05
-24.275	0.000104136	0.000101261	0.000101261	4.74077e-05	3.76363e-05	3.76363e-05	7.16395e-05	7.04949e-05	7.04949e-05	3.34122e-05	2.66228e-05	2.66228e-05
-24.25	0.000104711	0.000101567	0.000101567	4.75049e-05	3.77034e-05	3.77034e-05	7.42572e-05	7.30341e-05	7.30341e-05	3.45998e-05	2.75654e-05	2.75654e-05
-24.225	0.000105353	0.000101876	0.000101875	4.76024e-05	3.77708e-05	3.77708e-05	7.68911e-05	7.5581e-05	7.5581e-05	3.57899e-05	2.85096e-05	2.85096e-05
-24.2	0.00010608	0.000102188	0.000102188	4.77003e-05	3.78383e-05	3.78383e-05	7.95431e-05	7.81357e-05	7.81357e-05	3.69824e-05	2.94556e-05	2.94556e-05
