w	up_1	up_2	up_3	cumul_up_1	cumul_up_2	cumul_up_3	
-20	0.000786251	0.000250646	0.000250305	0	0	0
-19.975	0.000751461	0.000250111	0.000249821	1.87865e-05	6.25276e-06	6.24552e-06
-19.95	0.000727374	0.000250115	0.000249891	3.69709e-05	1.25056e-05	1.24928e-05
-19.925	0.000710214	0.00025064	0.000250473	5.47262e-05	1.87716e-05	1.87546e-05
-19.9	0.000699037	0.000251672	0.000251549	7.22021e-05	2.50635e-05	2.50433e-05
-19.875	0.000698835	0.00025333	0.000253238	8.9673e-05	3.13967e-05	3.13743e-05
-19.85	0.000715131	0.000255754	0.000255686	0.000107551	3.77905e-05	3.77664e-05
-19.825	0.000749652	0.000258978	0.000258928	0.000126293	4.4265e-05	4.42396e-05
-19.8	0.000797162	0.000262745	0.000262708	0.000146222	5.08336e-05	5.08074e-05
-19.775	0.000841073	0.000266247	0.000266221	0.000167248	5.74898e-05	5.74629e-05
-19.75	0.00085664	0.000268271	0.000268254	0.000188664	6.41965e-05	6.41692e-05
-19.725	0.000831829	0.000268234	0.000268225	0.00020946	7.09024e-05	7.08749e-05
-19.7	0.000780976	0.000266864	0.000266862	0.000228985	7.7574e-05	7.75464e-05
-19.675	0.000727167	0.000265319	0.000265323	0.000247164	8.4207e-05	8.41795e-05
-19.65	0.000683748	0.000264269	0.000264281	0.000264257	9.08137e-05	9.07865e-05
-19.625	0.000653978	0.000263879	0.000263898	0.000280607	9.74107e-05	9.73839e-05
-19.6	0.000636727	0.000264091	0.000264118	0.000296525	0.000104013	0.000103987
-19.575	0.000630035	0.000264804	0.00026484	0.000312276	0.000110633	0.000110608
-19.55	0.000632399	0.000265937	0.000265984	0.000328086	0.000117281	0.000117257
-19.525	0.000643077	0.000267441	0.000267502	0.000344163	0.000123968	0.000123945
-19.5	0.000662127	0.000269305	0.000269385	0.000360716	0.0001307	0.00013068
-19.475	0.000690425	0.00027155	0.000271654	0.000377977	0.000137489	0.000137471
-19.45	0.000729752	0.000274233	0.000274368	0.00039622	0.000144345	0.00014433
-19.425	0.000782888	0.000277449	0.000277628	0.000415793	0.000151281	0.000151271
-19.4	0.000853537	0.000281338	0.000281578	0.000437131	0.000158314	0.00015831
-19.375	0.000945532	0.000286067	0.000286391	0.000460769	0.000165466	0.00016547
-19.35	0.00106051	0.000291787	0.000292225	0.000487282	0.000172761	0.000172776
-19.325	0.00119471	0.000298551	0.000299133	0.00051715	0.000180225	0.000180254
-19.3	0.00134009	0.000306304	0.000307038	0.000550652	0.000187882	0.00018793
-19.275	0.00148983	0.000314873	0.000315677	0.000587898	0.000195754	0.000195822
-19.25	0.00162932	0.000323476	0.000324099	0.000628631	0.000203841	0.000203924
-19.225	0.00171923	0.000330145	0.000330233	0.000671611	0.000212094	0.00021218
-19.2	0.00172259	0.000332992	0.000332432	0.000714676	0.000220419	0.000220491
-19.175	0.00165625	0.00033257	0.000331646	0.000756082	0.000228734	0.000228782
-19.15	0.00157263	0.000331191	0.000330251	0.000795398	0.000237013	0.000237038
-19.125	0.00149955	0.000330077	0.000329291	0.000832887	0.000245265	0.000245271
-19.1	0.00142465	0.000328504	0.0003279	0.000868503	0.000253478	0.000253468
-19.075	0.00132836	0.000325461	0.00032501	0.000901712	0.000261614	0.000261594
-19.05	0.00121661	0.000321348	0.000321013	0.000932127	0.000269648	0.000269619
-19.025	0.00111128	0.00031742	0.00031717	0.00095991	0.000277584	0.000277548
-19	0.00102654	0.000314495	0.000314308	0.000985573	0.000285446	0.000285406
-18.975	0.000964889	0.000312743	0.000312602	0.0010097	0.000293264	0.000293221
-18.95	0.000923324	0.000312018	0.000311912	0.00103278	0.000301065	0.000301019
-18.925	0.000897869	0.000312118	0.000312038	0.00105523	0.000308868	0.00030882
-18.9	0.000885246	0.000312869	0.00031281	0.00107736	0.00031669	0.00031664
-18.875	0.000883196	0.000314151	0.000314109	0.00109944	0.000324543	0.000324493
-18.85	0.000890385	0.000315887	0.00031586	0.0011217	0.000332441	0.000332389
-18.825	0.000906275	0.000318039	0.000318025	0.00114435	0.000340391	0.00034034
-18.8	0.000931045	0.000320601	0.000320599	0.00116763	0.000348406	0.000348355
-18.775	0.0009656	0.000323598	0.000323608	0.00119177	0.000356496	0.000356445
-18.75	0.00101166	0.000327087	0.000327109	0.00121706	0.000364674	0.000364623
-18.725	0.00107189	0.000331161	0.000331197	0.00124386	0.000372953	0.000372903
-18.7	0.0011499	0.000335954	0.000336004	0.00127261	0.000381352	0.000381303
-18.675	0.00124967	0.000341627	0.000341694	0.00130385	0.000389892	0.000389845
-18.65	0.00137325	0.000348316	0.000348403	0.00133818	0.0003986	0.000398555
-18.625	0.00151557	0.000356008	0.000356121	0.00137607	0.0004075	0.000407458
-18.6	0.00166026	0.000364446	0.00036459	0.00141757	0.000416611	0.000416573
-18.575	0.0017905	0.000373419	0.000373604	0.00146234	0.000425947	0.000425913
-18.55	0.00191383	0.000383401	0.000383641	0.00151018	0.000435532	0.000435504
-18.525	0.00206108	0.000395434	0.000395746	0.00156171	0.000445418	0.000445398
-18.5	0.0022536	0.000409991	0.000410403	0.00161805	0.000455668	0.000455658
-18.475	0.00247644	0.000425784	0.000426334	0.00167996	0.000466312	0.000466316
-18.45	0.0026789	0.000439649	0.000440392	0.00174693	0.000477303	0.000477326
-18.425	0.00282364	0.000449311	0.000450317	0.00181752	0.000488536	0.000488584
-18.4	0.00294428	0.000456751	0.000458096	0.00189113	0.000499955	0.000500036
-18.375	0.00311598	0.000466475	0.000468187	0.00196903	0.000511617	0.000511741
-18.35	0.00337712	0.000480973	0.000482893	0.00205346	0.000523641	0.000523813
-18.325	0.00367848	0.000497987	0.000499561	0.00214542	0.000536091	0.000536302
-18.3	0.00387423	0.000510017	0.000510377	0.00224228	0.000548841	0.000549062
-18.275	0.00381625	0.000509024	0.000507778	0.00233768	0.000561567	0.000561756
-18.25	0.00351366	0.000494971	0.000492721	0.00242552	0.000573941	0.000574074
-18.225	0.00311632	0.000475534	0.000473165	0.00250343	0.000585829	0.000585903
-18.2	0.00275681	0.000457804	0.000455794	0.00257235	0.000597275	0.000597298
-18.175	0.00248855	0.000444698	0.000443143	0.00263457	0.000608392	0.000608377
-18.15	0.00231611	0.000436448	0.000435286	0.00269247	0.000619303	0.000619259
-18.125	0.00222926	0.000432426	0.000431565	0.0027482	0.000630114	0.000630048
-18.1	0.00221797	0.000431981	0.000431342	0.00280365	0.000640913	0.000640832
-18.075	0.00227466	0.000434619	0.000434141	0.00286052	0.000651779	0.000651685
-18.05	0.0023878	0.000439831	0.000439473	0.00292021	0.000662775	0.000662672
-18.025	0.00252843	0.000446694	0.000446426	0.00298342	0.000673942	0.000673833
-18	0.00264336	0.000453666	0.000453467	0.00304951	0.000685284	0.000685169
-17.975	0.00268738	0.000459527	0.000459384	0.00311669	0.000696772	0.000696654
-17.95	0.00267515	0.000464888	0.000464791	0.00318357	0.000708394	0.000708274
-17.925	0.00266805	0.00047181	0.000471752	0.00325027	0.000720189	0.000720067
-17.9	0.00271982	0.000482229	0.000482207	0.00331827	0.000732245	0.000732123
-17.875	0.00285713	0.000497319	0.00049733	0.00338969	0.000744678	0.000744556
-17.85	0.00308241	0.000517246	0.00051729	0.00346675	0.000757609	0.000757488
-17.825	0.00336376	0.000540071	0.00054015	0.00355085	0.000771111	0.000770992
-17.8	0.00361361	0.000560154	0.000560272	0.00364119	0.000785115	0.000784999
-17.775	0.00371377	0.000569784	0.000569946	0.00373403	0.000799359	0.000799247
-17.75	0.0036238	0.00056639	0.000566605	0.00382463	0.000813519	0.000813412
-17.725	0.00342899	0.000555722	0.000556002	0.00391035	0.000827412	0.000827312
-17.7	0.00324224	0.000545321	0.000545682	0.00399141	0.000841045	0.000840955
-17.675	0.00312504	0.000539271	0.000539738	0.00406953	0.000854527	0.000854448
-17.65	0.00309423	0.000538667	0.000539273	0.00414689	0.000867994	0.00086793
-17.625	0.00315018	0.000543482	0.000544275	0.00422564	0.000881581	0.000881537
-17.6	0.00329335	0.000553662	0.000554709	0.00430798	0.000895422	0.000895404
-17.575	0.00353094	0.000569554	0.000570954	0.00439625	0.000909661	0.000909678
-17.55	0.00387977	0.000592088	0.000593976	0.00449325	0.000924463	0.000924528
-17.525	0.00436786	0.000622856	0.000625414	0.00460244	0.000940035	0.000940163
-17.5	0.0050335	0.000664063	0.000667489	0.00472828	0.000956636	0.00095685
-17.475	0.00591513	0.000717906	0.0007223	0.00487616	0.000974584	0.000974908
-17.45	0.00701489	0.000784411	0.000789423	0.00505153	0.000994194	0.000994643
-17.425	0.0082187	0.00085658	0.000860864	0.005257	0.00101561	0.00101616
-17.4	0.00922543	0.000915918	0.000917197	0.00548763	0.00103851	0.00103909
-17.375	0.00968222	0.000940565	0.000937567	0.00572969	0.00106202	0.00106253
-17.35	0.00951261	0.000926685	0.000920799	0.0059675	0.00108519	0.00108555
-17.325	0.00893376	0.000891016	0.00088464	0.00619085	0.00110746	0.00110767
-17.3	0.00819531	0.000852124	0.00084665	0.00639573	0.00112877	0.00112884
-17.275	0.00750307	0.000821904	0.000817649	0.00658331	0.00114931	0.00114928
-17.25	0.00700833	0.000806421	0.000803237	0.00675852	0.00116947	0.00116936
-17.225	0.00676253	0.000806362	0.000804001	0.00692758	0.00118963	0.00118946
-17.2	0.00670645	0.000816679	0.000814923	0.00709524	0.00121005	0.00120983
-17.175	0.00668443	0.000826363	0.000825051	0.00726235	0.00123071	0.00123046
